Frequencies,28,20546,EFCSTATE,29,Missouri,739,1.84
Frequencies,29,20546,EFCSTATE,30,Montana,344,0.86
Frequencies,30,20546,EFCSTATE,31,Nebraska,424,1.06
Frequencies,31,20546,EFCSTATE,32,Nevada,583,1.45
Frequencies,32,20546,EFCSTATE,33,New Hampshire,480,1.2
Frequencies,33,20546,EFCSTATE,34,New Jersey,856,2.13
Frequencies,34,20546,EFCSTATE,35,New Mexico,453,1.1299999999999999
Frequencies,35,20546,EFCSTATE,36,New York,1023,2.5499999999999998
Frequencies,36,20546,EFCSTATE,37,North Carolina,859,2.14
Frequencies,37,20546,EFCSTATE,38,North Dakota,229,0.56999999999999995
Frequencies,38,20546,EFCSTATE,39,Ohio,886,2.21
Frequencies,39,20546,EFCSTATE,40,Oklahoma,534,1.33
Frequencies,40,20546,EFCSTATE,41,Oregon,566,1.41
Frequencies,41,20546,EFCSTATE,42,Pennsylvania,948,2.36
Frequencies,42,20546,EFCSTATE,44,Rhode Island,368,0.92
Frequencies,43,20546,EFCSTATE,45,South Carolina,662,1.65
Frequencies,44,20546,EFCSTATE,46,South Dakota,283,0.7
Frequencies,45,20546,EFCSTATE,47,Tennessee,765,1.91
Frequencies,46,20546,EFCSTATE,48,Texas,1202,2.99
Frequencies,47,20546,EFCSTATE,49,Utah,477,1.19
Frequencies,48,20546,EFCSTATE,50,Vermont,369,0.92
Frequencies,49,20546,EFCSTATE,51,Virginia,918,2.29
Frequencies,50,20546,EFCSTATE,53,Washington,769,1.91
Frequencies,51,20546,EFCSTATE,54,West Virginia,367,0.91
Frequencies,52,20546,EFCSTATE,55,Wisconsin,719,1.79
Frequencies,53,20546,EFCSTATE,56,Wyoming,254,0.63
Frequencies,54,20546,EFCSTATE,57,State unknown,500,1.25
Frequencies,55,20546,EFCSTATE,89,Outlying areas total,384,0.96
Frequencies,56,20546,EFCSTATE,60,American Samoa,26,0.06
Frequencies,57,20546,EFCSTATE,64,Federated States of Micronesia,9,0.02
Frequencies,58,20546,EFCSTATE,66,Guam,90,0.22
Frequencies,59,20546,EFCSTATE,68,Marshall Islands,4,0.01
Frequencies,60,20546,EFCSTATE,69,Northern Marianas,41,0.1
Frequencies,61,20546,EFCSTATE,70,Palau,4,0.01
Frequencies,62,20546,EFCSTATE,72,Puerto Rico,277,0.69
Frequencies,63,20546,EFCSTATE,78,Virgin Islands,75,0.19
Frequencies,64,20546,EFCSTATE,90,Foreign countries,1202,2.99
Frequencies,65,20546,EFCSTATE,98,Residence not reported,380,0.95
Frequencies,66,21993,LINE,1,Alabama,633,1.58
Frequencies,67,21993,LINE,2,Alaska,397,0.99
Frequencies,68,21993,LINE,4,Arizona,791,1.97
Frequencies,69,21993,LINE,5,Arkansas,516,1.28
Frequencies,70,21993,LINE,6,California,1242,3.09
Frequencies,71,21993,LINE,8,Colorado,865,2.15
Frequencies,72,21993,LINE,9,Connecticut,676,1.68
Frequencies,73,21993,LINE,10,Delaware,430,1.07
Frequencies,74,21993,LINE,11,District of Columbia,337,0.84
