sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Frequencies,64,90101,EAPCAT,21330,"Instructional staff, primarily instruction, exclusively not-for-credit On Tenure Track",54,0.02
Frequencies,65,90101,EAPCAT,21340,"Instructional staff, primarily instruction, exclusively not-for-credit Not on Tenure Track/No Tenure system",545,0.19
Frequencies,66,90101,EAPCAT,21342,"Instructional staff, primarily instruction, exclusively not-for-credit Annual contract",209,7.0000000000000007E-2
Frequencies,67,90101,EAPCAT,21343,"Instructional staff, primarily instruction, exclusively not-for-credit Less-than-annual contract",405,0.14000000000000001
Frequencies,68,90101,EAPCAT,21341,"Instructional staff, primarily instruction, exclusively not-for-credit Multi-year and indefinite contract",101,0.04
Frequencies,69,90101,EAPCAT,21344,"Instructional staff, primarily instruction, exclusively not-for-credit Multi-year contract",53,0.02
Frequencies,70,90101,EAPCAT,21345,"Instructional staff, primarily instruction, exclusively not-for-credit Indefinite contract",51,0.02
Frequencies,71,90101,EAPCAT,21350,"Instructional staff, primarily instruction, exclusively not-for-credit Without faculty status",206,7.0000000000000007E-2
Frequencies,72,90101,EAPCAT,21400,"Instructional staff, primarily instruction, combined credit/not-for-credit",798,0.28000000000000003
Frequencies,73,90101,EAPCAT,21410,"Instructional staff, primarily instruction, combined credit/not-for-credit With faculty status",749,0.26
Frequencies,74,90101,EAPCAT,21420,"Instructional staff, primarily instruction, combined credit/not-for-credit Tenured",325,0.11
Frequencies,75,90101,EAPCAT,21430,"Instructional staff, primarily instruction, combined credit/not-for-credit On Tenure Track",257,0.09
Frequencies,76,90101,EAPCAT,21440,"Instructional staff, primarily instruction, combined credit/not-for-credit Not on Tenure Track/No Tenure system",704,0.24
Frequencies,77,90101,EAPCAT,21442,"Instructional staff, primarily instruction, combined credit/not-for-credit Annual contract",400,0.14000000000000001
Frequencies,78,90101,EAPCAT,21443,"Instructional staff, primarily instruction, combined credit/not-for-credit Less-than-annual contract",438,0.15
Frequencies,79,90101,EAPCAT,21441,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year and indefinite contract",223,0.08
Frequencies,80,90101,EAPCAT,21444,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year contract",121,0.04
Frequencies,81,90101,EAPCAT,21445,"Instructional staff, primarily instruction, combined credit/not-for-credit Indefinite contract",125,0.04
Frequencies,82,90101,EAPCAT,21450,"Instructional staff, primarily instruction, combined credit/not-for-credit Without faculty status",172,0.06
Frequencies,83,90101,EAPCAT,21500,Instructional staff - Instruction/research/public service,919,0.32
Frequencies,84,90101,EAPCAT,21510,Instructional staff - Instruction/research/public service With faculty status,820,0.28000000000000003
Frequencies,85,90101,EAPCAT,21520,Instructional staff - Instruction/research/public service Tenured,575,0.2
Frequencies,86,90101,EAPCAT,21530,Instructional staff - Instruction/research/public service On Tenure Track,524,0.18
Frequencies,87,90101,EAPCAT,21540,Instructional staff - Instruction/research/public service Not on Tenure Track/No Tenure system,685,0.24
Frequencies,88,90101,EAPCAT,21542,Instructional staff - Instruction/research/public service Annual contract,424,0.15
Frequencies,89,90101,EAPCAT,21543,Instructional staff - Instruction/research/public service Less-than-annual contract,343,0.12
Frequencies,90,90101,EAPCAT,21541,Instructional staff - Instruction/research/public service Multi-year and indefinite contract,285,0.1
Frequencies,91,90101,EAPCAT,21544,Instructional staff - Instruction/research/public service Multi-year contract,202,7.0000000000000007E-2
Frequencies,92,90101,EAPCAT,21545,Instructional staff - Instruction/research/public service Indefinite contract,116,0.04
Frequencies,93,90101,EAPCAT,21550,Instructional staff - Instruction/research/public service Without faculty status,211,7.0000000000000007E-2
Frequencies,94,90101,EAPCAT,22000,Research,674,0.23
Frequencies,95,90101,EAPCAT,22010,Research With faculty status,315,0.11
Frequencies,96,90101,EAPCAT,22020,Research Tenured,114,0.04
Frequencies,97,90101,EAPCAT,22030,Research On Tenure Track,78,0.03
Frequencies,98,90101,EAPCAT,22040,Research Not on Tenure Track/No Tenure system,297,0.1
Frequencies,99,90101,EAPCAT,22042,Research Annual contract,225,0.08
Frequencies,100,90101,EAPCAT,22043,Research Less-than-annual contract,92,0.03
Frequencies,101,90101,EAPCAT,22041,Research Multi-year and indefinite contract,144,0.05
