year,UNITID,ARANK,XSAINSTT,SAINSTT,XSAINSTM,SAINSTM,XSAINSTW,SAINSTW,XSA_9MCT,SA_9MCT,XSA_9MCM,SA_9MCM,XSA_9MCW,SA_9MCW,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSA09MOT,SA09MOT,XSA09MOM,SA09MOM,XSA09MOW,SA09MOW,XSA10MOT,SA10MOT,XSA10MOM,SA10MOM,XSA10MOW,SA10MOW,XSA11MOT,SA11MOT,XSA11MOM,SA11MOM,XSA11MOW,SA11MOW,XSA12MOT,SA12MOT,XSA12MOM,SA12MOM,XSA12MOW,SA12MOW,XSAEQ9OT,SAEQ9OT,XSAEQ9OM,SAEQ9OM,XSAEQ9OW,SAEQ9OW,XSAEQ9AT,SAEQ9AT,XSAEQ9AM,SAEQ9AM,XSAEQ9AW,SAEQ9AW,XSA09MAT,SA09MAT,XSA09MAM,SA09MAM,XSA09MAW,SA09MAW,XSA10MAT,SA10MAT,XSA10MAM,SA10MAM,XSA10MAW,SA10MAW,XSA11MAT,SA11MAT,XSA11MAM,SA11MAM,XSA11MAW,SA11MAW,XSA12MAT,SA12MAT,XSA12MAM,SA12MAM,XSA12MAW,SA12MAW 
2023,243744,4,R,72,R,43,R,29,R,0,R,0,R,0,R,72,R,43,R,29,R,72,R,43,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8107858,R,5120096,R,2987762,R,8107858,R,5120096,R,2987762,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,8107858,R,5120096,R,2987762,R,112609,R,119072,R,103026,R,112609,R,119072,R,103026,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,243744,5,R,339,R,139,R,200,R,0,R,0,R,0,R,339,R,139,R,200,R,339,R,139,R,200,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,37467411,R,16422412,R,21044999,R,37467411,R,16422412,R,21044999,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,37467411,R,16422412,R,21044999,R,110523,R,118147,R,105225,R,110523,R,118147,R,105225,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,243744,7,R,1554,R,966,R,588,R,0,R,0,R,0,R,1554,R,966,R,588,R,1524,R,939,R,585,R,0,R,0,R,0,R,0,R,0,R,0,R,30,R,27,R,3,R,341005130,R,234494856,R,106510274,R,331540723,R,225845386,R,105695337,R,0,R,0,R,0,R,0,R,0,R,0,R,9464407,R,8649470,R,814937,R,338639028,R,232332489,R,106306540,R,217914,R,240510,R,180793,R,217546,R,240517,R,180676,A,,A,,A,,A,,A,,A,,R,315480,R,320351,R,271646
2023,243780,1,R,800,R,623,R,177,R,0,Z,0,Z,0,R,800,R,623,R,177,R,733,R,569,R,164,R,0,R,0,R,0,R,0,R,0,R,0,R,67,R,54,R,13,R,136556900,R,107742927,R,28813973,R,123765674,R,97347255,R,26418419,R,0,R,0,R,0,R,0,R,0,R,0,R,12791226,R,10395672,R,2395554,R,133359094,R,105144009,R,28215085,R,166699,R,168770,R,159407,R,168848,R,171085,R,161088,A,,A,,A,,A,,A,,A,,R,190914,R,192512,R,184273
2023,243780,2,R,500,R,321,R,179,R,0,Z,0,Z,0,R,500,R,321,R,179,R,474,R,306,R,168,R,0,R,0,R,0,R,0,R,0,R,0,R,26,R,15,R,11,R,61179686,R,40387236,R,20792450,R,57538112,R,38272537,R,19265575,R,0,R,0,R,0,R,0,R,0,R,0,R,3641574,R,2114699,R,1526875,R,60269293,R,39858561,R,20410731,R,120539,R,124170,R,114026,R,121388,R,125074,R,114676,A,,A,,A,,A,,A,,A,,R,140061,R,140980,R,138807
2023,243780,3,R,522,R,326,R,196,R,0,Z,0,Z,0,R,522,R,326,R,196,R,510,R,319,R,191,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,7,R,5,R,56683381,R,36771198,R,19912183,R,55018262,R,35741542,R,19276720,R,0,R,0,R,0,R,0,R,0,R,0,R,1665119,R,1029656,R,635463,R,56267101,R,36513784,R,19753317,R,107791,R,112005,R,100782,R,107879,R,112042,R,100925,A,,A,,A,,A,,A,,A,,R,138760,R,147094,R,127093
2023,243780,4,R,4,R,3,R,1,R,0,Z,0,Z,0,R,4,R,3,R,1,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,234640,R,200000,R,34640,R,234640,R,200000,R,34640,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,234640,R,200000,R,34640,R,58660,R,66667,R,34640,R,58660,R,66667,R,34640,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,243780,5,R,281,R,124,R,157,R,0,Z,0,Z,0,R,281,R,124,R,157,R,239,R,101,R,138,R,0,R,0,R,0,R,0,R,0,R,0,R,42,R,23,R,19,R,19079210,R,9002784,R,10076426,R,15737087,R,7004436,R,8732651,R,0,R,0,R,0,R,0,R,0,R,0,R,3342123,R,1998348,R,1343775,R,18243679,R,8503197,R,9740482,R,64924,R,68574,R,62041,R,65846,R,69351,R,63280,A,,A,,A,,A,,A,,A,,R,79574,R,86885,R,70725
2023,243780,7,R,2107,R,1397,R,710,R,0,R,0,R,0,R,2107,R,1397,R,710,R,1960,R,1298,R,662,R,0,R,0,R,0,R,0,R,0,R,0,R,147,R,99,R,48,R,273733817,R,194104145,R,79629672,R,252293775,R,178565770,R,73728005,R,0,R,0,R,0,R,0,R,0,R,0,R,21440042,R,15538375,R,5901667,R,268373807,R,190219551,R,78154255,R,127372,R,136163,R,110076,R,128721,R,137570,R,111372,A,,A,,A,,A,,A,,A,,R,145851,R,156953,R,122951
2023,445188,1,R,104,R,61,R,43,R,0,R,0,R,0,R,104,R,61,R,43,R,104,R,61,R,43,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18846400,R,11075000,R,7771400,R,18846400,R,11075000,R,7771400,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18846400,R,11075000,R,7771400,R,181215,R,181557,R,180730,R,181215,R,181557,R,180730,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,445188,2,R,85,R,49,R,36,R,0,R,0,R,0,R,85,R,49,R,36,R,85,R,49,R,36,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11544500,R,6742200,R,4802300,R,11544500,R,6742200,R,4802300,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11544500,R,6742200,R,4802300,R,135818,R,137596,R,133397,R,135818,R,137596,R,133397,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,445188,3,R,96,R,41,R,55,R,0,R,0,R,0,R,96,R,41,R,55,R,96,R,41,R,55,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11223400,R,4701400,R,6522000,R,11223400,R,4701400,R,6522000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11223400,R,4701400,R,6522000,R,116910,R,114668,R,118582,R,116910,R,114668,R,118582,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,445188,5,R,143,R,72,R,71,R,0,R,0,R,0,R,143,R,72,R,71,R,143,R,72,R,71,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12554051,R,6471720,R,6082331,R,12554051,R,6471720,R,6082331,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12554051,R,6471720,R,6082331,R,87791,R,89885,R,85667,R,87791,R,89885,R,85667,A,,A,,A,,A,,A,,A,,A,,A,,A,
2023,445188,7,R,428,R,223,R,205,R,0,R,0,R,0,R,428,R,223,R,205,R,428,R,223,R,205,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,54168351,R,28990320,R,25178031,R,54168351,R,28990320,R,25178031,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,54168351,R,28990320,R,25178031,R,126562,R,130001,R,122820,R,126562,R,130001,R,122820,A,,A,,A,,A,,A,,A,,A,,A,,A,
2020,100858,1,R,406,R,297,R,109,R,0,Z,0,Z,0,R,406,R,297,R,109,R,261,R,195,R,66,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,145,R,102,R,43,R,60227426,R,45483507,R,14743919,R,35153370,R,26958510,R,8194860,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,25074056,R,18524997,R,6549059,R,53958912,R,40852258,R,13106654,R,132904,R,137550,R,120245,R,134687,R,138249,R,124165,A,,A,,A,,A,,A,,A,,R,172925,R,181618,R,152304
2020,100858,2,R,386,R,221,R,165,R,0,Z,0,Z,0,R,386,R,221,R,165,R,287,R,174,R,113,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,99,R,47,R,52,R,40825449,R,24272737,R,16552712,R,28138831,R,18115386,R,10023445,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,12686618,R,6157351,R,6529267,R,37653795,R,22733399,R,14920395,R,97549,R,102866,R,90427,R,98045,R,104111,R,88703,A,,A,,A,,A,,A,,A,,R,128148,R,131007,R,125563
2020,100858,3,R,377,R,205,R,172,R,0,Z,0,Z,0,R,377,R,205,R,172,R,278,R,167,R,111,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,99,R,38,R,61,R,33712773,R,18762381,R,14950392,R,23733695,R,14940853,R,8792842,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,9979078,R,3821528,R,6157550,R,31218004,R,17806999,R,13411005,R,82806,R,86863,R,77971,R,85373,R,89466,R,79215,A,,A,,A,,A,,A,,A,,R,100799,R,100567,R,100943
2020,100858,4,R,74,R,34,R,40,R,0,Z,0,Z,0,R,74,R,34,R,40,R,67,R,32,R,35,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7,R,2,R,5,R,3787456,R,1722944,R,2064512,R,3232878,R,1492458,R,1740420,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,554578,R,230486,R,324092,R,3648812,R,1665323,R,1983489,R,49308,R,48980,R,49587,R,48252,R,46639,R,49726,A,,A,,A,,A,,A,,A,,R,79225,R,115243,R,64818
2020,100858,5,R,171,R,77,R,94,R,0,Z,0,Z,0,R,171,R,77,R,94,R,160,R,74,R,86,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,11,R,3,R,8,R,10342582,R,5044940,R,5297642,R,9454442,R,4715990,R,4738452,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,888140,R,328950,R,559190,R,10120547,R,4962703,R,5157845,R,59184,R,64451,R,54871,R,59090,R,63730,R,55098,A,,A,,A,,A,,A,,A,,R,80740,R,109650,R,69899
2020,100858,6,R,14,R,8,R,6,R,0,Z,0,Z,0,R,14,R,8,R,6,R,14,R,8,R,6,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,511330,R,291490,R,219840,R,511330,R,291490,R,219840,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,511330,R,291490,R,219840,R,36524,R,36436,R,36640,R,36524,R,36436,R,36640,A,,A,,A,,A,,A,,A,,A,,A,,A,
2020,100858,7,R,1428,R,842,R,586,R,0,R,0,R,0,R,1428,R,842,R,586,R,1067,R,650,R,417,R,0,R,0,R,0,R,0,R,0,R,0,R,361,R,192,R,169,R,149407016,R,95577999,R,53829017,R,100224546,R,66514687,R,33709859,R,0,R,0,R,0,R,0,R,0,R,0,R,49182470,R,29063312,R,20119158,R,137111399,R,88312171,R,48799228,R,96016,R,104884,R,83275,R,93931,R,102330,R,80839,A,,A,,A,,A,,A,,A,,R,136240,R,151371,R,119048
2020,110404,1,R,266,R,213,R,53,R,0,Z,0,Z,0,R,266,R,213,R,53,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,265,R,212,R,53,R,0,Z,0,Z,0,R,67345189,R,54346389,R,12998800,R,273250,R,273250,Z,0,R,0,Z,0,Z,0,R,67071939,R,54073139,R,12998800,R,0,Z,0,Z,0,R,55138096,R,44505078,R,10633018,R,207286,R,208944,R,200623,R,273250,R,273250,A,,A,,A,,A,,R,253102,R,255062,R,245260,A,,A,,A,
2020,110404,2,R,1,R,1,R,0,R,0,Z,0,Z,0,R,1,R,1,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,167000,R,167000,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,167000,R,167000,Z,0,R,0,Z,0,Z,0,R,136606,R,136606,R,0,R,136606,R,136606,A,,A,,A,,A,,A,,A,,A,,R,167000,R,167000,A,,A,,A,,A,
2020,110404,3,R,43,R,28,R,15,R,0,Z,0,Z,0,R,43,R,28,R,15,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,43,R,28,R,15,R,0,Z,0,Z,0,R,7172501,R,4735251,R,2437250,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7172501,R,4735251,R,2437250,R,0,Z,0,Z,0,R,5867106,R,3873435,R,1993671,R,136444,R,138337,R,132911,A,,A,,A,,A,,A,,A,,R,166802,R,169116,R,162483,A,,A,,A,
2020,110404,4,R,20,R,12,R,8,R,0,Z,0,Z,0,R,20,R,12,R,8,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,20,R,12,R,8,R,0,Z,0,Z,0,R,1342984,R,815440,R,527544,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1342984,R,815440,R,527544,R,0,Z,0,Z,0,R,1098561,R,667030,R,431531,R,54928,R,55586,R,53941,A,,A,,A,,A,,A,,A,,R,67149,R,67953,R,65943,A,,A,,A,
2020,110404,5,R,20,R,13,R,7,R,0,Z,0,Z,0,R,20,R,13,R,7,R,19,R,12,R,7,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,2118098,R,1511658,R,606440,R,1999948,R,1393508,R,606440,R,0,Z,0,Z,0,R,118150,R,118150,Z,0,R,0,Z,0,Z,0,R,2096595,R,1490155,R,606440,R,104830,R,114627,R,86634,R,105260,R,116126,R,86634,A,,A,,A,,R,118150,R,118150,A,,A,,A,,A,
2020,110404,6,R,7,R,3,R,4,R,0,Z,0,Z,0,R,7,R,3,R,4,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7,R,3,R,4,R,0,Z,0,Z,0,R,482227,R,193313,R,288914,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,482227,R,193313,R,288914,R,0,Z,0,Z,0,R,394462,R,158130,R,236332,R,56352,R,52710,R,59083,A,,A,,A,,A,,A,,A,,R,68890,R,64438,R,72229,A,,A,,A,
2020,110404,7,R,357,R,270,R,87,R,0,R,0,R,0,R,357,R,270,R,87,R,20,R,13,R,7,R,0,R,0,R,0,R,337,R,257,R,80,R,0,R,0,R,0,R,78627999,R,61769051,R,16858948,R,2273198,R,1666758,R,606440,R,0,R,0,R,0,R,76354801,R,60102293,R,16252508,R,0,R,0,R,0,R,64731425,R,50830434,R,13900992,R,181321,R,188261,R,159782,R,113660,R,128212,R,86634,A,,A,,A,,R,226572,R,233861,R,203156,A,,A,,A,
2020,110635,1,R,885,R,624,R,261,R,0,R,0,R,0,R,885,R,624,R,261,R,856,R,609,R,247,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,15,R,14,R,190025095,R,137221397,R,52803698,R,184125395,R,133955797,R,50169598,R,0,R,0,R,0,R,0,R,0,R,0,R,5899700,R,3265600,R,2634100,R,188550170,R,136404997,R,52145173,R,213051,R,218598,R,199790,R,215100,R,219960,R,203116,A,,A,,A,,A,,A,,A,,R,203438,R,217707,R,188150
2020,110635,2,R,345,R,196,R,149,R,0,R,0,R,0,R,345,R,196,R,149,R,338,R,194,R,144,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,2,R,5,R,49735219,R,29629820,R,20105399,R,48934420,R,29406421,R,19527999,R,0,R,0,R,0,R,0,R,0,R,0,R,800799,R,223399,R,577400,R,49535019,R,29573970,R,19961049,R,143580,R,150888,R,133967,R,144776,R,151579,R,135611,A,,A,,A,,A,,A,,A,,R,114400,R,111700,R,115480
2020,110635,3,R,286,R,156,R,130,R,0,R,0,R,0,R,286,R,156,R,130,R,255,R,145,R,110,R,0,R,0,R,0,R,0,R,0,R,0,R,31,R,11,R,20,R,33422698,R,18408899,R,15013799,R,30393098,R,17248199,R,13144899,R,0,R,0,R,0,R,0,R,0,R,0,R,3029600,R,1160700,R,1868900,R,32665298,R,18118724,R,14546574,R,114214,R,116146,R,111897,R,119189,R,118953,R,119499,A,,A,,A,,A,,A,,A,,R,97729,R,105518,R,93445
2020,110635,4,R,1,R,1,R,0,R,0,R,0,Z,0,R,1,R,1,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,1,R,1,Z,0,R,66000,R,66000,R,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,66000,R,66000,Z,0,R,49500,R,49500,R,0,R,49500,R,49500,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,66000,R,66000,A,
2020,110635,5,R,312,R,133,R,179,R,0,R,0,R,0,R,312,R,133,R,179,R,301,R,129,R,172,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,4,R,7,R,30115705,R,13780332,R,16335373,R,29094487,R,13386053,R,15708434,R,0,R,0,R,0,R,0,R,0,R,0,R,1021218,R,394279,R,626939,R,29860401,R,13681762,R,16178638,R,95706,R,102870,R,90383,R,96659,R,103768,R,91328,A,,A,,A,,A,,A,,A,,R,92838,R,98570,R,89563
2020,110635,6,R,18,R,2,R,16,R,0,R,0,R,0,R,18,R,2,R,16,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,2,R,15,R,1493545,R,184075,R,1309470,R,80829,R,0,R,80829,R,0,R,0,R,0,R,0,R,0,R,0,R,1412716,R,184075,R,1228641,R,1140366,R,138056,R,1002310,R,63354,R,69028,R,62644,R,80829,A,,R,80829,A,,A,,A,,A,,A,,A,,R,83101,R,92038,R,81909
2020,110635,7,R,1847,R,1112,R,735,R,0,R,0,R,0,R,1847,R,1112,R,735,R,1751,R,1077,R,674,R,0,R,0,R,0,R,0,R,0,R,0,R,96,R,35,R,61,R,304858262,R,199290523,R,105567739,R,292628229,R,193996470,R,98631759,R,0,R,0,R,0,R,0,R,0,R,0,R,12230033,R,5294053,R,6935980,R,301800754,R,197967010,R,103833744,R,163401,R,178028,R,141270,R,167121,R,180127,R,146338,A,,A,,A,,A,,A,,A,,R,127396,R,151259,R,113705
2020,110644,1,R,844,R,552,R,292,R,0,R,0,R,0,R,844,R,552,R,292,R,547,R,364,R,183,R,0,R,0,R,0,R,0,R,0,R,0,R,297,R,188,R,109,R,164139452,R,109609969,R,54529483,R,100353905,R,68239592,R,32114313,R,0,R,0,R,0,R,0,R,0,R,0,R,63785547,R,41370377,R,22415170,R,148193065,R,99267375,R,48925691,R,175584,R,179832,R,167554,R,183462,R,187471,R,175488,A,,A,,A,,A,,A,,A,,R,214766,R,220055,R,205644
2020,110644,2,R,298,R,160,R,138,R,0,R,0,R,0,R,298,R,160,R,138,R,232,R,127,R,105,R,0,R,0,R,0,R,0,R,0,R,0,R,66,R,33,R,33,R,38859318,R,21264180,R,17595138,R,28465394,R,15936669,R,12528725,R,0,R,0,R,0,R,0,R,0,R,0,R,10393924,R,5327511,R,5066413,R,36260837,R,19932302,R,16328535,R,121681,R,124577,R,118323,R,122696,R,125486,R,119321,A,,A,,A,,A,,A,,A,,R,157484,R,161440,R,153528
2020,110644,3,R,327,R,163,R,164,R,0,R,0,R,0,R,327,R,163,R,164,R,252,R,134,R,118,R,0,R,0,R,0,R,0,R,0,R,0,R,75,R,29,R,46,R,37680842,R,18787137,R,18893705,R,26783833,R,14609433,R,12174400,R,0,R,0,R,0,R,0,R,0,R,0,R,10897009,R,4177704,R,6719305,R,34956590,R,17742711,R,17213879,R,106901,R,108851,R,104963,R,106285,R,109026,R,103173,A,,A,,A,,A,,A,,A,,R,145293,R,144059,R,146072
2020,110644,5,R,287,R,137,R,150,R,0,R,0,R,0,R,287,R,137,R,150,R,284,R,135,R,149,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,24212430,R,11865476,R,12346954,R,23988576,R,11713295,R,12275281,R,0,R,0,R,0,R,0,R,0,R,0,R,223854,R,152181,R,71673,R,24156467,R,11827431,R,12329036,R,84169,R,86332,R,82194,R,84467,R,86765,R,82384,A,,A,,A,,A,,A,,A,,R,74618,R,76091,R,71673
2020,110644,6,R,2,R,0,R,2,R,0,Z,0,R,0,R,2,R,0,R,2,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,2,Z,0,R,2,R,86793,R,0,R,86793,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,86793,Z,0,R,86793,R,65095,R,0,R,65095,R,32547,A,,R,32547,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,43397,A,,R,43397
2020,110644,7,R,1758,R,1012,R,746,R,0,R,0,R,0,R,1758,R,1012,R,746,R,1315,R,760,R,555,R,0,R,0,R,0,R,0,R,0,R,0,R,443,R,252,R,191,R,264978835,R,161526762,R,103452073,R,179591708,R,110498989,R,69092719,R,0,R,0,R,0,R,0,R,0,R,0,R,85387127,R,51027773,R,34359354,R,243632053,R,148769819,R,94862235,R,138585,R,147006,R,127161,R,136572,R,145393,R,124491,A,,A,,A,,A,,A,,A,,R,192747,R,202491,R,179892
2020,110653,1,R,647,R,448,R,199,R,0,R,0,R,0,R,647,R,448,R,199,R,632,R,442,R,190,R,0,R,0,R,0,R,0,R,0,R,0,R,15,R,6,R,9,R,125305716,R,88816066,R,36489650,R,121651717,R,87220766,R,34430951,R,0,R,0,R,0,R,0,R,0,R,0,R,3653999,R,1595300,R,2058699,R,124392216,R,88417241,R,35974975,R,192260,R,197360,R,180779,R,192487,R,197332,R,181216,A,,A,,A,,A,,A,,A,,R,243600,R,265883,R,228744
2020,110653,2,R,257,R,125,R,132,R,0,R,0,R,0,R,257,R,125,R,132,R,246,R,122,R,124,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,3,R,8,R,33479498,R,16473998,R,17005500,R,31821499,R,15927399,R,15894100,R,0,R,0,R,0,R,0,R,0,R,0,R,1657999,R,546599,R,1111400,R,33064998,R,16337348,R,16727650,R,128658,R,130699,R,126725,R,129356,R,130552,R,128178,A,,A,,A,,A,,A,,A,,R,150727,R,182200,R,138925
2020,110653,3,R,249,R,121,R,128,R,0,R,0,R,0,R,249,R,121,R,128,R,228,R,115,R,113,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,6,R,15,R,27742448,R,13629549,R,14112899,R,25063898,R,12848199,R,12215699,R,0,R,0,R,0,R,0,R,0,R,0,R,2678550,R,781350,R,1897200,R,27072811,R,13434212,R,13638599,R,108726,R,111027,R,106552,R,109929,R,111723,R,108104,A,,A,,A,,A,,A,,A,,R,127550,R,130225,R,126480
2020,110653,4,R,1,R,0,R,1,R,0,Z,0,R,0,R,1,R,0,R,1,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,1,Z,0,R,1,R,105300,R,0,R,105300,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,105300,Z,0,R,105300,R,78975,R,0,R,78975,R,78975,A,,R,78975,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,105300,A,,R,105300
2020,110653,5,R,263,R,116,R,147,R,0,R,0,R,0,R,263,R,116,R,147,R,263,R,116,R,147,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25743853,R,11622266,R,14121587,R,25743853,R,11622266,R,14121587,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25743853,R,11622266,R,14121587,R,97885,R,100192,R,96065,R,97885,R,100192,R,96065,A,,A,,A,,A,,A,,A,,A,,A,,A,
2020,110653,6,R,1,R,0,R,1,R,0,Z,0,R,0,R,1,R,0,R,1,R,1,Z,0,R,1,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,71671,R,0,R,71671,R,71671,Z,0,R,71671,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,71671,R,0,R,71671,R,71671,A,,R,71671,R,71671,A,,R,71671,A,,A,,A,,A,,A,,A,,A,,A,,A,
2020,110653,7,R,1418,R,810,R,608,R,0,R,0,R,0,R,1418,R,810,R,608,R,1370,R,795,R,575,R,0,R,0,R,0,R,0,R,0,R,0,R,48,R,15,R,33,R,212448486,R,130541879,R,81906607,R,204352638,R,127618630,R,76734008,R,0,R,0,R,0,R,0,R,0,R,0,R,8095848,R,2923249,R,5172599,R,210424524,R,129811067,R,80613457,R,148395,R,160261,R,132588,R,149163,R,160527,R,133450,A,,A,,A,,A,,A,,A,,R,168664,R,194883,R,156745
2020,110662,1,R,1098,R,731,R,367,R,0,R,0,R,0,R,1098,R,731,R,367,R,962,R,645,R,317,R,0,R,0,R,0,R,0,R,0,R,0,R,136,R,86,R,50,R,264793200,R,182420520,R,82372680,R,226375990,R,156332511,R,70043479,R,0,R,0,R,0,R,0,R,0,R,0,R,38417210,R,26088009,R,12329201,R,255188898,R,175898518,R,79290380,R,232412,R,240627,R,216050,R,235318,R,242376,R,220957,A,,A,,A,,A,,A,,A,,R,282479,R,303349,R,246584
2020,110662,2,R,296,R,153,R,143,R,0,R,0,R,0,R,296,R,153,R,143,R,251,R,142,R,109,R,0,R,0,R,0,R,0,R,0,R,0,R,45,R,11,R,34,R,45127093,R,24105495,R,21021598,R,37924595,R,22352296,R,15572299,R,0,R,0,R,0,R,0,R,0,R,0,R,7202498,R,1753199,R,5449299,R,43326469,R,23667195,R,19659273,R,146373,R,154688,R,137477,R,151094,R,157411,R,142865,A,,A,,A,,A,,A,,A,,R,160056,R,159382,R,160274
2020,110662,3,R,448,R,245,R,203,R,0,R,0,R,0,R,448,R,245,R,203,R,385,R,220,R,165,R,0,R,0,R,0,R,0,R,0,R,0,R,63,R,25,R,38,R,52959505,R,29102375,R,23857130,R,44300345,R,25687459,R,18612886,R,0,R,0,R,0,R,0,R,0,R,0,R,8659160,R,3414916,R,5244244,R,50794715,R,28248646,R,22546069,R,113381,R,115301,R,111064,R,115066,R,116761,R,112805,A,,A,,A,,A,,A,,A,,R,137447,R,136597,R,138006
2020,110662,4,R,4,R,0,R,4,R,0,Z,0,R,0,R,4,R,0,R,4,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,4,Z,0,R,4,R,609999,R,0,R,609999,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,609999,Z,0,R,609999,R,457499,R,0,R,457499,R,114375,A,,R,114375,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,152500,A,,R,152500
