year,UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,ADMCON10,ADMCON11,ADMCON12,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATVR50,SATVR50,XSATMT50,SATMT50,XACTCM50,ACTCM50,XACTEN50,ACTEN50,XACTMT50,ACTMT50,ACTMT75   
2020,243744,2,3,1,2,1,3,1,2,3,R,45227,R,23801,R,21426,R,2349,R,1127,R,1222,R,1606,R,778,R,828,R,1606,R,778,R,828,R,0,R,0,R,0,R,1156,R,72,R,725,R,45,R,700,R,770,R,720,R,800,R,31,R,35,R,33,R,36,R,30,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,243780,1,2,1,1,1,3,1,3,3,R,57510,R,35423,R,22087,R,38619,R,22332,R,16287,R,8982,R,5246,R,3736,R,8887,R,5196,R,3691,R,95,R,50,R,45,R,7349,R,82,R,4115,R,46,R,580,R,680,R,590,R,740,R,25,R,33,R,24,R,34,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,445188,1,3,1,1,3,3,1,1,3,R,25923,R,11415,R,14508,R,21982,R,9419,R,12563,R,1951,R,895,R,1056,R,1940,R,889,R,1051,R,11,R,6,R,5,R,1874,R,96,R,756,R,39,R,480,R,570,R,480,R,570,R,19,R,24,R,16,R,21,R,17,R,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,100858,1,5,1,1,5,3,5,1,3,R,48178,R,19626,R,28552,R,24314,R,10290,R,14024,R,5935,R,2849,R,3086,R,5916,R,2840,R,3076,R,19,R,9,R,10,R,1024,R,17,R,4211,R,71,R,630,R,690,R,610,R,690,R,25,R,31,R,25,R,33,R,24,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,660,R,650,R,28,R,28,R,26,29
2023,110404,5,5,1,5,1,5,3,1,3,R,13107,R,8973,R,4134,R,412,R,230,R,182,R,266,R,154,R,112,R,266,R,154,R,112,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,
2023,110635,1,3,1,5,5,3,3,1,3,R,125910,R,60232,R,65678,R,14677,R,5546,R,9131,R,6641,R,2733,R,3908,R,6604,R,2723,R,3881,R,37,R,10,R,27,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110644,1,3,1,1,3,3,3,1,3,R,94637,R,44497,R,50140,R,39400,R,16184,R,23216,R,6578,R,2624,R,3954,R,6413,R,2558,R,3855,R,165,R,66,R,99,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110653,1,1,1,1,3,3,3,1,3,R,121101,R,56771,R,64330,R,30962,R,13037,R,17925,R,6796,R,2903,R,3893,R,6777,R,2890,R,3887,R,19,R,13,R,6,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110662,1,3,1,1,3,3,3,1,3,R,145903,R,67384,R,78519,R,12736,R,4979,R,7757,R,6585,R,2366,R,4219,R,6579,R,2365,R,4214,R,6,R,1,R,5,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110671,1,3,1,1,3,3,3,1,3,R,62807,R,29509,R,33298,R,39758,R,17615,R,22143,R,5521,R,2519,R,3002,R,5486,R,2503,R,2983,R,35,R,16,R,19,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,3,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110680,1,3,1,1,3,3,3,1,3,R,130771,R,61536,R,69235,R,32062,R,12837,R,19225,R,7005,R,2941,R,4064,R,6986,R,2928,R,4058,R,19,R,13,R,6,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110705,1,3,1,1,3,3,3,1,3,R,110871,R,50391,R,60480,R,30804,R,12402,R,18402,R,5043,R,1988,R,3055,R,5014,R,1976,R,3038,R,29,R,12,R,17,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,110714,1,3,1,1,3,3,3,1,3,R,68845,R,30741,R,38104,R,43054,R,18036,R,25018,R,4381,R,1956,R,2425,R,4365,R,1948,R,2417,R,16,R,8,R,8,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,3,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,
2023,121150,1,3,1,3,1,3,5,1,3,R,12457,R,4553,R,7904,R,6210,R,2356,R,3854,R,732,R,294,R,438,R,732,R,294,R,438,R,0,R,0,R,0,R,106,R,14,R,54,R,7,R,630,R,710,R,620,R,740,R,26,R,32,R,26,R,34,R,26,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,670,R,690,R,30,R,30,R,27,30
2023,122931,1,5,1,1,1,3,5,1,3,R,18843,R,9123,R,9720,R,8261,R,3663,R,4598,R,1552,R,744,R,808,R,1548,R,743,R,805,R,4,R,1,R,3,R,393,R,25,R,181,R,12,R,660,R,730,R,680,R,770,R,30,R,33,A,,A,,R,27,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,720,R,31,A,,R,29,33
2023,123961,1,5,1,1,1,1,5,1,3,R,80808,R,35879,R,44057,R,8094,R,3888,R,4110,R,3633,R,1698,R,1890,R,3630,R,1696,R,1889,R,3,R,2,R,1,R,1154,R,32,R,508,R,14,R,700,R,760,R,740,R,790,R,32,R,35,R,34,R,35,R,30,R,,5,1,5,R,872,R,0,R,96,R,0,R,45,R,0,R,45,R,0,R,0,R,0,R,730,R,780,R,33,R,35,R,33,35
2023,126614,1,5,1,1,1,3,5,1,3,R,56069,R,27490,R,28578,R,46692,R,21796,R,24895,R,7546,R,3753,R,3792,R,7443,R,3704,R,3738,R,103,R,49,R,54,R,1477,R,20,R,582,R,8,R,620,R,700,R,610,R,720,R,28,R,33,R,27,R,34,R,25,R,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,670,R,660,R,31,R,30,R,28,31
2023,126775,1,5,1,1,5,3,5,1,3,R,9821,R,6662,R,3132,R,5864,R,3756,R,2081,R,1450,R,945,R,478,R,1448,R,943,R,478,R,2,R,2,R,0,R,605,R,42,R,262,R,18,R,650,R,720,R,670,R,750,R,29,R,33,R,28,R,33,R,28,R,,5,5,3,R,27,R,0,R,27,R,0,R,27,R,0,R,27,R,0,R,0,R,0,R,690,R,710,R,31,R,32,R,31,34
2023,129020,1,5,1,1,5,3,1,1,3,R,46645,R,20114,R,26531,R,25164,R,9601,R,15563,R,4189,R,1704,R,2485,R,4178,R,1700,R,2478,R,11,R,4,R,7,R,1558,R,37,R,162,R,4,R,610,R,700,R,600,R,720,R,29,R,33,R,28,R,35,R,26,R,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,660,R,670,R,31,R,33,R,29,32
2023,130794,5,5,1,3,1,5,5,1,3,R,51803,R,22003,R,29799,R,2332,R,1127,R,1205,R,1641,R,788,R,853,R,1641,R,788,R,853,A,,A,,A,,R,926,R,56,R,421,R,26,R,740,R,780,R,760,R,800,R,33,R,35,R,34,R,36,R,31,R,,5,1,5,A,,R,1,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,780,R,34,R,35,R,34,35
2023,130943,1,5,1,1,1,5,5,1,3,R,37690,R,15180,R,22510,R,24541,R,9144,R,15397,R,4548,R,1672,R,2876,R,4530,R,1666,R,2864,R,18,R,6,R,12,R,1089,R,24,R,136,R,3,R,610,R,680,R,590,R,680,R,27,R,31,R,27,R,33,R,25,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,650,R,640,R,29,R,30,R,27,29
2023,131159,1,3,1,1,1,3,5,1,3,R,17786,R,5990,R,11796,R,8427,R,3096,R,5331,R,1856,R,711,R,1145,R,1848,R,708,R,1140,R,8,R,3,R,5,R,479,R,26,R,298,R,16,R,670,R,740,R,630,R,710,R,29,R,33,R,30,R,35,R,25,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,710,R,670,R,31,R,33,R,27,30
2023,131469,1,5,1,1,1,3,5,1,3,R,27094,R,9675,R,17419,R,11798,R,4335,R,7463,R,2539,R,942,R,1597,R,2528,R,935,R,1593,R,11,R,7,R,4,R,770,R,30,R,310,R,12,R,680,R,750,R,670,R,750,R,31,R,34,R,32,R,35,R,28,R,,5,5,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,720,R,710,R,32,R,34,R,30,31
2023,131496,1,5,1,5,1,5,1,5,3,R,25485,R,9894,R,15239,R,3334,R,1328,R,1971,R,1599,R,618,R,968,R,1598,R,617,R,968,R,1,R,1,R,0,R,1200,R,75,R,535,R,33,R,700,R,770,R,690,R,780,R,32,R,34,R,34,R,35,R,29,R,,5,1,5,A,,R,352,A,,R,35,A,,R,13,A,,R,13,A,,R,0,R,740,R,760,R,33,R,35,R,32,35
2023,131520,1,5,1,1,1,5,5,1,3,R,30342,R,8864,R,21478,R,10587,R,2870,R,7717,R,2268,R,560,R,1708,R,2261,R,557,R,1704,R,7,R,3,R,4,R,606,R,27,R,227,R,10,R,560,R,660,R,540,R,638,R,22,R,28,R,23,R,30,R,21,R,,5,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,620,R,580,R,25,R,25,R,24,26
2023,133951,1,5,1,1,3,5,1,1,3,R,25034,R,10127,R,14907,R,14729,R,5796,R,8933,R,5169,R,2222,R,2947,R,3376,R,1308,R,2068,R,1793,R,914,R,879,R,4703,R,91,R,466,R,9,R,550,R,640,R,510,R,610,R,20,R,26,R,20,R,27,R,17,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,590,R,560,R,24,R,24,R,21,24
2023,134097,1,5,1,1,3,3,1,1,3,R,74038,R,29959,R,44059,R,18793,R,8135,R,10653,R,5890,R,2480,R,3410,R,5800,R,2433,R,3367,R,90,R,47,R,43,R,3890,R,66,R,1908,R,32,R,630,R,700,R,610,R,690,R,27,R,31,R,26,R,33,R,25,R,,5,5,3,R,20,R,0,R,5,R,0,R,0,R,0,A,,R,0,A,,R,0,R,660,R,650,R,29,R,30,R,27,29
2023,134130,1,3,1,1,3,3,1,3,1,R,65375,R,28784,R,36591,R,15707,R,6889,R,8818,R,6762,R,2845,R,3917,R,6726,R,2826,R,3900,R,36,R,19,R,17,R,5359,R,79,R,2801,R,41,R,650,R,730,R,650,R,750,R,28,R,33,R,27,R,34,R,26,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,700,R,31,R,32,R,28,31
2023,135726,1,5,1,5,1,5,5,1,3,R,48286,R,19817,R,28469,R,8940,R,4330,R,4610,R,2328,R,1041,R,1287,R,2328,R,1041,R,1287,R,0,R,0,R,0,R,735,R,32,R,491,R,21,R,660,R,720,R,670,R,750,R,30,R,33,R,31,R,35,R,27,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,710,R,32,R,33,R,29,32
2023,137351,1,5,1,5,3,3,1,1,3,R,65187,R,26731,R,38456,R,26699,R,10642,R,16057,R,5803,R,2359,R,3444,R,5676,R,2290,R,3386,R,127,R,69,R,58,R,4362,R,75,R,1441,R,25,R,580,R,670,R,560,R,660,R,24,R,29,R,23,R,29,R,21,R,,3,3,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,620,R,610,R,26,R,25,R,24,27
2023,139658,3,5,1,5,5,5,5,5,3,R,31929,R,12622,R,19307,R,3543,R,1586,R,1957,R,1426,R,637,R,789,R,1425,R,636,R,789,R,1,R,1,R,0,R,601,R,42,R,277,R,19,R,710,R,760,R,750,R,790,R,32,R,34,A,,A,,A,,A,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,740,R,780,R,33,A,,A,,
2023,139755,1,3,1,1,5,3,1,1,3,R,52377,R,35185,R,17192,R,8622,R,4717,R,3905,R,3763,R,2140,R,1623,R,3759,R,2138,R,1621,R,4,R,2,R,2,R,2888,R,77,R,1335,R,35,R,650,R,740,R,680,R,790,R,28,R,34,R,28,R,35,R,27,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,750,R,32,R,33,R,31,35
2023,139959,1,3,1,1,1,3,1,5,3,R,43419,R,18211,R,25193,R,16151,R,6261,R,9884,R,6146,R,2423,R,3719,R,6121,R,2417,R,3701,R,25,R,6,R,18,R,3765,R,61,R,2332,R,38,R,590,R,690,R,570,R,700,R,25,R,32,R,31,R,35,R,27,R,,5,1,3,A,,R,15,A,,R,6,A,,R,4,A,,R,3,A,,R,1,R,640,R,630,R,29,R,33,R,30,32
2023,144050,5,5,1,1,1,5,5,5,3,R,38631,R,17373,R,21249,R,1849,R,994,R,855,R,1626,R,885,R,741,R,1626,R,885,R,741,A,,A,,A,,R,755,R,46,R,481,R,30,R,740,R,770,R,770,R,800,R,34,R,35,R,34,R,36,R,32,R,,5,1,5,R,9,R,0,R,0,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,34,35
2023,145600,1,1,1,1,3,3,5,1,3,R,25420,R,10989,R,14431,R,19955,R,8116,R,11839,R,4647,R,2166,R,2481,R,4565,R,2129,R,2436,R,82,R,37,R,45,R,1356,R,29,R,200,R,4,R,560,R,660,R,560,R,680,R,25,R,32,R,24,R,33,R,24,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,620,R,610,R,28,R,28,R,26,31
2023,145637,3,3,1,1,3,3,5,1,3,R,67398,R,38395,R,28989,R,29446,R,14192,R,15248,R,8325,R,4198,R,4126,R,8316,R,4190,R,4125,R,9,R,8,R,1,R,3950,R,47,R,1477,R,18,R,630,R,730,R,640,R,780,R,29,R,34,R,28,R,35,R,27,R,,5,1,3,A,,R,14,A,,R,6,A,,R,1,A,,R,1,A,,R,0,R,690,R,720,R,32,R,33,R,30,34
2023,147767,5,5,1,1,1,3,5,1,3,R,51769,R,24511,R,27258,R,3703,R,1705,R,1998,C,2111,C,965,C,1146,C,2111,C,965,C,1146,A,,A,,A,,R,1063,R,50,R,614,R,29,R,730,R,770,R,760,R,790,R,33,R,35,R,34,R,36,R,31,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,750,R,780,R,34,R,35,R,34,35
2023,151351,1,1,1,1,5,3,5,1,3,R,54279,R,26183,R,28089,R,43624,R,20810,R,22810,R,9550,R,4635,R,4913,R,9520,R,4615,R,4903,R,30,R,20,R,10,R,3908,R,41,R,1546,R,16,R,590,R,690,R,580,R,710,R,27,R,32,R,26,R,34,R,26,R,,5,1,3,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,640,R,640,R,30,R,30,R,28,31
2023,152080,5,5,1,1,1,5,5,1,5,R,28353,R,13735,R,14618,R,3510,R,1793,R,1717,R,2075,R,1060,R,1015,R,2075,R,1060,R,1015,A,,A,,A,,R,612,R,29,R,594,R,29,R,710,R,760,R,730,R,780,R,33,R,35,A,,A,,A,,A,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,740,R,760,R,34,A,,A,,
2023,160755,1,5,1,1,1,5,5,1,3,R,27936,R,10307,R,17629,R,4077,R,1404,R,2673,R,1867,R,677,R,1190,R,1867,R,677,R,1190,A,,A,,A,,R,262,R,14,R,573,R,31,R,690,R,750,R,700,R,760,R,31,R,33,R,31,R,35,R,27,R,,5,1,5,S,,S,,S,,S,,S,,S,,S,,S,,S,,S,,R,720,R,730,R,32,R,34,R,29,32
2023,162928,1,5,1,3,1,3,5,1,5,R,38926,R,17355,R,21538,R,2943,R,1371,R,1552,R,1418,R,660,R,752,R,1418,R,660,R,752,A,,A,,A,,R,587,R,41,R,203,R,14,R,750,R,780,R,780,R,800,R,34,R,35,R,35,R,36,R,33,R,,5,1,3,A,,R,33,A,,R,20,A,,R,6,A,,R,6,A,,A,,R,760,R,790,R,35,R,35,R,35,36
2023,163286,5,5,1,5,1,5,5,1,5,R,59377,R,29365,R,30012,R,26625,R,12323,R,14302,R,6197,R,3080,R,3117,R,6176,R,3069,R,3107,R,21,R,11,R,10,R,2578,R,42,R,504,R,8,R,670,R,740,R,700,R,780,R,32,R,35,R,32,R,35,R,29,R,,5,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,710,R,750,R,33,R,34,R,32,35
2023,164924,1,5,1,1,1,5,5,1,5,R,36069,R,14358,R,21711,R,5645,R,2510,R,3135,R,2335,R,1056,R,1279,R,2335,R,1056,R,1279,A,,A,,A,,R,662,R,28,R,379,R,16,R,710,R,760,R,720,R,780,R,33,R,34,R,34,R,35,R,30,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,730,R,760,R,34,R,35,R,32,34
2023,164988,1,5,1,1,1,3,5,1,3,R,80495,R,32176,R,48314,R,8733,R,3906,R,4827,R,3145,R,1315,R,1830,R,3145,R,1315,R,1830,R,0,R,0,R,0,R,892,R,28,R,311,R,10,R,680,R,740,R,720,R,780,R,32,R,34,R,33,R,35,R,29,R,,5,1,3,R,5,R,0,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,R,710,R,760,R,33,R,35,R,31,34
2023,165015,5,5,1,1,1,3,5,1,3,R,11282,R,4886,R,6396,R,3984,R,1507,R,2477,R,865,R,354,R,511,R,865,R,354,R,511,A,,A,,A,,R,269,R,31,R,91,R,11,R,690,R,750,R,700,R,780,R,31,R,34,R,32,R,35,R,28,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,720,R,750,R,33,R,34,R,31,34
2023,166027,5,5,1,5,1,5,5,5,5,R,56937,R,26301,R,30636,R,1965,R,914,R,1051,R,1645,R,765,R,880,R,1645,R,765,R,880,A,,A,,A,,R,862,R,52,R,356,R,22,R,740,R,780,R,760,R,800,R,34,R,36,R,35,R,36,R,33,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,35,36
2023,166629,1,5,1,1,1,1,5,1,3,R,50424,R,24227,R,26196,R,29129,R,11725,R,17404,R,5286,R,2447,R,2839,R,5247,R,2438,R,2809,R,39,R,9,R,30,R,1429,R,27,R,207,R,4,R,650,R,720,R,650,R,760,R,29,R,33,R,29,R,35,R,27,R,,5,1,3,R,0,R,1,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,700,R,31,R,32,R,29,31
2023,166683,5,5,1,5,1,3,1,5,3,R,26904,R,16568,R,8939,R,1274,R,601,R,630,R,1091,R,551,R,540,R,1091,R,551,R,540,A,,A,,A,,R,903,R,83,R,334,R,31,R,730,R,780,R,780,R,800,R,34,R,36,R,34,R,36,R,34,R,,5,1,3,R,660,R,737,R,22,R,21,R,0,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,35,36
2023,167358,1,5,1,5,1,5,5,1,3,R,96631,R,41706,R,54914,R,5459,R,2203,R,3251,R,2744,R,1107,R,1637,R,2744,R,1107,R,1637,A,,A,,A,,R,754,R,27,R,227,R,8,R,710,R,760,R,750,R,790,R,33,R,35,R,33,R,35,R,31,R,,5,1,5,A,,R,11,A,,R,5,A,,R,0,A,,R,0,A,,A,,R,730,R,770,R,34,R,35,R,33,35
2023,168148,5,5,1,1,1,5,5,1,3,R,34003,R,13888,R,18598,R,3444,R,1416,R,1905,R,1739,R,718,R,959,R,1739,R,718,R,959,R,0,R,0,R,0,R,621,R,36,R,308,R,18,R,710,R,760,R,750,R,790,R,33,R,35,A,,A,,A,,A,,5,1,5,R,1357,R,160,R,123,R,0,R,62,R,0,R,62,R,0,R,0,R,0,R,740,R,770,R,34,A,,A,,
2023,168421,5,5,1,1,1,3,3,1,3,R,11809,R,8344,R,3464,R,6908,R,4502,R,2405,R,1360,R,958,R,402,R,1357,R,955,R,402,R,3,R,3,Z,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,5,A,,R,1,A,,R,1,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2023,170976,5,5,1,5,1,3,5,1,3,R,87632,R,43607,R,44025,R,15722,R,7007,R,8715,R,7466,R,3417,R,4049,R,7426,R,3397,R,4029,R,40,R,20,R,20,R,3887,R,52,R,1364,R,18,R,670,R,750,R,680,R,780,R,31,R,34,R,32,R,35,R,29,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,720,R,750,R,33,R,35,R,32,34
2023,171100,1,3,3,1,5,3,5,1,5,R,58879,R,27749,R,31128,R,49414,R,22974,R,26438,R,9533,R,4596,R,4936,R,9361,R,4508,R,4852,R,172,R,88,R,84,R,3668,R,39,R,664,R,7,R,580,R,670,R,570,R,680,R,26,R,31,R,26,R,33,R,24,R,,5,1,3,A,,R,2,A,,R,2,A,,R,1,A,,R,1,A,,R,0,R,630,R,620,R,28,R,30,R,27,30
2023,174066,5,5,1,1,5,3,5,1,3,R,39863,R,18901,R,20862,R,30705,R,14427,R,16218,R,6736,R,3111,R,3610,R,6697,R,3100,R,3582,R,39,R,11,R,28,R,536,R,8,R,2312,R,34,R,640,R,720,R,670,R,760,R,27,R,31,R,25,R,33,R,25,R,,5,5,3,A,,R,100,A,,R,60,A,,R,15,A,,R,15,A,,R,0,R,680,R,720,R,29,R,28,R,28,31
2023,179867,5,5,1,5,1,5,5,1,3,R,32240,R,15206,R,17034,R,3855,R,1847,R,2008,R,1828,R,873,R,955,R,1823,R,871,R,952,R,5,R,2,R,3,R,536,R,29,R,514,R,28,R,730,R,770,R,770,R,800,R,33,R,35,R,34,R,35,R,31,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,750,R,790,R,34,R,35,R,34,35
2023,182670,1,5,1,1,1,5,5,1,3,R,28841,R,13262,R,14820,R,1797,R,898,R,858,R,1206,R,616,R,571,R,1206,R,616,R,571,A,,A,,A,,R,516,R,43,R,283,R,23,R,740,R,780,R,760,R,790,R,33,R,35,R,35,R,36,R,31,R,,5,1,5,R,759,R,0,R,41,R,0,R,19,R,0,R,19,R,0,A,,A,,R,760,R,780,R,34,R,35,R,34,35
2023,185828,1,5,1,1,1,1,5,1,3,R,13993,R,8974,R,4994,R,9362,R,5689,R,3661,R,1762,R,1171,R,591,R,1635,R,1083,R,552,R,127,R,88,R,39,R,752,R,43,R,76,R,4,R,590,R,710,R,620,R,760,R,25,R,32,R,24,R,34,R,25,R,,3,3,3,A,,R,25,A,,R,12,A,,R,0,A,,R,0,A,,R,0,R,650,R,685,R,29,R,28,R,28,32
2023,186131,5,5,1,5,1,5,5,1,3,R,39644,R,19541,R,20103,R,1782,R,870,R,912,R,1366,R,670,R,696,R,1366,R,670,R,696,A,,A,,A,,R,774,R,57,R,278,R,20,R,740,R,780,R,760,R,800,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,780,R,34,R,35,R,34,35
2023,186371,1,5,1,1,3,3,5,1,3,R,11951,R,5158,R,6793,R,9292,R,4019,R,5273,R,580,R,252,R,328,R,575,R,252,R,323,R,5,R,0,R,5,R,155,R,27,R,12,R,2,R,510,R,625,R,500,R,630,R,18,R,26,R,16,R,27,R,16,R,,3,1,3,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,560,R,560,R,21,R,21,R,18,26
2023,186380,1,5,1,1,3,3,5,1,3,R,43347,R,20326,R,23021,R,28326,R,13052,R,15274,R,7681,R,3711,R,3970,R,7670,R,3709,R,3961,R,11,R,2,R,9,R,3908,R,51,R,414,R,5,R,630,R,720,R,640,R,760,R,28,R,33,R,27,R,34,R,26,R,,5,1,3,Z,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,680,R,700,R,31,R,31,R,29,33
2023,186399,1,5,1,1,3,3,3,1,3,R,17779,R,8049,R,9730,R,13997,R,6215,R,7782,R,1408,R,695,R,713,R,1403,R,693,R,710,R,5,R,2,R,3,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,Z,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2023,186867,1,3,1,1,1,5,5,1,3,R,14170,R,9115,R,5055,R,6156,R,3684,R,2472,R,1024,R,671,R,353,R,1024,R,671,R,353,A,,A,,A,,R,411,R,40,R,86,R,8,R,670,R,730,R,700,R,770,R,31,R,34,R,31,R,35,R,29,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,700,R,740,R,33,R,34,R,31,34
2023,190415,5,5,1,5,1,5,5,1,5,R,65635,R,32718,R,32917,R,5358,R,2459,R,2899,R,3537,R,1642,R,1895,R,3537,R,1642,R,1895,A,,A,,A,,R,1294,R,37,R,425,R,12,R,720,R,770,R,760,R,790,R,33,R,35,R,34,R,35,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,740,R,780,R,34,R,35,R,34,35
2023,191241,1,5,1,1,1,3,5,1,3,R,43663,R,16361,R,27302,R,24573,R,8497,R,16076,R,2426,R,963,R,1463,R,2414,R,958,R,1456,R,12,R,5,R,7,R,550,R,23,R,222,R,9,R,670,R,730,R,660,R,760,R,30,R,33,R,31,R,35,R,26,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,700,R,700,R,32,R,34,R,28,31
