year,UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 ,PEO7ISTR,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,SLO521,SLOA,SLOB,PRMPGM,TUITVRY1,TUITVRY2,TUITVRY3,CONFNO4,ENRHSST,ENRHSST1,ENRHSST2
2020,204796,0,1,0,0,0,0,1,2,0,-2,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,13085,2,A,.,A,.,A,.,R,13066,R,60,R,60,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2020,211440,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,4055,2,A,.,R,9210,R,6340,A,.,R,75,R,75,1,1,0,0,0,0,0,1,200,1,200,2,-2,1,200,,,,,,,,,,,,,,,,,,,,,
2020,212054,1,1,1,0,0,0,3,-2,-2,-2,1,0,1,1,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,2,1,R,4167,2,A,.,R,10020,R,5988,A,.,R,50,R,65,1,1,0,0,0,0,0,2,-2,1,110,2,-2,2,-2,,,,,,,,,,,,,,,,,,,,,
2020,213543,0,1,0,0,0,0,3,-2,-2,-2,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,2,1,R,2453,2,A,.,R,8660,R,6080,A,.,R,70,R,75,1,1,0,0,0,0,0,1,128,1,128,1,128,1,128,,,,,,,,,,,,,,,,,,,,,
2020,215062,0,1,1,0,0,0,3,-2,-2,-2,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,1,1,R,6400,2,A,.,R,11014,R,5770,A,.,R,75,R,80,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2020,215293,1,1,1,1,0,0,1,9,0,-2,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,8097,2,A,.,R,6550,R,4700,A,.,R,55,R,75,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2020,216597,0,1,1,0,0,0,4,-2,-2,30,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,2,1,R,5400,2,A,.,R,8015,R,6960,A,.,R,80,R,50,1,1,0,0,0,0,0,1,110,1,104,1,104,1,104,,,,,,,,,,,,,,,,,,,,,
2020,217156,0,1,1,0,0,0,3,-2,-2,-2,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,29 ,1,2,1,R,4903,1,R,20,R,9774,R,6118,A,.,R,75,R,75,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2020,217882,0,1,0,0,0,0,1,2,0,-2,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,7600,1,R,21,R,7482,R,4368,A,.,R,70,R,80,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2020,217925,0,1,1,0,0,0,3,-2,-2,-2,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,2,2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,2,1,R,420,1,R,21,A,.,A,.,R,8950,R,25,R,25,1,0,1,0,0,1,0,2,-2,1,316,1,316,1,316,,,,,,,,,,,,,,,,,,,,,
2020,221999,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,15 ,1,2,1,R,5079,1,R,21,R,11540,R,6130,A,.,R,50,R,95,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2020,223232,0,1,1,0,0,0,4,-2,-2,54,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,5091,1,R,21,R,7200,R,6074,A,.,R,0,R,50,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,,,,,,,,,,,,,,,,,,,,,
2020,227757,0,1,1,1,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,3314,1,R,20,R,9900,R,4600,A,.,R,75,R,85,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111,,,,,,,,,,,,,,,,,,,,,
2020,228246,0,1,1,1,0,0,4,-2,-2,71,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,2,1,R,3403,2,A,.,R,10724,R,6386,A,.,R,60,R,75,1,1,0,0,0,0,0,1,372,1,372,2,-2,1,372,,,,,,,,,,,,,,,,,,,,,
2020,228723,0,1,0,0,0,0,1,2,0,-2,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,1,1,R,11366,2,A,.,A,.,A,.,R,11400,R,75,R,65,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2020,228778,0,1,0,0,0,0,1,2,0,-2,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,7784,2,A,.,A,.,A,.,R,12286,R,75,R,65,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,,,,,,,,,,,,,,,,,,,,,
2020,228875,1,1,0,1,0,0,4,-2,-2,61,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,2,1,R,4945,2,A,.,R,8340,R,5700,A,.,R,50,R,60,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,,,,,,,,,,,,,,,,,,,,,
2020,231624,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,2,2,R,14 ,2,1,1,R,4852,2,A,.,R,8238,R,5118,A,.,R,75,R,50,1,1,0,0,0,0,0,1,110,1,110,1,110,1,110,,,,,,,,,,,,,,,,,,,,,
2020,234076,0,1,1,1,0,0,1,2,0,-2,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,1,1,R,7607,1,R,21,R,6960,R,5390,A,.,R,70,R,85,1,1,0,0,0,0,0,1,102,1,102,1,102,1,102,,,,,,,,,,,,,,,,,,,,,
2020,236948,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,1,1,R,8631,2,A,.,A,.,A,.,R,13887,R,80,R,85,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2020,239105,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9 ,2,1,1,R,5295,1,R,21,R,9356,R,4300,A,.,R,0,R,50,1,1,0,0,0,0,0,2,-2,1,104,2,-2,1,104,,,,,,,,,,,,,,,,,,,,,
2020,240444,0,1,0,0,0,0,1,2,0,-2,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,8871,2,A,.,R,7167,R,4050,A,.,R,60,R,75,1,1,0,0,0,0,0,1,107,1,107,2,-2,1,107,,,,,,,,,,,,,,,,,,,,,
2020,243744,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,19 ,1,2,1,R,14717,2,A,.,R,10725,R,6530,A,.,R,90,R,125,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2020,243780,0,1,1,0,0,0,1,2,0,-2,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,14094,2,A,.,R,4860,R,5398,A,.,R,60,R,60,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,,,,,,,,,,,,,,,,,,,,,
2020,445188,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,1,A,. ,2,1,1,R,4016,2,A,.,A,.,A,.,R,16500,R,70,R,120,1,0,1,0,0,0,0,2,-2,1,301,2,-2,1,301,,,,,,,,,,,,,,,,,,,,,
2019,100858,0,1,1,0,0,0,1,2,0,-2,1,,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,4776,2,A,.,R,8104,R,5586,A,.,R,50,R,60,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130,,,,,,,,,,,,,,,,,,,,,
2019,110404,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,0,1,1,0,1,0,0,2,1,1,1,2,2,1,-2,-2,2,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,A,. ,2,2,1,R,1547,2,A,.,R,9615,R,7029,A,.,R,75,R,100,1,1,0,0,0,0,0,2,-2,1,197,1,197,1,197,,,,,,,,,,,,,,,,,,,,,
2019,110635,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,1,1,R,9804,2,A,.,A,.,A,.,R,19105,R,70,R,120,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2019,110644,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,2,1,1,R,7809,2,A,.,A,.,A,.,R,15775,R,70,R,120,1,1,0,0,0,0,0,1,105,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2019,110653,0,1,1,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,15825,2,A,.,A,.,A,.,R,16135,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2019,110662,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,19017,1,R,19,A,.,A,.,R,16625,R,70,R,120,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2019,110671,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,6600,2,A,.,A,.,A,.,R,16082,R,70,R,105,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2019,110680,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,2,1,1,R,15268,2,A,.,A,.,A,.,R,14271,R,70,R,105,1,1,0,0,0,0,0,2,-2,1,138,1,138,1,138,,,,,,,,,,,,,,,,,,,,,
2019,110705,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,0,0,1,0,0,2,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,2,R,4 ,2,1,1,R,10129,1,R,21,A,.,A,.,R,15520,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,109,1,109,1,109,,,,,,,,,,,,,,,,,,,,,
2019,110714,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,0,0,1,0,0,2,1,1,1,1,1,1,-2,-2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,2,R,11 ,2,1,1,R,9379,2,A,.,A,.,A,.,R,16951,R,70,R,120,1,1,0,0,0,0,0,2,-2,1,170,2,-2,1,170,,,,,,,,,,,,,,,,,,,,,
2019,121150,0,1,0,0,0,0,4,-2,-2,74,0,,,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,12 ,2,2,1,R,2585,2,A,.,A,.,A,.,R,15670,R,65,R,65,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136,,,,,,,,,,,,,,,,,,,,,
2019,122931,0,1,0,0,0,0,4,-2,-2,30,0,,,0,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,-2,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,2,2,R,11 ,2,2,1,R,3537,2,A,.,A,.,A,.,R,15507,R,60,R,60,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136,,,,,,,,,,,,,,,,,,,,,
2019,123961,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,2,1,A,. ,2,2,1,R,8700,2,A,.,R,9612,R,6300,A,.,R,80,R,90,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,,,,,,,,,,,,,,,,,,,,,
2019,126614,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,8040,1,R,19,A,.,A,.,R,14778,R,50,R,60,1,1,0,0,0,0,0,1,127,1,127,2,-2,1,127,,,,,,,,,,,,,,,,,,,,,
2019,126775,0,1,0,0,0,0,1,2,0,-2,0,,,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,1,1,R,1861,2,A,.,R,8567,R,5644,A,.,R,45,R,60,1,1,0,0,0,0,0,1,159,1,159,1,159,1,159,,,,,,,,,,,,,,,,,,,,,
2019,129020,0,1,0,0,0,0,1,2,0,-2,1,,,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,7 ,2,1,1,R,12104,2,A,.,R,7238,R,6020,A,.,R,80,R,75,1,1,0,0,0,0,0,1,104,1,104,1,104,1,104,,,,,,,,,,,,,,,,,,,,,
2019,130794,0,1,0,0,0,0,3,-2,-2,-2,0,,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,14 ,1,2,1,R,5576,2,A,.,R,9400,R,7200,A,.,R,80,R,105,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,,,,,,,,,,,,,,,,,,,,,
2019,130943,0,1,1,0,0,0,1,9,0,-2,0,,,0,1,0,1,0,1,0,0,1,1,0,4,1,1,1,1,1,1,1,2,2,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,1,1,R,6976,1,R,19,R,7992,R,5216,A,.,R,75,R,75,1,1,0,0,0,0,0,1,110,1,110,1,110,1,110,,,,,,,,,,,,,,,,,,,,,
2019,131159,0,1,0,0,0,0,4,-2,-2,71,1,,,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,8 ,2,2,1,R,4262,2,A,.,R,9996,R,6100,A,.,R,75,R,63,1,1,0,0,0,0,0,2,-2,1,128,2,-2,1,128,,,,,,,,,,,,,,,,,,,,,
2019,131469,0,1,1,0,0,0,3,-2,-2,-2,0,,,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,10 ,2,2,1,R,8013,2,A,.,R,14950,R,3050,A,.,R,80,R,80,1,1,0,0,0,0,0,2,-2,1,103,1,103,1,103,,,,,,,,,,,,,,,,,,,,,
2019,131496,1,1,1,1,0,0,4,-2,-2,30,0,,,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,12 ,1,2,1,R,5445,2,A,.,R,10824,R,6814,A,.,R,75,R,90,1,1,0,0,0,0,0,1,128,1,104,1,104,1,104,,,,,,,,,,,,,,,,,,,,,
