year,UNITID,OMCHRT,XOMRCHRT,OMRCHRT,XOMEXCLS,OMEXCLS,XOMACHRT,OMACHRT,XOMCERT4,OMCERT4,XOMASSC4,OMASSC4,XOMBACH4,OMBACH4,XOMAWDN4,OMAWDN4,XOMAWDP4,OMAWDP4,XOMCERT6,OMCERT6,XOMASSC6,OMASSC6,XOMBACH6,OMBACH6,XOMAWDN6,OMAWDN6,XOMAWDP6,OMAWDP6,XOMCERT8,OMCERT8,XOMASSC8,OMASSC8,XOMBACH8,OMBACH8,XOMAWDN8,OMAWDN8,XOMENRYI,OMENRYI,XOMENRAI,OMENRAI,XOMENRUN,OMENRUN,XOMNOAWD,OMNOAWD,XOMAWDP8,OMAWDP8,XOMENRTP,OMENRTP,XOMENRYP,OMENRYP,XOMENRAP,OMENRAP,XOMENRUP,OMENRUP 
2020,223232,42,R,10,R,0,R,10,R,0,R,0,R,4,R,4,R,40,R,0,R,0,R,6,R,6,R,60,R,0,R,0,R,6,R,6,R,1,R,2,R,1,R,4,R,60,R,30,R,10,R,20,R,10
2020,223232,50,R,3881,R,4,R,3877,R,0,R,0,R,2413,R,2413,R,62,R,0,R,0,R,2975,R,2975,R,77,R,0,R,0,R,2998,R,2998,R,6,R,734,R,139,R,879,R,77,R,19,R,0,R,19,R,4
2020,223232,51,R,792,R,1,R,791,R,0,R,0,R,400,R,400,R,51,R,0,R,0,R,510,R,510,R,64,R,0,R,0,R,516,R,516,R,1,R,222,R,52,R,275,R,65,R,28,R,0,R,28,R,7
2020,223232,52,R,3089,R,3,R,3086,R,0,R,0,R,2013,R,2013,R,65,R,0,R,0,R,2465,R,2465,R,80,R,0,R,0,R,2482,R,2482,R,5,R,512,R,87,R,604,R,80,R,17,R,0,R,17,R,3
2020,227757,10,R,931,R,4,R,927,R,0,R,0,R,793,R,793,R,86,R,0,R,0,R,878,R,878,R,95,R,0,R,0,R,882,R,882,R,0,R,30,R,15,R,45,R,95,R,3,R,0,R,3,R,2
2020,227757,11,R,174,R,1,R,173,R,0,R,0,R,143,R,143,R,83,R,0,R,0,R,160,R,160,R,92,R,0,R,0,R,161,R,161,R,0,R,9,R,3,R,12,R,93,R,5,R,0,R,5,R,2
2020,227757,12,R,757,R,3,R,754,R,0,R,0,R,650,R,650,R,86,R,0,R,0,R,718,R,718,R,95,R,0,R,0,R,721,R,721,R,0,R,21,R,12,R,33,R,96,R,3,R,0,R,3,R,2
2020,227757,30,R,54,R,0,R,54,R,0,R,0,R,51,R,51,R,94,R,0,R,0,R,52,R,52,R,96,R,0,R,0,R,52,R,52,R,0,R,0,R,2,R,2,R,96,R,0,R,0,R,0,R,4
2020,227757,31,R,14,R,0,R,14,R,0,R,0,R,14,R,14,R,100,R,0,R,0,R,14,R,14,R,100,R,0,R,0,R,14,R,14,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,227757,32,R,40,R,0,R,40,R,0,R,0,R,37,R,37,R,93,R,0,R,0,R,38,R,38,R,95,R,0,R,0,R,38,R,38,R,0,R,0,R,2,R,2,R,95,R,0,R,0,R,0,R,5
2020,227757,50,R,985,R,4,R,981,R,0,R,0,R,844,R,844,R,86,R,0,R,0,R,930,R,930,R,95,R,0,R,0,R,934,R,934,R,0,R,30,R,17,R,47,R,95,R,3,R,0,R,3,R,2
2020,227757,51,R,188,R,1,R,187,R,0,R,0,R,157,R,157,R,84,R,0,R,0,R,174,R,174,R,93,R,0,R,0,R,175,R,175,R,0,R,9,R,3,R,12,R,94,R,5,R,0,R,5,R,2
2020,227757,52,R,797,R,3,R,794,R,0,R,0,R,687,R,687,R,87,R,0,R,0,R,756,R,756,R,95,R,0,R,0,R,759,R,759,R,0,R,21,R,14,R,35,R,96,R,3,R,0,R,3,R,2
2020,228246,10,R,1442,R,0,R,1442,R,0,R,0,R,970,R,970,R,67,R,0,R,0,R,1123,R,1123,R,78,R,0,R,0,R,1133,R,1133,R,1,R,226,R,82,R,309,R,79,R,16,R,0,R,16,R,6
2020,228246,11,R,185,R,0,R,185,R,0,R,0,R,109,R,109,R,59,R,0,R,0,R,124,R,124,R,67,R,0,R,0,R,128,R,128,R,0,R,38,R,19,R,57,R,69,R,21,R,0,R,21,R,10
2020,228246,12,R,1257,R,0,R,1257,R,0,R,0,R,861,R,861,R,68,R,0,R,0,R,999,R,999,R,79,R,0,R,0,R,1005,R,1005,R,1,R,188,R,63,R,252,R,80,R,15,R,0,R,15,R,5
2020,228246,20,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,228246,22,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,228246,30,R,416,R,0,R,416,R,0,R,0,R,306,R,306,R,74,R,0,R,0,R,320,R,320,R,77,R,0,R,0,R,324,R,324,R,0,R,52,R,40,R,92,R,78,R,13,R,0,R,13,R,10
2020,228246,31,R,137,R,0,R,137,R,0,R,0,R,103,R,103,R,75,R,0,R,0,R,106,R,106,R,77,R,0,R,0,R,106,R,106,R,0,R,15,R,16,R,31,R,77,R,11,R,0,R,11,R,12
2020,228246,32,R,279,R,0,R,279,R,0,R,0,R,203,R,203,R,73,R,0,R,0,R,214,R,214,R,77,R,0,R,0,R,218,R,218,R,0,R,37,R,24,R,61,R,78,R,13,R,0,R,13,R,9
2020,228246,40,R,14,R,0,R,14,R,0,R,0,R,5,R,5,R,36,R,0,R,0,R,7,R,7,R,50,R,0,R,0,R,7,R,7,R,0,R,4,R,3,R,7,R,50,R,29,R,0,R,29,R,21
2020,228246,41,R,2,R,0,R,2,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,50,R,50,R,0,R,50,R,0
2020,228246,42,R,12,R,0,R,12,R,0,R,0,R,4,R,4,R,33,R,0,R,0,R,6,R,6,R,50,R,0,R,0,R,6,R,6,R,0,R,3,R,3,R,6,R,50,R,25,R,0,R,25,R,25
2020,228246,50,R,1873,R,0,R,1873,R,0,R,0,R,1282,R,1282,R,68,R,0,R,0,R,1451,R,1451,R,77,R,0,R,0,R,1465,R,1465,R,1,R,282,R,125,R,408,R,78,R,15,R,0,R,15,R,7
2020,228246,51,R,324,R,0,R,324,R,0,R,0,R,213,R,213,R,66,R,0,R,0,R,231,R,231,R,71,R,0,R,0,R,235,R,235,R,0,R,54,R,35,R,89,R,73,R,17,R,0,R,17,R,11
2020,228246,52,R,1549,R,0,R,1549,R,0,R,0,R,1069,R,1069,R,69,R,0,R,0,R,1220,R,1220,R,79,R,0,R,0,R,1230,R,1230,R,1,R,228,R,90,R,319,R,79,R,15,R,0,R,15,R,6
2020,228723,10,R,7807,R,0,R,7807,R,0,R,0,R,4255,R,4255,R,55,R,0,R,0,R,6374,R,6374,R,82,R,0,R,0,R,6481,R,6481,R,22,R,681,R,623,R,1326,R,83,R,9,R,0,R,9,R,8
2020,228723,11,R,1996,R,0,R,1996,R,0,R,0,R,940,R,940,R,47,R,0,R,0,R,1460,R,1460,R,73,R,0,R,0,R,1495,R,1495,R,8,R,228,R,265,R,501,R,75,R,12,R,0,R,11,R,13
2020,228723,12,R,5811,R,0,R,5811,R,0,R,0,R,3315,R,3315,R,57,R,0,R,0,R,4914,R,4914,R,85,R,0,R,0,R,4986,R,4986,R,14,R,453,R,358,R,825,R,86,R,8,R,0,R,8,R,6
2020,228723,20,R,971,R,0,R,971,R,0,R,0,R,443,R,443,R,46,R,0,R,0,R,765,R,765,R,79,R,0,R,0,R,771,R,771,R,3,R,117,R,80,R,200,R,79,R,12,R,0,R,12,R,8
2020,228723,21,R,136,R,0,R,136,R,0,R,0,R,58,R,58,R,43,R,0,R,0,R,95,R,95,R,70,R,0,R,0,R,96,R,96,R,0,R,21,R,19,R,40,R,71,R,15,R,0,R,15,R,14
2020,228723,22,R,835,R,0,R,835,R,0,R,0,R,385,R,385,R,46,R,0,R,0,R,670,R,670,R,80,R,0,R,0,R,675,R,675,R,3,R,96,R,61,R,160,R,81,R,12,R,0,R,11,R,7
2020,228723,30,R,2841,R,0,R,2841,R,0,R,0,R,2253,R,2253,R,79,R,0,R,0,R,2400,R,2400,R,84,R,0,R,0,R,2415,R,2415,R,3,R,156,R,267,R,426,R,85,R,6,R,0,R,5,R,9
2020,228723,31,R,714,R,0,R,714,R,0,R,0,R,532,R,532,R,75,R,0,R,0,R,568,R,568,R,80,R,0,R,0,R,569,R,569,R,2,R,64,R,79,R,145,R,80,R,9,R,0,R,9,R,11
2020,228723,32,R,2127,R,0,R,2127,R,0,R,0,R,1721,R,1721,R,81,R,0,R,0,R,1832,R,1832,R,86,R,0,R,0,R,1846,R,1846,R,1,R,92,R,188,R,281,R,87,R,4,R,0,R,4,R,9
2020,228723,40,R,207,R,0,R,207,R,0,R,0,R,133,R,133,R,64,R,0,R,0,R,156,R,156,R,75,R,0,R,0,R,158,R,158,R,0,R,11,R,38,R,49,R,76,R,5,R,0,R,5,R,18
2020,228723,41,R,35,R,0,R,35,R,0,R,0,R,15,R,15,R,43,R,0,R,0,R,20,R,20,R,57,R,0,R,0,R,22,R,22,R,0,R,4,R,9,R,13,R,63,R,11,R,0,R,11,R,26
2020,228723,42,R,172,R,0,R,172,R,0,R,0,R,118,R,118,R,69,R,0,R,0,R,136,R,136,R,79,R,0,R,0,R,136,R,136,R,0,R,7,R,29,R,36,R,79,R,4,R,0,R,4,R,17
2020,228723,50,R,11826,R,0,R,11826,R,0,R,0,R,7084,R,7084,R,60,R,0,R,0,R,9695,R,9695,R,82,R,0,R,0,R,9825,R,9825,R,28,R,965,R,1008,R,2001,R,83,R,8,R,0,R,8,R,9
2020,228723,51,R,2881,R,0,R,2881,R,0,R,0,R,1545,R,1545,R,54,R,0,R,0,R,2143,R,2143,R,74,R,0,R,0,R,2182,R,2182,R,10,R,317,R,372,R,699,R,76,R,11,R,0,R,11,R,13
2020,228723,52,R,8945,R,0,R,8945,R,0,R,0,R,5539,R,5539,R,62,R,0,R,0,R,7552,R,7552,R,84,R,0,R,0,R,7643,R,7643,R,18,R,648,R,636,R,1302,R,85,R,7,R,0,R,7,R,7
2020,228778,10,R,8094,R,0,R,8094,R,0,R,0,R,4909,R,4909,R,61,R,0,R,0,R,6684,R,6684,R,83,R,0,R,0,R,6806,R,6806,R,59,R,787,R,442,R,1288,R,84,R,10,R,1,R,10,R,5
2020,228778,11,R,2140,R,0,R,2140,R,0,R,0,R,1071,R,1071,R,50,R,0,R,0,R,1567,R,1567,R,73,R,0,R,0,R,1609,R,1609,R,18,R,334,R,179,R,531,R,75,R,16,R,1,R,16,R,8
2020,228778,12,R,5954,R,0,R,5954,R,0,R,0,R,3838,R,3838,R,64,R,0,R,0,R,5117,R,5117,R,86,R,0,R,0,R,5197,R,5197,R,41,R,453,R,263,R,757,R,87,R,8,R,1,R,8,R,4
2020,228778,20,R,64,R,0,R,64,R,0,R,0,R,19,R,19,R,30,R,0,R,0,R,37,R,37,R,58,R,0,R,0,R,39,R,39,R,1,R,17,R,7,R,25,R,61,R,28,R,2,R,27,R,11
2020,228778,21,R,16,R,0,R,16,R,0,R,0,R,6,R,6,R,38,R,0,R,0,R,9,R,9,R,56,R,0,R,0,R,11,R,11,R,0,R,5,R,0,R,5,R,69,R,31,R,0,R,31,R,0
2020,228778,22,R,48,R,0,R,48,R,0,R,0,R,13,R,13,R,27,R,0,R,0,R,28,R,28,R,58,R,0,R,0,R,28,R,28,R,1,R,12,R,7,R,20,R,58,R,27,R,2,R,25,R,15
2020,228778,30,R,3001,R,0,R,3001,R,0,R,0,R,1983,R,1983,R,66,R,0,R,0,R,2214,R,2214,R,74,R,0,R,0,R,2254,R,2254,R,14,R,256,R,477,R,747,R,75,R,9,R,0,R,9,R,16
2020,228778,31,R,806,R,0,R,806,R,0,R,0,R,557,R,557,R,69,R,0,R,0,R,645,R,645,R,80,R,0,R,0,R,657,R,657,R,7,R,94,R,48,R,149,R,82,R,13,R,1,R,12,R,6
2020,228778,32,R,2195,R,0,R,2195,R,0,R,0,R,1426,R,1426,R,65,R,0,R,0,R,1569,R,1569,R,71,R,0,R,0,R,1597,R,1597,R,7,R,162,R,429,R,598,R,73,R,8,R,0,R,7,R,20
2020,228778,40,R,246,R,0,R,246,R,0,R,0,R,122,R,122,R,50,R,0,R,0,R,154,R,154,R,63,R,0,R,0,R,160,R,160,R,1,R,48,R,37,R,86,R,65,R,20,R,0,R,20,R,15
2020,228778,41,R,54,R,0,R,54,R,0,R,0,R,24,R,24,R,44,R,0,R,0,R,31,R,31,R,57,R,0,R,0,R,31,R,31,R,1,R,17,R,5,R,23,R,57,R,33,R,2,R,31,R,9
2020,228778,42,R,192,R,0,R,192,R,0,R,0,R,98,R,98,R,51,R,0,R,0,R,123,R,123,R,64,R,0,R,0,R,129,R,129,R,0,R,31,R,32,R,63,R,67,R,16,R,0,R,16,R,17
2020,228778,50,R,11405,R,0,R,11405,R,0,R,0,R,7033,R,7033,R,62,R,0,R,0,R,9089,R,9089,R,80,R,0,R,0,R,9259,R,9259,R,75,R,1108,R,963,R,2146,R,81,R,10,R,1,R,10,R,8
2020,228778,51,R,3016,R,0,R,3016,R,0,R,0,R,1658,R,1658,R,55,R,0,R,0,R,2252,R,2252,R,75,R,0,R,0,R,2308,R,2308,R,26,R,450,R,232,R,708,R,77,R,16,R,1,R,15,R,8
2020,228778,52,R,8389,R,0,R,8389,R,0,R,0,R,5375,R,5375,R,64,R,0,R,0,R,6837,R,6837,R,81,R,0,R,0,R,6951,R,6951,R,49,R,658,R,731,R,1438,R,83,R,8,R,1,R,8,R,9
2020,228875,10,R,1864,R,0,R,1864,R,1,R,0,R,1284,R,1285,R,69,R,1,R,0,R,1538,R,1539,R,83,R,1,R,0,R,1542,R,1543,R,1,R,256,R,64,R,321,R,83,R,14,R,0,R,14,R,3
2020,228875,11,R,195,R,0,R,195,R,0,R,0,R,119,R,119,R,61,R,0,R,0,R,149,R,149,R,76,R,0,R,0,R,149,R,149,R,0,R,34,R,12,R,46,R,76,R,17,R,0,R,17,R,6
2020,228875,12,R,1669,R,0,R,1669,R,1,R,0,R,1165,R,1166,R,70,R,1,R,0,R,1389,R,1390,R,83,R,1,R,0,R,1393,R,1394,R,1,R,222,R,52,R,275,R,84,R,13,R,0,R,13,R,3
2020,228875,20,R,4,R,0,R,4,R,0,R,0,R,3,R,3,R,75,R,0,R,0,R,4,R,4,R,100,R,0,R,0,R,4,R,4,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,228875,21,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,228875,22,R,3,R,0,R,3,R,0,R,0,R,3,R,3,R,100,R,0,R,0,R,3,R,3,R,100,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,228875,30,R,564,R,0,R,564,R,1,R,0,R,401,R,402,R,71,R,1,R,0,R,439,R,440,R,78,R,1,R,0,R,441,R,442,R,0,R,93,R,29,R,122,R,78,R,16,R,0,R,16,R,5
2020,228875,31,R,153,R,0,R,153,R,0,R,0,R,106,R,106,R,69,R,0,R,0,R,115,R,115,R,75,R,0,R,0,R,115,R,115,R,0,R,30,R,8,R,38,R,75,R,20,R,0,R,20,R,5
2020,228875,32,R,411,R,0,R,411,R,1,R,0,R,295,R,296,R,72,R,1,R,0,R,324,R,325,R,79,R,1,R,0,R,326,R,327,R,0,R,63,R,21,R,84,R,80,R,15,R,0,R,15,R,5
2020,228875,40,R,40,R,0,R,40,R,0,R,0,R,11,R,11,R,28,R,0,R,0,R,16,R,16,R,40,R,0,R,0,R,16,R,16,R,1,R,16,R,7,R,24,R,40,R,43,R,3,R,40,R,18
2020,228875,41,R,13,R,0,R,13,R,0,R,0,R,3,R,3,R,23,R,0,R,0,R,6,R,6,R,46,R,0,R,0,R,6,R,6,R,0,R,6,R,1,R,7,R,46,R,46,R,0,R,46,R,8
2020,228875,42,R,27,R,0,R,27,R,0,R,0,R,8,R,8,R,30,R,0,R,0,R,10,R,10,R,37,R,0,R,0,R,10,R,10,R,1,R,10,R,6,R,17,R,37,R,41,R,4,R,37,R,22
2020,228875,50,R,2472,R,0,R,2472,R,2,R,0,R,1699,R,1701,R,69,R,2,R,0,R,1997,R,1999,R,81,R,2,R,0,R,2003,R,2005,R,2,R,365,R,100,R,467,R,81,R,15,R,0,R,15,R,4
2020,228875,51,R,362,R,0,R,362,R,0,R,0,R,228,R,228,R,63,R,0,R,0,R,271,R,271,R,75,R,0,R,0,R,271,R,271,R,0,R,70,R,21,R,91,R,75,R,19,R,0,R,19,R,6
2020,228875,52,R,2110,R,0,R,2110,R,2,R,0,R,1471,R,1473,R,70,R,2,R,0,R,1726,R,1728,R,82,R,2,R,0,R,1732,R,1734,R,2,R,295,R,79,R,376,R,82,R,14,R,0,R,14,R,4
2020,231624,10,R,1465,R,2,R,1463,R,0,R,0,R,1246,R,1246,R,85,R,0,R,0,R,1333,R,1333,R,91,R,0,R,0,R,1345,R,1345,R,3,R,91,R,24,R,118,R,92,R,6,R,0,R,6,R,2
2020,231624,11,R,163,R,0,R,163,R,0,R,0,R,131,R,131,R,80,R,0,R,0,R,143,R,143,R,88,R,0,R,0,R,146,R,146,R,0,R,14,R,3,R,17,R,90,R,9,R,0,R,9,R,2
2020,231624,12,R,1302,R,2,R,1300,R,0,R,0,R,1115,R,1115,R,86,R,0,R,0,R,1190,R,1190,R,92,R,0,R,0,R,1199,R,1199,R,3,R,77,R,21,R,101,R,92,R,6,R,0,R,6,R,2
2020,231624,20,R,2,R,0,R,2,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,231624,22,R,2,R,0,R,2,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,100,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,231624,30,R,267,R,1,R,266,R,0,R,0,R,242,R,242,R,91,R,0,R,0,R,248,R,248,R,93,R,0,R,0,R,248,R,248,R,0,R,16,R,2,R,18,R,93,R,6,R,0,R,6,R,1
2020,231624,31,R,57,R,0,R,57,R,0,R,0,R,53,R,53,R,93,R,0,R,0,R,54,R,54,R,95,R,0,R,0,R,54,R,54,R,0,R,1,R,2,R,3,R,95,R,2,R,0,R,2,R,4
2020,231624,32,R,210,R,1,R,209,R,0,R,0,R,189,R,189,R,90,R,0,R,0,R,194,R,194,R,93,R,0,R,0,R,194,R,194,R,0,R,15,R,0,R,15,R,93,R,7,R,0,R,7,R,0
2020,231624,40,R,8,R,0,R,8,R,0,R,0,R,5,R,5,R,63,R,0,R,0,R,5,R,5,R,63,R,0,R,0,R,5,R,5,R,0,R,1,R,2,R,3,R,63,R,13,R,0,R,13,R,25
2020,231624,41,R,4,R,0,R,4,R,0,R,0,R,2,R,2,R,50,R,0,R,0,R,2,R,2,R,50,R,0,R,0,R,2,R,2,R,0,R,1,R,1,R,2,R,50,R,25,R,0,R,25,R,25
2020,231624,42,R,4,R,0,R,4,R,0,R,0,R,3,R,3,R,75,R,0,R,0,R,3,R,3,R,75,R,0,R,0,R,3,R,3,R,0,R,0,R,1,R,1,R,75,R,0,R,0,R,0,R,25
2020,231624,50,R,1742,R,3,R,1739,R,0,R,0,R,1495,R,1495,R,86,R,0,R,0,R,1588,R,1588,R,91,R,0,R,0,R,1600,R,1600,R,3,R,108,R,28,R,139,R,92,R,6,R,0,R,6,R,2
2020,231624,51,R,224,R,0,R,224,R,0,R,0,R,186,R,186,R,83,R,0,R,0,R,199,R,199,R,89,R,0,R,0,R,202,R,202,R,0,R,16,R,6,R,22,R,90,R,7,R,0,R,7,R,3
2020,231624,52,R,1518,R,3,R,1515,R,0,R,0,R,1309,R,1309,R,86,R,0,R,0,R,1389,R,1389,R,92,R,0,R,0,R,1398,R,1398,R,3,R,92,R,22,R,117,R,92,R,6,R,0,R,6,R,1
2020,234076,10,R,3396,R,3,R,3393,R,0,R,0,R,3018,R,3018,R,89,R,0,R,0,R,3200,R,3200,R,94,R,0,R,0,R,3209,R,3209,R,2,R,127,R,55,R,184,R,95,R,4,R,0,R,4,R,2
2020,234076,11,R,371,R,0,R,371,R,0,R,0,R,308,R,308,R,83,R,0,R,0,R,338,R,338,R,91,R,0,R,0,R,338,R,338,R,0,R,26,R,7,R,33,R,91,R,7,R,0,R,7,R,2
2020,234076,12,R,3025,R,3,R,3022,R,0,R,0,R,2710,R,2710,R,90,R,0,R,0,R,2862,R,2862,R,95,R,0,R,0,R,2871,R,2871,R,2,R,101,R,48,R,151,R,95,R,3,R,0,R,3,R,2
2020,234076,20,R,3,R,0,R,3,R,0,R,0,R,2,R,2,R,67,R,0,R,0,R,2,R,2,R,67,R,0,R,0,R,2,R,2,R,0,R,0,R,1,R,1,R,67,R,0,R,0,R,0,R,33
2020,234076,21,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2020,234076,22,R,2,R,0,R,2,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,0,R,50
2020,234076,30,R,542,R,0,R,542,R,0,R,0,R,499,R,499,R,92,R,0,R,0,R,509,R,509,R,94,R,0,R,0,R,510,R,510,R,0,R,20,R,12,R,32,R,94,R,4,R,0,R,4,R,2
2020,234076,31,R,135,R,0,R,135,R,0,R,0,R,119,R,119,R,88,R,0,R,0,R,121,R,121,R,90,R,0,R,0,R,122,R,122,R,0,R,7,R,6,R,13,R,90,R,5,R,0,R,5,R,4
2020,234076,32,R,407,R,0,R,407,R,0,R,0,R,380,R,380,R,93,R,0,R,0,R,388,R,388,R,95,R,0,R,0,R,388,R,388,R,0,R,13,R,6,R,19,R,95,R,3,R,0,R,3,R,1
2020,234076,40,R,115,R,0,R,115,R,0,R,0,R,74,R,74,R,64,R,0,R,0,R,87,R,87,R,76,R,0,R,0,R,89,R,89,R,0,R,11,R,15,R,26,R,77,R,10,R,0,R,10,R,13
2020,234076,41,R,26,R,0,R,26,R,0,R,0,R,18,R,18,R,69,R,0,R,0,R,20,R,20,R,77,R,0,R,0,R,20,R,20,R,0,R,2,R,4,R,6,R,77,R,8,R,0,R,8,R,15
2020,234076,42,R,89,R,0,R,89,R,0,R,0,R,56,R,56,R,63,R,0,R,0,R,67,R,67,R,75,R,0,R,0,R,69,R,69,R,0,R,9,R,11,R,20,R,78,R,10,R,0,R,10,R,12
2020,234076,50,R,4056,R,3,R,4053,R,0,R,0,R,3593,R,3593,R,89,R,0,R,0,R,3798,R,3798,R,94,R,0,R,0,R,3810,R,3810,R,2,R,158,R,83,R,243,R,94,R,4,R,0,R,4,R,2
2020,234076,51,R,533,R,0,R,533,R,0,R,0,R,446,R,446,R,84,R,0,R,0,R,480,R,480,R,90,R,0,R,0,R,481,R,481,R,0,R,35,R,17,R,52,R,90,R,7,R,0,R,7,R,3
2020,234076,52,R,3523,R,3,R,3520,R,0,R,0,R,3147,R,3147,R,89,R,0,R,0,R,3318,R,3318,R,94,R,0,R,0,R,3329,R,3329,R,2,R,123,R,66,R,191,R,95,R,4,R,0,R,3,R,2
2020,236948,10,R,6028,R,1,R,6027,R,0,R,0,R,3972,R,3972,R,66,R,0,R,0,R,4991,R,4991,R,83,R,0,R,0,R,5063,R,5063,R,14,R,580,R,370,R,964,R,84,R,10,R,0,R,10,R,6
2020,236948,11,R,1343,R,1,R,1342,R,0,R,0,R,768,R,768,R,57,R,0,R,0,R,1038,R,1038,R,77,R,0,R,0,R,1061,R,1061,R,5,R,157,R,119,R,281,R,79,R,12,R,0,R,12,R,9
2020,236948,12,R,4685,R,0,R,4685,R,0,R,0,R,3204,R,3204,R,68,R,0,R,0,R,3953,R,3953,R,84,R,0,R,0,R,4002,R,4002,R,9,R,423,R,251,R,683,R,85,R,9,R,0,R,9,R,5
2020,236948,20,R,92,R,1,R,91,R,0,R,0,R,30,R,30,R,33,R,0,R,0,R,58,R,58,R,64,R,0,R,0,R,62,R,62,R,0,R,21,R,8,R,29,R,68,R,23,R,0,R,23,R,9
2020,236948,21,R,19,R,0,R,19,R,0,R,0,R,4,R,4,R,21,R,0,R,0,R,9,R,9,R,47,R,0,R,0,R,9,R,9,R,0,R,9,R,1,R,10,R,47,R,47,R,0,R,47,R,5
2020,236948,22,R,73,R,1,R,72,R,0,R,0,R,26,R,26,R,36,R,0,R,0,R,49,R,49,R,68,R,0,R,0,R,53,R,53,R,0,R,12,R,7,R,19,R,74,R,17,R,0,R,17,R,10
2020,236948,30,R,2150,R,0,R,2150,R,0,R,0,R,1812,R,1812,R,84,R,0,R,0,R,1853,R,1853,R,86,R,0,R,0,R,1872,R,1872,R,2,R,143,R,133,R,278,R,87,R,7,R,0,R,7,R,6
2020,236948,31,R,879,R,0,R,879,R,0,R,0,R,732,R,732,R,83,R,0,R,0,R,751,R,751,R,85,R,0,R,0,R,760,R,760,R,1,R,61,R,57,R,119,R,86,R,7,R,0,R,7,R,6
2020,236948,32,R,1271,R,0,R,1271,R,0,R,0,R,1080,R,1080,R,85,R,0,R,0,R,1102,R,1102,R,87,R,0,R,0,R,1112,R,1112,R,1,R,82,R,76,R,159,R,87,R,7,R,0,R,6,R,6
2020,236948,40,R,313,R,0,R,313,R,0,R,0,R,202,R,202,R,65,R,0,R,0,R,211,R,211,R,67,R,0,R,0,R,213,R,213,R,1,R,40,R,59,R,100,R,68,R,13,R,0,R,13,R,19
2020,236948,41,R,61,R,0,R,61,R,0,R,0,R,47,R,47,R,77,R,0,R,0,R,47,R,47,R,77,R,0,R,0,R,48,R,48,R,0,R,6,R,7,R,13,R,79,R,10,R,0,R,10,R,11
2020,236948,42,R,252,R,0,R,252,R,0,R,0,R,155,R,155,R,62,R,0,R,0,R,164,R,164,R,65,R,0,R,0,R,165,R,165,R,1,R,34,R,52,R,87,R,65,R,14,R,0,R,13,R,21
2020,236948,50,R,8583,R,2,R,8581,R,0,R,0,R,6016,R,6016,R,70,R,0,R,0,R,7113,R,7113,R,83,R,0,R,0,R,7210,R,7210,R,17,R,784,R,570,R,1371,R,84,R,9,R,0,R,9,R,7
2020,236948,51,R,2302,R,1,R,2301,R,0,R,0,R,1551,R,1551,R,67,R,0,R,0,R,1845,R,1845,R,80,R,0,R,0,R,1878,R,1878,R,6,R,233,R,184,R,423,R,82,R,10,R,0,R,10,R,8
2020,236948,52,R,6281,R,1,R,6280,R,0,R,0,R,4465,R,4465,R,71,R,0,R,0,R,5268,R,5268,R,84,R,0,R,0,R,5332,R,5332,R,11,R,551,R,386,R,948,R,85,R,9,R,0,R,9,R,6
2020,239105,10,R,1949,R,0,R,1949,R,0,R,0,R,1290,R,1290,R,66,R,0,R,0,R,1646,R,1646,R,84,R,0,R,0,R,1657,R,1657,R,2,R,239,R,51,R,292,R,85,R,12,R,0,R,12,R,3
2020,239105,11,R,330,R,0,R,330,R,0,R,0,R,190,R,190,R,58,R,0,R,0,R,250,R,250,R,76,R,0,R,0,R,252,R,252,R,1,R,60,R,17,R,78,R,76,R,18,R,0,R,18,R,5
