year,UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
2021,174066,09,R,1770,R,791,R,979,R,5,R,130,R,55,R,63,R,4,R,1050,R,51,R,103,R,309,R,0,R,39,R,1614,R,117,R,0
2021,174066,10,R,211,R,65,R,146,R,0,R,7,R,14,R,8,R,1,R,144,R,7,R,13,R,17,R,0,R,9,R,154,R,48,R,0
2021,174066,12,R,279,R,98,R,181,R,0,R,43,R,42,R,21,R,2,R,137,R,6,R,6,R,22,R,0,R,230,R,40,R,9,R,0
2021,179867,02,R,21,R,13,R,8,R,0,R,1,R,2,R,2,R,1,R,13,R,0,R,0,R,2,R,0,R,17,R,3,R,1,R,0
2021,179867,03,R,14,R,6,R,8,R,0,R,0,R,4,R,0,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,7,R,7,R,0
2021,179867,05,R,1891,R,901,R,990,R,1,R,320,R,158,R,190,R,1,R,924,R,88,R,41,R,168,R,0,R,1812,R,66,R,13,R,0
2021,179867,07,R,2220,R,990,R,1230,R,7,R,127,R,139,R,78,R,0,R,660,R,41,R,52,R,1116,R,0,R,894,R,1145,R,181,R,0
2021,179867,09,R,742,R,353,R,389,R,1,R,68,R,45,R,27,R,0,R,390,R,23,R,34,R,154,R,0,R,49,R,676,R,17,R,0
2021,179867,10,R,180,R,86,R,94,R,0,R,20,R,20,R,14,R,0,R,83,R,5,R,11,R,27,R,0,R,40,R,123,R,17,R,0
2021,179867,12,R,22,R,5,R,17,R,0,R,1,R,4,R,0,R,0,R,16,R,0,R,1,R,0,R,0,R,2,R,12,R,8,R,0
2021,182670,05,R,1171,R,605,R,566,R,17,R,178,R,75,R,124,R,3,R,595,R,69,R,10,R,100,R,0,R,1129,R,42,R,0,R,0
2021,182670,07,R,660,R,378,R,282,R,8,R,73,R,33,R,35,R,2,R,288,R,10,R,44,R,167,R,0,R,187,R,418,R,55,R,0
2021,182670,09,R,174,R,90,R,84,R,3,R,28,R,4,R,13,R,0,R,78,R,3,R,9,R,36,R,0,R,0,R,172,R,2,R,0
2021,185828,05,R,1854,R,1383,R,471,R,4,R,436,R,118,R,378,R,0,R,659,R,76,R,60,R,123,R,0,R,1269,R,557,R,28,R,0
2021,185828,07,R,939,R,651,R,288,R,1,R,157,R,57,R,88,R,0,R,191,R,13,R,19,R,413,R,0,R,269,R,612,R,58,R,0
2021,185828,09,R,96,R,66,R,30,R,0,R,1,R,1,R,3,R,0,R,11,R,2,R,2,R,76,R,0,R,0,R,88,R,8,R,0
2021,185828,10,R,122,R,79,R,43,R,0,R,19,R,12,R,17,R,0,R,34,R,3,R,0,R,37,R,0,R,22,R,86,R,14,R,0
2021,186131,05,R,1175,R,570,R,605,R,1,R,291,R,97,R,130,R,1,R,438,R,57,R,14,R,146,R,0,R,1154,R,21,R,0,R,0
2021,186131,07,R,605,R,367,R,238,R,0,R,64,R,22,R,46,R,1,R,184,R,18,R,16,R,254,R,0,R,183,R,413,R,9,R,0
2021,186131,09,R,293,R,182,R,111,R,0,R,25,R,9,R,14,R,0,R,86,R,3,R,17,R,139,R,0,R,0,R,284,R,9,R,0
2021,186131,12,R,2,R,1,R,1,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
2021,186371,05,R,1488,R,521,R,967,R,2,R,163,R,223,R,238,R,3,R,740,R,60,R,16,R,43,R,0,R,821,R,578,R,89,R,0
2021,186371,07,R,316,R,151,R,165,R,2,R,20,R,49,R,30,R,0,R,177,R,11,R,0,R,27,R,0,R,39,R,216,R,61,R,0
2021,186371,09,R,174,R,86,R,88,R,0,R,11,R,10,R,16,R,1,R,115,R,5,R,9,R,7,R,0,R,3,R,162,R,9,R,0
2021,186380,02,R,7,R,1,R,6,R,0,R,0,R,0,R,2,R,0,R,5,R,0,R,0,R,0,R,0,R,4,R,1,R,2,R,0
2021,186380,03,R,37,R,9,R,28,R,0,R,2,R,3,R,8,R,0,R,22,R,0,R,1,R,1,R,0,R,9,R,19,R,9,R,0
2021,186380,05,R,8799,R,4271,R,4528,R,4,R,2475,R,588,R,1181,R,20,R,3300,R,281,R,152,R,798,R,0,R,7297,R,1379,R,122,R,1
2021,186380,07,R,3085,R,978,R,2107,R,3,R,371,R,338,R,385,R,4,R,1310,R,68,R,51,R,555,R,0,R,627,R,2110,R,348,R,0
2021,186380,09,R,1366,R,573,R,793,R,1,R,327,R,114,R,127,R,0,R,536,R,24,R,44,R,193,R,0,R,106,R,1114,R,146,R,0
2021,186380,10,R,76,R,29,R,47,R,2,R,14,R,11,R,8,R,0,R,25,R,2,R,9,R,5,R,0,R,12,R,57,R,7,R,0
2021,186399,05,R,2346,R,928,R,1418,R,3,R,374,R,405,R,641,R,4,R,498,R,57,R,63,R,301,R,0,R,1395,R,832,R,119,R,0
2021,186399,07,R,1265,R,679,R,586,R,1,R,193,R,123,R,121,R,1,R,376,R,24,R,40,R,386,R,0,R,220,R,851,R,194,R,0
2021,186399,09,R,303,R,145,R,158,R,0,R,37,R,26,R,48,R,0,R,142,R,6,R,8,R,36,R,0,R,3,R,271,R,29,R,0
2021,186867,05,R,760,R,544,R,216,R,2,R,115,R,14,R,91,R,0,R,494,R,0,R,23,R,21,R,0,R,745,R,14,R,1,R,0
2021,186867,07,R,1609,R,1130,R,479,R,3,R,113,R,27,R,20,R,0,R,328,R,0,R,67,R,1051,R,0,R,466,R,1042,R,100,R,1
2021,186867,09,R,54,R,39,R,15,R,0,R,1,R,1,R,1,R,0,R,11,R,0,R,2,R,38,R,0,R,0,R,45,R,9,R,0
2021,186867,10,R,393,R,266,R,127,R,1,R,43,R,14,R,5,R,0,R,156,R,0,R,28,R,146,R,0,R,97,R,213,R,83,R,0
2021,190415,05,R,3849,R,1733,R,2116,R,12,R,840,R,247,R,495,R,5,R,1378,R,177,R,286,R,409,R,0,R,3775,R,70,R,4,R,0
2021,190415,07,R,2888,R,1628,R,1260,R,5,R,358,R,102,R,169,R,2,R,740,R,52,R,126,R,1334,R,0,R,1070,R,1626,R,192,R,0
2021,190415,09,R,777,R,394,R,383,R,3,R,59,R,22,R,45,R,1,R,341,R,10,R,58,R,238,R,0,R,26,R,729,R,22,R,0
2021,191241,05,R,2149,R,914,R,1235,R,0,R,220,R,58,R,298,R,2,R,1276,R,91,R,34,R,170,R,0,R,1991,R,121,R,37,R,0
2021,191241,07,R,2611,R,800,R,1811,R,6,R,127,R,369,R,414,R,5,R,935,R,42,R,58,R,655,R,0,R,711,R,1505,R,394,R,1
2021,191241,09,R,526,R,256,R,270,R,0,R,40,R,34,R,63,R,1,R,325,R,16,R,23,R,24,R,0,R,40,R,442,R,44,R,0
2021,191241,10,R,74,R,23,R,51,R,0,R,4,R,3,R,15,R,0,R,29,R,3,R,3,R,17,R,1,R,7,R,56,R,10,R,0
2021,193900,03,R,109,R,31,R,78,R,0,R,24,R,15,R,19,R,0,R,28,R,5,R,12,R,6,R,0,R,29,R,72,R,8,R,0
2021,193900,05,R,6237,R,2574,R,3663,R,12,R,1160,R,437,R,868,R,6,R,1772,R,311,R,332,R,1339,R,0,R,5762,R,441,R,34,R,0
2021,193900,07,R,9039,R,3919,R,5120,R,8,R,833,R,458,R,645,R,4,R,2515,R,153,R,454,R,3969,R,0,R,2828,R,5672,R,539,R,0
2021,193900,09,R,1489,R,702,R,787,R,1,R,253,R,72,R,131,R,1,R,639,R,45,R,58,R,289,R,0,R,63,R,1374,R,52,R,0
2021,193900,10,R,174,R,56,R,118,R,0,R,34,R,13,R,17,R,1,R,64,R,6,R,5,R,34,R,0,R,11,R,138,R,25,R,0
2021,193900,12,R,17,R,3,R,14,R,0,R,2,R,3,R,1,R,0,R,9,R,0,R,2,R,0,R,0,R,4,R,13,R,0,R,0
2021,194824,05,R,1574,R,1083,R,491,R,3,R,246,R,61,R,136,R,0,R,771,R,75,R,25,R,257,R,0,R,1505,R,66,R,3,R,0
2021,194824,07,R,484,R,316,R,168,R,0,R,35,R,9,R,37,R,1,R,190,R,15,R,8,R,189,R,0,R,312,R,169,R,3,R,0
2021,194824,09,R,111,R,73,R,38,R,0,R,3,R,1,R,0,R,0,R,46,R,3,R,2,R,56,R,0,R,0,R,108,R,3,R,0
2021,195003,03,R,93,R,46,R,47,Z,0,R,6,R,7,R,20,R,0,R,47,R,4,R,4,R,5,Z,0,R,64,R,20,R,9,R,0
2021,195003,05,R,2490,R,1577,R,913,R,4,R,227,R,91,R,192,R,1,R,1698,R,103,R,32,R,142,Z,0,R,2199,R,266,R,25,R,0
2021,195003,07,R,1146,R,660,R,486,R,1,R,52,R,29,R,35,Z,0,R,496,R,11,R,12,R,510,Z,0,R,476,R,605,R,65,R,0
2021,195003,09,R,51,R,34,R,17,Z,0,R,0,R,0,R,4,R,0,R,20,R,0,R,0,R,27,Z,0,R,0,R,46,R,5,R,0
2021,195003,10,R,129,R,78,R,51,Z,0,R,3,R,1,R,2,R,0,R,32,R,0,R,1,R,90,Z,0,R,33,R,87,R,9,R,0
2021,195003,12,R,15,R,2,R,13,R,0,R,1,R,1,R,2,R,0,R,10,Z,0,Z,0,R,1,R,0,R,6,R,7,R,2,Z,0
2021,195030,05,R,1566,R,729,R,837,R,0,R,156,R,85,R,107,R,2,R,670,R,51,R,70,R,425,R,0,R,1400,R,143,R,23,R,0
2021,195030,07,R,1425,R,614,R,811,R,1,R,67,R,58,R,46,R,1,R,525,R,19,R,47,R,661,R,0,R,626,R,723,R,76,R,0
2021,195030,09,R,374,R,196,R,178,R,0,R,37,R,16,R,23,R,0,R,178,R,7,R,21,R,92,R,0,R,2,R,341,R,31,R,0
2021,195030,10,R,154,R,55,R,99,R,1,R,5,R,5,R,12,R,0,R,94,R,1,R,4,R,32,R,0,R,13,R,97,R,44,R,0
2021,195030,11,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2021,195030,12,R,16,R,3,R,13,R,1,R,0,R,0,R,1,R,0,R,14,R,0,R,0,R,0,R,0,R,9,R,5,R,2,R,0
2021,196079,05,R,3638,R,1693,R,1945,R,2,R,512,R,195,R,395,R,0,R,2153,R,99,R,46,R,236,R,0,R,3378,R,248,R,12,R,0
2021,196079,07,R,1255,R,670,R,585,R,0,R,93,R,40,R,82,R,1,R,646,R,25,R,6,R,362,R,0,R,646,R,569,R,40,R,0
2021,196079,09,R,233,R,119,R,114,R,0,R,30,R,11,R,9,R,0,R,70,R,3,R,18,R,92,R,0,R,13,R,193,R,27,R,0
2021,196079,10,R,80,R,23,R,57,R,0,R,2,R,6,R,11,R,0,R,55,R,0,R,0,R,6,R,0,R,27,R,30,R,23,R,0
2021,196088,02,R,34,R,20,R,14,R,0,R,3,R,3,R,5,R,0,R,16,R,1,R,4,R,2,R,0,R,32,R,2,R,0,R,0
2021,196088,05,R,5128,R,2712,R,2416,R,19,R,720,R,370,R,319,R,2,R,2484,R,107,R,223,R,884,R,0,R,4442,R,638,R,48,R,0
2021,196088,07,R,2331,R,1192,R,1139,R,3,R,158,R,103,R,68,R,0,R,1008,R,53,R,130,R,808,R,0,R,978,R,1205,R,148,R,0
2021,196088,09,R,996,R,497,R,499,R,1,R,145,R,44,R,32,R,0,R,477,R,16,R,83,R,198,R,0,R,92,R,849,R,55,R,0
2021,196088,10,R,244,R,95,R,149,R,0,R,13,R,20,R,10,R,0,R,150,R,3,R,21,R,27,R,0,R,52,R,122,R,70,R,0
2021,196097,05,R,4607,R,2224,R,2383,R,2,R,1146,R,317,R,645,R,1,R,1487,R,119,R,303,R,587,R,0,R,3905,R,640,R,62,R,0
2021,196097,07,R,2469,R,1030,R,1439,R,1,R,227,R,166,R,226,R,4,R,1028,R,41,R,154,R,622,R,0,R,785,R,1389,R,295,R,0
2021,196097,09,R,661,R,365,R,296,R,1,R,108,R,17,R,37,Z,0,R,271,R,9,R,40,R,178,R,0,R,29,R,597,R,35,R,0
2021,196097,10,R,347,R,116,R,231,Z,0,R,13,R,11,R,20,Z,0,R,236,R,8,R,36,R,23,R,0,R,37,R,216,R,94,R,0
2021,196413,03,R,4,R,3,R,1,R,0,R,0,R,3,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,3,R,0,R,1,R,0
2021,196413,05,R,3362,R,1563,R,1799,R,13,R,218,R,217,R,333,R,1,R,1970,R,111,R,90,R,409,R,0,R,3174,R,149,R,39,R,0
2021,196413,07,R,2640,R,1374,R,1266,R,11,R,118,R,235,R,189,R,2,R,1135,R,53,R,58,R,839,R,0,R,748,R,1526,R,366,R,0
2021,196413,09,R,312,R,148,R,164,R,0,R,16,R,19,R,25,R,0,R,169,R,5,R,8,R,70,R,0,R,41,R,247,R,24,R,0
2021,196413,10,R,402,R,175,R,227,R,0,R,9,R,23,R,25,R,0,R,171,R,8,R,20,R,146,R,0,R,118,R,214,R,70,R,0
2021,196413,12,R,3,R,0,R,3,R,1,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,1,R,0
2021,197708,03,R,537,R,301,R,236,R,1,Z,0,Z,0,R,4,Z,0,R,486,R,1,R,4,R,41,Z,0,R,508,R,28,R,1,Z,0
2021,197708,05,R,597,R,294,R,303,R,1,Z,0,Z,0,R,4,Z,0,R,544,R,1,R,4,R,43,R,1,R,563,R,32,R,1,Z,0
2021,197708,07,R,548,R,148,R,400,R,1,R,9,R,22,R,32,Z,0,R,249,R,4,R,137,R,94,Z,0,R,188,R,281,R,79,Z,0
2021,197708,09,R,395,R,159,R,236,Z,0,R,24,R,14,R,40,Z,0,R,216,R,6,R,72,R,23,Z,0,R,38,R,343,R,14,Z,0
2021,197708,10,R,45,R,10,R,35,Z,0,Z,0,R,1,R,6,Z,0,R,26,Z,0,R,3,R,9,Z,0,R,21,R,17,R,7,Z,0
2021,198419,05,R,1841,R,840,R,1001,R,9,R,336,R,180,R,210,R,1,R,800,R,62,R,84,R,159,Z,0,R,1708,R,122,R,11,Z,0
2021,198419,07,R,2812,R,1339,R,1473,R,3,R,250,R,146,R,135,R,5,R,1136,R,73,R,102,R,962,Z,0,R,787,R,1788,R,237,Z,0
2021,198419,09,R,943,R,469,R,474,R,2,R,76,R,56,R,53,R,0,R,530,R,19,R,38,R,169,Z,0,R,35,R,834,R,74,Z,0
2021,198419,10,R,294,R,110,R,184,R,0,R,18,R,28,R,19,R,0,R,154,R,6,R,12,R,57,Z,0,R,38,R,198,R,58,Z,0
2021,199120,02,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
2021,199120,05,R,4951,R,1990,R,2961,R,21,R,552,R,384,R,411,R,0,R,2961,R,238,R,212,R,172,R,0,R,4696,R,227,R,28,R,0
2021,199120,07,R,2285,R,1022,R,1263,R,4,R,149,R,166,R,153,R,1,R,1463,R,81,R,60,R,208,R,0,R,493,R,1565,R,227,R,0
2021,199120,09,R,1144,R,491,R,653,R,3,R,115,R,84,R,85,R,0,R,674,R,49,R,41,R,93,R,0,R,79,R,1008,R,57,R,0
2021,199120,10,R,3,R,1,R,2,R,0,R,0,R,2,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,0
2021,199193,03,R,95,R,72,R,23,R,1,R,1,R,4,R,1,R,0,R,83,R,2,R,2,R,1,R,0,R,88,R,4,R,3,R,0
2021,199193,05,R,5973,R,3069,R,2904,R,18,R,456,R,348,R,376,R,3,R,4102,R,219,R,219,R,232,R,0,R,5461,R,463,R,49,R,0
2021,199193,07,R,2887,R,1555,R,1332,R,6,R,139,R,200,R,77,R,1,R,1369,R,72,R,66,R,957,R,0,R,1174,R,1491,R,222,R,0
2021,199193,09,R,626,R,319,R,307,R,0,R,29,R,29,R,20,R,1,R,307,R,13,R,15,R,212,R,0,R,4,R,564,R,58,R,0
2021,199193,10,R,417,R,202,R,215,R,1,R,24,R,43,R,15,R,0,R,270,R,7,R,12,R,45,R,0,R,58,R,271,R,88,R,0
2021,199193,12,R,163,R,79,R,84,R,1,R,20,R,12,R,12,R,0,R,89,R,5,R,16,R,8,R,0,R,46,R,97,R,20,R,0
2021,199847,05,R,1239,R,553,R,686,R,1,R,41,R,75,R,81,R,1,R,893,R,32,Z,0,R,115,Z,0,R,1228,R,10,R,1,Z,0
2021,199847,07,R,1022,R,487,R,535,R,4,R,51,R,127,R,58,R,2,R,591,R,21,R,28,R,140,Z,0,R,402,R,520,R,100,Z,0
2021,199847,09,R,378,R,185,R,193,R,1,R,38,R,19,R,32,Z,0,R,249,R,12,R,15,R,12,R,1,R,40,R,319,R,18,Z,0
2021,199847,10,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
2021,201645,05,R,1232,R,668,R,564,R,2,R,256,R,48,R,92,R,0,R,602,R,62,R,10,R,160,R,0,R,1200,R,31,R,1,R,0
2021,201645,07,R,1583,R,633,R,950,R,1,R,151,R,138,R,90,R,0,R,649,R,31,R,31,R,492,R,0,R,573,R,887,R,123,R,0
2021,201645,09,R,674,R,338,R,336,R,0,R,119,R,36,R,30,R,0,R,328,R,17,R,27,R,117,R,0,R,36,R,590,R,48,R,0
2021,201645,10,R,68,R,10,R,58,R,0,R,9,R,7,R,7,R,0,R,36,R,0,R,2,R,7,R,0,R,17,R,41,R,10,R,0
2021,204796,03,R,2,R,0,R,2,Z,0,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,1,R,1,R,0,R,0
2021,204796,05,R,11286,R,5559,R,5727,R,7,R,812,R,683,R,522,R,8,R,7622,R,450,R,266,R,916,R,0,R,10069,R,1095,R,122,Z,0
2021,204796,07,R,2804,R,1139,R,1665,R,1,R,115,R,143,R,153,R,1,R,1606,R,70,R,247,R,468,R,0,R,833,R,1711,R,260,R,0
2021,204796,09,R,1723,R,785,R,938,R,5,R,100,R,101,R,92,R,0,R,987,R,56,R,85,R,297,R,0,R,65,R,1566,R,92,R,0
2021,204796,10,R,149,R,50,R,99,R,0,R,18,R,8,R,3,R,0,R,98,R,11,R,3,R,8,R,0,R,26,R,62,R,61,R,0
2021,204796,12,R,118,R,56,R,62,R,0,R,9,R,4,R,5,R,0,R,86,R,5,R,3,R,6,R,0,R,104,R,9,R,5,R,0
2021,211440,05,R,1603,R,793,R,810,R,0,R,553,R,67,R,136,R,0,R,444,R,69,R,95,R,239,R,0,R,1567,R,33,R,3,R,0
2021,211440,07,R,3012,R,1843,R,1169,R,0,R,244,R,60,R,63,R,1,R,541,R,25,R,96,R,1982,R,0,R,1424,R,1526,R,62,R,0
2021,211440,09,R,333,R,234,R,99,R,0,R,20,R,6,R,5,R,1,R,95,R,8,R,23,R,175,R,0,R,0,R,321,R,12,R,0
2021,211440,10,R,50,R,31,R,19,R,0,R,5,R,0,R,1,R,0,R,20,R,0,R,2,R,22,R,0,R,6,R,40,R,4,R,0
2021,212054,02,R,121,R,38,R,83,R,0,R,25,R,13,R,6,R,0,R,61,R,5,R,4,R,7,R,0,R,96,R,15,R,10,Z,0
2021,212054,05,R,3150,R,1455,R,1695,R,4,R,594,R,207,R,216,R,4,R,1629,R,130,R,68,R,298,R,0,R,2394,R,637,R,119,Z,0
2021,212054,07,R,2211,R,792,R,1419,R,3,R,208,R,235,R,109,R,0,R,1137,R,67,R,92,R,360,R,0,R,363,R,1535,R,313,Z,0
2021,212054,09,R,727,R,322,R,405,R,1,R,111,R,53,R,38,R,1,R,405,R,28,R,19,R,71,R,0,R,10,R,628,R,89,Z,0
2021,212054,10,R,275,R,94,R,181,R,0,R,13,R,35,R,16,R,0,R,122,R,10,R,28,R,51,R,0,R,2,R,174,R,99,Z,0
2021,213543,05,R,1203,R,626,R,577,Z,0,R,79,R,38,R,96,R,2,R,771,R,44,R,53,R,120,Z,0,R,1184,R,19,Z,0,Z,0
2021,213543,07,R,537,R,280,R,257,R,1,R,26,R,14,R,49,R,1,R,302,R,3,R,5,R,136,Z,0,R,243,R,249,R,45,Z,0
2021,213543,09,R,90,R,48,R,42,Z,0,R,4,R,2,Z,0,Z,0,R,27,Z,0,R,8,R,49,Z,0,Z,0,R,81,R,9,Z,0
2021,213543,10,R,59,R,12,R,47,Z,0,R,3,Z,0,Z,0,Z,0,R,40,Z,0,R,3,R,13,Z,0,R,9,R,35,R,15,Z,0
2021,213543,12,R,46,R,18,R,28,Z,0,R,3,R,1,R,2,Z,0,R,29,R,1,R,5,R,5,Z,0,R,46,Z,0,Z,0,Z,0
2021,215062,05,R,2636,R,1194,R,1442,R,5,R,531,R,188,R,289,R,2,R,1113,R,131,R,40,R,337,R,0,R,2498,R,121,R,17,R,0
2021,215062,07,R,4135,R,1743,R,2392,R,6,R,513,R,241,R,218,R,1,R,1587,R,116,R,98,R,1355,R,0,R,1177,R,2603,R,355,R,0
2021,215062,09,R,1244,R,563,R,681,R,1,R,174,R,72,R,89,R,0,R,653,R,43,R,16,R,196,R,0,R,39,R,1131,R,74,R,0
2021,215062,10,R,118,R,46,R,72,R,0,R,9,R,8,R,2,R,0,R,30,R,3,R,4,R,62,R,0,R,19,R,91,R,8,R,0
2021,215062,12,R,129,R,31,R,98,R,0,R,15,R,7,R,7,R,0,R,87,R,8,R,3,R,2,R,0,R,15,R,69,R,45,R,0
2021,215293,03,R,49,R,2,R,47,R,0,R,4,R,0,R,3,R,0,R,39,R,3,R,0,R,0,R,0,R,36,R,13,R,0,R,0
2021,215293,05,R,4652,R,2230,R,2422,R,1,R,463,R,226,R,188,R,1,R,3288,R,207,R,37,R,241,R,0,R,4336,R,284,R,31,R,1
2021,215293,07,R,1823,R,730,R,1093,R,0,R,76,R,90,R,58,R,1,R,985,R,40,R,100,R,473,R,0,R,721,R,1003,R,99,R,0
2021,215293,09,R,1075,R,449,R,626,R,0,R,93,R,41,R,44,R,1,R,658,R,28,R,41,R,169,R,0,R,134,R,877,R,64,R,0
2021,215293,10,R,341,R,94,R,247,R,0,R,13,R,20,R,10,R,0,R,187,R,11,R,59,R,41,R,0,R,56,R,223,R,62,R,0
2021,215293,12,R,894,R,319,R,575,R,0,R,95,R,36,R,40,R,0,R,665,R,36,R,4,R,18,R,0,R,871,R,19,R,4,R,0
2021,216597,03,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
2021,216597,05,R,1812,R,814,R,998,R,1,R,94,R,76,R,135,Z,0,R,1392,R,55,R,11,R,48,Z,0,R,1681,R,100,R,31,Z,0
2021,216597,07,R,1357,R,649,R,708,R,2,R,74,R,74,R,74,Z,0,R,935,R,36,R,67,R,95,Z,0,R,225,R,938,R,194,Z,0
2021,216597,09,R,214,R,94,R,120,Z,0,R,4,R,7,R,21,R,1,R,145,R,9,R,12,R,15,Z,0,R,19,R,181,R,14,Z,0
2021,216597,10,R,214,R,64,R,150,R,1,R,15,R,19,R,11,R,1,R,132,R,8,R,11,R,16,Z,0,R,32,R,134,R,48,Z,0
2021,216597,12,R,5,R,5,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,1,Z,0,Z,0,R,3,R,2,Z,0,Z,0
2021,217156,05,R,1563,R,707,R,856,R,2,R,267,R,106,R,165,R,1,R,699,R,78,R,74,R,171,R,0,R,1534,R,28,R,1,R,0
2021,217156,07,R,747,R,372,R,375,R,4,R,79,R,47,R,63,R,0,R,232,R,25,R,38,R,259,R,0,R,320,R,349,R,77,R,1
2021,217156,09,R,293,R,156,R,137,R,0,R,38,R,14,R,26,R,0,R,113,R,8,R,13,R,81,R,0,R,2,R,287,R,4,R,0
2021,217882,05,R,4957,R,2408,R,2549,R,8,R,138,R,294,R,184,R,1,R,4110,R,162,R,22,R,38,R,0,R,4627,R,320,R,10,R,0
2021,217882,07,R,1815,R,863,R,952,R,3,R,32,R,98,R,75,R,0,R,1199,R,34,R,22,R,352,R,0,R,581,R,1039,R,195,R,0
2021,217882,09,R,225,R,120,R,105,R,0,R,3,R,10,R,7,R,0,R,89,R,2,R,4,R,110,R,0,R,1,R,195,R,29,R,0
2021,217882,10,R,317,R,69,R,248,R,1,R,10,R,39,R,2,R,0,R,236,R,3,R,4,R,22,R,0,R,51,R,188,R,78,R,0
2021,217882,12,R,75,R,26,R,49,R,0,R,2,R,4,R,3,R,0,R,61,R,4,R,0,R,1,R,0,R,69,R,5,R,1,R,0
2021,217925,02,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,1,R,0
2021,217925,03,R,16,R,8,R,8,R,0,R,0,R,6,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,2,R,10,R,4,R,0
2021,217925,05,R,139,R,66,R,73,R,0,R,2,R,18,R,9,R,0,R,84,R,1,R,11,R,14,R,0,R,94,R,33,R,12,R,0
2021,217925,07,R,218,R,92,R,126,R,0,R,7,R,20,R,6,R,0,R,86,R,1,R,24,R,74,R,0,R,23,R,117,R,78,R,0
2021,217925,09,R,27,R,18,R,9,R,0,R,0,R,6,R,0,R,0,R,17,R,1,R,0,R,3,R,0,R,0,R,6,R,21,R,0
2021,217925,10,R,7,R,5,R,2,R,0,R,0,R,2,R,0,R,0,R,2,R,1,R,0,R,2,R,0,R,0,R,2,R,5,R,0
2021,221999,05,R,1712,R,802,R,910,R,8,R,249,R,184,R,167,R,10,R,766,R,109,R,91,R,128,R,0,R,1693,R,19,R,0,R,0
2021,221999,07,R,1457,R,563,R,894,R,4,R,49,R,100,R,75,R,0,R,972,R,48,R,12,R,197,R,0,R,477,R,892,R,88,R,0
2021,221999,09,R,758,R,328,R,430,R,2,R,63,R,85,R,50,R,0,R,437,R,19,R,31,R,71,R,0,R,32,R,609,R,117,R,0
2021,221999,10,R,28,R,6,R,22,R,1,R,1,R,2,R,1,R,0,R,21,R,1,R,1,R,0,R,0,R,0,R,18,R,10,R,0
2021,223232,05,R,3315,R,1281,R,2034,R,13,R,230,R,196,R,514,R,1,R,2085,R,151,R,9,R,116,R,1,R,3155,R,148,R,11,R,0
2021,223232,07,R,1064,R,401,R,663,R,2,R,50,R,86,R,133,R,1,R,651,R,33,R,36,R,72,R,2,R,413,R,521,R,128,R,0
2021,223232,09,R,476,R,243,R,233,R,4,R,22,R,19,R,57,R,1,R,309,R,20,R,18,R,26,R,0,R,36,R,403,R,37,R,0
2021,223232,10,R,5,R,0,R,5,R,0,R,0,R,0,R,2,R,0,R,3,R,0,R,0,R,0,R,0,R,1,R,4,R,0,R,0
2021,227757,05,R,1064,R,544,R,520,R,2,R,304,R,71,R,170,R,3,R,316,R,55,R,18,R,125,R,0,R,1044,R,20,R,0,R,0
2021,227757,07,R,928,R,583,R,345,R,0,R,115,R,32,R,73,R,0,R,363,R,19,R,17,R,309,R,0,R,272,R,572,R,84,R,0
2021,227757,09,R,207,R,127,R,80,R,0,R,19,R,3,R,9,R,0,R,73,R,3,R,12,R,88,R,0,R,1,R,203,R,3,R,0
2021,228246,05,R,1639,R,827,R,812,R,5,R,114,R,65,R,188,R,1,R,1056,R,67,R,0,R,143,R,0,R,1555,R,75,R,9,R,0
