year,UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   ,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
2021,165015,R,1326699172,R,358452715,R,0,R,1811655582,R,364299098,R,280802237,R,205659294,R,1241697190,R,721705093,R,519992097,R,1447356484,R,47903754,R,642251041,R,122543064,R,30247236,R,28201745,R,871146840,R,512694125,R,567355791,R,347700279,R,-2538291,R,217117221,R,1230239263,R,0,R,1447356484,R,2843513,R,4350826,R,632100,R,0,R,27458928,R,72415848,R,107701215,R,99874776,R,0,R,99874776,R,153372917,R,153372917,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,50470324,R,50470324,R,0,R,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,43862929,R,22091400,R,15435240,R,6336289,R,27947482,R,6175953,R,15435240,R,6336289,R,15915447,R,15915447,R,0,R,0,R,0,R,0,R,0,R,0,R,281353473,R,29832618,R,247392965,R,4127890,R,0,R,0,R,30316727,R,30316727,R,0,R,0,R,7979421,R,7979421,R,0,R,0,R,0,R,0,R,0,R,0,R,567355791,R,294063407,R,262828205,R,10464179,R,0,R,0,Z,0,Z,0,R,567355791,R,294063407,R,262828205,R,10464179,R,118578479,R,83035548,R,54757195,R,26516499,R,0,R,0,R,48593980,R,27722954,R,30621693,R,15747172,R,49331695,R,28212541,R,40280211,R,3834599,R,0,R,0,R,0,R,0,R,0,R,5537026,R,0,R,347700279,R,185069313,R,32082506,R,17496970,R,29023307,R,10412388,R,73615795, 1,R,1073589248,R,,R,2843513,R,2843513,R,0,R,4350826,R,4350826,R,0,R,632100,R,632100,R,0,R,0,R,0,R,0,R,27458928,R,27458928,R,0,R,64589409,R,64589409,R,0,1286001704,R,212412456,R,6169225,R,271284958,R,-66139850,R,1098123,R,22769321,R,347783317,R,217117221,R,1230239263,R,724909128,R,280802237,R,347700279
2021,166027,R,61947895000,R,8463008000,Z,0,R,74676115000,R,11301041000,R,4007539000,R,16011446000,R,47363628000,R,10930868000,R,36432760000,R,63375074000,R,1024697000,R,11475864000,R,1429723000,R,401316000,R,0,R,14331600000,R,5868592000,R,18439118000,R,4966356000,R,-267404000,R,13205358000,R,50169716000,R,0,R,63375074000,R,6186000,R,28934000,R,0,R,0,R,367268000,R,200501000,R,602889000,R,435959000,R,0,R,435959000,R,818788000,R,818788000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,625018000,R,625018000,R,0,R,0,R,5252000,R,5252000,R,0,R,0,R,326000,R,326000,R,0,R,0,R,1432450000,R,273879000,R,739764000,R,418807000,R,1136359000,R,186570000,R,530982000,R,418807000,R,296091000,R,87309000,R,208782000,R,0,R,0,R,0,R,0,R,0,R,14800952000,R,3898466000,R,10582475000,R,320011000,R,523740000,R,523740000,R,223731000,R,223731000,R,0,R,0,R,0,R,0,R,0,R,0,R,8861000,R,8861000,R,0,R,0,R,18439118000,R,6378061000,R,11322239000,R,738818000,R,0,R,2359355000,R,-2359355000,Z,0,R,18439118000,R,8737416000,R,8962884000,R,738818000,R,1162163000,R,700503000,R,1165741000,R,306555000,R,0,R,0,R,959081000,R,470015000,R,172125000,R,82039000,R,836957000,R,345163000,R,509545000,R,172390000,R,160744000,R,0,R,0,R,0,R,0,R,0,R,0,R,4966356000,R,2076665000,R,578126000,R,316916000,R,410229000,R,183455000,R,1400965000, 1,R,41894380000,R,,R,0,R,0,R,0,R,12751000,R,12751000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,273154000,R,273154000,R,0,R,150054000,R,150054000,R,0,53165753000,R,11271373000,R,410757000,R,12832703000,R,-2039524000,R,67437000,R,148213000,R,5114569000,R,13205358000,R,50169716000,R,46978776000,R,4007539000,R,4966356000
2021,166683,R,34793438000,R,4475962000,R,0,R,42526492000,R,6080123000,R,3929034000,R,15725732000,R,20720637000,R,3987940000,R,16732697000,R,36446369000,R,217147000,R,5448940000,R,467674000,R,508808000,R,0,R,6642569000,R,2166607000,R,13979368000,R,3863980000,R,2114050000,R,12229438000,R,24216931000,R,0,R,36446369000,R,4333000,R,3668000,R,197000,R,0,R,156671000,R,244528000,R,409397000,R,401199000,R,0,R,401199000,R,344303000,R,344303000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1572284000,R,1572284000,R,0,R,0,R,28469000,R,28469000,R,0,R,0,R,0,R,0,R,0,R,0,R,861556000,R,779273000,R,-42573000,R,124856000,R,505184000,R,422901000,R,-42573000,R,124856000,R,356372000,R,356372000,R,0,R,0,R,0,R,0,R,0,R,0,R,10889913000,R,4815276000,R,6059382000,R,15255000,R,0,R,0,R,81965000,R,81965000,R,0,R,0,R,0,R,0,R,0,R,0,R,200878000,R,6357798000,R,-6016809000,R,-140111000,R,13979368000,R,13979368000,R,0,R,0,R,0,R,0,R,0,R,0,R,13979368000,R,13979368000,R,0,R,0,R,899156000,R,481362000,R,1659426000,R,727157000,R,1029000,R,603000,R,393576000,R,119648000,R,84209000,R,44062000,R,660397000,R,217645000,R,166187000,R,26930000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3863980000,R,1617407000,R,577802000,R,416084000,R,209325000,R,126468000,R,916894000, 1,R,18381518000,R,,R,4333000,R,4333000,R,0,R,3668000,R,3668000,R,0,R,197000,R,197000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,393001000,R,393001000,R,0,27394039000,R,9012521000,R,106078,R,9588633,R,-850733006,R,9853559295,R,6143704000,R,3919814000,R,12229438000,R,24216931000,R,8919165000,R,3929034000,R,3863980000
2021,167358,R,1685119000,R,1736218000,R,8211000,R,4696880000,R,1956320000,R,1113673000,R,1775490000,R,965070000,R,340115000,R,624955000,R,2740560000,R,28498000,R,2101687000,R,444002000,R,104921000,R,37928000,R,2717036000,R,980818000,R,1989700000,R,1442327000,R,-24647000,R,522726000,R,2217834000,R,0,R,2740560000,R,13948000,R,10523000,R,2097000,R,0,R,16076000,R,389166000,R,431810000,R,410061000,R,0,R,410061000,R,1092452000,R,1092452000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,167634000,R,167634000,R,0,R,0,R,3236000,R,3236000,R,0,R,0,R,0,R,0,R,0,R,0,R,157693000,R,25666000,R,100077000,R,31950000,R,136867000,R,4840000,R,100077000,R,31950000,R,20826000,R,20826000,R,0,R,0,R,0,R,0,R,0,R,0,R,413083000,R,241571000,R,171097000,R,415000,R,1000,R,1000,R,111938000,R,111938000,R,0,R,0,R,0,R,0,R,0,R,0,R,43663000,R,43663000,R,0,R,0,R,1989700000,R,1686161000,R,271174000,R,32365000,R,0,R,44181000,R,-44181000,Z,0,R,1989700000,R,1730342000,R,226993000,R,32365000,R,446685000,R,291107000,R,188648000,R,77211000,R,11986000,R,1074000,R,240912000,R,100874000,R,195546000,R,63479000,R,210958000,R,78288000,R,147592000,R,13468000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1442327000,R,625501000,R,144847000,R,92567000,R,73479000,R,35797000,R,470136000, 1,R,1088470000,R,,R,0,R,0,R,0,R,3598000,R,3598000,R,0,R,1223000,R,1223000,R,0,R,0,R,0,R,0,R,7724000,R,7724000,R,0,R,397516000,R,397516000,R,0,1469238000,R,380768000,R,24581000,R,413126000,R,-36261000,R,-20678000,R,265832000,R,1496874000,R,522726000,R,2217834000,R,1314257000,R,1113673000,R,1442327000
2021,168148,R,3049490538,R,1165891051,R,7485000,R,4865982996,R,1367608501,R,980511888,R,1721930920,R,1776443575,R,794707274,R,981736301,R,3498374495,R,80432907,R,1697360069,R,252044979,R,107923628,R,0,R,2137761583,R,971870532,R,1782641377,R,997886870,R,21218635,R,805973142,R,2692401354,R,-1,R,3498374495,R,3768191,R,7958438,R,515255,R,0,R,16500661,R,125660282,R,154402827,R,154402827,R,0,R,154402827,R,494354969,R,494354969,R,0,R,0,R,0,R,0,R,0,R,0,R,5500000,R,5500000,R,0,R,0,R,0,R,0,R,0,R,0,R,164615042,R,164615042,R,0,R,0,R,1821894,R,1821894,R,0,R,0,R,0,R,0,R,0,R,0,R,129574268,R,41988501,R,53903617,R,33682150,R,92974375,R,26586230,R,32705995,R,33682150,R,36599893,R,15402271,R,21197622,R,0,R,0,R,0,R,0,R,0,R,820897840,R,414947556,R,401572715,R,4377569,R,98795382,R,98795382,R,46977581,R,46977581,R,0,R,0,R,3532745,R,3532745,Z,0,Z,0,R,16571656,R,16571656,R,0,R,0,R,1782641377,R,1289105326,R,455476332,R,38059719,R,0,R,87021516,R,-87021516,R,0,R,1782641377,R,1376126842,R,368454816,R,38059719,R,306102876,R,162132278,R,175179672,R,74231137,R,0,R,0,R,198646030,R,81498357,R,35358853,R,20045050,R,188289497,R,81351197,R,90777197,R,15018192,R,0,R,0,R,0,R,3532745,R,1889896,R,0,R,0,R,997886870,R,436166107,R,107406196,R,63536037,R,68088965,R,32321138,R,290368427, 1,R,1889477000,R,,R,3768191,R,3768191,R,0,R,7958438,R,7958438,R,0,R,515255,R,515255,R,0,R,0,R,0,R,0,R,16500661,R,16500661,R,0,R,125660282,R,125660282,R,0,2646506000,R,757029000,R,35759000,R,724281000,R,-93033000,R,90022000,R,399458608,R,1028136670,R,805973142,R,2692401354,R,2396536000,R,980511888,R,997886870
2021,168421,R,652082000,R,465551000,R,0,R,1309105000,R,505145000,R,404883000,R,360421000,R,443539000,R,237154000,R,206385000,R,803960000,R,30813000,R,535991000,R,121328000,R,97088000,R,18404000,R,803624000,R,338073000,R,448709000,R,295741000,R,-829000,R,152139000,R,651821000,R,0,R,803960000,R,2162000,R,4914000,R,1001000,R,0,R,7537000,R,95237000,R,110851000,R,108689000,R,0,R,108689000,R,189271000,R,189271000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,44168000,R,44168000,R,0,R,0,R,1691000,R,1691000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,23124000,R,10148000,R,5562000,R,7414000,R,19192000,R,6216000,R,5562000,R,7414000,R,3932000,R,3932000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,152122000,R,63557000,R,88030000,R,535000,R,998000,R,998000,R,27875000,R,27875000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9460000,R,4633000,R,687000,R,4140000,R,448709000,R,342341000,R,94279000,R,12089000,R,0,R,13989000,R,-13989000,R,0,R,448709000,R,356330000,R,80290000,R,12089000,R,125621000,R,73556000,R,40767000,R,15258000,R,0,R,0,R,18495881,R,9378000,R,36969000,R,7519000,R,39122000,R,22743000,R,34755000,R,3902000,Z,0,Z,0,Z,0,Z,0,Z,0,R,11119,R,0,R,295741000,R,132356000,R,43419000,R,17994000,R,24664000,R,10420000,R,66888000, 1,R,505506000,R,,R,0,R,0,R,0,R,4914000,R,4914000,R,0,R,1001000,R,1001000,R,0,R,0,Z,0,R,0,R,7537000,R,7537000,R,0,R,95237000,R,95237000,R,0,634544000,R,129038000,R,9597000,R,143614000,R,-24173000,R,0,R,60588000,R,306084000,R,152139000,R,651821000,R,444520000,R,404883000,R,295741000
2021,179867,R,16098825000,R,3017355000,R,88698000,R,21212747000,R,3462642000,R,2390378000,R,8371599000,R,9378506000,R,2442688000,R,6935818000,R,17750105000,R,190825000,R,4743990000,R,663409000,R,320701000,Z,0,R,5918925000,R,2901570000,R,9649619000,R,3663144000,R,-4675000,R,5981800000,R,11768305000,R,0,R,17750105000,R,5298541,R,27691638,R,1629520,R,0,R,78602748,R,316396877,R,429619324,R,304801408,R,0,R,304801408,R,433334000,R,433334000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,641056506,R,641056506,R,0,R,0,R,4661225,R,4661225,R,0,R,0,R,2125802,R,2125802,R,0,R,0,R,284032467,R,130880467,R,81829000,R,71323000,R,229777000,R,76625000,R,81829000,R,71323000,R,54255467,R,54255467,R,0,R,0,R,0,R,0,R,0,R,0,R,6117535000,R,2688993000,R,3428542000,R,0,R,215868000,R,215868000,R,90249000,R,90249000,R,0,R,0,R,0,R,0,R,0,R,0,R,1860757000,R,1860755000,R,2000,R,0,R,9649619000,R,6067923000,R,3510373000,R,71323000,R,0,R,107829000,R,-107829000,R,0,R,9649619000,R,6175752000,R,3402544000,R,71323000,R,2397869000,R,1167514616,R,612304000,R,277095003,R,37412000,R,18136055,R,218516000,R,116431917,R,96189000,R,30432639,R,154832000,R,96254648,R,146022000,R,13305790,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3663144000,R,1719170668,R,411538988,R,121354142,R,213824816,R,71484966,R,1125770420, 1,R,8489294000,R,,R,0,R,0,R,0,R,9940558,R,9940558,R,0,R,1629520,R,1629520,R,0,R,0,R,0,R,0,R,57139968,R,57139968,R,0,R,236091362,R,236091362,R,0,13668081000,R,5178787000,R,78687000,R,6113196000,R,-365779000,R,-647317000,R,2485871000,R,3852234000,R,5981800000,R,11768305000,R,10847645000,R,2390378000,R,3663144000
2021,182670,R,8692639397,R,1157347168,R,1825783,R,11861235836,R,1818095439,R,725379367,R,2571034157,R,7472106240,R,1881848202,R,5590258038,R,10043140397,R,148911165,R,1521538051,R,357638221,R,234697284,R,36218389,R,2299003110,R,1141655942,R,3662886255,R,891392087,R,87271213,R,2858765381,R,7184375016,R,0,R,10043140397,R,3181898,R,6541990,Z,0,Z,0,R,68762352,R,100772410,R,179258650,R,172144494,R,0,R,172144494,R,228042169,R,228042169,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,134341121,R,134341121,R,0,R,0,R,1239373,R,1239373,R,0,R,0,R,0,R,0,R,0,R,0,R,305663155,R,127178232,R,61138622,R,117346301,R,277691054,R,99206131,R,61138622,R,117346301,R,27972101,R,27972101,R,0,R,0,R,686595,R,686595,R,0,R,0,R,2889552755,R,1004782786,R,18741009,R,1866028960,R,47498710,R,47498710,R,36408415,R,36408415,R,0,R,0,R,0,R,0,R,0,R,0,R,19453962,R,23452682,R,-22426059,R,18427339,R,3662886255,R,1603630083,R,57453572,R,2001802600,R,0,R,42019274,R,-42019274,R,0,R,3662886255,R,1645649357,R,15434298,R,2001802600,R,185638742,R,104792716,R,155630464,R,63518479,R,0,R,0,R,228794286,R,94118370,R,83237097,R,41348237,R,94270921,R,52809482,R,67542809,R,13174447,R,0,R,0,R,0,R,0,R,0,R,76277768,R,0,R,891392087,R,369761731,R,102590600,R,60470903,R,66133791,R,28590982,R,263844080, 1,R,5975179828,R,,R,3181898,R,3181898,R,0,R,6541990,R,6541990,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,68762352,R,68762352,R,0,R,93658254,R,93658254,R,0,8484189450,R,2509009622,R,78860216,R,2702437338,R,-289706814,R,17418882,R,841973269,R,998794475,R,2858765381,R,7184375016,R,7480064961,R,725379367,R,891392087
2021,186131,R,38844976000,R,4520824000,R,1880000,R,44460038000,R,4997204000,R,2524287000,R,17566817000,R,21896017000,R,2498822000,R,19397195000,R,39462834000,R,110265000,R,5046289000,R,1139620000,R,427983000,R,0,R,6724157000,R,2203333000,R,12772595000,R,1839930000,R,73589000,R,11006254000,R,28456580000,R,0,R,39462834000,R,5287336,R,10449385,R,1266485,R,4239023,R,295472163,R,38395608,R,355110000,R,271251000,R,8810000,R,280061000,R,104671000,R,104671000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,198149680,R,198149680,R,0,R,0,R,1545320,R,1545320,R,0,R,0,R,0,R,0,R,0,R,0,R,385517000,R,94437000,R,189058000,R,102022000,R,332014000,R,73427000,R,156565000,R,102022000,R,53503000,R,21010000,R,32493000,R,0,R,0,R,0,R,0,R,0,R,11859046000,R,6154072000,R,5654578000,R,50396000,R,34002665,R,34002665,R,34045000,R,34045000,R,0,R,0,R,142347000,R,142347000,R,0,R,0,R,13271335,R,13271335,R,0,R,0,R,12772595000,R,6776541000,R,5843636000,R,152418000,R,0,R,843992000,R,-843992000,R,0,R,12772595000,R,7620533000,R,4999644000,R,152418000,R,558765000,R,265489000,R,350621000,R,166593000,R,9987000,R,0,R,210288000,R,70961000,R,124942000,R,46337000,R,281412000,R,118706000,R,86519000,R,16838000,R,75049000,R,0,R,0,R,142347000,R,66789000,R,0,R,0,R,1839930000,R,751713000,R,251380000,R,140437000,R,186922000,R,124292000,R,385186000, 1,R,25944283000,R,,R,4169910,R,4038735,R,131175,R,8241010,R,7981769,R,259241,R,998825,R,967405,R,31420,R,3343147,R,3237980,R,105167,R,233027032,R,225696600,R,7330432,R,30281076,R,29328511,R,952565,37026442000,R,11082159000,R,110521000,R,11883451000,R,-1452510000,R,540697000,R,282740000,R,2122670000,R,11006254000,R,28456580000,R,34624960950,R,2524287000,R,1839930000
2021,186867,R,281921000,R,467649000,R,0,R,910160000,R,404782000,R,341655000,R,228314000,R,277064000,R,125585000,R,151479000,R,505378000,R,1692000,R,373124000,R,77050000,R,218180000,R,0,R,670046000,R,202397000,R,317473000,R,248452000,R,2814000,R,71835000,R,433543000,R,0,R,505378000,R,3327850,R,3255064,R,4939487,R,0,R,4146866,R,95248480,R,110917747,R,100866383,R,0,R,100866383,R,193788000,R,193788000,R,0,R,0,R,0,R,0,R,0,R,0,R,231000,R,231000,R,0,R,0,R,0,R,0,R,0,R,0,R,44484883,R,44484883,R,0,R,0,R,757000,R,757000,R,0,R,0,R,0,R,0,R,0,R,0,R,16095000,R,3529000,R,6091000,R,6475000,R,13269000,R,703000,R,6091000,R,6475000,R,2826000,R,2826000,R,0,R,0,R,0,R,0,R,0,R,0,R,50277000,R,1266000,R,6479000,R,42532000,R,1901000,R,1901000,R,9927000,R,9927000,R,0,R,0,R,0,R,0,R,0,R,0,R,12117,R,12117,R,0,R,0,R,317473000,R,255896000,R,12570000,R,49007000,R,0,R,14047000,R,-14047000,R,0,R,317473000,R,269943000,R,-1477000,R,49007000,R,91850000,R,62895000,R,33854000,R,16382000,R,527000,R,394000,R,38556000,R,14807000,R,27810000,R,11784000,R,34990000,R,16059000,R,20627000,R,607000,R,0,R,0,R,0,R,0,R,0,R,238000,R,0,R,248452000,R,122928000,R,28013000,R,19003000,R,17956000,R,3729000,R,56823000, 1,R,225009000,R,,R,0,R,0,R,0,R,667048,R,667048,R,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,4728506,R,4728506,R,0,R,95470829,R,95470829,R,0,272887000,R,47878000,R,3685000,R,50225000,R,-7470000,R,1438000,R,18609000,R,266823000,R,71835000,R,433543000,R,239212000,R,341655000,R,248452000
2021,190415,R,8501251525,R,3405208448,R,0,R,13593233025,R,2411990316,R,1167397046,R,3650119247,R,7531123462,R,3385678047,R,4145445415,R,11181242709,R,21194152,R,4782647351,R,1345295333,R,385552921,R,0,R,6534689757,R,3129481309,R,4872595844,R,2368750484,R,115682406,R,2619527766,R,8561714943,R,0,R,11181242709,R,12925060,R,6190656,R,4911326,R,0,R,92445773,R,378773984,R,495246799,R,422574962,R,0,R,422574962,R,762023001,R,762023001,R,0,R,0,R,20767168,R,20767168,R,0,R,0,R,366416820,R,366416820,R,0,R,0,R,0,R,0,R,0,R,0,R,350199777,R,350199777,R,0,R,0,R,37079954,R,37079954,R,0,R,0,R,4756548,R,4756548,R,0,R,0,R,511804877,R,46579598,R,320540487,R,144684792,R,472005512,R,6780233,R,320540487,R,144684792,R,39799365,R,39799365,R,0,R,0,R,0,R,0,R,0,R,0,R,2395553240,R,536824521,R,1845730029,R,12998690,R,231359927,R,231359927,R,91068629,R,91068629,R,0,R,0,R,0,R,0,R,0,R,0,R,101565903,R,101565903,R,0,R,0,R,4872595844,R,2548641846,R,2166270516,R,157683482,R,0,R,393865901,R,-393865901,R,0,R,4872595844,R,2942507747,R,1772404615,R,157683482,R,748854233,R,435869940,R,369314021,R,171637263,R,176381574,R,79001037,R,300783561,R,122989999,R,195102175,R,64376707,R,329863078,R,151636337,R,197327392,R,44682400,R,51124450,R,0,R,0,R,0,R,0,R,0,R,0,R,2368750484,R,1070193683,R,433067443,R,134692931,R,204208315,R,16165483,R,510422629, 1,R,6882707803,R,,R,12700631,R,12700631,R,0,R,19770212,R,19770212,R,0,R,6047843,R,6047843,R,0,R,0,R,0,R,0,R,60695286,R,60695286,R,0,R,323360990,R,323360990,R,0,9474387743,R,2591679940,R,212788526,R,2750294303,R,-343440431,R,-27962458,R,58526384,R,2203396776,R,2619527766,R,8561714943,R,5386709885,R,1167397046,R,2368750484
2021,191241,R,959998000,R,1115571000,R,86740000,R,2435311000,R,846061000,R,538955000,R,727269000,R,861981000,R,441329000,R,420652000,R,1589250000,R,42009000,R,1300771000,R,339035000,R,135064000,R,0,R,1816879000,R,701308000,R,871378000,R,651097000,R,4130000,R,224411000,R,1364839000,R,0,R,1589250000,R,9528000,R,2892000,R,520000,R,26000,R,12080000,R,248868000,R,273914000,R,261055000,R,3331000,R,264386000,R,477898000,R,477898000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,31368000,R,31368000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,95001000,R,38330000,R,12709000,R,43962000,R,95001000,R,38330000,R,12709000,R,43962000,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,207701000,R,88255000,R,119446000,R,0,R,1301000,R,1301000,R,49515000,R,49515000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8594000,R,8594000,R,0,R,0,R,871378000,R,695261000,R,132155000,R,43962000,R,0,R,8107000,R,-8107000,Z,0,R,871378000,R,703368000,R,124048000,R,43962000,R,296674000,R,156754000,Z,0,Z,0,Z,0,Z,0,R,175565000,R,73657000,R,0,R,0,R,85491000,R,35516000,R,93367000,R,4848000,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,651097000,R,270775000,R,101214000,R,58511000,R,57498000,R,13045000,R,150054000, 1,R,712775000,R,,R,0,R,0,R,0,R,2892000,R,2892000,R,0,R,520000,R,520000,R,0,R,26000,R,26000,R,0,R,0,Z,0,Z,0,R,260948000,R,257617000,R,3331000,1003039000,R,290264000,R,14576000,R,201978000,R,-32606000,R,106316000,R,56401000,R,703368000,R,224411000,R,1364839000,R,486160000,R,538955000,R,651097000
