year,UNITID,STAFFCAT,FTPT,OCCUPCAT,SABDTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2019,195003,3380,3,380,-2,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195003,3390,3,390,-2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195003,4400,4,400,-2,R,673,R,385,R,288,R,0,R,0,R,0,R,19,R,8,R,11,R,9,R,6,R,3,R,28,R,13,R,15,R,0,R,0,R,0,R,231,R,117,R,114,R,8,R,1,R,7,R,7,R,4,R,3,R,371,R,236,R,135
2019,195003,4410,4,410,-2,R,112,R,53,R,59,R,0,R,0,R,0,R,5,R,2,R,3,R,2,R,2,R,0,R,7,R,1,R,6,R,0,R,0,R,0,R,59,R,26,R,33,R,2,R,0,R,2,R,1,R,0,R,1,R,36,R,22,R,14
2019,195003,4420,4,420,-2,R,311,R,226,R,85,R,0,R,0,R,0,R,3,R,2,R,1,R,1,R,1,R,0,R,8,R,6,R,2,R,0,R,0,R,0,R,87,R,59,R,28,R,0,R,0,R,0,R,3,R,2,R,1,R,209,R,156,R,53
2019,195003,4490,4,490,-2,R,250,R,106,R,144,R,0,R,0,R,0,R,11,R,4,R,7,R,6,R,3,R,3,R,13,R,6,R,7,R,0,R,0,R,0,R,85,R,32,R,53,R,6,R,1,R,5,R,3,R,2,R,1,R,126,R,58,R,68
2019,195030,1100,1,100,-2,R,9375,R,4447,R,4928,R,25,R,12,R,13,R,638,R,314,R,324,R,780,R,350,R,430,R,316,R,152,R,164,R,5,R,2,R,3,R,7192,R,3395,R,3797,R,105,R,38,R,67,R,0,R,0,R,0,R,314,R,184,R,130
2019,195030,1200,1,200,-2,R,3197,R,1882,R,1315,R,7,R,3,R,4,R,416,R,226,R,190,R,70,R,36,R,34,R,77,R,46,R,31,R,0,R,0,R,0,R,2362,R,1405,R,957,R,16,R,8,R,8,R,0,R,0,R,0,R,249,R,158,R,91
2019,195030,1210,1,210,-2,R,2726,R,1562,R,1164,R,5,R,2,R,3,R,355,R,187,R,168,R,64,R,33,R,31,R,65,R,40,R,25,R,0,R,0,R,0,R,2113,R,1231,R,882,R,14,R,6,R,8,R,0,R,0,R,0,R,110,R,63,R,47
2019,195030,1220,1,220,-2,R,471,R,320,R,151,R,2,R,1,R,1,R,61,R,39,R,22,R,6,R,3,R,3,R,12,R,6,R,6,R,0,R,0,R,0,R,249,R,174,R,75,R,2,R,2,R,0,R,0,R,0,R,0,R,139,R,95,R,44
2019,195030,1250,1,250,-2,R,305,R,82,R,223,R,1,R,0,R,1,R,7,R,3,R,4,R,23,R,5,R,18,R,17,R,7,R,10,R,0,R,0,R,0,R,243,R,64,R,179,R,8,R,2,R,6,R,0,R,0,R,0,R,6,R,1,R,5
2019,195030,1260,1,260,-2,R,99,R,26,R,73,R,1,R,0,R,1,R,2,R,0,R,2,R,6,R,1,R,5,R,3,R,1,R,2,R,0,R,0,R,0,R,80,R,23,R,57,R,3,R,0,R,3,R,0,R,0,R,0,R,4,R,1,R,3
2019,195030,1261,1,261,-2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,1262,1,262,-2,R,59,R,13,R,46,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,0,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,46,R,11,R,35,R,2,R,0,R,2,R,0,R,0,R,0,R,4,R,1,R,3
2019,195030,1263,1,263,-2,R,34,R,13,R,21,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,29,R,12,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,1270,1,270,-2,R,206,R,56,R,150,R,0,R,0,R,0,R,5,R,3,R,2,R,17,R,4,R,13,R,14,R,6,R,8,R,0,R,0,R,0,R,163,R,41,R,122,R,5,R,2,R,3,R,0,R,0,R,0,R,2,R,0,R,2
2019,195030,1300,1,300,-2,R,875,R,401,R,474,R,0,R,0,R,0,R,15,R,6,R,9,R,31,R,13,R,18,R,16,R,8,R,8,R,0,R,0,R,0,R,806,R,373,R,433,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,1310,1,310,-2,R,254,R,63,R,191,R,0,R,0,R,0,R,10,R,1,R,9,R,16,R,4,R,12,R,7,R,4,R,3,R,1,R,0,R,1,R,215,R,53,R,162,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,1320,1,320,-2,R,1585,R,901,R,684,R,5,R,4,R,1,R,97,R,44,R,53,R,72,R,43,R,29,R,46,R,32,R,14,R,1,R,1,R,0,R,1297,R,744,R,553,R,21,R,12,R,9,R,0,R,0,R,0,R,46,R,21,R,25
2019,195030,1330,1,330,-2,R,140,R,66,R,74,R,0,R,0,R,0,R,2,R,0,R,2,R,14,R,7,R,7,R,5,R,2,R,3,R,0,R,0,R,0,R,113,R,55,R,58,R,2,R,0,R,2,R,0,R,0,R,0,R,4,R,2,R,2
2019,195030,1340,1,340,-2,R,227,R,67,R,160,R,0,R,0,R,0,R,16,R,6,R,10,R,10,R,3,R,7,R,8,R,4,R,4,R,0,R,0,R,0,R,188,R,52,R,136,R,3,R,1,R,2,R,0,R,0,R,0,R,2,R,1,R,1
2019,195030,1350,1,350,-2,R,443,R,237,R,206,R,4,R,1,R,3,R,10,R,6,R,4,R,160,R,80,R,80,R,38,R,14,R,24,R,0,R,0,R,0,R,226,R,133,R,93,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,1370,1,370,-2,R,1742,R,234,R,1508,R,3,R,0,R,3,R,56,R,13,R,43,R,197,R,30,R,167,R,66,R,9,R,57,R,1,R,0,R,1,R,1380,R,176,R,1204,R,32,R,5,R,27,R,0,R,0,R,0,R,7,R,1,R,6
2019,195030,1380,1,380,-2,R,211,R,141,R,70,R,2,R,1,R,1,R,6,R,6,R,0,R,142,R,92,R,50,R,24,R,16,R,8,R,2,R,1,R,1,R,33,R,24,R,9,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,1390,1,390,-2,R,396,R,373,R,23,R,3,R,3,R,0,R,3,R,3,R,0,R,45,R,37,R,8,R,12,R,10,R,2,R,0,R,0,R,0,R,329,R,316,R,13,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2100,2,100,10,R,8741,R,4275,R,4466,R,25,R,12,R,13,R,599,R,305,R,294,R,701,R,314,R,387,R,292,R,140,R,152,R,5,R,2,R,3,R,6712,R,3284,R,3428,R,99,R,36,R,63,R,0,R,0,R,0,R,308,R,182,R,126
2019,195030,2200,2,200,11,R,2899,R,1785,R,1114,R,7,R,3,R,4,R,386,R,220,R,166,R,65,R,35,R,30,R,69,R,40,R,29,R,0,R,0,R,0,R,2111,R,1322,R,789,R,15,R,8,R,7,R,0,R,0,R,0,R,246,R,157,R,89
2019,195030,2210,2,210,-2,R,2454,R,1474,R,980,R,5,R,2,R,3,R,325,R,181,R,144,R,59,R,32,R,27,R,58,R,35,R,23,R,0,R,0,R,0,R,1887,R,1156,R,731,R,13,R,6,R,7,R,0,R,0,R,0,R,107,R,62,R,45
2019,195030,2220,2,220,-2,R,445,R,311,R,134,R,2,R,1,R,1,R,61,R,39,R,22,R,6,R,3,R,3,R,11,R,5,R,6,R,0,R,0,R,0,R,224,R,166,R,58,R,2,R,2,R,0,R,0,R,0,R,0,R,139,R,95,R,44
2019,195030,2250,2,250,-2,R,292,R,81,R,211,R,1,R,0,R,1,R,7,R,3,R,4,R,22,R,5,R,17,R,17,R,7,R,10,R,0,R,0,R,0,R,231,R,63,R,168,R,8,R,2,R,6,R,0,R,0,R,0,R,6,R,1,R,5
2019,195030,2260,2,260,-2,R,93,R,25,R,68,R,1,R,0,R,1,R,2,R,0,R,2,R,6,R,1,R,5,R,3,R,1,R,2,R,0,R,0,R,0,R,74,R,22,R,52,R,3,R,0,R,3,R,0,R,0,R,0,R,4,R,1,R,3
2019,195030,2261,2,261,-2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2262,2,262,-2,R,58,R,13,R,45,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,0,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,45,R,11,R,34,R,2,R,0,R,2,R,0,R,0,R,0,R,4,R,1,R,3
2019,195030,2263,2,263,-2,R,29,R,12,R,17,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,24,R,11,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2270,2,270,-2,R,199,R,56,R,143,R,0,R,0,R,0,R,5,R,3,R,2,R,16,R,4,R,12,R,14,R,6,R,8,R,0,R,0,R,0,R,157,R,41,R,116,R,5,R,2,R,3,R,0,R,0,R,0,R,2,R,0,R,2
2019,195030,2300,2,300,-2,R,857,R,398,R,459,R,0,R,0,R,0,R,15,R,6,R,9,R,30,R,13,R,17,R,16,R,8,R,8,R,0,R,0,R,0,R,789,R,370,R,419,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2310,2,310,-2,R,251,R,63,R,188,R,0,R,0,R,0,R,10,R,1,R,9,R,16,R,4,R,12,R,7,R,4,R,3,R,1,R,0,R,1,R,212,R,53,R,159,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2320,2,320,-2,R,1529,R,889,R,640,R,5,R,4,R,1,R,97,R,44,R,53,R,68,R,40,R,28,R,46,R,32,R,14,R,1,R,1,R,0,R,1246,R,736,R,510,R,20,R,11,R,9,R,0,R,0,R,0,R,46,R,21,R,25
2019,195030,2330,2,330,-2,R,132,R,64,R,68,R,0,R,0,R,0,R,2,R,0,R,2,R,12,R,5,R,7,R,4,R,2,R,2,R,0,R,0,R,0,R,108,R,55,R,53,R,2,R,0,R,2,R,0,R,0,R,0,R,4,R,2,R,2
2019,195030,2340,2,340,-2,R,201,R,67,R,134,R,0,R,0,R,0,R,16,R,6,R,10,R,10,R,3,R,7,R,8,R,4,R,4,R,0,R,0,R,0,R,163,R,52,R,111,R,2,R,1,R,1,R,0,R,0,R,0,R,2,R,1,R,1
2019,195030,2350,2,350,-2,R,381,R,214,R,167,R,4,R,1,R,3,R,8,R,5,R,3,R,126,R,65,R,61,R,30,R,11,R,19,R,0,R,0,R,0,R,209,R,129,R,80,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2370,2,370,-2,R,1618,R,218,R,1400,R,3,R,0,R,3,R,50,R,12,R,38,R,186,R,28,R,158,R,60,R,7,R,53,R,1,R,0,R,1,R,1283,R,166,R,1117,R,31,R,5,R,26,R,0,R,0,R,0,R,4,R,0,R,4
2019,195030,2380,2,380,-2,R,186,R,124,R,62,R,2,R,1,R,1,R,5,R,5,R,0,R,121,R,79,R,42,R,23,R,15,R,8,R,2,R,1,R,1,R,32,R,23,R,9,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,2390,2,390,-2,R,395,R,372,R,23,R,3,R,3,R,0,R,3,R,3,R,0,R,45,R,37,R,8,R,12,R,10,R,2,R,0,R,0,R,0,R,328,R,315,R,13,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3100,3,100,-2,R,634,R,172,R,462,R,0,R,0,R,0,R,39,R,9,R,30,R,79,R,36,R,43,R,24,R,12,R,12,R,0,R,0,R,0,R,480,R,111,R,369,R,6,R,2,R,4,R,0,R,0,R,0,R,6,R,2,R,4
2019,195030,3200,3,200,70,R,298,R,97,R,201,R,0,R,0,R,0,R,30,R,6,R,24,R,5,R,1,R,4,R,8,R,6,R,2,R,0,R,0,R,0,R,251,R,83,R,168,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,1,R,2
2019,195030,3210,3,210,-2,R,272,R,88,R,184,R,0,R,0,R,0,R,30,R,6,R,24,R,5,R,1,R,4,R,7,R,5,R,2,R,0,R,0,R,0,R,226,R,75,R,151,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,1,R,2
2019,195030,3220,3,220,-2,R,26,R,9,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,25,R,8,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3250,3,250,-2,R,13,R,1,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,1,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3260,3,260,-2,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3262,3,262,-2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3263,3,263,-2,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3270,3,270,-2,R,7,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3300,3,300,-2,R,18,R,3,R,15,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,3,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3310,3,310,-2,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3320,3,320,-2,R,56,R,12,R,44,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,51,R,8,R,43,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3330,3,330,-2,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3340,3,340,-2,R,26,R,0,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25,R,0,R,25,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3350,3,350,-2,R,62,R,23,R,39,R,0,R,0,R,0,R,2,R,1,R,1,R,34,R,15,R,19,R,8,R,3,R,5,R,0,R,0,R,0,R,17,R,4,R,13,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3370,3,370,-2,R,124,R,16,R,108,R,0,R,0,R,0,R,6,R,1,R,5,R,11,R,2,R,9,R,6,R,2,R,4,R,0,R,0,R,0,R,97,R,10,R,87,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,1,R,2
2019,195030,3380,3,380,-2,R,25,R,17,R,8,R,0,R,0,R,0,R,1,R,1,R,0,R,21,R,13,R,8,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,3390,3,390,-2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,195030,4400,4,400,-2,R,314,R,155,R,159,R,0,R,0,R,0,R,33,R,14,R,19,R,8,R,5,R,3,R,17,R,9,R,8,R,0,R,0,R,0,R,136,R,68,R,68,R,5,R,3,R,2,R,6,R,5,R,1,R,109,R,51,R,58
2019,195030,4410,4,410,-2,R,183,R,98,R,85,R,0,R,0,R,0,R,13,R,5,R,8,R,2,R,2,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,72,R,40,R,32,R,3,R,3,R,0,R,4,R,3,R,1,R,81,R,40,R,41
2019,195030,4420,4,420,-2,R,131,R,57,R,74,R,0,R,0,R,0,R,20,R,9,R,11,R,6,R,3,R,3,R,9,R,4,R,5,R,0,R,0,R,0,R,64,R,28,R,36,R,2,R,0,R,2,R,2,R,2,R,0,R,28,R,11,R,17
2019,196079,1100,1,100,-2,R,2837,R,1395,R,1442,R,14,R,6,R,8,R,175,R,111,R,64,R,90,R,42,R,48,R,67,R,25,R,42,R,1,R,0,R,1,R,2395,R,1167,R,1228,R,19,R,6,R,13,R,0,R,0,R,0,R,76,R,38,R,38
2019,196079,1200,1,200,-2,R,1066,R,582,R,484,R,7,R,2,R,5,R,143,R,97,R,46,R,36,R,15,R,21,R,40,R,17,R,23,R,0,R,0,R,0,R,769,R,416,R,353,R,5,R,3,R,2,R,0,R,0,R,0,R,66,R,32,R,34
2019,196079,1210,1,210,-2,R,1041,R,576,R,465,R,7,R,2,R,5,R,143,R,97,R,46,R,34,R,13,R,21,R,40,R,17,R,23,R,0,R,0,R,0,R,746,R,412,R,334,R,5,R,3,R,2,R,0,R,0,R,0,R,66,R,32,R,34
2019,196079,1220,1,220,-2,R,25,R,6,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,23,R,4,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1250,1,250,-2,R,75,R,22,R,53,R,1,R,0,R,1,R,4,R,1,R,3,R,7,R,4,R,3,R,2,R,0,R,2,R,0,R,0,R,0,R,60,R,17,R,43,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1260,1,260,-2,R,31,R,7,R,24,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,27,R,7,R,20,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1261,1,261,-2,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1262,1,262,-2,R,25,R,5,R,20,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,5,R,17,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1263,1,263,-2,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1270,1,270,-2,R,44,R,15,R,29,R,0,R,0,R,0,R,3,R,1,R,2,R,7,R,4,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,33,R,10,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1300,1,300,-2,R,134,R,70,R,64,R,1,R,1,R,0,R,4,R,2,R,2,R,8,R,6,R,2,R,4,R,2,R,2,R,0,R,0,R,0,R,117,R,59,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1310,1,310,-2,R,260,R,75,R,185,R,1,R,0,R,1,R,1,R,0,R,1,R,16,R,4,R,12,R,4,R,1,R,3,R,0,R,0,R,0,R,234,R,69,R,165,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,1,R,1
2019,196079,1320,1,320,-2,R,83,R,52,R,31,R,0,R,0,R,0,R,3,R,2,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,73,R,44,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,5,R,0
2019,196079,1330,1,330,-2,R,138,R,72,R,66,R,0,R,0,R,0,R,5,R,4,R,1,R,4,R,3,R,1,R,5,R,1,R,4,R,1,R,0,R,1,R,120,R,64,R,56,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1
2019,196079,1340,1,340,-2,R,159,R,73,R,86,R,0,R,0,R,0,R,5,R,2,R,3,R,3,R,2,R,1,R,3,R,1,R,2,R,0,R,0,R,0,R,143,R,67,R,76,R,4,R,1,R,3,R,0,R,0,R,0,R,1,R,0,R,1
2019,196079,1350,1,350,-2,R,410,R,228,R,182,R,2,R,2,R,0,R,5,R,2,R,3,R,6,R,3,R,3,R,5,R,3,R,2,R,0,R,0,R,0,R,387,R,217,R,170,R,4,R,1,R,3,R,0,R,0,R,0,R,1,R,0,R,1
2019,196079,1360,1,360,-2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1370,1,370,-2,R,334,R,51,R,283,R,1,R,1,R,0,R,4,R,0,R,4,R,7,R,3,R,4,R,3,R,0,R,3,R,0,R,0,R,0,R,319,R,47,R,272,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1380,1,380,-2,R,173,R,166,R,7,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,169,R,163,R,6,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,1390,1,390,-2,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2100,2,100,10,R,2253,R,1132,R,1121,R,12,R,5,R,7,R,153,R,99,R,54,R,74,R,36,R,38,R,53,R,19,R,34,R,1,R,0,R,1,R,1897,R,942,R,955,R,16,R,5,R,11,R,0,R,0,R,0,R,47,R,26,R,21
2019,196079,2200,2,200,11,R,741,R,415,R,326,R,5,R,1,R,4,R,128,R,89,R,39,R,27,R,11,R,16,R,28,R,11,R,17,R,0,R,0,R,0,R,510,R,280,R,230,R,4,R,2,R,2,R,0,R,0,R,0,R,39,R,21,R,18
2019,196079,2210,2,210,-2,R,733,R,412,R,321,R,5,R,1,R,4,R,128,R,89,R,39,R,25,R,9,R,16,R,28,R,11,R,17,R,0,R,0,R,0,R,504,R,279,R,225,R,4,R,2,R,2,R,0,R,0,R,0,R,39,R,21,R,18
2019,196079,2220,2,220,-2,R,8,R,3,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2250,2,250,-2,R,74,R,21,R,53,R,1,R,0,R,1,R,4,R,1,R,3,R,7,R,4,R,3,R,2,R,0,R,2,R,0,R,0,R,0,R,59,R,16,R,43,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2260,2,260,-2,R,31,R,7,R,24,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,27,R,7,R,20,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2261,2,261,-2,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2262,2,262,-2,R,25,R,5,R,20,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,5,R,17,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2263,2,263,-2,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2270,2,270,-2,R,43,R,14,R,29,R,0,R,0,R,0,R,3,R,1,R,2,R,7,R,4,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,32,R,9,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2300,2,300,-2,R,131,R,67,R,64,R,1,R,1,R,0,R,4,R,2,R,2,R,8,R,6,R,2,R,4,R,2,R,2,R,0,R,0,R,0,R,114,R,56,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,196079,2310,2,310,-2,R,237,R,66,R,171,R,1,R,0,R,1,R,1,R,0,R,1,R,14,R,3,R,11,R,4,R,1,R,3,R,0,R,0,R,0,R,213,R,61,R,152,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,1,R,1
2019,196079,2320,2,320,-2,R,76,R,49,R,27,R,0,R,0,R,0,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,68,R,43,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,4,R,0
