year,UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
2022,196079,R,7070,R,3293,R,295,R,7070,R,3293,R,295,R,24910,R,3293,R,1038,R,11310,R,2470,R,471,R,11310,R,2470,R,471,R,23100,R,2470,R,963,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,26450,R,2319,R,37140,R,2319,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,7070,R,3131,R,10201,R,7070,R,2944,R,10014,R,7070,R,3320,R,10390,R,7070,R,3293,R,10363,.,.,R,7070,R,3131,R,10201,R,7070,R,2944,R,10014,R,7070,R,3320,R,10390,R,7070,R,3293,R,10363,.,.,R,24660,R,3131,R,27791,R,24660,R,2944,R,27604,R,23100,R,3320,R,26420,R,24910,R,3293,R,28203,.,.,R,1000,R,1000,R,1000,R,1000,R,16068,R,15601,R,17064,R,17506,R,1000,R,1000,R,1000,R,1000,R,16068,R,16068,R,17064,R,17506,R,1000,R,1000,R,1000,R,1000,R,2195,R,2195,R,2195,R,2195
2022,196088,R,7070,R,3712,R,295,R,7070,R,3712,R,295,R,24990,R,3712,R,1041,R,11310,R,3078,R,471,R,11310,R,3078,R,471,R,23100,R,3078,R,963,Y,.,Y,.,Y,.,Y,.,R,36900,R,3058,R,63580,R,3058,R,43670,R,3258,R,65160,R,3258,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,26450,R,3038,R,37140,R,3038,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,25410,R,3078,R,30250,R,3078,R,7070,R,3454,R,10524,R,7070,R,3456,R,10526,R,7070,R,3712,R,10782,R,7070,R,3712,R,10782,.,.,R,7070,R,3454,R,10524,R,7070,R,3456,R,10526,R,7070,R,3712,R,10782,R,7070,R,3712,R,10782,.,.,R,24740,R,3454,R,28194,R,24740,R,3456,R,28196,R,24990,R,3712,R,28702,R,24990,R,3712,R,28702,.,.,R,1203,R,1202,R,1202,R,1300,R,14134,R,14136,R,15452,R,16212,R,2805,R,2804,R,2804,R,2972,R,14134,R,14136,R,15452,R,14672,R,2805,R,2804,R,2804,R,2972,R,2805,R,2804,R,2804,R,2972
2022,196097,R,7070,R,3490,R,295,R,7070,R,3490,R,295,R,24990,R,3490,R,1041,R,11310,R,2633,R,471,R,11310,R,2633,R,471,R,23100,R,2633,R,963,Y,.,Y,.,Y,.,Y,.,R,36900,R,14158,R,63580,R,14158,R,43670,R,4209,R,65160,R,4209,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,7070,R,3105,R,10175,R,7070,R,3021,R,10091,R,7070,R,3385,R,10455,R,7070,R,3490,R,10560,.,.,R,7070,R,3105,R,10175,R,7070,R,3021,R,10091,R,7070,R,3385,R,10455,R,7070,R,3490,R,10560,.,.,R,24740,R,3105,R,27845,R,24740,R,3021,R,27761,R,24990,R,3385,R,28375,R,24990,R,3490,R,28480,.,.,R,900,R,900,R,900,R,900,R,14278,R,14884,R,15498,R,16408,R,1868,R,1868,R,2420,R,2650,R,14151,R,15572,R,16168,R,16732,R,5336,R,5336,R,6664,R,6894,R,5336,R,5336,R,6664,R,6894
2022,196413,R,58440,R,1695,R,2544,R,58440,R,1695,R,2544,R,58440,R,1695,R,2544,R,43428,R,1362,R,1802,R,43428,R,1362,R,1802,R,43428,R,1362,R,1802,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,57290,R,2632,R,57290,R,2632,R,52210,R,1639,R,53849,R,54270,R,1656,R,55926,R,55920,R,1671,R,57591,R,58440,R,1695,R,60135,.,.,R,52210,R,1639,R,53849,R,54270,R,1656,R,55926,R,55920,R,1671,R,57591,R,58440,R,1695,R,60135,.,.,R,52210,R,1639,R,53849,R,54270,R,1656,R,55926,R,55920,R,1671,R,57591,R,58440,R,1695,R,60135,.,.,R,1536,R,1564,R,1582,R,1690,R,15910,R,16356,R,16895,R,17170,R,1774,R,1806,R,1828,R,1952,R,15910,R,16356,R,16895,R,17170,R,1774,R,1806,R,1828,R,1952,R,1774,R,1806,R,1828,R,1952
2022,197708,R,45200,R,3600,R,1625,R,45200,R,3600,R,1625,R,45200,R,3600,R,1625,R,34800,R,350,R,1165,R,34800,R,350,R,1165,R,34800,R,350,R,1165,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,67792,R,670,R,67792,R,670,R,42200,R,2700,R,44900,R,43575,R,2900,R,46475,R,44300,R,3200,R,47500,R,45200,R,3600,R,48800,.,.,R,42200,R,2700,R,44900,R,43575,R,2900,R,46475,R,44300,R,3200,R,47500,R,45200,R,3600,R,48800,.,.,R,42200,R,2700,R,44900,R,43575,R,2900,R,46475,R,44300,R,3200,R,47500,R,45200,R,3600,R,48800,.,.,R,1250,R,1250,R,1250,R,1250,R,12500,R,12750,R,13000,R,13850,R,5400,R,5400,R,5400,R,5400,R,13283,R,13283,R,13283,R,13283,R,5400,R,5400,R,5400,R,5400,R,2363,R,2363,R,2363,R,2363
2022,198419,R,60435,R,2253,R,1888,R,60435,R,2253,R,1888,R,60435,R,2253,R,1888,R,60220,R,1302,R,3495,R,60220,R,1302,R,3495,R,60220,R,1302,R,3495,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,65526,R,1427,R,65526,R,1427,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,71100,R,1412,R,71100,R,1412,R,55880,R,2243,R,58123,R,55880,R,2054,R,57934,R,58085,R,2159,R,60244,R,60435,R,2253,R,62688,.,.,R,55880,R,2243,R,58123,R,55880,R,2054,R,57934,R,58085,R,2159,R,60244,R,60435,R,2253,R,62688,.,.,R,55880,R,2243,R,58123,R,55880,R,2054,R,57934,R,58085,R,2159,R,60244,R,60435,R,2253,R,62688,.,.,R,1434,R,1434,R,1434,R,1434,R,16313,R,17484,R,17484,R,16651,R,1976,R,1976,R,1976,R,1976,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11791,A,.,A,.
2022,199120,R,7019,R,1970,R,292,R,7019,R,1970,R,292,R,35580,R,1970,R,1483,R,10552,R,1975,R,586,R,10552,R,1975,R,586,R,28844,R,1975,R,1602,Y,.,Y,.,Y,.,Y,.,R,35609,R,5055,R,62690,R,5055,R,32746,R,1960,R,60706,R,1960,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,22387,R,1959,R,45514,R,1959,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,21141,R,3350,R,41353,R,3350,R,7019,R,1961,R,8980,R,7019,R,1961,R,8980,R,7019,R,2009,R,9028,R,7019,R,1970,R,8989,0,.,R,7019,R,1961,R,8980,R,7019,R,1961,R,8980,R,7019,R,2009,R,9028,R,7019,R,1970,R,8989,0,.,R,34198,R,1961,R,36159,R,34198,R,1961,R,36159,R,34882,R,2009,R,36891,R,35580,R,1970,R,37550,.,.,R,972,R,990,R,1002,R,1290,R,11526,R,11740,R,11882,R,12254,R,2750,R,2836,R,2858,R,2716,R,11526,R,11740,R,11882,R,12254,R,2750,R,2836,R,2858,R,2716,R,2750,R,2836,R,2858,R,2716
2022,199193,R,6535,R,2593,R,272,R,6535,R,2593,R,272,R,28276,R,2593,R,1178,R,9095,R,2605,R,505,R,9095,R,2605,R,505,R,28301,R,2605,R,1572,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,17039,R,2605,R,46960,R,2605,Y,.,Y,.,Y,.,Y,.,R,6535,R,2566,R,9101,R,6535,R,2566,R,9101,R,6535,R,2596,R,9131,R,6535,R,2593,R,9128,0,.,R,6535,R,2566,R,9101,R,6535,R,2566,R,9101,R,6535,R,2596,R,9131,R,6535,R,2593,R,9128,0,.,R,26654,R,2566,R,29220,R,26654,R,2566,R,29220,R,27320,R,2596,R,29916,R,28276,R,2593,R,30869,.,.,R,1082,R,1082,R,1094,R,854,R,11359,R,11602,R,11957,R,12748,R,2717,R,2770,R,2804,R,3022,R,11359,R,11602,R,11957,R,12748,R,2717,R,2770,R,2804,R,3022,R,7362,R,7603,R,7787,R,8338
2022,199847,R,61012,R,1116,R,2542,R,61012,R,1116,R,2542,R,61012,R,1116,R,2542,R,38650,R,678,R,1610,R,38650,R,678,R,1610,R,38650,R,678,R,1610,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,62425,Z,0,R,62425,Z,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,51000,R,1028,R,51000,R,1028,R,54430,R,1010,R,55440,R,56722,R,1038,R,57760,R,58708,R,1062,R,59770,R,61012,R,1116,R,62128,.,.,R,54430,R,1010,R,55440,R,56722,R,1038,R,57760,R,58708,R,1062,R,59770,R,61012,R,1116,R,62128,.,.,R,54430,R,1010,R,55440,R,56722,R,1038,R,57760,R,58708,R,1062,R,59770,R,61012,R,1116,R,62128,.,.,R,1500,R,1500,R,1500,R,1500,R,15018,R,15520,R,16044,R,16652,R,2400,R,2498,R,2572,R,2708,R,15018,R,15520,R,16044,R,16652,R,2400,R,2498,R,2572,R,2708,R,1770,R,1830,R,2390,R,2502
2022,201645,R,61040,R,544,R,2544,R,61040,R,544,R,2544,R,61040,R,544,R,2544,R,50838,R,40,R,2119,R,50838,R,40,R,2119,R,50838,R,40,R,2119,Y,.,Y,.,Y,.,Y,.,R,80760,R,1400,R,80760,R,1400,R,68788,R,1286,R,68788,R,1286,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,58500,R,308,R,58500,R,308,R,50450,R,474,R,50924,R,52448,R,500,R,52948,R,54020,R,512,R,54532,R,61040,R,544,R,61584,.,.,R,50450,R,474,R,50924,R,52448,R,500,R,52948,R,54020,R,512,R,54532,R,61040,R,544,R,61584,.,.,R,50450,R,474,R,50924,R,52448,R,500,R,52948,R,54020,R,512,R,54532,R,61040,R,544,R,61584,.,.,R,1200,R,1200,R,1200,R,1200,R,15614,R,16080,R,16482,R,17220,R,1900,R,1900,R,1900,R,2000,R,9260,R,9260,R,9390,R,10048,R,1900,R,1900,R,1900,R,1900,R,4170,R,4170,R,4170,R,4170
2022,204796,R,11525,R,960,R,480,R,11525,R,960,R,480,R,35782,R,960,R,1490,R,12092,R,905,R,756,R,12092,R,905,R,756,R,38693,R,905,R,2418,Y,.,Y,.,Y,.,Y,.,R,42072,R,6137,R,89324,R,6137,R,30124,R,957,R,55044,R,957,R,27474,R,2157,R,48530,R,2157,Y,.,Y,.,Y,.,Y,.,R,25808,R,905,R,53819,R,905,Y,.,Y,.,Y,.,Y,.,R,33466,R,1460,R,74390,R,1460,R,32456,R,904,R,47708,R,904,R,10197,R,887,R,11084,R,10615,R,903,R,11518,R,11018,R,918,R,11936,R,11525,R,960,R,12485,0,0,R,10197,R,887,R,11084,R,10615,R,903,R,11518,R,11018,R,918,R,11936,R,11525,R,960,R,12485,0,0,R,31174,R,887,R,32061,R,32599,R,903,R,33502,R,34101,R,918,R,35019,R,35762,R,960,R,36722,.,.,R,1082,R,1082,R,1012,R,1012,R,12748,R,13066,R,13392,R,14006,R,2998,R,2998,R,2682,R,2682,R,11700,R,11700,R,11952,R,11952,R,3014,R,3014,R,2896,R,2896,R,4956,R,4956,R,4858,R,4858
2022,211440,R,59864,R,990,R,832,R,59864,R,990,R,832,R,59864,R,990,R,832,R,47629,R,928,R,648,R,47629,R,928,R,648,R,47629,R,928,R,648,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,55816,R,1303,R,57119,R,57560,R,1364,R,58924,R,57560,R,1364,R,58924,R,59864,R,1480,R,61344,.,.,R,55816,R,1303,R,57119,R,57560,R,1364,R,58924,R,57560,R,1364,R,58924,R,59864,R,1480,R,61344,.,.,R,55816,R,1303,R,57119,R,57560,R,1364,R,58924,R,57560,R,1364,R,58924,R,59864,R,1480,R,61344,.,.,R,1000,R,1000,R,1000,R,1000,R,14972,R,15550,R,16150,R,16486,R,1400,R,1400,R,1400,R,1400,R,14162,R,14740,R,14340,R,14986,R,1400,R,1400,R,1400,R,1400,R,2080,R,2080,R,2080,R,2080
2022,212054,R,56595,R,2370,R,1273,R,56595,R,2370,R,1273,R,56595,R,2370,R,1273,R,36234,R,840,R,1342,R,36234,R,840,R,1342,R,36234,R,840,R,1342,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,62564,R,2027,R,62564,R,2027,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,50700,R,420,R,50700,R,420,R,52146,R,2370,R,54516,R,53868,R,2370,R,56238,R,54766,R,2370,R,57136,R,56595,R,2370,R,58965,.,.,R,52146,R,2370,R,54516,R,53868,R,2370,R,56238,R,54766,R,2370,R,57136,R,56595,R,2370,R,58965,.,.,R,52146,R,2370,R,54516,R,53868,R,2370,R,56238,R,54766,R,2370,R,57136,R,56595,R,2370,R,58965,.,.,R,1700,R,1700,R,1700,R,1700,R,14241,R,16008,R,16488,R,16980,R,1200,R,1200,R,1200,R,1500,R,14241,R,17262,R,17442,R,17625,R,1200,R,1200,R,1200,R,1500,R,1200,R,1200,R,1200,R,1500
2022,213543,R,58970,R,960,R,2460,R,58970,R,960,R,2460,R,58970,R,960,R,2460,R,27000,R,200,R,1500,R,27000,R,200,R,1500,R,27000,R,200,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,54790,R,450,R,55240,R,54790,R,470,R,55260,R,56980,R,490,R,57470,R,58970,R,960,R,59930,.,.,R,54790,R,450,R,55240,R,54790,R,470,R,55260,R,56980,R,490,R,57470,R,58970,R,960,R,59930,.,.,R,54790,R,450,R,55240,R,54790,R,470,R,55260,R,56980,R,490,R,57470,R,58970,R,960,R,59930,.,.,R,1000,R,1000,R,1000,R,1000,R,14160,R,14740,R,15330,R,15890,R,1065,R,1065,R,1065,R,1065,R,14160,R,14740,R,15330,R,15890,R,1065,R,1065,R,1065,R,1065,R,1065,R,1065,R,1065,R,1065
2022,214777,R,19286,R,549,R,804,R,19286,R,549,R,804,R,38102,R,549,R,1588,R,24466,R,549,R,1019,R,24466,R,549,R,1019,R,41602,R,549,R,1733,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,55504,R,72,R,55504,R,72,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,54744,R,600,R,54744,R,600,R,17416,R,1034,R,18450,R,17920,R,530,R,18450,R,18368,R,530,R,18898,R,19286,R,549,R,19835,.,.,R,17416,R,1034,R,18450,R,17920,R,530,R,18450,R,18368,R,530,R,18898,R,19286,R,549,R,19835,.,.,R,34480,R,1034,R,35514,R,34984,R,530,R,35514,R,35946,R,530,R,36476,R,38102,R,549,R,38651,.,.,R,1840,R,1840,R,1840,R,1840,R,11884,R,12318,R,12744,R,12984,R,4788,R,4788,R,4788,R,4788,R,11884,R,12318,R,12744,R,12984,R,4788,R,4788,R,4788,R,4788,R,4104,R,4104,R,4104,R,4104
2022,215062,R,56212,R,7240,R,2000,R,56212,R,7240,R,2000,R,56212,R,7240,R,2000,R,39838,R,4324,R,1962,R,39838,R,4324,R,1962,R,39838,R,4324,R,1962,Y,.,Y,.,Y,.,Y,.,R,83122,R,5406,R,83122,R,5406,R,63434,R,5774,R,63434,R,5774,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,50464,R,5612,R,60464,R,5612,R,67550,R,5458,R,67550,R,5458,R,51156,R,6614,R,57770,R,53166,R,6876,R,60042,R,54652,R,7058,R,61710,R,56212,R,7240,R,63452,.,.,R,51156,R,6614,R,57770,R,53166,R,6876,R,60042,R,54652,R,7058,R,61710,R,56212,R,7240,R,63452,.,.,R,51156,R,6614,R,57770,R,53166,R,6876,R,60042,R,54652,R,7058,R,61710,R,56212,R,7240,R,63452,.,.,R,1358,R,1358,R,1358,R,1358,R,16190,R,16784,R,17304,R,17888,R,2868,R,2926,R,2926,R,3040,R,14406,R,14502,R,14502,R,15284,R,2868,R,2926,R,2926,R,3040,R,2868,R,2926,R,2926,R,3040
2022,215293,R,19760,R,1320,R,823,R,19760,R,1320,R,823,R,36000,R,1320,R,1500,R,24962,R,1180,R,1003,R,24962,R,1180,R,1003,R,42324,R,1180,R,1728,Y,.,Y,.,Y,.,Y,.,R,53432,R,1180,R,64070,R,1180,R,61194,R,1180,R,63576,R,1180,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34762,R,1180,R,39968,R,1180,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,37090,R,1180,R,47734,R,1180,R,18628,R,1090,R,19718,R,18628,R,1050,R,19678,R,19092,R,1270,R,20362,R,19760,R,1320,R,21080,.,.,R,18628,R,1090,R,19718,R,18629,R,1050,R,19679,R,19092,R,1270,R,20362,R,19760,R,1320,R,21080,.,.,R,32656,R,1090,R,33746,R,32656,R,1050,R,33706,R,34124,R,1270,R,35394,R,36000,R,1320,R,37320,.,.,R,755,R,716,R,716,R,716,R,11250,R,11250,R,11820,R,12360,R,2686,R,3502,R,3502,R,2872,R,11814,R,11814,R,11814,R,12268,R,2686,R,3502,R,3502,R,2872,R,2686,R,3502,R,3502,R,2872
2022,216597,R,60768,R,850,R,967,R,60768,R,850,R,967,R,60768,R,850,R,967,R,21207,R,100,R,1116,R,21207,R,100,R,1116,R,21207,R,100,R,1116,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,50653,R,575,R,50653,R,575,R,54550,R,730,R,55280,R,56730,R,730,R,57460,R,58290,R,730,R,59020,R,60768,R,850,R,61618,.,.,R,54550,R,730,R,55280,R,56730,R,730,R,57460,R,58290,R,730,R,59020,R,60768,R,850,R,61618,.,.,R,54550,R,730,R,55280,R,56730,R,730,R,57460,R,58290,R,730,R,59020,R,60768,R,850,R,61618,.,.,R,1100,R,1100,R,1100,R,1100,R,14444,R,14975,R,15386,R,16087,R,2300,R,2300,R,2300,R,2300,R,14444,R,14975,R,15386,R,16087,R,2300,R,2300,R,2300,R,2300,R,3950,R,3950,R,3950,R,3950
2022,217156,R,62680,R,2366,R,1958,R,62680,R,2366,R,1958,R,62680,R,2366,R,1958,R,62680,R,1186,R,1958,R,62680,R,1186,R,1958,R,62680,R,1186,R,1958,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,67268,R,1176,R,67268,R,1176,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,57112,R,1292,R,58404,R,59254,R,1442,R,60696,R,60944,R,1360,R,62304,R,62680,R,2466,R,65146,.,.,R,57112,R,1292,R,58404,R,59254,R,1442,R,60696,R,60944,R,1360,R,62304,R,62680,R,2466,R,65146,.,.,R,57112,R,1292,R,58404,R,59254,R,1442,R,60696,R,60944,R,1360,R,62304,R,62680,R,2466,R,65146,.,.,R,1632,R,1642,R,1652,R,0,R,15332,R,15908,R,16346,R,15840,R,2122,R,2202,R,2268,R,2700,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2022,217882,R,14118,R,1440,R,657,R,14118,R,1440,R,657,R,38062,R,1440,R,1698,R,10858,R,1346,R,743,R,10858,R,1346,R,743,R,22566,R,1346,R,1488,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,.,.,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,R,14118,R,1440,R,15558,.,.,R,37110,R,1440,R,38550,R,37110,R,1440,R,38550,R,37110,R,1440,R,38550,R,38062,R,1440,R,39502,.,.,R,1436,R,1188,R,1248,R,1388,R,11414,R,12210,R,12234,R,12350,R,4054,R,4214,R,5124,R,5454,R,11414,R,12210,R,12234,R,12350,R,4054,R,4214,R,5124,R,5454,R,5848,R,5972,R,6768,R,7316
2022,217925,R,25620,R,1220,R,1065,R,25620,R,1220,R,1065,R,25620,R,1220,R,1065,R,10710,R,1220,R,595,R,10710,R,1220,R,595,R,10710,R,1220,R,595,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,23090,R,910,R,24000,R,23550,R,1100,R,24650,R,24490,R,1100,R,25590,R,25620,R,1220,R,26840,.,.,R,23090,R,910,R,24000,R,23550,R,1100,R,24650,R,24490,R,1100,R,25590,R,25620,R,1220,R,26840,.,.,R,23090,R,910,R,24000,R,23550,R,1100,R,24650,R,24490,R,1100,R,25590,R,25620,R,1220,R,26840,.,.,R,600,R,600,R,600,R,200,R,8850,R,8950,R,8950,R,9950,R,3710,R,3710,R,3710,R,3280,R,8000,R,8000,R,8000,R,9020,R,4510,R,4510,R,4510,R,4080,R,4510,R,4510,R,4510,R,4080
