year,UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW ,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN  ,XEFGNDRU,XEFGNDRA,XEFGNDRK,EFGNDRKN
2021,186399,21,14,1,4,R,9058,R,4192,R,4866,R,8,R,2,R,6,R,1502,R,762,R,740,R,1503,R,572,R,931,R,2479,R,1020,R,1459,R,11,R,2,R,9,R,2069,R,1106,R,963,R,220,R,86,R,134,R,175,R,86,R,89,R,1091,R,556,R,535,,,,,,,,,,,,,
2021,186399,22, 8,1,1,R,7138,R,3203,R,3935,R,5,R,1,R,4,R,1300,R,674,R,626,R,1311,R,510,R,801,R,2287,R,927,R,1360,R,11,R,2,R,9,R,1445,R,751,R,694,R,180,R,69,R,111,R,102,R,46,R,56,R,497,R,223,R,274,,,,,,,,,,,,,
2021,186399,23, 6,1,1,R,7129,R,3201,R,3928,R,5,R,1,R,4,R,1300,R,674,R,626,R,1308,R,509,R,799,R,2287,R,927,R,1360,R,11,R,2,R,9,R,1442,R,751,R,691,R,179,R,69,R,110,R,101,R,45,R,56,R,496,R,223,R,273,,,,,,,,,,,,,
2021,186399,24, 1,1,1,R,1295,R,634,R,661,R,1,R,0,R,1,R,284,R,154,R,130,R,221,R,87,R,134,R,419,R,197,R,222,R,2,R,0,R,2,R,276,R,153,R,123,R,29,R,11,R,18,R,4,R,3,R,1,R,59,R,29,R,30,,,,,,,,,,,,,
2021,186399,25,99,1,1,R,5834,R,2567,R,3267,R,4,R,1,R,3,R,1016,R,520,R,496,R,1087,R,422,R,665,R,1868,R,730,R,1138,R,9,R,2,R,7,R,1166,R,598,R,568,R,150,R,58,R,92,R,97,R,42,R,55,R,437,R,194,R,243,,,,,,,,,,,,,
2021,186399,31, 7,1,1,R,9,R,2,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,,,,,,,,,,,,,
2021,186399,32,11,1,3,R,1920,R,989,R,931,R,3,R,1,R,2,R,202,R,88,R,114,R,192,R,62,R,130,R,192,R,93,R,99,R,0,R,0,R,0,R,624,R,355,R,269,R,40,R,17,R,23,R,73,R,40,R,33,R,594,R,333,R,261,,,,,,,,,,,,,
2021,186399,39, 2,1,1,R,754,R,330,R,424,R,2,R,1,R,1,R,80,R,38,R,42,R,131,R,58,R,73,R,265,R,106,R,159,R,0,R,0,R,0,R,137,R,67,R,70,R,14,R,4,R,10,R,5,R,4,R,1,R,120,R,52,R,68,,,,,,,,,,,,,
2021,186399,40, 3,1,1,R,5080,R,2237,R,2843,R,2,R,0,R,2,R,936,R,482,R,454,R,956,R,364,R,592,R,1603,R,624,R,979,R,9,R,2,R,7,R,1029,R,531,R,498,R,136,R,54,R,82,R,92,R,38,R,54,R,317,R,142,R,175,,,,,,,,,,,,,
2021,186399,41,28,2,4,R,3110,R,1496,R,1614,R,3,R,2,R,1,R,542,R,264,R,278,R,473,R,192,R,281,R,597,R,248,R,349,R,7,R,3,R,4,R,1047,R,571,R,476,R,64,R,33,R,31,R,222,R,112,R,110,R,155,R,71,R,84,,,,,,,,,,,,,
2021,186399,42,22,2,1,R,1196,R,570,R,626,R,2,R,1,R,1,R,164,R,100,R,64,R,223,R,97,R,126,R,322,R,136,R,186,R,6,R,3,R,3,R,261,R,135,R,126,R,26,R,12,R,14,R,131,R,62,R,69,R,61,R,24,R,37,,,,,,,,,,,,,
2021,186399,43,20,2,1,R,937,R,448,R,489,R,1,R,1,R,0,R,116,R,79,R,37,R,210,R,91,R,119,R,299,R,126,R,173,R,6,R,3,R,3,R,196,R,103,R,93,R,21,R,9,R,12,R,34,R,15,R,19,R,54,R,21,R,33,,,,,,,,,,,,,
2021,186399,44,15,2,1,R,5,R,4,R,1,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186399,45,99,2,1,R,932,R,444,R,488,R,1,R,1,R,0,R,114,R,77,R,37,R,210,R,91,R,119,R,297,R,125,R,172,R,6,R,3,R,3,R,195,R,102,R,93,R,21,R,9,R,12,R,34,R,15,R,19,R,54,R,21,R,33,,,,,,,,,,,,,
2021,186399,51,21,2,1,R,259,R,122,R,137,R,1,R,0,R,1,R,48,R,21,R,27,R,13,R,6,R,7,R,23,R,10,R,13,R,0,R,0,R,0,R,65,R,32,R,33,R,5,R,3,R,2,R,97,R,47,R,50,R,7,R,3,R,4,,,,,,,,,,,,,
2021,186399,52,25,2,3,R,1914,R,926,R,988,R,1,R,1,R,0,R,378,R,164,R,214,R,250,R,95,R,155,R,275,R,112,R,163,R,1,R,0,R,1,R,786,R,436,R,350,R,38,R,21,R,17,R,91,R,50,R,41,R,94,R,47,R,47,,,,,,,,,,,,,
2021,186399,59,16,2,1,R,97,R,36,R,61,R,0,R,0,R,0,R,5,R,2,R,3,R,21,R,11,R,10,R,34,R,10,R,24,R,1,R,1,R,0,R,25,R,10,R,15,R,1,R,1,R,0,R,0,R,0,R,0,R,10,R,1,R,9,,,,,,,,,,,,,
2021,186399,60,17,2,1,R,835,R,408,R,427,R,1,R,1,R,0,R,109,R,75,R,34,R,189,R,80,R,109,R,263,R,115,R,148,R,5,R,2,R,3,R,170,R,92,R,78,R,20,R,8,R,12,R,34,R,15,R,19,R,44,R,20,R,24,,,,,,,,,,,,,
2021,186867, 1,29,3,4,R,8287,R,5922,R,2365,R,21,R,14,R,7,R,1070,R,743,R,327,R,189,R,134,R,55,R,674,R,475,R,199,R,6,R,3,R,3,R,2951,R,2100,R,851,R,0,R,0,R,0,R,823,R,594,R,229,R,2553,R,1859,R,694,,,,,,,,,,,,,
2021,186867, 2,99,3,1,R,4064,R,2841,R,1223,R,1,R,0,R,1,R,727,R,498,R,229,R,92,R,66,R,26,R,594,R,419,R,175,R,4,R,1,R,3,R,2087,R,1457,R,630,R,0,R,0,R,0,R,460,R,322,R,138,R,99,R,78,R,21,,,,,,,,,,,,,
2021,186867, 3,99,3,1,R,4053,R,2831,R,1222,R,1,R,0,R,1,R,727,R,498,R,229,R,92,R,66,R,26,R,594,R,419,R,175,R,4,R,1,R,3,R,2087,R,1457,R,630,R,0,R,0,R,0,R,449,R,312,R,137,R,99,R,78,R,21,,,,,,,,,,,,,
2021,186867, 4,99,3,1,R,1091,R,727,R,364,R,0,R,0,R,0,R,198,R,127,R,71,R,28,R,21,R,7,R,194,R,128,R,66,R,0,R,0,R,0,R,548,R,368,R,180,R,0,R,0,R,0,R,100,R,65,R,35,R,23,R,18,R,5,,,,,,,,,,,,,
2021,186867, 5,99,3,1,R,2962,R,2104,R,858,R,1,R,0,R,1,R,529,R,371,R,158,R,64,R,45,R,19,R,400,R,291,R,109,R,4,R,1,R,3,R,1539,R,1089,R,450,R,0,R,0,R,0,R,349,R,247,R,102,R,76,R,60,R,16,,,,,,,,,,,,,
2021,186867,11,99,3,1,R,11,R,10,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,10,R,1,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186867,12,99,3,3,R,4223,R,3081,R,1142,R,20,R,14,R,6,R,343,R,245,R,98,R,97,R,68,R,29,R,80,R,56,R,24,R,2,R,2,R,0,R,864,R,643,R,221,R,0,R,0,R,0,R,363,R,272,R,91,R,2454,R,1781,R,673,,,,,,,,,,,,,
2021,186867,19,99,3,1,R,27,R,23,R,4,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,8,R,6,R,2,R,0,R,0,R,0,R,14,R,12,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,186867,20,99,3,1,R,2935,R,2081,R,854,R,1,R,0,R,1,R,526,R,368,R,158,R,64,R,45,R,19,R,392,R,285,R,107,R,4,R,1,R,3,R,1525,R,1077,R,448,R,0,R,0,R,0,R,348,R,246,R,102,R,75,R,59,R,16,,,,,,,,,,,,,
2021,186867,21,14,1,4,R,6825,R,4864,R,1961,R,5,R,2,R,3,R,805,R,557,R,248,R,104,R,74,R,30,R,616,R,435,R,181,R,5,R,2,R,3,R,2295,R,1610,R,685,R,0,R,0,R,0,R,561,R,399,R,162,R,2434,R,1785,R,649,,,,,,,,,,,,,
2021,186867,22, 8,1,1,R,4035,R,2816,R,1219,R,1,R,0,R,1,R,722,R,494,R,228,R,91,R,65,R,26,R,591,R,417,R,174,R,4,R,1,R,3,R,2069,R,1441,R,628,R,0,R,0,R,0,R,458,R,320,R,138,R,99,R,78,R,21,,,,,,,,,,,,,
2021,186867,23, 6,1,1,R,4025,R,2807,R,1218,R,1,R,0,R,1,R,722,R,494,R,228,R,91,R,65,R,26,R,591,R,417,R,174,R,4,R,1,R,3,R,2069,R,1441,R,628,R,0,R,0,R,0,R,448,R,311,R,137,R,99,R,78,R,21,,,,,,,,,,,,,
2021,186867,24, 1,1,1,R,1091,R,727,R,364,R,0,R,0,R,0,R,198,R,127,R,71,R,28,R,21,R,7,R,194,R,128,R,66,R,0,R,0,R,0,R,548,R,368,R,180,R,0,R,0,R,0,R,100,R,65,R,35,R,23,R,18,R,5,,,,,,,,,,,,,
2021,186867,25,99,1,1,R,2934,R,2080,R,854,R,1,R,0,R,1,R,524,R,367,R,157,R,63,R,44,R,19,R,397,R,289,R,108,R,4,R,1,R,3,R,1521,R,1073,R,448,R,0,R,0,R,0,R,348,R,246,R,102,R,76,R,60,R,16,,,,,,,,,,,,,
2021,186867,31, 7,1,1,R,10,R,9,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,9,R,1,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186867,32,11,1,3,R,2790,R,2048,R,742,R,4,R,2,R,2,R,83,R,63,R,20,R,13,R,9,R,4,R,25,R,18,R,7,R,1,R,1,R,0,R,226,R,169,R,57,R,0,R,0,R,0,R,103,R,79,R,24,R,2335,R,1707,R,628,,,,,,,,,,,,,
2021,186867,39, 2,1,1,R,27,R,23,R,4,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,8,R,6,R,2,R,0,R,0,R,0,R,14,R,12,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,186867,40, 3,1,1,R,2907,R,2057,R,850,R,1,R,0,R,1,R,521,R,364,R,157,R,63,R,44,R,19,R,389,R,283,R,106,R,4,R,1,R,3,R,1507,R,1061,R,446,R,0,R,0,R,0,R,347,R,245,R,102,R,75,R,59,R,16,,,,,,,,,,,,,
2021,186867,41,28,2,4,R,1462,R,1058,R,404,R,16,R,12,R,4,R,265,R,186,R,79,R,85,R,60,R,25,R,58,R,40,R,18,R,1,R,1,R,0,R,656,R,490,R,166,R,0,R,0,R,0,R,262,R,195,R,67,R,119,R,74,R,45,,,,,,,,,,,,,
2021,186867,42,22,2,1,R,29,R,25,R,4,R,0,R,0,R,0,R,5,R,4,R,1,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,18,R,16,R,2,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186867,43,20,2,1,R,28,R,24,R,4,R,0,R,0,R,0,R,5,R,4,R,1,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,18,R,16,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186867,45,99,2,1,R,28,R,24,R,4,R,0,R,0,R,0,R,5,R,4,R,1,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,18,R,16,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186867,51,21,2,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,186867,52,25,2,3,R,1433,R,1033,R,400,R,16,R,12,R,4,R,260,R,182,R,78,R,84,R,59,R,25,R,55,R,38,R,17,R,1,R,1,R,0,R,638,R,474,R,164,R,0,R,0,R,0,R,260,R,193,R,67,R,119,R,74,R,45,,,,,,,,,,,,,
2021,186867,60,17,2,1,R,28,R,24,R,4,R,0,R,0,R,0,R,5,R,4,R,1,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,18,R,16,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2021,190415, 1,29,3,4,R,25582,R,12294,R,13288,R,69,R,36,R,33,R,4360,R,1920,R,2440,R,1467,R,646,R,821,R,2862,R,1427,R,1435,R,23,R,14,R,9,R,8137,R,4105,R,4032,R,1076,R,457,R,619,R,1357,R,611,R,746,R,6231,R,3078,R,3153,,,,,,,,,,,,,
2021,190415, 2,99,3,1,R,15503,R,7150,R,8353,R,43,R,21,R,22,R,3350,R,1402,R,1948,R,1129,R,494,R,635,R,2285,R,1137,R,1148,R,19,R,11,R,8,R,5265,R,2619,R,2646,R,821,R,348,R,473,R,1033,R,449,R,584,R,1558,R,669,R,889,,,,,,,,,,,,,
2021,190415, 3,99,3,1,R,15451,R,7123,R,8328,R,43,R,21,R,22,R,3350,R,1402,R,1948,R,1129,R,494,R,635,R,2285,R,1137,R,1148,R,19,R,11,R,8,R,5265,R,2619,R,2646,R,821,R,348,R,473,R,1032,R,448,R,584,R,1507,R,643,R,864,,,,,,,,,,,,,
2021,190415, 4,99,3,1,R,3718,R,1670,R,2048,R,14,R,6,R,8,R,831,R,354,R,477,R,338,R,134,R,204,R,583,R,248,R,335,R,7,R,3,R,4,R,1160,R,567,R,593,R,217,R,105,R,112,R,203,R,93,R,110,R,365,R,160,R,205,,,,,,,,,,,,,
2021,190415, 5,99,3,1,R,11733,R,5453,R,6280,R,29,R,15,R,14,R,2519,R,1048,R,1471,R,791,R,360,R,431,R,1702,R,889,R,813,R,12,R,8,R,4,R,4105,R,2052,R,2053,R,604,R,243,R,361,R,829,R,355,R,474,R,1142,R,483,R,659,,,,,,,,,,,,,
2021,190415,11,99,3,1,R,52,R,27,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,51,R,26,R,25,,,,,,,,,,,,,
2021,190415,12,99,3,3,R,10079,R,5144,R,4935,R,26,R,15,R,11,R,1010,R,518,R,492,R,338,R,152,R,186,R,577,R,290,R,287,R,4,R,3,R,1,R,2872,R,1486,R,1386,R,255,R,109,R,146,R,324,R,162,R,162,R,4673,R,2409,R,2264,,,,,,,,,,,,,
2021,190415,19,99,3,1,R,655,R,293,R,362,R,1,R,1,R,0,R,199,R,75,R,124,R,26,R,11,R,15,R,51,R,25,R,26,R,1,R,1,R,0,R,241,R,117,R,124,R,31,R,13,R,18,R,25,R,13,R,12,R,80,R,37,R,43,,,,,,,,,,,,,
2021,190415,20,99,3,1,R,11078,R,5160,R,5918,R,28,R,14,R,14,R,2320,R,973,R,1347,R,765,R,349,R,416,R,1651,R,864,R,787,R,11,R,7,R,4,R,3864,R,1935,R,1929,R,573,R,230,R,343,R,804,R,342,R,462,R,1062,R,446,R,616,,,,,,,,,,,,,
2021,190415,21,14,1,4,R,25008,R,11964,R,13044,R,66,R,34,R,32,R,4273,R,1862,R,2411,R,1415,R,622,R,793,R,2816,R,1397,R,1419,R,22,R,13,R,9,R,7875,R,3951,R,3924,R,1058,R,449,R,609,R,1313,R,590,R,723,R,6170,R,3046,R,3124,,,,,,,,,,,,,
2021,190415,22, 8,1,1,R,15450,R,7115,R,8335,R,42,R,20,R,22,R,3347,R,1400,R,1947,R,1121,R,492,R,629,R,2278,R,1131,R,1147,R,19,R,11,R,8,R,5241,R,2603,R,2638,R,819,R,346,R,473,R,1027,R,444,R,583,R,1556,R,668,R,888,,,,,,,,,,,,,
2021,190415,23, 6,1,1,R,15399,R,7089,R,8310,R,42,R,20,R,22,R,3347,R,1400,R,1947,R,1121,R,492,R,629,R,2278,R,1131,R,1147,R,19,R,11,R,8,R,5241,R,2603,R,2638,R,819,R,346,R,473,R,1026,R,443,R,583,R,1506,R,643,R,863,,,,,,,,,,,,,
2021,190415,24, 1,1,1,R,3718,R,1670,R,2048,R,14,R,6,R,8,R,831,R,354,R,477,R,338,R,134,R,204,R,583,R,248,R,335,R,7,R,3,R,4,R,1160,R,567,R,593,R,217,R,105,R,112,R,203,R,93,R,110,R,365,R,160,R,205,,,,,,,,,,,,,
2021,190415,25,99,1,1,R,11681,R,5419,R,6262,R,28,R,14,R,14,R,2516,R,1046,R,1470,R,783,R,358,R,425,R,1695,R,883,R,812,R,12,R,8,R,4,R,4081,R,2036,R,2045,R,602,R,241,R,361,R,823,R,350,R,473,R,1141,R,483,R,658,,,,,,,,,,,,,
2021,190415,31, 7,1,1,R,51,R,26,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,50,R,25,R,25,,,,,,,,,,,,,
2021,190415,32,11,1,3,R,9558,R,4849,R,4709,R,24,R,14,R,10,R,926,R,462,R,464,R,294,R,130,R,164,R,538,R,266,R,272,R,3,R,2,R,1,R,2634,R,1348,R,1286,R,239,R,103,R,136,R,286,R,146,R,140,R,4614,R,2378,R,2236,,,,,,,,,,,,,
2021,190415,39, 2,1,1,R,655,R,293,R,362,R,1,R,1,R,0,R,199,R,75,R,124,R,26,R,11,R,15,R,51,R,25,R,26,R,1,R,1,R,0,R,241,R,117,R,124,R,31,R,13,R,18,R,25,R,13,R,12,R,80,R,37,R,43,,,,,,,,,,,,,
2021,190415,40, 3,1,1,R,11026,R,5126,R,5900,R,27,R,13,R,14,R,2317,R,971,R,1346,R,757,R,347,R,410,R,1644,R,858,R,786,R,11,R,7,R,4,R,3840,R,1919,R,1921,R,571,R,228,R,343,R,798,R,337,R,461,R,1061,R,446,R,615,,,,,,,,,,,,,
2021,190415,41,28,2,4,R,574,R,330,R,244,R,3,R,2,R,1,R,87,R,58,R,29,R,52,R,24,R,28,R,46,R,30,R,16,R,1,R,1,R,0,R,262,R,154,R,108,R,18,R,8,R,10,R,44,R,21,R,23,R,61,R,32,R,29,,,,,,,,,,,,,
2021,190415,42,22,2,1,R,53,R,35,R,18,R,1,R,1,R,0,R,3,R,2,R,1,R,8,R,2,R,6,R,7,R,6,R,1,R,0,R,0,R,0,R,24,R,16,R,8,R,2,R,2,R,0,R,6,R,5,R,1,R,2,R,1,R,1,,,,,,,,,,,,,
2021,190415,43,20,2,1,R,52,R,34,R,18,R,1,R,1,R,0,R,3,R,2,R,1,R,8,R,2,R,6,R,7,R,6,R,1,R,0,R,0,R,0,R,24,R,16,R,8,R,2,R,2,R,0,R,6,R,5,R,1,R,1,R,0,R,1,,,,,,,,,,,,,
2021,190415,45,99,2,1,R,52,R,34,R,18,R,1,R,1,R,0,R,3,R,2,R,1,R,8,R,2,R,6,R,7,R,6,R,1,R,0,R,0,R,0,R,24,R,16,R,8,R,2,R,2,R,0,R,6,R,5,R,1,R,1,R,0,R,1,,,,,,,,,,,,,
2021,190415,51,21,2,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,,,,,,,,,,,,,
2021,190415,52,25,2,3,R,521,R,295,R,226,R,2,R,1,R,1,R,84,R,56,R,28,R,44,R,22,R,22,R,39,R,24,R,15,R,1,R,1,R,0,R,238,R,138,R,100,R,16,R,6,R,10,R,38,R,16,R,22,R,59,R,31,R,28,,,,,,,,,,,,,
2021,190415,60,17,2,1,R,52,R,34,R,18,R,1,R,1,R,0,R,3,R,2,R,1,R,8,R,2,R,6,R,7,R,6,R,1,R,0,R,0,R,0,R,24,R,16,R,8,R,2,R,2,R,0,R,6,R,5,R,1,R,1,R,0,R,1,,,,,,,,,,,,,
2021,191241, 1,29,3,4,R,16986,R,6475,R,10511,R,20,R,8,R,12,R,1734,R,682,R,1052,R,1298,R,387,R,911,R,2862,R,992,R,1870,R,15,R,6,R,9,R,8351,R,3252,R,5099,R,635,R,208,R,427,R,334,R,161,R,173,R,1737,R,779,R,958,,,,,,,,,,,,,
2021,191241, 2,99,3,1,R,9904,R,4045,R,5859,R,5,R,1,R,4,R,1285,R,528,R,757,R,531,R,202,R,329,R,1726,R,688,R,1038,R,9,R,4,R,5,R,5150,R,2112,R,3038,R,465,R,162,R,303,R,85,R,48,R,37,R,648,R,300,R,348,,,,,,,,,,,,,
2021,191241, 3,99,3,1,R,9669,R,3969,R,5700,R,5,R,1,R,4,R,1248,R,518,R,730,R,495,R,193,R,302,R,1675,R,676,R,999,R,8,R,4,R,4,R,5081,R,2088,R,2993,R,456,R,161,R,295,R,71,R,36,R,35,R,630,R,292,R,338,,,,,,,,,,,,,
2021,191241, 4,99,3,1,R,2879,R,1002,R,1877,R,0,R,0,R,0,R,395,R,144,R,251,R,192,R,58,R,134,R,525,R,182,R,343,R,2,R,1,R,1,R,1408,R,489,R,919,R,160,R,38,R,122,R,22,R,12,R,10,R,175,R,78,R,97,,,,,,,,,,,,,
2021,191241, 5,99,3,1,R,6790,R,2967,R,3823,R,5,R,1,R,4,R,853,R,374,R,479,R,303,R,135,R,168,R,1150,R,494,R,656,R,6,R,3,R,3,R,3673,R,1599,R,2074,R,296,R,123,R,173,R,49,R,24,R,25,R,455,R,214,R,241,,,,,,,,,,,,,
2021,191241,11,99,3,1,R,235,R,76,R,159,R,0,R,0,R,0,R,37,R,10,R,27,R,36,R,9,R,27,R,51,R,12,R,39,R,1,R,0,R,1,R,69,R,24,R,45,R,9,R,1,R,8,R,14,R,12,R,2,R,18,R,8,R,10,,,,,,,,,,,,,
2021,191241,12,99,3,3,R,7082,R,2430,R,4652,R,15,R,7,R,8,R,449,R,154,R,295,R,767,R,185,R,582,R,1136,R,304,R,832,R,6,R,2,R,4,R,3201,R,1140,R,2061,R,170,R,46,R,124,R,249,R,113,R,136,R,1089,R,479,R,610,,,,,,,,,,,,,
2021,191241,19,99,3,1,R,312,R,154,R,158,R,2,R,0,R,2,R,26,R,15,R,11,R,31,R,18,R,13,R,48,R,20,R,28,R,0,R,0,R,0,R,156,R,72,R,84,R,16,R,8,R,8,R,6,R,3,R,3,R,27,R,18,R,9,,,,,,,,,,,,,
2021,191241,20,99,3,1,R,6478,R,2813,R,3665,R,3,R,1,R,2,R,827,R,359,R,468,R,272,R,117,R,155,R,1102,R,474,R,628,R,6,R,3,R,3,R,3517,R,1527,R,1990,R,280,R,115,R,165,R,43,R,21,R,22,R,428,R,196,R,232,,,,,,,,,,,,,
2021,191241,21,14,1,4,R,13422,R,5463,R,7959,R,14,R,6,R,8,R,1534,R,626,R,908,R,754,R,274,R,480,R,2118,R,812,R,1306,R,11,R,6,R,5,R,6759,R,2774,R,3985,R,541,R,184,R,357,R,195,R,92,R,103,R,1496,R,689,R,807,,,,,,,,,,,,,
2021,191241,22, 8,1,1,R,9443,R,3867,R,5576,R,5,R,1,R,4,R,1237,R,515,R,722,R,470,R,184,R,286,R,1625,R,654,R,971,R,9,R,4,R,5,R,4955,R,2030,R,2925,R,443,R,154,R,289,R,71,R,37,R,34,R,628,R,288,R,340,,,,,,,,,,,,,
2021,191241,23, 6,1,1,R,9403,R,3852,R,5551,R,5,R,1,R,4,R,1233,R,512,R,721,R,466,R,182,R,284,R,1615,R,652,R,963,R,8,R,4,R,4,R,4947,R,2026,R,2921,R,442,R,154,R,288,R,70,R,36,R,34,R,617,R,285,R,332,,,,,,,,,,,,,
2021,191241,24, 1,1,1,R,2861,R,998,R,1863,R,0,R,0,R,0,R,394,R,144,R,250,R,191,R,58,R,133,R,521,R,182,R,339,R,2,R,1,R,1,R,1399,R,486,R,913,R,159,R,38,R,121,R,22,R,12,R,10,R,173,R,77,R,96,,,,,,,,,,,,,
2021,191241,25,99,1,1,R,6542,R,2854,R,3688,R,5,R,1,R,4,R,839,R,368,R,471,R,275,R,124,R,151,R,1094,R,470,R,624,R,6,R,3,R,3,R,3548,R,1540,R,2008,R,283,R,116,R,167,R,48,R,24,R,24,R,444,R,208,R,236,,,,,,,,,,,,,
2021,191241,31, 7,1,1,R,40,R,15,R,25,R,0,R,0,R,0,R,4,R,3,R,1,R,4,R,2,R,2,R,10,R,2,R,8,R,1,R,0,R,1,R,8,R,4,R,4,R,1,R,0,R,1,R,1,R,1,R,0,R,11,R,3,R,8,,,,,,,,,,,,,
2021,191241,32,11,1,3,R,3979,R,1596,R,2383,R,9,R,5,R,4,R,297,R,111,R,186,R,284,R,90,R,194,R,493,R,158,R,335,R,2,R,2,R,0,R,1804,R,744,R,1060,R,98,R,30,R,68,R,124,R,55,R,69,R,868,R,401,R,467,,,,,,,,,,,,,
2021,191241,39, 2,1,1,R,291,R,149,R,142,R,2,R,0,R,2,R,25,R,15,R,10,R,28,R,17,R,11,R,44,R,20,R,24,R,0,R,0,R,0,R,146,R,70,R,76,R,14,R,7,R,7,R,6,R,3,R,3,R,26,R,17,R,9,,,,,,,,,,,,,
2021,191241,40, 3,1,1,R,6251,R,2705,R,3546,R,3,R,1,R,2,R,814,R,353,R,461,R,247,R,107,R,140,R,1050,R,450,R,600,R,6,R,3,R,3,R,3402,R,1470,R,1932,R,269,R,109,R,160,R,42,R,21,R,21,R,418,R,191,R,227,,,,,,,,,,,,,
2021,191241,41,28,2,4,R,3564,R,1012,R,2552,R,6,R,2,R,4,R,200,R,56,R,144,R,544,R,113,R,431,R,744,R,180,R,564,R,4,R,0,R,4,R,1592,R,478,R,1114,R,94,R,24,R,70,R,139,R,69,R,70,R,241,R,90,R,151,,,,,,,,,,,,,
2021,191241,42,22,2,1,R,461,R,178,R,283,R,0,R,0,R,0,R,48,R,13,R,35,R,61,R,18,R,43,R,101,R,34,R,67,R,0,R,0,R,0,R,195,R,82,R,113,R,22,R,8,R,14,R,14,R,11,R,3,R,20,R,12,R,8,,,,,,,,,,,,,
