year,UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,EFFYALEV,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
2023,216597,-2,1,R,5249,R,2309,R,2940,R,3,R,1,R,2,R,374,R,172,R,202,R,288,R,115,R,173,R,534,R,231,R,303,R,3,R,2,R,1,R,3680,R,1622,R,2058,R,203,R,84,R,119,R,56,R,25,R,31,R,108,R,57,R,51,25,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,11,R,6,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,7,R,2,R,5,31,A,.,A,.,A,.,A,,.
2023,216597,-2,3,R,1618,R,697,R,921,R,1,R,1,R,0,R,91,R,40,R,51,R,78,R,36,R,42,R,93,R,34,R,59,R,1,R,1,R,0,R,1116,R,459,R,657,R,53,R,18,R,35,R,21,R,10,R,11,R,164,R,98,R,66,32,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,146,R,35,R,111,R,0,R,0,R,0,R,14,R,2,R,12,R,12,R,3,R,9,R,7,R,3,R,4,R,0,R,0,R,0,R,106,R,23,R,83,R,5,R,3,R,2,R,2,R,1,R,1,R,0,R,0,R,0,39,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,5103,R,2274,R,2829,R,3,R,1,R,2,R,360,R,170,R,190,R,276,R,112,R,164,R,527,R,228,R,299,R,3,R,2,R,1,R,3574,R,1599,R,1975,R,198,R,81,R,117,R,54,R,24,R,30,R,108,R,57,R,51,40,A,.,A,.,A,.,A,,.
2023,216597,-2,999,R,2930,R,1444,R,1486,R,6,R,3,R,3,R,197,R,91,R,106,R,223,R,98,R,125,R,201,R,102,R,99,R,2,R,2,R,0,R,2008,R,986,R,1022,R,80,R,38,R,42,R,97,R,66,R,31,R,116,R,58,R,58,41,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,424,R,220,R,204,R,0,R,0,R,0,R,30,R,9,R,21,R,57,R,27,R,30,R,28,R,13,R,15,R,1,R,1,R,0,R,248,R,125,R,123,R,17,R,10,R,7,R,35,R,31,R,4,R,8,R,4,R,4,42,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,272,R,164,R,108,R,0,R,0,R,0,R,12,R,4,R,8,R,42,R,26,R,16,R,22,R,10,R,12,R,0,R,0,R,0,R,146,R,83,R,63,R,13,R,9,R,4,R,31,R,29,R,2,R,6,R,3,R,3,43,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,17,R,12,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,2,R,2,R,0,R,0,R,0,R,0,R,9,R,5,R,4,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,44,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,255,R,152,R,103,R,0,R,0,R,0,R,12,R,4,R,8,R,37,R,22,R,15,R,20,R,8,R,12,R,0,R,0,R,0,R,137,R,78,R,59,R,12,R,8,R,4,R,31,R,29,R,2,R,6,R,3,R,3,45,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,152,R,56,R,96,R,0,R,0,R,0,R,18,R,5,R,13,R,15,R,1,R,14,R,6,R,3,R,3,R,1,R,1,R,0,R,102,R,42,R,60,R,4,R,1,R,3,R,4,R,2,R,2,R,2,R,1,R,1,51,A,.,A,.,A,.,A,,.
2023,216597,-2,3,R,2506,R,1224,R,1282,R,6,R,3,R,3,R,167,R,82,R,85,R,166,R,71,R,95,R,173,R,89,R,84,R,1,R,1,R,0,R,1760,R,861,R,899,R,63,R,28,R,35,R,62,R,35,R,27,R,108,R,54,R,54,52,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,22,R,13,R,9,R,0,R,0,R,0,R,3,R,0,R,3,R,7,R,4,R,3,R,3,R,3,R,0,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,59,A,.,A,.,A,.,A,,.
2023,216597,-2,1,R,233,R,139,R,94,R,0,R,0,R,0,R,9,R,4,R,5,R,30,R,18,R,12,R,17,R,5,R,12,R,0,R,0,R,0,R,129,R,73,R,56,R,12,R,8,R,4,R,30,R,28,R,2,R,6,R,3,R,3,60,A,.,A,.,A,.,A,,.
2023,217156,1,999,R,11766,R,5637,R,6129,R,36,R,15,R,21,R,1865,R,937,R,928,R,944,R,384,R,560,R,1202,R,540,R,662,R,13,R,7,R,6,R,4020,R,2075,R,1945,R,732,R,295,R,437,R,538,R,224,R,314,R,2416,R,1160,R,1256,1,R,0,S,.,S,.,S,,.
2023,217156,2,1,R,8026,R,3834,R,4192,R,28,R,12,R,16,R,1437,R,735,R,702,R,628,R,250,R,378,R,891,R,394,R,497,R,12,R,7,R,5,R,2861,R,1548,R,1313,R,583,R,242,R,341,R,394,R,160,R,234,R,1192,R,486,R,706,2,R,0,S,.,S,.,S,,.
2023,217156,-2,1,R,7411,R,3652,R,3759,R,28,R,12,R,16,R,1417,R,731,R,686,R,613,R,249,R,364,R,859,R,383,R,476,R,12,R,7,R,5,R,2838,R,1541,R,1297,R,579,R,241,R,338,R,208,R,102,R,106,R,857,R,386,R,471,3,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,1717,R,830,R,887,R,6,R,2,R,4,R,357,R,194,R,163,R,172,R,58,R,114,R,214,R,88,R,126,R,4,R,2,R,2,R,541,R,296,R,245,R,149,R,70,R,79,R,43,R,20,R,23,R,231,R,100,R,131,4,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,5694,R,2822,R,2872,R,22,R,10,R,12,R,1060,R,537,R,523,R,441,R,191,R,250,R,645,R,295,R,350,R,8,R,5,R,3,R,2297,R,1245,R,1052,R,430,R,171,R,259,R,165,R,82,R,83,R,626,R,286,R,340,5,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,615,R,182,R,433,R,0,R,0,R,0,R,20,R,4,R,16,R,15,R,1,R,14,R,32,R,11,R,21,R,0,R,0,R,0,R,23,R,7,R,16,R,4,R,1,R,3,R,186,R,58,R,128,R,335,R,100,R,235,11,A,.,A,.,A,.,A,,.
2023,217156,4,3,R,3740,R,1803,R,1937,R,8,R,3,R,5,R,428,R,202,R,226,R,316,R,134,R,182,R,311,R,146,R,165,R,1,R,0,R,1,R,1159,R,527,R,632,R,149,R,53,R,96,R,144,R,64,R,80,R,1224,R,674,R,550,12,R,0,R,5,R,5,R,,3735
2023,217156,-2,1,R,145,R,68,R,77,R,0,R,0,R,0,R,34,R,17,R,17,R,4,R,2,R,2,R,12,R,5,R,7,R,0,R,0,R,0,R,62,R,30,R,32,R,11,R,5,R,6,R,2,R,2,R,0,R,20,R,7,R,13,19,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,5549,R,2754,R,2795,R,22,R,10,R,12,R,1026,R,520,R,506,R,437,R,189,R,248,R,633,R,290,R,343,R,8,R,5,R,3,R,2235,R,1215,R,1020,R,419,R,166,R,253,R,163,R,80,R,83,R,606,R,279,R,327,20,A,.,A,.,A,.,A,,.
2023,217156,-2,999,R,10880,R,5316,R,5564,R,35,R,14,R,21,R,1817,R,917,R,900,R,910,R,369,R,541,R,1137,R,513,R,624,R,13,R,7,R,6,R,3907,R,2029,R,1878,R,709,R,286,R,423,R,314,R,152,R,162,R,2038,R,1029,R,1009,21,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,7352,R,3617,R,3735,R,27,R,11,R,16,R,1406,R,725,R,681,R,609,R,245,R,364,R,846,R,377,R,469,R,12,R,7,R,5,R,2811,R,1525,R,1286,R,572,R,238,R,334,R,206,R,102,R,104,R,863,R,387,R,476,22,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,7324,R,3611,R,3713,R,27,R,11,R,16,R,1405,R,725,R,680,R,605,R,245,R,360,R,845,R,377,R,468,R,12,R,7,R,5,R,2809,R,1525,R,1284,R,572,R,238,R,334,R,204,R,100,R,104,R,845,R,383,R,462,23,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,1717,R,830,R,887,R,6,R,2,R,4,R,357,R,194,R,163,R,172,R,58,R,114,R,214,R,88,R,126,R,4,R,2,R,2,R,541,R,296,R,245,R,149,R,70,R,79,R,43,R,20,R,23,R,231,R,100,R,131,24,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,5607,R,2781,R,2826,R,21,R,9,R,12,R,1048,R,531,R,517,R,433,R,187,R,246,R,631,R,289,R,342,R,8,R,5,R,3,R,2268,R,1229,R,1039,R,423,R,168,R,255,R,161,R,80,R,81,R,614,R,283,R,331,25,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,28,R,6,R,22,R,0,R,0,R,0,R,1,R,0,R,1,R,4,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,2,R,0,R,18,R,4,R,14,31,A,.,A,.,A,.,A,,.
2023,217156,-2,3,R,3528,R,1699,R,1829,R,8,R,3,R,5,R,411,R,192,R,219,R,301,R,124,R,177,R,291,R,136,R,155,R,1,R,0,R,1,R,1096,R,504,R,592,R,137,R,48,R,89,R,108,R,50,R,58,R,1175,R,642,R,533,32,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,145,R,68,R,77,R,0,R,0,R,0,R,34,R,17,R,17,R,4,R,2,R,2,R,12,R,5,R,7,R,0,R,0,R,0,R,62,R,30,R,32,R,11,R,5,R,6,R,2,R,2,R,0,R,20,R,7,R,13,39,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,5462,R,2713,R,2749,R,21,R,9,R,12,R,1014,R,514,R,500,R,429,R,185,R,244,R,619,R,284,R,335,R,8,R,5,R,3,R,2206,R,1199,R,1007,R,412,R,163,R,249,R,159,R,78,R,81,R,594,R,276,R,318,40,A,.,A,.,A,.,A,,.
2023,217156,-2,999,R,886,R,321,R,565,R,1,R,1,R,0,R,48,R,20,R,28,R,34,R,15,R,19,R,65,R,27,R,38,R,0,R,0,R,0,R,113,R,46,R,67,R,23,R,9,R,14,R,224,R,72,R,152,R,378,R,131,R,247,41,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,674,R,217,R,457,R,1,R,1,R,0,R,31,R,10,R,21,R,19,R,5,R,14,R,45,R,17,R,28,R,0,R,0,R,0,R,50,R,23,R,27,R,11,R,4,R,7,R,188,R,58,R,130,R,329,R,99,R,230,42,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,87,R,41,R,46,R,1,R,1,R,0,R,12,R,6,R,6,R,8,R,4,R,4,R,14,R,6,R,8,R,0,R,0,R,0,R,29,R,16,R,13,R,7,R,3,R,4,R,4,R,2,R,2,R,12,R,3,R,9,43,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,87,R,41,R,46,R,1,R,1,R,0,R,12,R,6,R,6,R,8,R,4,R,4,R,14,R,6,R,8,R,0,R,0,R,0,R,29,R,16,R,13,R,7,R,3,R,4,R,4,R,2,R,2,R,12,R,3,R,9,45,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,587,R,176,R,411,R,0,R,0,R,0,R,19,R,4,R,15,R,11,R,1,R,10,R,31,R,11,R,20,R,0,R,0,R,0,R,21,R,7,R,14,R,4,R,1,R,3,R,184,R,56,R,128,R,317,R,96,R,221,51,A,.,A,.,A,.,A,,.
2023,217156,-2,3,R,212,R,104,R,108,R,0,R,0,R,0,R,17,R,10,R,7,R,15,R,10,R,5,R,20,R,10,R,10,R,0,R,0,R,0,R,63,R,23,R,40,R,12,R,5,R,7,R,36,R,14,R,22,R,49,R,32,R,17,52,A,.,A,.,A,.,A,,.
2023,217156,-2,1,R,87,R,41,R,46,R,1,R,1,R,0,R,12,R,6,R,6,R,8,R,4,R,4,R,14,R,6,R,8,R,0,R,0,R,0,R,29,R,16,R,13,R,7,R,3,R,4,R,4,R,2,R,2,R,12,R,3,R,9,60,A,.,A,.,A,.,A,,.
2023,217882,1,999,R,31228,R,15133,R,16095,R,70,R,28,R,42,R,822,R,414,R,408,R,1830,R,794,R,1036,R,2121,R,1025,R,1096,R,32,R,20,R,12,R,22597,R,10638,R,11959,R,1084,R,514,R,570,R,553,R,272,R,281,R,2119,R,1428,R,691,1,R,0,A,.,R,0,R,,31228
2023,217882,2,1,R,24215,R,11764,R,12451,R,61,R,26,R,35,R,715,R,352,R,363,R,1348,R,599,R,749,R,1853,R,912,R,941,R,25,R,15,R,10,R,18422,R,8900,R,9522,R,941,R,457,R,484,R,420,R,213,R,207,R,430,R,290,R,140,2,R,0,A,.,R,0,R,,24215
2023,217882,-2,1,R,23648,R,11453,R,12195,R,57,R,23,R,34,R,691,R,340,R,351,R,1306,R,581,R,725,R,1841,R,908,R,933,R,24,R,14,R,10,R,18129,R,8773,R,9356,R,935,R,452,R,483,R,389,R,197,R,192,R,276,R,165,R,111,3,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,4641,R,1950,R,2691,R,12,R,3,R,9,R,143,R,65,R,78,R,268,R,99,R,169,R,459,R,204,R,255,R,6,R,2,R,4,R,3430,R,1432,R,1998,R,183,R,76,R,107,R,91,R,45,R,46,R,49,R,24,R,25,4,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,19007,R,9503,R,9504,R,45,R,20,R,25,R,548,R,275,R,273,R,1038,R,482,R,556,R,1382,R,704,R,678,R,18,R,12,R,6,R,14699,R,7341,R,7358,R,752,R,376,R,376,R,298,R,152,R,146,R,227,R,141,R,86,5,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,567,R,311,R,256,R,4,R,3,R,1,R,24,R,12,R,12,R,42,R,18,R,24,R,12,R,4,R,8,R,1,R,1,R,0,R,293,R,127,R,166,R,6,R,5,R,1,R,31,R,16,R,15,R,154,R,125,R,29,11,A,.,A,.,A,.,A,,.
2023,217882,4,3,R,7013,R,3369,R,3644,R,9,R,2,R,7,R,107,R,62,R,45,R,482,R,195,R,287,R,268,R,113,R,155,R,7,R,5,R,2,R,4175,R,1738,R,2437,R,143,R,57,R,86,R,133,R,59,R,74,R,1689,R,1138,R,551,12,R,0,A,.,R,0,R,,7013
2023,217882,-2,1,R,1882,R,1048,R,834,R,2,R,0,R,2,R,56,R,33,R,23,R,76,R,34,R,42,R,120,R,61,R,59,R,1,R,1,R,0,R,1507,R,849,R,658,R,67,R,35,R,32,R,35,R,23,R,12,R,18,R,12,R,6,19,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,17125,R,8455,R,8670,R,43,R,20,R,23,R,492,R,242,R,250,R,962,R,448,R,514,R,1262,R,643,R,619,R,17,R,11,R,6,R,13192,R,6492,R,6700,R,685,R,341,R,344,R,263,R,129,R,134,R,209,R,129,R,80,20,A,.,A,.,A,.,A,,.
2023,217882,-2,999,R,26031,R,12799,R,13232,R,58,R,21,R,37,R,710,R,356,R,354,R,1374,R,609,R,765,R,1882,R,917,R,965,R,29,R,17,R,12,R,18881,R,9069,R,9812,R,949,R,450,R,499,R,421,R,213,R,208,R,1727,R,1147,R,580,21,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,22518,R,10786,R,11732,R,53,R,20,R,33,R,656,R,321,R,335,R,1220,R,532,R,688,R,1755,R,859,R,896,R,24,R,14,R,10,R,17287,R,8283,R,9004,R,883,R,419,R,464,R,371,R,185,R,186,R,269,R,153,R,116,22,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,22480,R,10770,R,11710,R,53,R,20,R,33,R,656,R,321,R,335,R,1218,R,531,R,687,R,1755,R,859,R,896,R,24,R,14,R,10,R,17280,R,8280,R,9000,R,883,R,419,R,464,R,370,R,185,R,185,R,241,R,141,R,100,23,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,4625,R,1942,R,2683,R,12,R,3,R,9,R,142,R,65,R,77,R,266,R,99,R,167,R,458,R,203,R,255,R,6,R,2,R,4,R,3419,R,1425,R,1994,R,182,R,76,R,106,R,91,R,45,R,46,R,49,R,24,R,25,24,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,17855,R,8828,R,9027,R,41,R,17,R,24,R,514,R,256,R,258,R,952,R,432,R,520,R,1297,R,656,R,641,R,18,R,12,R,6,R,13861,R,6855,R,7006,R,701,R,343,R,358,R,279,R,140,R,139,R,192,R,117,R,75,25,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,38,R,16,R,22,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,3,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,28,R,12,R,16,31,A,.,A,.,A,.,A,,.
2023,217882,-2,3,R,3513,R,2013,R,1500,R,5,R,1,R,4,R,54,R,35,R,19,R,154,R,77,R,77,R,127,R,58,R,69,R,5,R,3,R,2,R,1594,R,786,R,808,R,66,R,31,R,35,R,50,R,28,R,22,R,1458,R,994,R,464,32,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,1819,R,1008,R,811,R,2,R,0,R,2,R,54,R,32,R,22,R,73,R,32,R,41,R,115,R,58,R,57,R,1,R,1,R,0,R,1461,R,821,R,640,R,63,R,32,R,31,R,33,R,21,R,12,R,17,R,11,R,6,39,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,16036,R,7820,R,8216,R,39,R,17,R,22,R,460,R,224,R,236,R,879,R,400,R,479,R,1182,R,598,R,584,R,17,R,11,R,6,R,12400,R,6034,R,6366,R,638,R,311,R,327,R,246,R,119,R,127,R,175,R,106,R,69,40,A,.,A,.,A,.,A,,.
2023,217882,-2,999,R,5197,R,2334,R,2863,R,12,R,7,R,5,R,112,R,58,R,54,R,456,R,185,R,271,R,239,R,108,R,131,R,3,R,3,R,0,R,3716,R,1569,R,2147,R,135,R,64,R,71,R,132,R,59,R,73,R,392,R,281,R,111,41,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,1697,R,978,R,719,R,8,R,6,R,2,R,59,R,31,R,28,R,128,R,67,R,61,R,98,R,53,R,45,R,1,R,1,R,0,R,1135,R,617,R,518,R,58,R,38,R,20,R,49,R,28,R,21,R,161,R,137,R,24,42,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,1168,R,683,R,485,R,4,R,3,R,1,R,35,R,19,R,16,R,88,R,50,R,38,R,86,R,49,R,37,R,0,R,0,R,0,R,849,R,493,R,356,R,52,R,33,R,19,R,19,R,12,R,7,R,35,R,24,R,11,43,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,16,R,8,R,8,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,11,R,7,R,4,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,44,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,1152,R,675,R,477,R,4,R,3,R,1,R,34,R,19,R,15,R,86,R,50,R,36,R,85,R,48,R,37,R,0,R,0,R,0,R,838,R,486,R,352,R,51,R,33,R,18,R,19,R,12,R,7,R,35,R,24,R,11,45,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,529,R,295,R,234,R,4,R,3,R,1,R,24,R,12,R,12,R,40,R,17,R,23,R,12,R,4,R,8,R,1,R,1,R,0,R,286,R,124,R,162,R,6,R,5,R,1,R,30,R,16,R,14,R,126,R,113,R,13,51,A,.,A,.,A,.,A,,.
2023,217882,-2,3,R,3500,R,1356,R,2144,R,4,R,1,R,3,R,53,R,27,R,26,R,328,R,118,R,210,R,141,R,55,R,86,R,2,R,2,R,0,R,2581,R,952,R,1629,R,77,R,26,R,51,R,83,R,31,R,52,R,231,R,144,R,87,52,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,63,R,40,R,23,R,0,R,0,R,0,R,2,R,1,R,1,R,3,R,2,R,1,R,5,R,3,R,2,R,0,R,0,R,0,R,46,R,28,R,18,R,4,R,3,R,1,R,2,R,2,R,0,R,1,R,1,R,0,59,A,.,A,.,A,.,A,,.
2023,217882,-2,1,R,1089,R,635,R,454,R,4,R,3,R,1,R,32,R,18,R,14,R,83,R,48,R,35,R,80,R,45,R,35,R,0,R,0,R,0,R,792,R,458,R,334,R,47,R,30,R,17,R,17,R,10,R,7,R,34,R,23,R,11,60,A,.,A,.,A,.,A,,.
2023,217925,1,999,R,3514,R,1610,R,1904,R,5,R,3,R,2,R,394,R,136,R,258,R,548,R,251,R,297,R,30,R,17,R,13,R,0,R,0,R,0,R,1327,R,680,R,647,R,70,R,37,R,33,R,610,R,279,R,331,R,530,R,207,R,323,1,R,0,A,.,R,0,R,,3514
2023,217925,2,1,R,1219,R,592,R,627,R,3,R,2,R,1,R,21,R,8,R,13,R,193,R,95,R,98,R,19,R,12,R,7,R,0,R,0,R,0,R,745,R,362,R,383,R,48,R,26,R,22,R,129,R,45,R,84,R,61,R,42,R,19,2,R,0,A,.,R,0,R,,1219
2023,217925,-2,1,R,898,R,458,R,440,R,3,R,2,R,1,R,15,R,5,R,10,R,182,R,92,R,90,R,16,R,9,R,7,R,0,R,0,R,0,R,508,R,269,R,239,R,25,R,12,R,13,R,101,R,34,R,67,R,48,R,35,R,13,3,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,218,R,110,R,108,R,0,R,0,R,0,R,4,R,2,R,2,R,47,R,19,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,141,R,72,R,69,R,10,R,5,R,5,R,11,R,8,R,3,R,5,R,4,R,1,4,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,680,R,348,R,332,R,3,R,2,R,1,R,11,R,3,R,8,R,135,R,73,R,62,R,16,R,9,R,7,R,0,R,0,R,0,R,367,R,197,R,170,R,15,R,7,R,8,R,90,R,26,R,64,R,43,R,31,R,12,5,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,321,R,134,R,187,R,0,R,0,R,0,R,6,R,3,R,3,R,11,R,3,R,8,R,3,R,3,R,0,R,0,R,0,R,0,R,237,R,93,R,144,R,23,R,14,R,9,R,28,R,11,R,17,R,13,R,7,R,6,11,A,.,A,.,A,.,A,,.
2023,217925,4,3,R,2295,R,1018,R,1277,R,2,R,1,R,1,R,373,R,128,R,245,R,355,R,156,R,199,R,11,R,5,R,6,R,0,R,0,R,0,R,582,R,318,R,264,R,22,R,11,R,11,R,481,R,234,R,247,R,469,R,165,R,304,12,R,0,A,.,R,0,R,,2295
2023,217925,-2,1,R,138,R,64,R,74,R,1,R,1,R,0,R,3,R,1,R,2,R,36,R,16,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,80,R,36,R,44,R,3,R,1,R,2,R,11,R,6,R,5,R,4,R,3,R,1,19,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,542,R,284,R,258,R,2,R,1,R,1,R,8,R,2,R,6,R,99,R,57,R,42,R,16,R,9,R,7,R,0,R,0,R,0,R,287,R,161,R,126,R,12,R,6,R,6,R,79,R,20,R,59,R,39,R,28,R,11,20,A,.,A,.,A,.,A,,.
2023,217925,-2,999,R,984,R,490,R,494,R,1,R,1,R,0,R,31,R,11,R,20,R,184,R,87,R,97,R,13,R,6,R,7,R,0,R,0,R,0,R,523,R,275,R,248,R,25,R,11,R,14,R,121,R,46,R,75,R,86,R,53,R,33,21,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,647,R,330,R,317,R,1,R,1,R,0,R,11,R,3,R,8,R,101,R,53,R,48,R,9,R,4,R,5,R,0,R,0,R,0,R,374,R,198,R,176,R,20,R,9,R,11,R,86,R,29,R,57,R,45,R,33,R,12,22,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,644,R,328,R,316,R,1,R,1,R,0,R,11,R,3,R,8,R,101,R,53,R,48,R,9,R,4,R,5,R,0,R,0,R,0,R,373,R,197,R,176,R,20,R,9,R,11,R,85,R,28,R,57,R,44,R,33,R,11,23,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,189,R,99,R,90,R,0,R,0,R,0,R,4,R,2,R,2,R,33,R,14,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,128,R,67,R,61,R,9,R,5,R,4,R,10,R,7,R,3,R,5,R,4,R,1,24,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,455,R,229,R,226,R,1,R,1,R,0,R,7,R,1,R,6,R,68,R,39,R,29,R,9,R,4,R,5,R,0,R,0,R,0,R,245,R,130,R,115,R,11,R,4,R,7,R,75,R,21,R,54,R,39,R,29,R,10,25,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,31,A,.,A,.,A,.,A,,.
2023,217925,-2,3,R,337,R,160,R,177,R,0,R,0,R,0,R,20,R,8,R,12,R,83,R,34,R,49,R,4,R,2,R,2,R,0,R,0,R,0,R,149,R,77,R,72,R,5,R,2,R,3,R,35,R,17,R,18,R,41,R,20,R,21,32,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,101,R,49,R,52,R,1,R,1,R,0,R,2,R,0,R,2,R,19,R,8,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,63,R,31,R,32,R,1,R,0,R,1,R,11,R,6,R,5,R,4,R,3,R,1,39,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,354,R,180,R,174,R,0,R,0,R,0,R,5,R,1,R,4,R,49,R,31,R,18,R,9,R,4,R,5,R,0,R,0,R,0,R,182,R,99,R,83,R,10,R,4,R,6,R,64,R,15,R,49,R,35,R,26,R,9,40,A,.,A,.,A,.,A,,.
2023,217925,-2,999,R,2530,R,1120,R,1410,R,4,R,2,R,2,R,363,R,125,R,238,R,364,R,164,R,200,R,17,R,11,R,6,R,0,R,0,R,0,R,804,R,405,R,399,R,45,R,26,R,19,R,489,R,233,R,256,R,444,R,154,R,290,41,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,572,R,262,R,310,R,2,R,1,R,1,R,10,R,5,R,5,R,92,R,42,R,50,R,10,R,8,R,2,R,0,R,0,R,0,R,371,R,164,R,207,R,28,R,17,R,11,R,43,R,16,R,27,R,16,R,9,R,7,42,A,.,A,.,A,.,A,,.
2023,217925,-2,1,R,254,R,130,R,124,R,2,R,1,R,1,R,4,R,2,R,2,R,81,R,39,R,42,R,7,R,5,R,2,R,0,R,0,R,0,R,135,R,72,R,63,R,5,R,3,R,2,R,16,R,6,R,10,R,4,R,2,R,2,43,A,.,A,.,A,.,A,,.
