year,UNITID,EFCIPLEV,CIPCODE,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
2022,130943,342,26.0000,22,2,42,R,49,R,20,R,29,R,1,Z,0,R,1,R,7,R,4,R,3,R,6,R,3,R,3,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,23,R,10,R,13,R,3,Z,0,R,3,R,2,R,1,R,1,R,3,R,1,R,2
2022,130943,343,26.0000,20,2,43,R,49,R,20,R,29,R,1,Z,0,R,1,R,7,R,4,R,3,R,6,R,3,R,3,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,23,R,10,R,13,R,3,Z,0,R,3,R,2,R,1,R,1,R,3,R,1,R,2
2022,130943,344,26.0000,15,2,44,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,130943,345,26.0000,99,2,45,R,48,R,20,R,28,R,1,Z,0,R,1,R,7,R,4,R,3,R,6,R,3,R,3,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,22,R,10,R,12,R,3,Z,0,R,3,R,2,R,1,R,1,R,3,R,1,R,2
2022,130943,352,26.0000,25,2,52,R,23,R,11,R,12,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,14,R,9,R,5,R,1,R,1,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2
2022,130943,359,26.0000,16,2,59,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,130943,360,26.0000,17,2,60,R,47,R,20,R,27,R,1,Z,0,R,1,R,7,R,4,R,3,R,6,R,3,R,3,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,22,R,10,R,12,R,2,Z,0,R,2,R,2,R,1,R,1,R,3,R,1,R,2
2022,130943,401,27.0000,29,3, 1,R,335,R,224,R,111,Z,0,Z,0,Z,0,R,24,R,16,R,8,R,8,R,5,R,3,R,22,R,19,R,3,Z,0,Z,0,Z,0,R,163,R,99,R,64,R,5,R,4,R,1,R,8,R,6,R,2,R,105,R,75,R,30
2022,130943,402,27.0000,99,3, 2,R,181,R,125,R,56,Z,0,Z,0,Z,0,R,16,R,12,R,4,R,3,R,3,Z,0,R,10,R,9,R,1,Z,0,Z,0,Z,0,R,98,R,59,R,39,R,4,R,3,R,1,R,7,R,6,R,1,R,43,R,33,R,10
2022,130943,403,27.0000,99,3, 3,R,181,R,125,R,56,Z,0,Z,0,Z,0,R,16,R,12,R,4,R,3,R,3,Z,0,R,10,R,9,R,1,Z,0,Z,0,Z,0,R,98,R,59,R,39,R,4,R,3,R,1,R,7,R,6,R,1,R,43,R,33,R,10
2022,130943,404,27.0000,99,3, 4,R,26,R,17,R,9,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,20,R,12,R,8,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0
2022,130943,405,27.0000,99,3, 5,R,155,R,108,R,47,Z,0,Z,0,Z,0,R,14,R,10,R,4,R,2,R,2,Z,0,R,9,R,8,R,1,Z,0,Z,0,Z,0,R,78,R,47,R,31,R,4,R,3,R,1,R,6,R,6,Z,0,R,42,R,32,R,10
2022,130943,412,27.0000,99,3,12,R,154,R,99,R,55,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,5,R,2,R,3,R,12,R,10,R,2,Z,0,Z,0,Z,0,R,65,R,40,R,25,R,1,R,1,Z,0,R,1,Z,0,R,1,R,62,R,42,R,20
2022,130943,419,27.0000,99,3,19,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2022,130943,420,27.0000,99,3,20,R,152,R,106,R,46,Z,0,Z,0,Z,0,R,14,R,10,R,4,R,2,R,2,Z,0,R,8,R,7,R,1,Z,0,Z,0,Z,0,R,78,R,47,R,31,R,4,R,3,R,1,R,6,R,6,Z,0,R,40,R,31,R,9
2022,130943,421,27.0000,14,1,21,R,275,R,188,R,87,Z,0,Z,0,Z,0,R,20,R,14,R,6,R,4,R,3,R,1,R,16,R,15,R,1,Z,0,Z,0,Z,0,R,123,R,77,R,46,R,5,R,4,R,1,R,6,R,4,R,2,R,101,R,71,R,30
2022,130943,422,27.0000, 8,1,22,R,167,R,114,R,53,Z,0,Z,0,Z,0,R,15,R,11,R,4,R,3,R,3,Z,0,R,10,R,9,R,1,Z,0,Z,0,Z,0,R,90,R,54,R,36,R,4,R,3,R,1,R,5,R,4,R,1,R,40,R,30,R,10
2022,130943,423,27.0000, 6,1,23,R,167,R,114,R,53,Z,0,Z,0,Z,0,R,15,R,11,R,4,R,3,R,3,Z,0,R,10,R,9,R,1,Z,0,Z,0,Z,0,R,90,R,54,R,36,R,4,R,3,R,1,R,5,R,4,R,1,R,40,R,30,R,10
2022,130943,424,27.0000, 1,1,24,R,26,R,17,R,9,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,20,R,12,R,8,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0
2022,130943,425,27.0000,99,1,25,R,141,R,97,R,44,Z,0,Z,0,Z,0,R,13,R,9,R,4,R,2,R,2,Z,0,R,9,R,8,R,1,Z,0,Z,0,Z,0,R,70,R,42,R,28,R,4,R,3,R,1,R,4,R,4,Z,0,R,39,R,29,R,10
2022,130943,432,27.0000,11,1,32,R,108,R,74,R,34,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,1,Z,0,R,1,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,33,R,23,R,10,R,1,R,1,Z,0,R,1,Z,0,R,1,R,61,R,41,R,20
2022,130943,439,27.0000, 2,1,39,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2022,130943,440,27.0000, 3,1,40,R,138,R,95,R,43,Z,0,Z,0,Z,0,R,13,R,9,R,4,R,2,R,2,Z,0,R,8,R,7,R,1,Z,0,Z,0,Z,0,R,70,R,42,R,28,R,4,R,3,R,1,R,4,R,4,Z,0,R,37,R,28,R,9
2022,130943,441,27.0000,28,2,41,R,60,R,36,R,24,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,4,R,2,R,2,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,40,R,22,R,18,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,4,R,4,Z,0
2022,130943,442,27.0000,22,2,42,R,14,R,11,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,3,R,3,Z,0
2022,130943,443,27.0000,20,2,43,R,14,R,11,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,3,R,3,Z,0
2022,130943,445,27.0000,99,2,45,R,14,R,11,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,3,R,3,Z,0
2022,130943,452,27.0000,25,2,52,R,46,R,25,R,21,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,4,R,2,R,2,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,32,R,17,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,130943,460,27.0000,17,2,60,R,14,R,11,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,3,R,3,Z,0
2022,130943,501,40.0000,29,3, 1,R,699,R,415,R,284,Z,0,Z,0,Z,0,R,28,R,12,R,16,R,28,R,15,R,13,R,41,R,24,R,17,Z,0,Z,0,Z,0,R,343,R,198,R,145,R,14,R,3,R,11,R,12,R,6,R,6,R,233,R,157,R,76
2022,130943,502,40.0000,99,3, 2,R,277,R,155,R,122,Z,0,Z,0,Z,0,R,19,R,8,R,11,R,22,R,11,R,11,R,25,R,14,R,11,Z,0,Z,0,Z,0,R,172,R,101,R,71,R,10,R,2,R,8,R,8,R,5,R,3,R,21,R,14,R,7
2022,130943,503,40.0000,99,3, 3,R,277,R,155,R,122,Z,0,Z,0,Z,0,R,19,R,8,R,11,R,22,R,11,R,11,R,25,R,14,R,11,Z,0,Z,0,Z,0,R,172,R,101,R,71,R,10,R,2,R,8,R,8,R,5,R,3,R,21,R,14,R,7
2022,130943,504,40.0000,99,3, 4,R,64,R,35,R,29,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,6,R,4,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,46,R,27,R,19,R,3,R,1,R,2,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,130943,505,40.0000,99,3, 5,R,213,R,120,R,93,Z,0,Z,0,Z,0,R,15,R,8,R,7,R,16,R,7,R,9,R,22,R,13,R,9,Z,0,Z,0,Z,0,R,126,R,74,R,52,R,7,R,1,R,6,R,6,R,3,R,3,R,21,R,14,R,7
2022,130943,512,40.0000,99,3,12,R,422,R,260,R,162,Z,0,Z,0,Z,0,R,9,R,4,R,5,R,6,R,4,R,2,R,16,R,10,R,6,Z,0,Z,0,Z,0,R,171,R,97,R,74,R,4,R,1,R,3,R,4,R,1,R,3,R,212,R,143,R,69
2022,130943,519,40.0000,99,3,19,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,130943,520,40.0000,99,3,20,R,206,R,116,R,90,Z,0,Z,0,Z,0,R,14,R,8,R,6,R,16,R,7,R,9,R,21,R,13,R,8,Z,0,Z,0,Z,0,R,124,R,73,R,51,R,7,R,1,R,6,R,6,R,3,R,3,R,18,R,11,R,7
2022,130943,521,40.0000,14,1,21,R,676,R,403,R,273,Z,0,Z,0,Z,0,R,27,R,11,R,16,R,25,R,14,R,11,R,41,R,24,R,17,Z,0,Z,0,Z,0,R,329,R,189,R,140,R,12,R,3,R,9,R,10,R,5,R,5,R,232,R,157,R,75
2022,130943,522,40.0000, 8,1,22,R,261,R,146,R,115,Z,0,Z,0,Z,0,R,19,R,8,R,11,R,19,R,10,R,9,R,25,R,14,R,11,Z,0,Z,0,Z,0,R,163,R,94,R,69,R,8,R,2,R,6,R,7,R,4,R,3,R,20,R,14,R,6
2022,130943,523,40.0000, 6,1,23,R,261,R,146,R,115,Z,0,Z,0,Z,0,R,19,R,8,R,11,R,19,R,10,R,9,R,25,R,14,R,11,Z,0,Z,0,Z,0,R,163,R,94,R,69,R,8,R,2,R,6,R,7,R,4,R,3,R,20,R,14,R,6
2022,130943,524,40.0000, 1,1,24,R,63,R,35,R,28,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,6,R,4,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,46,R,27,R,19,R,2,R,1,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0
2022,130943,525,40.0000,99,1,25,R,198,R,111,R,87,Z,0,Z,0,Z,0,R,15,R,8,R,7,R,13,R,6,R,7,R,22,R,13,R,9,Z,0,Z,0,Z,0,R,117,R,67,R,50,R,6,R,1,R,5,R,5,R,2,R,3,R,20,R,14,R,6
2022,130943,532,40.0000,11,1,32,R,415,R,257,R,158,Z,0,Z,0,Z,0,R,8,R,3,R,5,R,6,R,4,R,2,R,16,R,10,R,6,Z,0,Z,0,Z,0,R,166,R,95,R,71,R,4,R,1,R,3,R,3,R,1,R,2,R,212,R,143,R,69
2022,130943,539,40.0000, 2,1,39,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,130943,540,40.0000, 3,1,40,R,191,R,107,R,84,Z,0,Z,0,Z,0,R,14,R,8,R,6,R,13,R,6,R,7,R,21,R,13,R,8,Z,0,Z,0,Z,0,R,115,R,66,R,49,R,6,R,1,R,5,R,5,R,2,R,3,R,17,R,11,R,6
2022,130943,541,40.0000,28,2,41,R,23,R,12,R,11,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,9,R,5,R,2,Z,0,R,2,R,2,R,1,R,1,R,1,Z,0,R,1
2022,130943,542,40.0000,22,2,42,R,16,R,9,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,7,R,2,R,2,Z,0,R,2,R,1,R,1,Z,0,R,1,Z,0,R,1
2022,130943,543,40.0000,20,2,43,R,16,R,9,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,7,R,2,R,2,Z,0,R,2,R,1,R,1,Z,0,R,1,Z,0,R,1
2022,130943,544,40.0000,15,2,44,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,130943,545,40.0000,99,2,45,R,15,R,9,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,7,R,2,R,1,Z,0,R,1,R,1,R,1,Z,0,R,1,Z,0,R,1
2022,130943,552,40.0000,25,2,52,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,130943,560,40.0000,17,2,60,R,15,R,9,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,7,R,2,R,1,Z,0,R,1,R,1,R,1,Z,0,R,1,Z,0,R,1
2022,130943,601,52.0000,29,3, 1,R,3567,R,2083,R,1484,R,1,Z,0,R,1,R,203,R,100,R,103,R,145,R,84,R,61,R,222,R,122,R,100,R,2,R,1,R,1,R,2519,R,1485,R,1034,R,92,R,50,R,42,R,69,R,42,R,27,R,314,R,199,R,115
2022,130943,602,52.0000,99,3, 2,R,3013,R,1750,R,1263,R,1,Z,0,R,1,R,162,R,80,R,82,R,108,R,62,R,46,R,194,R,103,R,91,R,1,Z,0,R,1,R,2201,R,1286,R,915,R,81,R,49,R,32,R,62,R,38,R,24,R,203,R,132,R,71
2022,130943,603,52.0000,99,3, 3,R,3013,R,1750,R,1263,R,1,Z,0,R,1,R,162,R,80,R,82,R,108,R,62,R,46,R,194,R,103,R,91,R,1,Z,0,R,1,R,2201,R,1286,R,915,R,81,R,49,R,32,R,62,R,38,R,24,R,203,R,132,R,71
2022,130943,604,52.0000,99,3, 4,R,665,R,381,R,284,Z,0,Z,0,Z,0,R,45,R,22,R,23,R,27,R,16,R,11,R,48,R,21,R,27,Z,0,Z,0,Z,0,R,500,R,293,R,207,R,25,R,16,R,9,R,13,R,7,R,6,R,7,R,6,R,1
2022,130943,605,52.0000,99,3, 5,R,2348,R,1369,R,979,R,1,Z,0,R,1,R,117,R,58,R,59,R,81,R,46,R,35,R,146,R,82,R,64,R,1,Z,0,R,1,R,1701,R,993,R,708,R,56,R,33,R,23,R,49,R,31,R,18,R,196,R,126,R,70
2022,130943,612,52.0000,99,3,12,R,554,R,333,R,221,Z,0,Z,0,Z,0,R,41,R,20,R,21,R,37,R,22,R,15,R,28,R,19,R,9,R,1,R,1,Z,0,R,318,R,199,R,119,R,11,R,1,R,10,R,7,R,4,R,3,R,111,R,67,R,44
2022,130943,619,52.0000,99,3,19,R,33,R,21,R,12,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,2,Z,0,R,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,19,R,12,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,130943,620,52.0000,99,3,20,R,2315,R,1348,R,967,R,1,Z,0,R,1,R,112,R,54,R,58,R,79,R,46,R,33,R,142,R,80,R,62,R,1,Z,0,R,1,R,1682,R,981,R,701,R,56,R,33,R,23,R,49,R,31,R,18,R,193,R,123,R,70
2022,130943,621,52.0000,14,1,21,R,3368,R,1946,R,1422,R,1,Z,0,R,1,R,190,R,93,R,97,R,133,R,76,R,57,R,213,R,113,R,100,R,2,R,1,R,1,R,2398,R,1402,R,996,R,88,R,50,R,38,R,65,R,39,R,26,R,278,R,172,R,106
2022,130943,622,52.0000, 8,1,22,R,2952,R,1710,R,1242,R,1,Z,0,R,1,R,160,R,78,R,82,R,106,R,60,R,46,R,192,R,101,R,91,R,1,Z,0,R,1,R,2171,R,1268,R,903,R,79,R,49,R,30,R,59,R,36,R,23,R,183,R,118,R,65
2022,130943,623,52.0000, 6,1,23,R,2952,R,1710,R,1242,R,1,Z,0,R,1,R,160,R,78,R,82,R,106,R,60,R,46,R,192,R,101,R,91,R,1,Z,0,R,1,R,2171,R,1268,R,903,R,79,R,49,R,30,R,59,R,36,R,23,R,183,R,118,R,65
2022,130943,624,52.0000, 1,1,24,R,665,R,381,R,284,Z,0,Z,0,Z,0,R,45,R,22,R,23,R,27,R,16,R,11,R,48,R,21,R,27,Z,0,Z,0,Z,0,R,500,R,293,R,207,R,25,R,16,R,9,R,13,R,7,R,6,R,7,R,6,R,1
2022,130943,625,52.0000,99,1,25,R,2287,R,1329,R,958,R,1,Z,0,R,1,R,115,R,56,R,59,R,79,R,44,R,35,R,144,R,80,R,64,R,1,Z,0,R,1,R,1671,R,975,R,696,R,54,R,33,R,21,R,46,R,29,R,17,R,176,R,112,R,64
2022,130943,632,52.0000,11,1,32,R,416,R,236,R,180,Z,0,Z,0,Z,0,R,30,R,15,R,15,R,27,R,16,R,11,R,21,R,12,R,9,R,1,R,1,Z,0,R,227,R,134,R,93,R,9,R,1,R,8,R,6,R,3,R,3,R,95,R,54,R,41
2022,130943,639,52.0000, 2,1,39,R,33,R,21,R,12,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,2,Z,0,R,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,19,R,12,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0
2022,130943,640,52.0000, 3,1,40,R,2254,R,1308,R,946,R,1,Z,0,R,1,R,110,R,52,R,58,R,77,R,44,R,33,R,140,R,78,R,62,R,1,Z,0,R,1,R,1652,R,963,R,689,R,54,R,33,R,21,R,46,R,29,R,17,R,173,R,109,R,64
2022,130943,641,52.0000,28,2,41,R,199,R,137,R,62,Z,0,Z,0,Z,0,R,13,R,7,R,6,R,12,R,8,R,4,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,121,R,83,R,38,R,4,Z,0,R,4,R,4,R,3,R,1,R,36,R,27,R,9
2022,130943,642,52.0000,22,2,42,R,61,R,40,R,21,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,30,R,18,R,12,R,2,Z,0,R,2,R,3,R,2,R,1,R,20,R,14,R,6
2022,130943,643,52.0000,20,2,43,R,61,R,40,R,21,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,30,R,18,R,12,R,2,Z,0,R,2,R,3,R,2,R,1,R,20,R,14,R,6
2022,130943,645,52.0000,99,2,45,R,61,R,40,R,21,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,30,R,18,R,12,R,2,Z,0,R,2,R,3,R,2,R,1,R,20,R,14,R,6
2022,130943,652,52.0000,25,2,52,R,138,R,97,R,41,Z,0,Z,0,Z,0,R,11,R,5,R,6,R,10,R,6,R,4,R,7,R,7,Z,0,Z,0,Z,0,Z,0,R,91,R,65,R,26,R,2,Z,0,R,2,R,1,R,1,Z,0,R,16,R,13,R,3
2022,130943,660,52.0000,17,2,60,R,61,R,40,R,21,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,30,R,18,R,12,R,2,Z,0,R,2,R,3,R,2,R,1,R,20,R,14,R,6
2022,131159,101,13.0000,29,3, 1,R,602,R,130,R,472,R,1,Z,0,R,1,R,45,R,11,R,34,R,218,R,52,R,166,R,65,R,14,R,51,Z,0,Z,0,Z,0,R,230,R,45,R,185,R,17,R,3,R,14,R,16,R,4,R,12,R,10,R,1,R,9
2022,131159,102,13.0000,99,3, 2,R,60,R,6,R,54,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,36,R,4,R,32,R,2,R,1,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2
2022,131159,103,13.0000,99,3, 3,R,60,R,6,R,54,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,36,R,4,R,32,R,2,R,1,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2
2022,131159,104,13.0000,99,3, 4,R,7,R,1,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1
2022,131159,105,13.0000,99,3, 5,R,53,R,5,R,48,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,32,R,3,R,29,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,131159,112,13.0000,99,3,12,R,542,R,124,R,418,R,1,Z,0,R,1,R,40,R,11,R,29,R,211,R,52,R,159,R,58,R,13,R,45,Z,0,Z,0,Z,0,R,194,R,41,R,153,R,15,R,2,R,13,R,15,R,4,R,11,R,8,R,1,R,7
2022,131159,120,13.0000,99,3,20,R,53,R,5,R,48,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,32,R,3,R,29,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,131159,121,13.0000,14,1,21,R,266,R,73,R,193,Z,0,Z,0,Z,0,R,28,R,10,R,18,R,94,R,28,R,66,R,28,R,6,R,22,Z,0,Z,0,Z,0,R,95,R,22,R,73,R,5,R,2,R,3,R,10,R,4,R,6,R,6,R,1,R,5
2022,131159,122,13.0000, 8,1,22,R,58,R,5,R,53,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,2,R,1,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2
2022,131159,123,13.0000, 6,1,23,R,58,R,5,R,53,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,2,R,1,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2
2022,131159,124,13.0000, 1,1,24,R,7,R,1,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1
2022,131159,125,13.0000,99,1,25,R,51,R,4,R,47,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,31,R,3,R,28,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,131159,132,13.0000,11,1,32,R,208,R,68,R,140,Z,0,Z,0,Z,0,R,23,R,10,R,13,R,87,R,28,R,59,R,22,R,6,R,16,Z,0,Z,0,Z,0,R,60,R,18,R,42,R,3,R,1,R,2,R,9,R,4,R,5,R,4,R,1,R,3
2022,131159,140,13.0000, 3,1,40,R,51,R,4,R,47,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,7,Z,0,R,7,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,31,R,3,R,28,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,131159,141,13.0000,28,2,41,R,336,R,57,R,279,R,1,Z,0,R,1,R,17,R,1,R,16,R,124,R,24,R,100,R,37,R,8,R,29,Z,0,Z,0,Z,0,R,135,R,23,R,112,R,12,R,1,R,11,R,6,Z,0,R,6,R,4,Z,0,R,4
2022,131159,142,13.0000,22,2,42,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
