year,UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
2019,100858,R,4761,R,6071,R,78,R,4744,R,10,R,0,R,4734,R,4325,R,91,R,39,R,0,R,0,R,39,R,22,R,56,R,20
2019,110404,R,235,R,241,R,98,R,231,R,1,Z,0,R,230,R,226,R,98,A,,A,,A,,A,,A,,A,,R,3
2019,110635,R,6422,R,9026,R,71,R,5980,R,0,R,0,R,5980,R,5797,R,97,R,32,R,0,R,0,R,32,R,23,R,72,R,19
2019,110644,R,5896,R,9083,R,65,R,6296,R,0,R,0,R,6296,R,5817,R,92,R,97,R,0,R,0,R,97,R,75,R,77,R,20
2019,110653,R,6053,R,9186,R,66,R,5779,R,0,R,0,R,5779,R,5425,R,94,R,14,R,0,R,0,R,14,R,11,R,79,R,18
2019,110662,R,5908,R,9209,R,64,R,6233,R,0,R,0,R,6233,R,6015,R,97,R,7,R,0,R,0,R,7,R,6,R,86,R,18
2019,110671,R,4743,R,6760,R,70,R,4530,R,0,R,0,R,4530,R,4057,R,90,R,5,R,0,R,0,R,5,R,2,R,40,R,22
2019,110680,R,6011,R,9190,R,65,R,6701,R,0,R,0,R,6701,R,6261,R,93,R,6,R,0,R,0,R,6,R,5,R,83,R,19
2019,110705,R,4928,R,7062,R,70,R,5084,R,0,R,0,R,5084,R,4672,R,92,R,10,R,0,R,0,R,10,R,7,R,70,R,18
2019,110714,R,3700,R,5194,R,71,R,3682,R,0,R,0,R,3682,R,3264,R,89,R,13,R,0,R,0,R,13,R,5,R,38,R,25
2019,121150,R,724,R,864,R,84,R,800,R,1,Z,0,R,799,R,727,R,91,R,3,Z,0,Z,0,R,3,R,2,R,67,R,13
2019,122931,R,1388,R,1589,R,87,R,1390,R,0,R,0,R,1390,R,1308,R,94,R,1,R,0,R,0,R,1,R,0,R,0,R,10
2019,123961,R,3165,R,4909,R,64,R,3399,R,0,Z,0,R,3399,R,3277,R,96,R,2,R,0,Z,0,R,2,R,2,R,100,R,9
2019,126614,R,7038,R,8814,R,80,R,6613,R,0,R,0,R,6613,R,5741,R,87,R,75,R,0,R,0,R,75,R,44,R,59,R,18
2019,126775,R,1279,R,1511,R,85,R,1196,R,0,R,0,R,1196,R,1099,R,92,R,2,R,0,R,0,R,2,R,2,R,100,R,15
2019,129020,R,3600,R,4466,R,81,R,3700,R,4,Z,0,R,3696,R,3458,R,94,R,11,Z,0,Z,0,R,11,R,4,R,36,R,16
2019,130794,R,1550,R,1574,R,98,R,1573,Z,0,Z,0,R,1573,R,1556,R,99,A,,A,,A,,A,,A,,A,,R,6
2019,130943,R,4604,R,5174,R,89,R,4242,R,0,R,0,R,4242,R,3868,R,91,R,6,R,0,R,0,R,6,R,3,R,50,R,15
2019,131159,R,1753,R,2567,R,68,R,1752,R,0,R,0,R,1752,R,1519,R,87,R,6,R,0,R,0,R,6,R,4,R,67,R,11
2019,131469,R,2609,R,3520,R,74,R,2838,R,1,Z,0,R,2837,R,2611,R,92,R,7,Z,0,Z,0,R,7,R,5,R,71,R,13
2019,131496,R,1579,R,1834,R,86,R,1618,R,0,R,0,R,1618,R,1566,R,97,R,3,R,0,R,0,R,3,R,2,R,67,R,11
2019,131520,R,1920,R,2170,R,88,R,1498,R,0,R,0,R,1498,R,1293,R,86,R,3,R,0,R,0,R,3,R,2,R,67,R,10
2019,133951,R,3306,R,15127,R,22,R,3942,Z,0,Z,0,R,3942,R,3514,R,89,R,499,Z,0,Z,0,R,499,R,392,R,79,R,27
2019,134097,R,7056,R,9536,R,74,R,6259,R,1,R,0,R,6258,R,5816,R,93,R,65,R,0,R,0,R,65,R,54,R,83,R,21
2019,134130,R,6507,R,8866,R,73,R,6758,R,0,R,0,R,6758,R,6530,R,97,R,34,R,0,R,0,R,34,R,28,R,82,R,17
2019,135726,R,2180,R,2956,R,74,R,2342,R,1,R,0,R,2341,R,2173,R,93,R,25,R,0,R,0,R,25,R,22,R,88,R,12
2019,137351,R,5050,R,9134,R,55,R,4334,R,2,R,0,R,4332,R,3958,R,91,R,100,R,1,R,0,R,99,R,74,R,75,R,23
2019,139658,R,1374,R,2121,R,65,R,1429,R,8,R,0,R,1421,R,1356,R,95,R,2,R,0,R,0,R,2,R,1,R,50,R,9
2019,139755,R,3073,R,4499,R,68,R,3115,R,0,R,0,R,3115,R,3029,R,97,R,1,R,0,R,0,R,1,R,1,R,100,R,19
2019,139959,R,5487,R,7051,R,78,R,5703,R,0,R,0,R,5703,R,5447,R,96,R,24,R,0,R,0,R,24,R,23,R,96,R,17
2019,144050,R,1725,R,1837,R,94,R,1809,R,4,R,0,R,1805,R,1788,R,99,A,,A,,A,,A,,A,,A,,R,5
2019,145600,R,4381,R,6738,R,65,R,4109,R,1,R,0,R,4108,R,3253,R,79,R,50,R,0,R,0,R,50,R,22,R,44,R,18
2019,145637,R,7660,R,10023,R,76,R,7600,R,3,R,0,R,7597,R,7056,R,93,R,9,R,0,R,0,R,9,R,6,R,67,R,20
2019,147767,R,2006,R,2306,R,87,R,1931,R,2,R,0,R,1929,R,1894,R,98,A,,A,,A,,A,,A,,A,,R,6
2019,151351,R,8268,R,9157,R,90,R,8058,R,2,R,0,R,8056,R,7263,R,90,R,39,R,0,R,0,R,39,R,34,R,87,R,16
2019,152080,R,2051,R,2243,R,91,R,2070,R,0,R,0,R,2070,R,2024,R,98,A,,A,,A,,A,,A,,A,,R,9
2019,160472,A,,A,,A,,R,34,R,0,R,0,R,34,R,27,R,79,A,,A,,A,,A,,A,,A,,R,14
2019,160755,R,1821,R,1972,R,92,R,1909,R,1,Z,0,R,1908,R,1770,R,93,A,,A,,A,,A,,A,,A,,R,8
2019,162928,R,1475,R,1906,R,77,R,1420,R,5,Z,0,R,1415,R,1377,R,97,A,,A,,A,,A,,A,,A,,R,6
2019,163286,R,5326,R,7678,R,69,R,6021,R,1,R,13,R,6033,R,5730,R,95,R,18,R,0,R,0,R,18,R,14,R,78,R,18
2019,164924,R,2297,R,2448,R,94,R,2326,R,0,R,0,R,2326,R,2202,R,95,A,,A,,A,,A,,A,,A,,R,13
2019,164988,R,3156,R,4677,R,67,R,3611,R,21,R,0,R,3590,R,3371,R,94,R,1,R,0,R,0,R,1,R,0,R,0,R,10
2019,165015,R,863,R,908,R,95,R,895,R,1,R,0,R,894,R,834,R,93,A,,A,,A,,A,,A,,A,,R,10
2019,166027,R,1646,R,3603,R,46,R,1652,R,0,R,0,R,1652,R,1606,R,97,A,,A,,A,,A,,A,,A,,R,6
2019,166629,R,5731,R,7423,R,77,R,4993,R,6,R,0,R,4987,R,4540,R,91,R,17,R,0,R,0,R,17,R,5,R,29,R,17
2019,166683,R,1102,R,1133,R,97,R,1114,R,1,R,0,R,1113,R,1107,R,99,A,,A,,A,,A,,A,,A,,R,3
2019,167358,R,2995,R,3459,R,87,R,2746,R,3,Z,0,R,2743,R,2723,R,99,A,,A,,A,,A,,A,,A,,R,14
2019,168148,R,1613,R,1740,R,93,R,1541,R,0,R,0,R,1541,R,1481,R,96,R,0,R,0,R,0,R,0,R,0,A,,R,9
2019,168421,R,1199,R,1276,R,94,R,1276,R,0,R,0,R,1276,R,1217,R,95,A,,A,,A,,A,,A,,A,,R,14
2019,170976,R,6814,R,8282,R,82,R,6664,R,0,R,0,R,6664,R,6459,R,97,R,31,R,0,R,0,R,31,R,28,R,90,R,11
2019,171100,R,8638,R,10258,R,84,R,8500,R,0,R,0,R,8500,R,7755,R,91,R,188,R,1,R,0,R,187,R,107,R,57,R,16
2019,174066,R,6259,R,10543,R,59,R,5962,R,0,Z,0,R,5962,R,5555,R,93,R,15,R,0,Z,0,R,15,R,12,R,80,R,17
2019,179867,R,1730,R,2055,R,84,R,1785,R,3,R,0,R,1782,R,1726,R,97,R,12,R,0,R,0,R,12,R,9,R,75,R,7
2019,182670,R,1190,R,1278,R,93,R,1167,R,0,Z,0,R,1167,R,1143,R,98,A,,A,,A,,A,,A,,A,,R,7
2019,185828,R,1299,R,2824,R,46,R,1235,Z,0,Z,0,R,1235,R,1087,R,88,R,22,Z,0,Z,0,R,22,R,12,R,55,R,16
2019,186131,R,1335,R,1411,R,95,R,1338,R,0,R,0,R,1338,R,1307,R,98,A,,A,,A,,A,,A,,A,,R,5
2019,186371,R,746,R,1641,R,45,R,817,R,0,R,0,R,817,R,692,R,85,R,4,R,0,R,0,R,4,R,3,R,75,R,15
2019,186380,R,7311,R,10051,R,73,R,6788,R,0,R,0,R,6788,R,6296,R,93,R,8,R,0,R,0,R,8,R,8,R,100,R,16
2019,186399,R,1398,R,2739,R,51,R,1318,R,0,R,0,R,1318,R,1094,R,83,R,8,R,0,R,0,R,8,R,2,R,25,R,16
2019,186867,R,969,R,1000,R,97,R,1009,R,2,R,0,R,1007,R,946,R,94,A,,A,,A,,A,,A,,A,,R,12
2019,190415,R,3189,R,3789,R,84,R,3295,Z,0,Z,0,R,3295,R,3212,R,97,A,,A,,A,,A,,A,,A,,R,9
2019,191241,R,2260,R,2790,R,81,R,2285,R,1,R,0,R,2284,R,2080,R,91,R,14,R,0,R,0,R,14,R,10,R,71,R,13
2019,193900,R,5739,R,7006,R,82,R,6110,R,20,R,0,R,6090,R,5750,R,94,R,7,R,0,R,0,R,7,R,5,R,71,R,9
2019,194824,R,1665,R,1811,R,92,R,1778,R,0,R,0,R,1778,R,1641,R,92,A,,A,,A,,A,,A,,A,,R,12
2019,195003,R,2682,R,3530,R,76,R,2699,R,6,R,0,R,2693,R,2382,R,88,R,1,R,0,R,0,R,1,R,0,R,0,R,13
2019,195030,R,1500,R,1800,R,83,R,1522,R,2,R,0,R,1520,R,1424,R,94,A,,A,,A,,A,,A,,A,,R,10
2019,196079,R,2893,R,3905,R,74,R,2906,R,3,R,0,R,2903,R,2609,R,90,R,43,R,0,R,0,R,43,R,40,R,93,R,19
2019,196088,R,4272,R,6041,R,71,R,4252,Z,0,Z,0,R,4252,R,3670,R,86,R,10,Z,0,Z,0,R,10,R,6,R,60,R,14
2019,196097,R,3369,R,5058,R,67,R,3375,R,0,R,0,R,3375,R,3000,R,89,R,8,R,0,R,0,R,8,R,5,R,63,R,19
2019,196413,R,3641,R,4291,R,85,R,3595,R,3,R,0,R,3592,R,3298,R,92,R,4,R,0,R,0,R,4,R,2,R,50,R,15
2019,197708,R,550,R,674,R,82,R,531,Z,0,Z,0,R,531,R,482,R,91,R,7,Z,0,Z,0,R,7,R,3,R,43,R,7
2019,198419,R,1731,R,1773,R,98,R,1731,R,0,R,0,R,1731,R,1701,R,98,A,,A,,A,,A,,A,,A,,R,6
2019,199120,R,4167,R,5125,R,81,R,4318,R,0,Z,0,R,4318,R,4161,R,96,R,9,R,0,Z,0,R,9,R,5,R,56,R,13
2019,199193,R,4863,R,7436,R,65,R,4832,R,0,Z,0,R,4832,R,4562,R,94,R,13,R,0,Z,0,R,13,R,9,R,69,R,14
2019,199847,R,1359,R,1391,R,98,R,1420,R,0,Z,0,R,1420,R,1338,R,94,R,1,Z,0,Z,0,R,1,R,1,R,100,R,10
2019,201645,R,1357,R,1473,R,92,R,1393,R,1,Z,0,R,1392,R,1298,R,93,R,0,Z,0,Z,0,R,0,R,0,A,,R,11
2019,204796,R,7708,R,12410,R,62,R,7941,R,1,R,0,R,7940,R,7470,R,94,R,3,R,0,R,0,R,3,R,2,R,67,R,19
2019,211440,R,1585,R,1687,R,94,R,1572,R,5,R,0,R,1567,R,1525,R,97,R,0,R,0,R,0,R,0,R,0,A,,R,5
2019,212054,R,3161,R,3930,R,80,R,3353,R,0,R,0,R,3353,R,2968,R,89,R,12,R,0,R,0,R,12,R,7,R,58,R,11
2019,213543,R,1406,R,1437,R,98,R,1275,R,0,R,0,R,1275,R,1192,R,93,A,,A,,A,,A,,A,,A,,R,9
2019,214777,R,15744,R,20512,R,77,R,15233,R,2,R,0,R,15231,R,13365,R,88,R,194,R,0,R,0,R,194,R,88,R,45,R,15
2019,215062,R,2341,R,3253,R,72,R,2457,R,4,R,0,R,2453,R,2406,R,98,R,53,R,0,R,0,R,53,R,49,R,92,R,6
2019,215293,R,4022,R,9144,R,44,R,4126,R,1,R,0,R,4125,R,3829,R,93,R,0,R,0,R,0,R,0,R,0,A,,R,14
2019,216597,R,1686,R,1811,R,93,R,1685,R,1,R,0,R,1684,R,1610,R,96,R,3,R,0,R,0,R,3,R,1,R,33,R,11
2019,217156,R,1660,R,1974,R,84,R,1652,R,1,R,0,R,1651,R,1617,R,98,A,,A,,A,,A,,A,,A,,R,6
2019,217882,R,3928,R,5529,R,71,R,3785,R,2,R,0,R,3783,R,3526,R,93,R,4,R,0,R,0,R,4,R,4,R,100,R,16
2019,217925,R,132,R,267,R,49,R,108,R,0,R,0,R,108,R,74,R,69,A,,A,,A,,A,,A,,A,,R,14
2019,221999,R,1603,R,1841,R,87,R,1601,R,3,R,0,R,1598,R,1550,R,97,R,1,R,0,R,0,R,1,R,1,R,100,R,7
2019,223232,R,3303,R,3810,R,87,R,3364,R,0,R,0,R,3364,R,2972,R,88,R,2,R,0,R,0,R,2,R,2,R,100,R,13
2019,227757,R,961,R,1014,R,95,R,956,R,2,R,0,R,954,R,932,R,98,A,,A,,A,,A,,A,,A,,R,6
2019,228246,R,1541,R,1852,R,83,R,1526,R,0,R,0,R,1526,R,1396,R,91,R,4,R,0,R,0,R,4,R,4,R,100,R,11
2019,228723,R,9618,R,14151,R,68,R,10049,R,0,R,0,R,10049,R,9369,R,93,R,1082,R,0,R,0,R,1082,R,975,R,90,R,20
2019,228778,R,8007,R,9873,R,81,R,8817,R,0,R,0,R,8817,R,8437,R,96,R,143,R,0,R,0,R,143,R,118,R,83,R,19
2019,228875,R,2153,R,2543,R,85,R,2187,R,0,R,0,R,2187,R,1996,R,91,R,7,R,0,R,0,R,7,R,4,R,57,R,13
2019,231624,R,1527,R,1703,R,90,R,1545,R,1,R,0,R,1544,R,1461,R,95,R,0,Z,0,Z,0,R,0,Z,0,A,,R,11
2019,234076,R,3920,R,4830,R,81,R,3822,R,1,R,0,R,3821,R,3719,R,97,R,0,R,0,R,0,R,0,R,0,A,,R,15
2019,236948,R,6920,R,9291,R,74,R,7096,R,2,R,0,R,7094,R,6729,R,95,R,65,R,0,R,0,R,65,R,53,R,82,R,20
2019,239105,R,1974,R,2314,R,85,R,2162,R,0,Z,0,R,2162,R,1946,R,90,R,2,R,0,Z,0,R,2,R,2,R,100,R,14
2019,240444,R,7534,R,9300,R,81,R,6851,R,0,R,0,R,6851,R,6528,R,95,R,11,R,0,R,0,R,11,R,8,R,73,R,17
2019,243744,R,1698,R,1720,R,99,R,1696,R,0,R,0,R,1696,R,1675,R,99,A,,A,,A,,A,,A,,A,,R,5
2019,243780,R,8140,R,9483,R,86,R,8453,R,2,Z,0,R,8451,R,7716,R,91,R,27,R,0,Z,0,R,27,R,20,R,74,R,13
2019,445188,R,2101,R,2282,R,92,R,2206,R,0,R,0,R,2206,R,1868,R,85,R,8,R,0,R,0,R,8,R,3,R,38,R,19
2020,100858,R,4869,R,6014,R,81,R,4761,R,2,Z,0,R,4759,R,4377,R,92,R,47,R,2,Z,0,R,45,R,34,R,76,R,20
2020,110404,R,225,R,229,R,98,R,235,R,0,Z,0,R,235,R,220,R,94,A,,A,,A,,A,,A,,A,,R,3
2020,110635,R,6072,R,8614,R,70,R,6422,R,0,R,0,R,6422,R,6174,R,96,R,32,R,0,R,0,R,32,R,30,R,94,R,19
2020,110644,R,6000,R,9241,R,65,R,5896,R,0,R,0,R,5896,R,5484,R,93,R,61,R,0,R,0,R,61,R,50,R,82,R,20
2020,110653,R,5742,R,8510,R,67,R,6053,R,0,R,0,R,6053,R,5714,R,94,R,16,R,0,R,0,R,16,R,10,R,63,R,18
2020,110662,R,6378,R,10173,R,63,R,5908,R,0,R,0,R,5908,R,5650,R,96,R,11,R,0,R,0,R,11,R,8,R,73,R,18
2020,110671,R,4818,R,7007,R,69,R,4743,R,0,R,0,R,4743,R,4314,R,91,R,26,R,0,R,0,R,26,R,18,R,69,R,22
2020,110680,R,6423,R,9794,R,66,R,6011,R,0,R,0,R,6011,R,5660,R,94,R,12,R,0,R,0,R,12,R,6,R,50,R,19
2020,110705,R,4813,R,7330,R,66,R,4928,R,0,R,0,R,4928,R,4476,R,91,R,7,R,0,R,0,R,7,R,5,R,71,R,18
2020,110714,R,4158,R,5853,R,71,R,3700,R,0,R,0,R,3700,R,3142,R,85,R,13,R,0,R,0,R,13,R,7,R,54,R,25
2020,121150,R,726,R,870,R,83,R,724,Z,0,Z,0,R,724,R,613,R,85,R,2,Z,0,Z,0,R,2,R,1,R,50,R,13
2020,122931,R,1257,R,1459,R,86,R,1388,R,0,R,0,R,1388,R,1284,R,93,R,3,R,0,R,0,R,3,R,3,R,100,R,11
2020,123961,R,3436,R,4950,R,69,R,3165,R,0,R,0,R,3165,R,2889,R,91,A,,A,,A,,A,,A,,A,,R,9
2020,126614,R,6230,R,7940,R,78,R,7038,R,1,R,0,R,7037,R,5980,R,85,R,66,R,1,R,0,R,65,R,35,R,54,R,18
2020,126775,R,1158,R,1349,R,86,R,1279,R,0,R,0,R,1279,R,1175,R,92,R,3,R,0,R,0,R,3,R,3,R,100,R,17
2020,129020,R,3806,R,4684,R,81,R,3567,R,3,Z,0,R,3564,R,3314,R,93,R,3,Z,0,Z,0,R,3,R,3,R,100,R,16
2020,130794,R,1264,R,1280,R,99,R,1550,Z,0,Z,0,R,1550,R,1014,R,65,A,,A,,A,,A,,A,,A,,R,4
2020,130943,R,4145,R,4600,R,90,R,4137,R,0,R,0,R,4137,R,3711,R,90,R,8,R,0,R,0,R,8,R,2,R,25,R,15
2020,131159,R,1585,R,2094,R,76,R,1753,Z,0,Z,0,R,1753,R,1486,R,85,R,1,Z,0,Z,0,R,1,R,0,R,0,R,11
2020,131469,R,1949,R,3053,R,64,R,2609,R,10,Z,0,R,2599,R,2288,R,88,R,10,Z,0,Z,0,R,10,R,7,R,70,R,13
2020,131496,R,1550,R,1843,R,84,R,1579,R,0,R,0,R,1579,R,1483,R,94,R,3,R,0,R,0,R,3,R,2,R,67,R,11
2020,131520,R,2358,R,2627,R,90,R,1920,R,2,R,0,R,1918,R,1726,R,90,R,5,Z,0,Z,0,R,5,R,1,R,20,R,12
2020,133951,R,2734,R,14495,R,19,R,3306,R,8,Z,0,R,3298,R,3003,R,91,R,692,Z,0,Z,0,R,692,R,572,R,83,R,25
2020,134097,R,5916,R,8099,R,73,R,7056,R,0,R,1,R,7057,R,6669,R,95,R,50,R,0,R,0,R,50,R,40,R,80,R,21
2020,134130,R,6301,R,8547,R,74,R,6507,Z,0,Z,0,R,6507,R,6334,R,97,R,19,Z,0,Z,0,R,19,R,17,R,89,R,17
2020,135726,R,2339,R,3013,R,78,R,2180,R,0,R,0,R,2180,R,1975,R,91,R,23,R,0,R,0,R,23,R,18,R,78,R,12
2020,137351,R,5559,R,10901,R,51,R,5444,R,0,R,0,R,5444,R,4998,R,92,R,94,R,0,R,0,R,94,R,65,R,69,R,22
2020,139658,R,1343,R,2093,R,64,R,1374,R,6,R,0,R,1368,R,1279,R,93,R,0,R,0,R,0,R,0,R,0,A,,R,9
2020,139755,R,3234,R,4801,R,67,R,3062,R,0,R,0,R,3062,R,2961,R,97,R,3,R,0,R,0,R,3,R,2,R,67,R,19
