year,UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   ,F1MHOP,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
2021,234076,R,1156355401,R,3804218006,R,12701479775,R,16505697781,R,17662053182,R,210601091,R,37424979,R,914526114,R,951951093,R,2930492027,R,1116063950,R,4046555977,R,4998507070,R,277420810,R,2014582528,R,4802198748,R,1074485344,R,4705459773,R,12596726393,R,334444838,R,592647427,R,4909271271,R,1518562896,R,431186872,R,7786113304,R,3444632553,R,0,R,0,R,7414383796,R,3742685955,R,3671697841,R,8929266905,R,-4238353,R,12596726393,R,620723168,R,327636123,R,7254123,R,66230641,R,153725,R,66076916,R,96771035,R,1806678441,R,21440744,R,0,R,61296800,R,3008031075,R,0,R,171966111,R,0,R,97616076,R,0,R,0,R,195548662,R,3727154837,R,0,R,4192285686,R,7200316761,R,88322810,R,75622066,R,50122159,R,0,R,214067035,R,7414383796,R,508748252,R,322587075,R,499557078,R,219747669,R,51160839,R,18507604,R,223805381,R,116502006,R,68203029,R,35222441,R,275853643,R,113333051,R,89592543,R,198663979,R,65475131,R,1790064547,R,611856220,R,0,R,0,R,37036664,R,331958,R,3742685955,R,1503563155,R,436023212,R,142793378,R,253790597,R,79437311,R,1327078302,1 ,R,35546211,R,627634489,R,14012494,R,145083482,R,-1649973,R,254910428,R,65880057,R,45261764,R,11993857,R,12092145,R,12113330,R,0,R,169885583,R,57577785,R,263662700,R,160821659,R,13248498,R,174070157,R,89592543,1 ,R,7146475548,R,,1 ,R,11581805,R,11457059,R,124746,R,1932998,R,1711128,R,221870,R,3878651,R,3402979,R,475672,R,0,R,0,R,0,R,31676816,R,30778484,R,898332,R,124999887,R,113472009,R,11527878,10366577975,R,3220102427,R,185536602,R,3360376007,R,-398393678,R,72583496,R,3667215926,R,8287880670,R,4623909720,R,11356552750,R,11584230717,R,2245929031,R,4620664745
2021,236948,R,2705721361,R,4975967878,R,7395995021,R,12371962899,R,15077684260,R,742444444,R,312164948,R,1310680960,R,1622845908,R,2822042111,R,2288368937,R,5110411048,R,6733256956,R,1178136880,R,2519360315,R,3211485095,R,1995856752,R,182032706,R,7908734868,R,143239350,R,318334838,R,7475795299,R,1921028953,R,197563441,R,10055961881,R,5296412524,R,216418694,R,0,R,8336574876,R,6368191153,R,1968383723,R,5921498576,R,18852569,R,7908734868,R,1032697169,R,1123183575,R,151961644,R,291659735,R,4638522,R,287021213,R,297163209,R,2207767618,R,463059752,R,0,R,273888618,R,5841381320,R,0,R,480825655,R,0,R,51969251,R,0,R,0,R,214620172,R,1341974211,R,149427957,R,2238817246,R,8080198566,R,69556534,R,119803070,R,67016706,R,0,R,256376310,R,8336574876,R,1716683059,R,882702315,R,938908939,R,403484346,R,99527373,R,43962510,R,526444217,R,341760244,R,57952522,R,32015741,R,297572789,R,156093115,R,192021252,R,591432840,R,104207223,R,1914353020,R,891399644,R,0,R,0,R,33295142,R,0,R,6368191153,R,2855625138,R,823373806,R,302649245,R,377838195,R,87092592,R,1921612177,1 ,R,6206403,R,559819943,R,708091515,R,446683602,R,27089130,R,1696026767,R,426949010,R,272332087,R,51969251,R,73813041,R,74946565,Z,0,R,186501018,R,42411539,R,429641414,R,230926603,R,6693559,R,237620162,R,192021252,1 ,R,3713004587,R,,1 ,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,237620162,R,230926603,R,6693559,4684980887,R,971976300,R,77533959,R,1250661975,R,-168807477,R,-187412157,R,1745301981,R,8080198566,R,2001678291,R,7908734868,R,3393517801,R,2530948000,R,6334896585
2021,240444,R,1685416941,R,2579005232,R,1544176713,R,4123181945,R,5808598886,R,980906326,R,51092780,R,483047131,R,534139911,R,784824871,R,497271696,R,1282096567,R,1816236478,R,1340852668,R,2055518227,R,1565293431,R,239007558,R,-227403150,R,3632416066,R,84847079,R,291754179,R,4220145493,R,1471062315,R,227583568,R,6295392634,R,3406723367,R,2766612,R,0,R,3456774393,R,3100975328,R,355799065,R,3276616999,R,2,R,3632416066,R,712978779,R,608785612,R,50032575,R,346895175,R,1216108,R,345679067,R,94255867,R,56866443,R,170359589,R,0,R,198041521,R,2238215561,R,14736427,R,464126040,R,0,R,79853562,R,0,R,0,R,385516079,R,117639861,R,20976931,R,1082848900,R,3321064461,R,67904652,R,56624842,R,11180438,R,0,R,135709932,R,3456774393,R,764216540,R,486047955,R,1140675770,R,567587637,R,348239629,R,122595440,R,250448731,R,124319609,R,161729509,R,72790665,R,130813000,R,96378338,R,73833821,R,220039131,R,73624404,R,49223074,R,0,R,0,R,0,R,-38243877,R,311822,R,3100975328,R,1543655870,R,393340921,R,187985519,R,200234058,R,25772560,R,749986400,1 ,R,-146038105,R,-554629745,R,1180315058,R,820445171,R,10577015,R,290358330,R,160536835,R,126691884,R,23542829,R,34575309,R,6655012,R,0,R,56846683,R,132908937,R,254528770,R,171117021,R,9577928,R,180694949,R,73833821,1 ,R,4587597181,R,,1 ,R,15735819,R,14901726,R,834093,R,23152281,R,21925070,R,1227211,R,4533423,R,4293124,R,240299,R,0,R,0,R,0,R,32047834,R,30349105,R,1698729,R,105225592,R,99647996,R,5577596,5662371117,R,1074773936,R,404666895,R,1033387209,R,389935853,R,-753216021,R,63047076,R,3661450911,R,1163312645,R,7564185541,R,4303592092,R,835917651,R,3598403836
2021,243780,R,609872722,R,2253802931,R,4279652579,R,6533455510,R,7143328232,R,31334159,R,94499683,R,291953443,R,386453126,R,863246506,R,133720280,R,996966786,R,1383419912,R,52362840,R,1572079728,R,1408886174,R,809830695,R,1948083042,R,5738879639,R,141087324,R,225534798,R,3589558684,R,757650806,R,179492183,R,4893323795,R,2398328830,R,0,R,0,R,2886212506,R,1929363461,R,956849045,R,4782030594,R,0,R,5738879639,R,783630345,R,282148602,R,25063588,R,118964123,R,86436,R,118877687,R,176180865,R,0,R,120965662,R,0,R,406084,R,1507359269,R,17108545,R,295459590,R,9494047,R,78981810,R,0,R,0,R,125016789,R,782623900,R,5882002,R,1314566683,R,2821925952,R,0,R,15291286,R,48995268,R,0,R,64286554,R,2886212506,R,808113515,R,453666214,R,336384043,R,143843374,R,156994527,R,75837074,R,123308594,R,54434987,R,79451139,R,27471441,R,153380890,R,75978216,R,62422373,R,209308380,R,56542929,R,0,R,0,R,0,R,0,R,0,R,0,R,1929363461,R,887774235,R,286784832,R,98701152,R,176341829,R,30180253,R,449581160,1 ,R,-4120683,R,43354334,R,12132635,R,11592474,R,-1793679,R,30724171,R,6093605,R,4867728,R,25514091,R,23741205,R,0,R,0,R,45187928,R,70838714,R,165281938,R,89571770,R,13287795,R,102859565,R,62422373,1 ,R,2497824765,R,,1 ,R,15878131,R,13826933,R,2051198,R,14774814,R,12866147,R,1908667,R,0,R,0,R,0,R,0,R,0,R,0,R,28121710,R,24488839,R,3632871,R,44084910,R,38389851,R,5695059,3596142678,R,1098317913,R,60342715,R,1069341557,R,-95708220,R,64341861,R,166334985,R,2245508600,R,1259814204,R,5859504305,R,4447918725,R,957746189,R,1998925911
2021,445188,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,89681000,R,28841000,R,10429000,R,5307000,R,96000,R,5211000,R,5353000,Z,0,R,29000,Z,0,R,11980000,R,151620000,Z,0,R,166190000,Z,0,R,65312000,Z,0,Z,0,R,33000,R,4203000,R,24779000,R,260517000,R,412137000,Z,0,R,33000,Z,0,R,122516000,R,122549000,R,534686000,R,109754782,R,63402368,R,61039334,R,21497364,R,15340667,R,3671494,R,41905740,R,19381150,R,37939259,R,12794905,R,90170027,R,42881051,R,36669890,R,74521022,R,9851465,Z,0,Z,0,Z,0,Z,0,R,366279,R,0,R,467707000,R,173479797,R,84674356,R,34920749,R,81167000,R,35135000,R,58330098,1 ,R,366000,Z,0,Z,0,Z,0,A,,A,,A,,A,,R,29025792,R,8770619,R,8752452,Z,0,R,2647440,R,30540627,R,79736930,R,40643581,R,2423459,R,43067040,R,36669890,1 ,R,17800000,R,,2 ,R,15677239,R,14795053,R,882186,R,4737135,R,4470568,R,266567,R,4727323,R,4461308,R,266015,R,0,R,0,R,0,R,1429919,R,1349455,R,80464,R,16495424,R,15567197,R,928227,28043000,R,10243000,R,4173000,R,6566000,R,-2097000,R,1601000,A,,A,,A,,A,,A,,A,,A,
2122,100858,R,307029186,R,2007300890,R,1802457291,R,3809758181,R,4116787367,R,396747211,R,61811213,R,416276857,R,478088070,R,1134798599,R,964946556,R,2099745155,R,2577833225,R,406407157,R,1390254690,R,220957551,R,25234617,R,-107152662,R,1529294196,R,214007492,R,289763115,R,2357983527,R,534834093,R,146822560,R,3543410787,R,1336293981,R,0,R,3467291,R,1201744560,R,1266871197,R,-65126637,R,1595106792,R,-685959,R,1529294196,R,507624046,R,141755912,R,16094493,R,21211331,R,2763472,R,18447859,R,198268014,R,0,R,58340496,R,0,R,18495225,R,961789517,R,0,R,289742794,R,0,R,16330225,R,0,R,0,R,52178255,R,-130507169,R,0,R,227744105,R,1189533622,R,0,R,12029012,R,181926,R,0,R,12210938,R,1201744560,R,251264353,R,142452131,R,263777680,R,125563773,R,115481749,R,51703433,R,159868807,R,88655444,R,44463981,R,20094191,R,110677682,R,61085815,R,17085757,R,230602646,R,62596468,R,0,R,0,R,0,R,0,R,73648542,R,0,R,1266871197,R,552151255,R,175573195,R,130632911,R,105512727,R,36361685,R,266639424,1 ,R,67456869,R,599044361,R,178953005,R,166036980,R,5993536,R,284479568,R,221547746,R,199824068,R,15957869,R,1519065,R,131274,R,2947,R,61511807,R,97703794,R,176826756,R,150555527,R,9185472,R,159740999,R,17085757,1 ,R,993955140,R,,1 ,R,15957869,R,15040255,R,917614,R,4135414,R,3897618,R,237796,R,394444,R,371763,R,22681,R,0,R,0,R,0,R,27083021,R,25525686,R,1557335,R,112170251,R,105720205,R,6450046,911152148,R,-82802992,R,50025692,R,-94733790,R,-38094895,R,1,R,-77337575,R,1189533622,R,-65126637,R,1529294196,R,116804889,R,1196609812,R,1266871197
2122,110635,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1003668000,R,431860000,R,85394000,R,233782000,R,8061000,R,225721000,R,180188000,R,0,R,111267000,R,0,R,94581000,R,2140740000,R,0,R,492781000,R,0,R,123953000,R,0,R,0,R,391721000,R,46211000,R,29905000,R,1084571000,R,3225311000,R,0,R,130262000,R,0,R,12952000,R,143214000,R,3368525000,R,996417335,R,580749976,R,773319412,R,342695611,R,93511635,R,36868302,R,195702129,R,96189304,R,297041056,R,114199527,R,391358456,R,212241251,R,162811378,R,280270363,R,70424901,R,0,R,0,R,0,R,0,R,706010236,R,0,R,3896442000,R,1453368872,R,537958031,R,97029374,R,256759000,R,94038000,R,1457288723,1 ,R,2747000,R,1440938000,R,0,R,0,R,107000,R,1431068000,R,0,R,0,R,48269627,R,71143791,R,12444368,R,0,R,96383890,R,273148018,R,501389694,R,294646848,R,43931468,R,338578316,R,162811378,1 ,R,2985932000,R,,1 ,R,32595502,R,28366146,R,4229356,R,48041963,R,41808386,R,6233577,R,8403430,R,7313062,R,1090368,R,0,R,0,R,0,R,65086090,R,56640991,R,8445099,R,184451331,R,160518263,R,23933068,2727165000,R,-258767000,R,169549000,R,-338928000,R,-109874000,R,20486000,A,,A,,A,,A,,A,,A,,A,
2122,110644,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,767795000,R,482366000,R,156291000,R,209730000,R,23422000,R,186308000,R,107012000,R,3087895000,R,546642000,R,0,R,71783000,R,5429514000,R,0,R,620898000,R,0,R,198061000,R,9380000,R,0,R,102074000,R,22082000,R,33053000,R,985548000,R,6415062000,R,0,R,12119000,R,0,R,50096000,R,62215000,R,6477277000,R,1222138681,R,825073840,R,751393326,R,355646686,R,134060377,R,114006298,R,282201820,R,152848024,R,181098783,R,68335455,R,245692894,R,170775801,R,150729246,R,176092302,R,45444726,R,2913764303,R,1322587224,R,0,R,0,R,1000429268,R,0,R,7057601000,R,3054718054,R,1377352072,R,87917838,R,299952000,R,102304000,R,2135357036,1 ,R,177925000,R,3177587000,R,31924000,R,509154000,R,83690000,R,3037496000,R,719354000,R,486291000,R,55915026,R,58868071,R,8484167,R,0,R,21564244,R,220175609,R,365007117,R,166617386,R,47660485,R,214277871,R,150729246,1 ,R,643190000,R,,1 ,R,32824984,R,25523928,R,7301056,R,34558573,R,26871926,R,7686647,R,4980641,R,3872828,R,1107813,R,0,R,0,R,0,R,12659315,R,9843583,R,2815732,R,129254358,R,100505121,R,28749237,634651000,R,-8539000,R,34986000,R,-27667000,R,-20022000,R,4164000,A,,A,,A,,A,,A,,A,,A,
2122,110653,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,636366000,R,270298000,R,23630000,R,127180000,R,2252000,R,124928000,R,231427000,R,1750866000,R,502990000,R,0,R,20663000,R,3563420000,R,0,R,382621000,R,0,R,163146000,R,4590000,R,0,R,54136000,R,39037000,R,84009000,R,727539000,R,4290959000,R,0,R,76982000,R,0,R,47636000,R,124618000,R,4415577000,R,1012142701,R,711262637,R,427581156,R,162866238,R,28176672,R,6933521,R,342367438,R,149163864,R,119911281,R,60222787,R,139009310,R,105990822,R,164069599,R,274542332,R,34718156,R,1605162442,R,526192388,R,0,R,0,R,289433069,R,0,R,4402396000,R,1757350413,R,749886594,R,76329473,R,259550000,R,96064000,R,1463215520,1 ,R,48256000,R,1826098000,R,20037632,R,213211144,R,28131000,R,1759674000,R,331601000,R,186861000,R,61316638,R,60032389,R,1030899,R,0,R,24066573,R,197207367,R,343653866,R,156062586,R,23521681,R,179584267,R,164069599,1 ,R,762109000,R,,1 ,R,32042425,R,27845556,R,4196869,R,31371312,R,27262344,R,4108968,R,538720,R,468159,R,70561,R,0,R,0,R,0,R,12576544,R,10929287,R,1647257,R,103055266,R,89557240,R,13498026,723966000,R,-38143000,R,48609000,R,-57183000,R,-29570000,R,1000,A,,A,,A,,A,,A,,A,,A,
2122,110662,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,974963000,R,799817000,R,108038000,R,398180000,R,81748000,R,316432000,R,439045000,R,3320979000,R,2790357000,R,0,R,216419000,R,9047798000,R,0,R,681542000,R,0,R,195468000,R,8679000,R,0,R,403663000,R,207674000,R,62684000,R,1559710000,R,10607508000,R,1182000,R,22093000,R,0,R,4000,R,23279000,R,10630787000,R,3049266352,R,1755007170,R,1204766644,R,454633167,R,254266833,R,96585197,R,1185734858,R,550834562,R,211732247,R,63334489,R,341975068,R,197631903,R,207547324,R,596105324,R,170259678,R,3136008682,R,1192721660,R,0,R,0,R,1371690668,R,0,R,11559094000,R,4481007826,R,1857587304,R,173937892,R,493813000,R,190053000,R,4362694978,1 ,R,90012000,R,4529249000,R,48604000,R,408514000,R,46806000,R,4394192000,R,797808000,R,371649000,R,50640207,R,76194522,R,13354364,Z,0,R,80698067,R,270472844,R,491360004,R,232769685,R,51042995,R,283812680,R,207547324,1 ,R,3161977000,R,,1 ,R,29250107,R,23989549,R,5260558,R,44010443,R,36095276,R,7915167,R,7713566,R,6326301,R,1387265,R,0,R,0,R,0,R,46611719,R,38228719,R,8383000,R,156226845,R,128129840,R,28097005,2903804000,R,-258173000,R,154539000,R,-400484000,R,-156114000,R,143886000,A,,A,,A,,A,,A,,A,,A,
2122,110671,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,323110000,R,124706000,R,13989000,R,42005000,R,2896000,R,39109000,R,106680000,R,0,R,41767000,R,0,R,43933000,R,696190000,R,0,R,392186000,R,0,R,149164000,R,0,R,0,R,16828000,R,25500000,R,81000,R,583759000,R,1279949000,R,0,R,618000,R,0,R,43665000,R,44283000,R,1324232000,R,413804168,R,251390073,R,185769247,R,81184817,R,20304270,R,5199921,R,60953167,R,27016496,R,105856819,R,38917675,R,88580603,R,53413696,R,99073649,R,146168108,R,21411010,R,638403,R,88870,R,0,R,0,R,12462566,R,0,R,1133611000,R,478622558,R,201561222,R,48696369,R,95151000,R,31605000,R,277974851,1 ,R,976000,R,497679000,R,0,R,0,R,0,R,481067000,R,0,R,0,R,62117817,R,46575757,R,2037617,R,0,R,4140983,R,137602475,R,252474649,R,123638000,R,29763000,R,153401000,R,99073649,1 ,R,259599000,R,,1 ,R,37742146,R,30419381,R,7322765,R,28298951,R,22808363,R,5490588,R,1238035,R,997830,R,240205,R,0,R,0,R,0,R,2516018,R,2027858,R,488160,R,83605850,R,67384568,R,16221282,236970000,R,-22629000,R,6251000,R,-19879000,R,-10394000,R,1393000,A,,A,,A,,A,,A,,A,,A,
2122,110680,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,842576000,R,854747000,R,76747000,R,368241000,R,20756000,R,347485000,R,222336000,R,3054460000,R,966896000,R,0,R,96588000,R,6482591000,Z,0,R,477248000,Z,0,R,178573000,R,6153000,Z,0,R,156746000,R,58955000,R,187757000,R,1065432000,R,7548023000,R,0,R,0,R,0,R,209385000,R,209385000,R,7757408000,R,1052464493,R,950571836,R,1250708201,R,493523764,R,43890690,R,13929424,R,741882493,R,367569185,R,187843313,R,62722693,R,210586300,R,207291648,R,125634916,R,527487000,R,70798151,R,2698029992,R,934488701,R,0,R,0,R,317185602,R,0,R,7155713000,R,3100895402,R,1206574086,R,131905813,R,431072000,R,169359000,R,2115906699,1 ,R,214092000,R,3086309000,R,21778000,R,356080000,R,92589000,R,2960190000,R,512605000,R,367254000,R,58860437,R,66719170,R,5045795,R,0,R,21867580,R,202020086,R,354513068,R,190540886,R,38337266,R,228878152,R,125634916,1 ,R,1258061000,R,,1 ,R,38001048,R,31635843,R,6365205,R,43074746,R,35859693,R,7215053,R,3257629,R,2711974,R,545655,R,0,R,0,R,0,R,14117988,R,11753214,R,2364774,R,130426741,R,108580162,R,21846579,1196455000,R,-61606000,R,60142000,R,-106415000,R,-46282000,R,30949000,A,,A,,A,,A,,A,,A,,A,
2122,110705,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,467608000,R,145874000,R,9226000,R,65913000,R,1049000,R,64864000,R,144109000,R,0,R,8440000,R,0,R,38699000,R,879869000,R,0,R,297570000,R,0,R,107787000,R,0,R,0,R,41921000,R,49306000,R,186000,R,496770000,R,1376639000,R,0,R,30008000,R,0,R,5695000,R,35703000,R,1412342000,R,405273221,R,261680590,R,245707823,R,107016572,R,19843739,R,5288105,R,106189291,R,41694289,R,106490597,R,52702071,R,67914398,R,48017396,R,134369007,R,188007596,R,51161369,R,0,R,0,R,0,R,0,R,55061328,R,0,R,1328857000,R,567560392,R,232287885,R,54792905,R,90660000,R,31163000,R,352392818,1 ,R,1171000,R,600375000,R,0,R,0,R,0,R,580099000,R,0,R,0,R,39442268,R,42111760,R,13250721,R,0,R,10756433,R,114246645,R,219807827,R,82969946,R,2468874,R,85438820,R,134369007,1 ,R,377817000,R,,1 ,R,15331123,R,14888109,R,443014,R,16368749,R,15895751,R,472998,R,5150527,R,5001695,R,148832,R,0,R,0,R,0,R,4181002,R,4060186,R,120816,R,44407419,R,43124205,R,1283214,352376000,R,-25441000,R,9181000,R,-28258000,R,-10741000,R,4377000,A,,A,,A,,A,,A,,A,,A,
2122,110714,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,270610000,R,96042000,R,12263000,R,34136000,R,1526000,R,32610000,R,113749000,R,0,R,37154000,R,0,R,17679000,R,581633000,R,0,R,254619000,R,0,R,96938000,R,0,R,0,R,24110000,R,56841000,R,237000,R,432745000,R,1014378000,R,0,R,2357000,R,0,R,68431000,R,70788000,R,1085166000,R,264872656,R,165025572,R,165329008,R,71602529,R,49773933,R,18489439,R,68720170,R,31821131,R,116257620,R,39807894,R,74559729,R,58065336,R,61553164,R,153024334,R,32258170,R,0,R,0,R,0,R,0,R,5494386,R,0,R,959585000,R,417070071,R,177036971,R,50092710,R,71224000,R,30125000,R,214036248,1 ,R,840000,R,446296000,R,0,R,0,R,13000,R,440554000,R,0,R,0,R,30975399,R,28414744,R,14587602,R,0,R,3204433,R,120702599,R,197884777,R,99927143,R,36404470,R,136331613,R,61553164,1 ,R,155697000,R,,1 ,R,21340329,R,15641846,R,5698483,R,19576179,R,14348775,R,5227404,R,10050047,R,7366395,R,2683652,R,0,R,0,R,0,R,2207676,R,1618163,R,589513,R,83157382,R,60951964,R,22205418,145468000,R,-10229000,R,7907000,R,-11946000,R,-6859000,R,669000,A,,A,,A,,A,,A,,A,,A,
2122,126614,R,1230746972,R,1948838292,R,264002716,R,2212841008,R,3443587980,R,196528590,R,57409901,R,213621781,R,271031682,R,946921137,R,653696683,R,1600617820,R,1871649502,R,84540658,R,1228812712,R,251737807,R,0,R,203375891,R,1683926410,R,222221653,R,0,R,2797913694,R,720331247,R,175581706,R,3916048300,R,1740495252,R,12134617,Z,0,R,1972138693,R,1853967387,R,118171306,R,1565755103,R,1,R,1683926410,R,764454321,R,519964974,R,77503577,R,57387515,R,1851303,R,55536212,R,232006023,Z,0,R,31765283,Z,0,R,107396392,R,1790478085,R,0,R,0,R,0,R,74136261,R,0,R,0,R,78723332,R,4928793,R,5170299,R,162958685,R,1953436770,R,4494342,R,8117097,R,0,R,6090484,R,18701923,R,1972138693,R,635360856,R,353315934,R,521977056,R,206980901,R,20480613,R,8486543,R,155794705,R,89343986,R,117308002,R,45202884,R,132031941,R,52726837,R,22535776,R,241900712,R,76145331,R,0,R,0,R,0,R,0,R,6577726,R,0,R,1853967387,R,832202416,R,334389156,R,95399444,R,133096380,R,28803668,R,430076323,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,23338838,R,30176701,R,11730551,R,0,R,16848787,R,112531771,R,194626648,R,163153968,R,8936904,R,172090872,R,22535776,2 ,A,,A,,2 ,R,20636439,R,19564762,R,1071677,R,26682548,R,25296888,R,1385660,R,10372273,R,9833627,R,538646,R,0,R,0,R,0,R,14897870,R,14124204,R,773666,R,99501742,R,94334487,R,5167255,,A,,A,,A,,A,,A,,R,99469383,R,1953436771,R,118171306,R,1683926409,R,455113698,R,995906426,R,1853967387
