year,UNITID,SISCAT,FACSTAT,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2022,171100,443,44,3,R,241,R,105,R,136,Z,0,Z,0,Z,0,R,22,R,5,R,17,R,10,R,6,R,4,R,10,R,4,R,6,R,1,R,1,Z,0,R,180,R,81,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18,R,8,R,10
2022,171100,444,44,4,R,28,R,13,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,27,R,12,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,171100,500,50,0,R,227,R,97,R,130,R,2,R,0,R,2,R,12,R,4,R,8,R,11,R,4,R,7,R,6,R,2,R,4,R,0,R,0,R,0,R,188,R,82,R,106,R,3,R,2,R,1,R,0,R,0,R,0,R,5,R,3,R,2
2022,174066,  1, 0,0,R,3691,R,2041,R,1650,R,23,R,8,R,15,R,521,R,314,R,207,R,119,R,55,R,64,R,126,R,62,R,64,R,7,R,5,R,2,R,2544,R,1393,R,1151,R,59,R,32,R,27,R,122,R,73,R,49,R,170,R,99,R,71
2022,174066,100,10,0,R,3326,R,1905,R,1421,R,20,R,6,R,14,R,494,R,307,R,187,R,109,R,48,R,61,R,109,R,57,R,52,R,7,R,5,R,2,R,2256,R,1286,R,970,R,54,R,30,R,24,R,118,R,71,R,47,R,159,R,95,R,64
2022,174066,101,10,1,R,1202,R,832,R,370,R,5,R,1,R,4,R,175,R,131,R,44,R,20,R,12,R,8,R,29,R,18,R,11,R,1,R,1,Z,0,R,938,R,649,R,289,R,12,R,8,R,4,R,9,R,4,R,5,R,13,R,8,R,5
2022,174066,102,10,2,R,903,R,480,R,423,R,5,R,1,R,4,R,140,R,80,R,60,R,29,R,13,R,16,R,31,R,18,R,13,R,4,R,3,R,1,R,611,R,314,R,297,R,18,R,12,R,6,R,18,R,9,R,9,R,47,R,30,R,17
2022,174066,103,10,3,R,1177,R,569,R,608,R,10,R,4,R,6,R,173,R,93,R,80,R,59,R,22,R,37,R,49,R,21,R,28,R,2,R,1,R,1,R,691,R,316,R,375,R,24,R,10,R,14,R,71,R,45,R,26,R,98,R,57,R,41
2022,174066,104,10,4,R,38,R,20,R,18,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,R,5,R,7,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,1,Z,0,R,1
2022,174066,106,10,6,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,200,20,0,R,1628,R,1058,R,570,R,7,R,2,R,5,R,242,R,167,R,75,R,36,R,18,R,18,R,47,R,28,R,19,R,3,R,3,R,0,R,1212,R,792,R,420,R,20,R,14,R,6,R,19,R,8,R,11,R,42,R,26,R,16
2022,174066,201,20,1,R,1057,R,743,R,314,R,5,R,1,R,4,R,158,R,121,R,37,R,14,R,9,R,5,R,25,R,16,R,9,R,1,R,1,Z,0,R,825,R,579,R,246,R,11,R,7,R,4,R,6,R,2,R,4,R,12,R,7,R,5
2022,174066,202,20,2,R,569,R,313,R,256,R,2,R,1,R,1,R,84,R,46,R,38,R,22,R,9,R,13,R,22,R,12,R,10,R,2,R,2,Z,0,R,385,R,211,R,174,R,9,R,7,R,2,R,13,R,6,R,7,R,30,R,19,R,11
2022,174066,203,20,3,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,300,30,0,R,470,R,228,R,242,R,7,R,3,R,4,R,67,R,33,R,34,R,36,R,14,R,22,R,28,R,16,R,12,R,1,R,0,R,1,R,227,R,105,R,122,R,13,R,5,R,8,R,24,R,12,R,12,R,67,R,40,R,27
2022,174066,302,30,2,R,30,R,13,R,17,Z,0,Z,0,Z,0,R,8,R,3,R,5,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,R,14,R,5,R,9,R,3,R,2,R,1,R,2,R,1,R,1,R,1,R,1,Z,0
2022,174066,303,30,3,R,440,R,215,R,225,R,7,R,3,R,4,R,59,R,30,R,29,R,36,R,14,R,22,R,27,R,15,R,12,Z,0,Z,0,Z,0,R,213,R,100,R,113,R,10,R,3,R,7,R,22,R,11,R,11,R,66,R,39,R,27
2022,174066,400,40,0,R,1228,R,619,R,609,R,6,R,1,R,5,R,185,R,107,R,78,R,37,R,16,R,21,R,34,R,13,R,21,R,3,R,2,R,1,R,817,R,389,R,428,R,21,R,11,R,10,R,75,R,51,R,24,R,50,R,29,R,21
2022,174066,401,40,1,R,145,R,89,R,56,Z,0,Z,0,Z,0,R,17,R,10,R,7,R,6,R,3,R,3,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,113,R,70,R,43,R,1,R,1,Z,0,R,3,R,2,R,1,R,1,R,1,Z,0
2022,174066,402,40,2,R,304,R,154,R,150,R,3,Z,0,R,3,R,48,R,31,R,17,R,7,R,4,R,3,R,8,R,5,R,3,R,1,R,1,Z,0,R,212,R,98,R,114,R,6,R,3,R,3,R,3,R,2,R,1,R,16,R,10,R,6
2022,174066,403,40,3,R,735,R,352,R,383,R,3,R,1,R,2,R,114,R,63,R,51,R,23,R,8,R,15,R,22,R,6,R,16,R,2,R,1,R,1,R,476,R,214,R,262,R,14,R,7,R,7,R,49,R,34,R,15,R,32,R,18,R,14
2022,174066,404,40,4,R,38,R,20,R,18,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,R,5,R,7,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,1,Z,0,R,1
2022,174066,406,40,6,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,410,41,0,R,37,R,16,R,21,R,1,R,0,R,1,R,2,R,2,R,0,R,3,R,2,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,23,R,9,R,14,R,0,R,0,R,0,R,3,R,1,R,2,R,3,R,2,R,1
2022,174066,411,41,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,412,41,2,R,16,R,6,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,9,R,3,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,174066,413,41,3,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,3,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2022,174066,414,41,4,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0
2022,174066,420,42,0,R,1170,R,596,R,574,R,4,R,1,R,3,R,182,R,104,R,78,R,33,R,14,R,19,R,32,R,13,R,19,R,3,R,2,R,1,R,781,R,378,R,403,R,20,R,10,R,10,R,71,R,49,R,22,R,44,R,25,R,19
2022,174066,421,42,1,R,137,R,85,R,52,Z,0,Z,0,Z,0,R,16,R,9,R,7,R,5,R,3,R,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,107,R,67,R,40,R,1,R,1,Z,0,R,3,R,2,R,1,R,1,R,1,Z,0
2022,174066,422,42,2,R,286,R,147,R,139,R,1,Z,0,R,1,R,48,R,31,R,17,R,4,R,2,R,2,R,6,R,5,R,1,R,1,R,1,Z,0,R,203,R,95,R,108,R,6,R,3,R,3,R,2,R,1,R,1,R,15,R,9,R,6
2022,174066,423,42,3,R,710,R,343,R,367,R,3,R,1,R,2,R,113,R,62,R,51,R,23,R,8,R,15,R,22,R,6,R,16,R,2,R,1,R,1,R,458,R,210,R,248,R,13,R,6,R,7,R,49,R,34,R,15,R,27,R,15,R,12
2022,174066,424,42,4,R,32,R,18,R,14,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,17,R,12,R,5,R,1,Z,0,R,1
2022,174066,426,42,6,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,430,43,0,R,21,R,7,R,14,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,2,R,11,R,1,R,1,R,0,R,1,R,1,R,0,R,3,R,2,R,1
2022,174066,431,43,1,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,432,43,2,R,2,R,1,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,174066,433,43,3,R,11,R,4,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,1,R,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1
2022,174066,434,43,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,436,43,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,440,44,0,R,37,R,16,R,21,R,1,R,0,R,1,R,2,R,2,R,0,R,3,R,2,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,23,R,9,R,14,R,0,R,0,R,0,R,3,R,1,R,2,R,3,R,2,R,1
2022,174066,441,44,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,174066,442,44,2,R,16,R,6,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,9,R,3,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,174066,443,44,3,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,3,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2022,174066,444,44,4,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0
2022,174066,500,50,0,R,365,R,136,R,229,R,3,R,2,R,1,R,27,R,7,R,20,R,10,R,7,R,3,R,17,R,5,R,12,Z,0,Z,0,Z,0,R,288,R,107,R,181,R,5,R,2,R,3,R,4,R,2,R,2,R,11,R,4,R,7
2022,179867,  1, 0,0,R,1805,R,1120,R,685,R,3,R,2,R,1,R,316,R,202,R,114,R,82,R,32,R,50,R,68,R,42,R,26,Z,0,Z,0,Z,0,R,1289,R,817,R,472,R,29,R,15,R,14,R,11,R,6,R,5,R,7,R,4,R,3
2022,179867,100,10,0,R,1805,R,1120,R,685,R,3,R,2,R,1,R,316,R,202,R,114,R,82,R,32,R,50,R,68,R,42,R,26,Z,0,Z,0,Z,0,R,1289,R,817,R,472,R,29,R,15,R,14,R,11,R,6,R,5,R,7,R,4,R,3
2022,179867,101,10,1,R,815,R,583,R,232,R,1,R,1,Z,0,R,108,R,87,R,21,R,36,R,17,R,19,R,20,R,14,R,6,Z,0,Z,0,Z,0,R,639,R,455,R,184,R,7,R,5,R,2,R,4,R,4,Z,0,Z,0,Z,0,Z,0
2022,179867,102,10,2,R,318,R,205,R,113,R,1,Z,0,R,1,R,74,R,47,R,27,R,13,R,7,R,6,R,12,R,7,R,5,Z,0,Z,0,Z,0,R,213,R,142,R,71,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,103,10,3,R,387,R,207,R,180,Z,0,Z,0,Z,0,R,89,R,55,R,34,R,19,R,3,R,16,R,21,R,15,R,6,Z,0,Z,0,Z,0,R,240,R,126,R,114,R,12,R,5,R,7,R,4,R,1,R,3,R,2,R,2,Z,0
2022,179867,104,10,4,R,45,R,26,R,19,Z,0,Z,0,Z,0,R,13,R,8,R,5,R,2,Z,0,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,22,R,15,R,7,R,1,R,1,Z,0,R,3,R,1,R,2,R,2,Z,0,R,2
2022,179867,105,10,5,R,235,R,97,R,138,R,1,R,1,Z,0,R,32,R,5,R,27,R,12,R,5,R,7,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,170,R,77,R,93,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,3,R,2,R,1
2022,179867,106,10,6,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,200,20,0,R,1004,R,721,R,283,R,1,R,1,R,0,R,168,R,128,R,40,R,41,R,19,R,22,R,31,R,21,R,10,R,0,R,0,R,0,R,751,R,543,R,208,R,9,R,6,R,3,R,3,R,3,R,0,R,0,R,0,R,0
2022,179867,201,20,1,R,720,R,529,R,191,R,1,R,1,Z,0,R,99,R,81,R,18,R,29,R,13,R,16,R,20,R,14,R,6,Z,0,Z,0,Z,0,R,563,R,412,R,151,R,5,R,5,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0
2022,179867,202,20,2,R,284,R,192,R,92,Z,0,Z,0,Z,0,R,69,R,47,R,22,R,12,R,6,R,6,R,11,R,7,R,4,Z,0,Z,0,Z,0,R,188,R,131,R,57,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,300,30,0,R,413,R,219,R,194,R,0,R,0,R,0,R,94,R,55,R,39,R,20,R,5,R,15,R,22,R,15,R,7,R,0,R,0,R,0,R,259,R,136,R,123,R,12,R,5,R,7,R,4,R,1,R,3,R,2,R,2,R,0
2022,179867,301,30,1,R,8,R,6,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,5,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,302,30,2,R,26,R,10,R,16,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,19,R,9,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,303,30,3,R,379,R,203,R,176,Z,0,Z,0,Z,0,R,89,R,55,R,34,R,18,R,3,R,15,R,21,R,15,R,6,Z,0,Z,0,Z,0,R,233,R,122,R,111,R,12,R,5,R,7,R,4,R,1,R,3,R,2,R,2,Z,0
2022,179867,400,40,0,R,388,R,180,R,208,R,2,R,1,R,1,R,54,R,19,R,35,R,21,R,8,R,13,R,15,R,6,R,9,R,0,R,0,R,0,R,279,R,138,R,141,R,8,R,4,R,4,R,4,R,2,R,2,R,5,R,2,R,3
2022,179867,401,40,1,R,87,R,48,R,39,Z,0,Z,0,Z,0,R,9,R,6,R,3,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,69,R,38,R,31,R,2,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,179867,402,40,2,R,8,R,3,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,403,40,3,R,8,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,4,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,404,40,4,R,45,R,26,R,19,Z,0,Z,0,Z,0,R,13,R,8,R,5,R,2,Z,0,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,22,R,15,R,7,R,1,R,1,Z,0,R,3,R,1,R,2,R,2,Z,0,R,2
2022,179867,405,40,5,R,235,R,97,R,138,R,1,R,1,Z,0,R,32,R,5,R,27,R,12,R,5,R,7,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,170,R,77,R,93,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,3,R,2,R,1
2022,179867,406,40,6,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,420,42,0,R,383,R,175,R,208,R,2,R,1,R,1,R,54,R,19,R,35,R,21,R,8,R,13,R,14,R,5,R,9,R,0,R,0,R,0,R,276,R,135,R,141,R,8,R,4,R,4,R,4,R,2,R,2,R,4,R,1,R,3
2022,179867,421,42,1,R,87,R,48,R,39,Z,0,Z,0,Z,0,R,9,R,6,R,3,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,69,R,38,R,31,R,2,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,179867,422,42,2,R,8,R,3,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,423,42,3,R,8,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,4,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,424,42,4,R,44,R,25,R,19,Z,0,Z,0,Z,0,R,13,R,8,R,5,R,2,Z,0,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,21,R,14,R,7,R,1,R,1,Z,0,R,3,R,1,R,2,R,2,Z,0,R,2
2022,179867,425,42,5,R,232,R,94,R,138,R,1,R,1,Z,0,R,32,R,5,R,27,R,12,R,5,R,7,R,12,R,4,R,8,Z,0,Z,0,Z,0,R,169,R,76,R,93,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1
2022,179867,426,42,6,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,430,43,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2022,179867,434,43,4,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,179867,435,43,5,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,179867,436,43,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,  1, 0,0,R,710,R,430,R,280,R,3,R,2,R,1,R,70,R,41,R,29,R,25,R,10,R,15,R,42,R,18,R,24,Z,0,Z,0,Z,0,R,487,R,303,R,184,R,20,R,12,R,8,R,32,R,21,R,11,R,31,R,23,R,8
2022,182670,100,10,0,R,710,R,430,R,280,R,3,R,2,R,1,R,70,R,41,R,29,R,25,R,10,R,15,R,42,R,18,R,24,Z,0,Z,0,Z,0,R,487,R,303,R,184,R,20,R,12,R,8,R,32,R,21,R,11,R,31,R,23,R,8
2022,182670,101,10,1,R,325,R,225,R,100,R,3,R,2,R,1,R,24,R,18,R,6,R,5,R,3,R,2,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,250,R,174,R,76,R,7,R,4,R,3,R,20,R,16,R,4,R,1,Z,0,R,1
2022,182670,102,10,2,R,186,R,108,R,78,Z,0,Z,0,Z,0,R,21,R,13,R,8,R,14,R,5,R,9,R,11,R,4,R,7,Z,0,Z,0,Z,0,R,125,R,77,R,48,R,7,R,4,R,3,R,3,R,1,R,2,R,5,R,4,R,1
2022,182670,103,10,3,R,127,R,67,R,60,Z,0,Z,0,Z,0,R,16,R,6,R,10,R,6,R,2,R,4,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,65,R,31,R,34,R,4,R,2,R,2,R,6,R,3,R,3,R,22,R,18,R,4
2022,182670,104,10,4,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,182670,105,10,5,R,62,R,24,R,38,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,39,R,15,R,24,R,2,R,2,Z,0,R,2,R,1,R,1,R,3,R,1,R,2
2022,182670,106,10,6,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,182670,200,20,0,R,449,R,304,R,145,R,3,R,2,R,1,R,41,R,29,R,12,R,16,R,8,R,8,R,22,R,10,R,12,R,0,R,0,R,0,R,332,R,230,R,102,R,13,R,8,R,5,R,19,R,15,R,4,R,3,R,2,R,1
2022,182670,201,20,1,R,296,R,212,R,84,R,3,R,2,R,1,R,23,R,17,R,6,R,4,R,3,R,1,R,13,R,7,R,6,Z,0,Z,0,Z,0,R,229,R,165,R,64,R,7,R,4,R,3,R,17,R,14,R,3,Z,0,Z,0,Z,0
2022,182670,202,20,2,R,153,R,92,R,61,Z,0,Z,0,Z,0,R,18,R,12,R,6,R,12,R,5,R,7,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,103,R,65,R,38,R,6,R,4,R,2,R,2,R,1,R,1,R,3,R,2,R,1
2022,182670,300,30,0,R,156,R,80,R,76,R,0,R,0,R,0,R,19,R,7,R,12,R,8,R,2,R,6,R,10,R,6,R,4,R,0,R,0,R,0,R,82,R,39,R,43,R,5,R,2,R,3,R,8,R,4,R,4,R,24,R,20,R,4
2022,182670,301,30,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,182670,302,30,2,R,28,R,14,R,14,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,2,Z,0,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,17,R,10,R,7,R,1,Z,0,R,1,R,1,Z,0,R,1,R,2,R,2,Z,0
2022,182670,303,30,3,R,124,R,64,R,60,Z,0,Z,0,Z,0,R,16,R,6,R,10,R,6,R,2,R,4,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,62,R,28,R,34,R,4,R,2,R,2,R,6,R,3,R,3,R,22,R,18,R,4
