year,UNITID,EAPCAT,OCCUPCAT,FACSTAT,XEAPTOT,EAPTOT,XEAPTYP,EAPTYP,XEAPMED,EAPMED,XEAPFT,EAPFT,XEAPFTTY,EAPFTTYP,XEAPFTMD,EAPFTMED,XEAPPT,EAPPT,XEAPPTTY,EAPPTTYP,XEAPPTMD,EAPPTMED
2020,199193,21044,210,44,R,364,R,364,A,,R,298,R,298,A,,R,66,R,66,A,
2020,199193,21050,210,50,R,11,R,11,A,,R,10,R,10,A,,R,1,R,1,A,
2020,199193,21100,211, 0,R,707,R,707,A,,R,399,R,399,A,,R,308,R,308,A,
2020,199193,21110,211,10,R,696,R,696,A,,R,389,R,389,A,,R,307,R,307,A,
2020,199193,21120,211,20,R,7,R,7,A,,R,1,R,1,A,,R,6,R,6,A,
2020,199193,21140,211,40,R,689,R,689,A,,R,388,R,388,A,,R,301,R,301,A,
2020,199193,21141,211,41,R,364,R,364,A,,R,298,R,298,A,,R,66,R,66,A,
2020,199193,21142,211,42,R,46,R,46,A,,R,27,R,27,A,,R,19,R,19,A,
2020,199193,21143,211,43,R,279,R,279,A,,R,63,R,63,A,,R,216,R,216,A,
2020,199193,21144,211,44,R,364,R,364,A,,R,298,R,298,A,,R,66,R,66,A,
2020,199193,21150,211,50,R,11,R,11,A,,R,10,R,10,A,,R,1,R,1,A,
2020,199193,21200,212, 0,R,707,R,707,A,,R,399,R,399,A,,R,308,R,308,A,
2020,199193,21210,212,10,R,696,R,696,A,,R,389,R,389,A,,R,307,R,307,A,
2020,199193,21220,212,20,R,7,R,7,A,,R,1,R,1,A,,R,6,R,6,A,
2020,199193,21240,212,40,R,689,R,689,A,,R,388,R,388,A,,R,301,R,301,A,
2020,199193,21241,212,41,R,364,R,364,A,,R,298,R,298,A,,R,66,R,66,A,
2020,199193,21242,212,42,R,46,R,46,A,,R,27,R,27,A,,R,19,R,19,A,
2020,199193,21243,212,43,R,279,R,279,A,,R,63,R,63,A,,R,216,R,216,A,
2020,199193,21244,212,44,R,364,R,364,A,,R,298,R,298,A,,R,66,R,66,A,
2020,199193,21250,212,50,R,11,R,11,A,,R,10,R,10,A,,R,1,R,1,A,
2020,199193,21500,215, 0,R,1443,R,1443,A,,R,1443,R,1443,A,,Z,0,Z,0,A,
2020,199193,21510,215,10,R,1443,R,1443,A,,R,1443,R,1443,A,,Z,0,Z,0,A,
2020,199193,21520,215,20,R,1090,R,1090,A,,R,1090,R,1090,A,,Z,0,Z,0,A,
2020,199193,21530,215,30,R,348,R,348,A,,R,348,R,348,A,,Z,0,Z,0,A,
2020,199193,21540,215,40,R,5,R,5,A,,R,5,R,5,A,,Z,0,Z,0,A,
2020,199193,21542,215,42,R,3,R,3,A,,R,3,R,3,A,,Z,0,Z,0,A,
2020,199193,21543,215,43,R,2,R,2,A,,R,2,R,2,A,,Z,0,Z,0,A,
2020,199193,22000,220, 0,R,404,R,404,A,,R,371,R,371,A,,R,33,R,33,A,
2020,199193,22010,220,10,R,80,R,80,A,,R,62,R,62,A,,R,18,R,18,A,
2020,199193,22020,220,20,R,2,R,2,A,,R,2,R,2,A,,Z,0,Z,0,A,
2020,199193,22040,220,40,R,78,R,78,A,,R,60,R,60,A,,R,18,R,18,A,
2020,199193,22041,220,41,R,47,R,47,A,,R,38,R,38,A,,R,9,R,9,A,
2020,199193,22042,220,42,R,26,R,26,A,,R,20,R,20,A,,R,6,R,6,A,
2020,199193,22043,220,43,R,5,R,5,A,,R,2,R,2,A,,R,3,R,3,A,
2020,199193,22044,220,44,R,47,R,47,A,,R,38,R,38,A,,R,9,R,9,A,
2020,199193,22050,220,50,R,324,R,324,A,,R,309,R,309,A,,R,15,R,15,A,
2020,199193,23000,230, 0,R,295,R,295,A,,R,290,R,290,A,,R,5,R,5,A,
2020,199193,23010,230,10,R,181,R,181,A,,R,176,R,176,A,,R,5,R,5,A,
2020,199193,23040,230,40,R,181,R,181,A,,R,176,R,176,A,,R,5,R,5,A,
2020,199193,23041,230,41,R,44,R,44,A,,R,41,R,41,A,,R,3,R,3,A,
2020,199193,23042,230,42,R,133,R,133,A,,R,132,R,132,A,,R,1,R,1,A,
2020,199193,23043,230,43,R,4,R,4,A,,R,3,R,3,A,,R,1,R,1,A,
2020,199193,23044,230,44,R,44,R,44,A,,R,41,R,41,A,,R,3,R,3,A,
2020,199193,23050,230,50,R,114,R,114,A,,R,114,R,114,A,,Z,0,Z,0,A,
2020,199193,25000,250, 0,R,1038,R,1038,A,,R,1002,R,1002,A,,R,36,R,36,A,
2020,199193,25010,250,10,R,172,R,172,A,,R,166,R,166,A,,R,6,R,6,A,
2020,199193,25020,250,20,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,25040,250,40,R,171,R,171,A,,R,165,R,165,A,,R,6,R,6,A,
2020,199193,25041,250,41,R,78,R,78,A,,R,75,R,75,A,,R,3,R,3,A,
2020,199193,25042,250,42,R,44,R,44,A,,R,44,R,44,A,,Z,0,Z,0,A,
2020,199193,25043,250,43,R,49,R,49,A,,R,46,R,46,A,,R,3,R,3,A,
2020,199193,25044,250,44,R,78,R,78,A,,R,75,R,75,A,,R,3,R,3,A,
2020,199193,25050,250,50,R,866,R,866,A,,R,836,R,836,A,,R,30,R,30,A,
2020,199193,26000,260, 0,R,92,R,92,A,,R,89,R,89,A,,R,3,R,3,A,
2020,199193,26010,260,10,R,85,R,85,A,,R,82,R,82,A,,R,3,R,3,A,
2020,199193,26040,260,40,R,85,R,85,A,,R,82,R,82,A,,R,3,R,3,A,
2020,199193,26041,260,41,R,78,R,78,A,,R,75,R,75,A,,R,3,R,3,A,
2020,199193,26042,260,42,R,6,R,6,A,,R,6,R,6,A,,Z,0,Z,0,A,
2020,199193,26043,260,43,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,26044,260,44,R,78,R,78,A,,R,75,R,75,A,,R,3,R,3,A,
2020,199193,26050,260,50,R,7,R,7,A,,R,7,R,7,A,,Z,0,Z,0,A,
2020,199193,26100,261, 0,R,6,R,6,A,,R,6,R,6,A,,Z,0,Z,0,A,
2020,199193,26150,261,50,R,6,R,6,A,,R,6,R,6,A,,Z,0,Z,0,A,
2020,199193,26200,262, 0,R,86,R,86,A,,R,83,R,83,A,,R,3,R,3,A,
2020,199193,26210,262,10,R,85,R,85,A,,R,82,R,82,A,,R,3,R,3,A,
2020,199193,26240,262,40,R,85,R,85,A,,R,82,R,82,A,,R,3,R,3,A,
2020,199193,26241,262,41,R,78,R,78,A,,R,75,R,75,A,,R,3,R,3,A,
2020,199193,26242,262,42,R,6,R,6,A,,R,6,R,6,A,,Z,0,Z,0,A,
2020,199193,26243,262,43,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,26244,262,44,R,78,R,78,A,,R,75,R,75,A,,R,3,R,3,A,
2020,199193,26250,262,50,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,27000,270, 0,R,946,R,946,A,,R,913,R,913,A,,R,33,R,33,A,
2020,199193,27010,270,10,R,87,R,87,A,,R,84,R,84,A,,R,3,R,3,A,
2020,199193,27020,270,20,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,27040,270,40,R,86,R,86,A,,R,83,R,83,A,,R,3,R,3,A,
2020,199193,27042,270,42,R,38,R,38,A,,R,38,R,38,A,,Z,0,Z,0,A,
2020,199193,27043,270,43,R,48,R,48,A,,R,45,R,45,A,,R,3,R,3,A,
2020,199193,27050,270,50,R,859,R,859,A,,R,829,R,829,A,,R,30,R,30,A,
2020,199193,30000,300, 0,R,289,R,289,A,,R,287,R,287,A,,R,2,R,2,A,
2020,199193,30010,300,10,R,86,R,86,A,,R,86,R,86,A,,Z,0,Z,0,A,
2020,199193,30020,300,20,R,63,R,63,A,,R,63,R,63,A,,Z,0,Z,0,A,
2020,199193,30040,300,40,R,23,R,23,A,,R,23,R,23,A,,Z,0,Z,0,A,
2020,199193,30041,300,41,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,30043,300,43,R,22,R,22,A,,R,22,R,22,A,,Z,0,Z,0,A,
2020,199193,30044,300,44,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,30050,300,50,R,203,R,203,A,,R,201,R,201,A,,R,2,R,2,A,
2020,199193,31000,310, 0,R,650,R,650,A,,R,645,R,645,A,,R,5,R,5,A,
2020,199193,31010,310,10,R,5,R,5,A,,R,4,R,4,A,,R,1,R,1,A,
2020,199193,31040,310,40,R,5,R,5,A,,R,4,R,4,A,,R,1,R,1,A,
2020,199193,31042,310,42,R,2,R,2,A,,R,1,R,1,A,,R,1,R,1,A,
2020,199193,31043,310,43,R,3,R,3,A,,R,3,R,3,A,,Z,0,Z,0,A,
2020,199193,31050,310,50,R,645,R,645,A,,R,641,R,641,A,,R,4,R,4,A,
2020,199193,32000,320, 0,R,1642,R,1642,A,,R,1576,R,1576,A,,R,66,R,66,A,
2020,199193,32010,320,10,R,28,R,28,A,,R,26,R,26,A,,R,2,R,2,A,
2020,199193,32040,320,40,R,28,R,28,A,,R,26,R,26,A,,R,2,R,2,A,
2020,199193,32041,320,41,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,32042,320,42,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,32043,320,43,R,26,R,26,A,,R,24,R,24,A,,R,2,R,2,A,
2020,199193,32044,320,44,R,1,R,1,A,,R,1,R,1,A,,Z,0,Z,0,A,
2020,199193,32050,320,50,R,1614,R,1614,A,,R,1550,R,1550,A,,R,64,R,64,A,
2020,199193,33000,330, 0,R,466,R,466,A,,R,454,R,454,A,,R,12,R,12,A,
2020,199193,33010,330,10,R,17,R,17,A,,R,17,R,17,A,,Z,0,Z,0,A,
2020,199193,33040,330,40,R,17,R,17,A,,R,17,R,17,A,,Z,0,Z,0,A,
2020,199193,33043,330,43,R,17,R,17,A,,R,17,R,17,A,,Z,0,Z,0,A,
2020,199193,33050,330,50,R,449,R,449,A,,R,437,R,437,A,,R,12,R,12,A,
2020,199193,34000,340, 0,R,203,R,203,A,,R,196,R,196,A,,R,7,R,7,A,
2020,199193,34050,340,50,R,203,R,203,A,,R,196,R,196,A,,R,7,R,7,A,
2020,199193,35000,350, 0,R,667,R,667,A,,R,659,R,659,A,,R,8,R,8,A,
2020,199193,35060,350,60,R,667,R,667,A,,R,659,R,659,A,,R,8,R,8,A,
2020,199193,36000,360, 0,R,7,R,7,A,,R,7,R,7,A,,Z,0,Z,0,A,
2020,199193,36060,360,60,R,7,R,7,A,,R,7,R,7,A,,Z,0,Z,0,A,
2020,199193,37000,370, 0,R,1294,R,1294,A,,R,1224,R,1224,A,,R,70,R,70,A,
2020,199193,37060,370,60,R,1294,R,1294,A,,R,1224,R,1224,A,,R,70,R,70,A,
2020,199193,38000,380, 0,R,477,R,477,A,,R,477,R,477,A,,Z,0,Z,0,A,
2020,199193,38060,380,60,R,477,R,477,A,,R,477,R,477,A,,Z,0,Z,0,A,
2020,199193,39000,390, 0,R,54,R,54,A,,R,53,R,53,A,,R,1,R,1,A,
2020,199193,39060,390,60,R,54,R,54,A,,R,53,R,53,A,,R,1,R,1,A,
2020,199193,40000,400, 0,R,3238,R,3238,A,,Z,0,Z,0,A,,R,3238,R,3238,A,
2020,199193,41000,410, 0,R,1355,R,1355,A,,Z,0,Z,0,A,,R,1355,R,1355,A,
2020,199193,42000,420, 0,R,1883,R,1883,A,,Z,0,Z,0,A,,R,1883,R,1883,A,
2020,199847,10000,100, 0,R,7399,R,2847,R,4552,R,6572,R,2315,R,4257,R,827,R,532,R,295
2020,199847,10010,100,10,R,2326,R,941,R,1385,R,1986,R,694,R,1292,R,340,R,247,R,93
2020,199847,10020,100,20,R,568,R,353,R,215,R,543,R,345,R,198,R,25,R,8,R,17
2020,199847,10030,100,30,R,182,R,103,R,79,R,181,R,103,R,78,R,1,Z,0,R,1
2020,199847,10040,100,40,R,1576,R,485,R,1091,R,1262,R,246,R,1016,R,314,R,239,R,75
2020,199847,10041,100,41,R,209,R,183,R,26,R,195,R,177,R,18,R,14,R,6,R,8
2020,199847,10042,100,42,R,1137,R,72,R,1065,R,1067,R,69,R,998,R,70,R,3,R,67
2020,199847,10043,100,43,R,230,R,230,Z,0,Z,0,Z,0,Z,0,R,230,R,230,Z,0
2020,199847,10044,100,44,R,139,R,139,Z,0,R,135,R,135,Z,0,R,4,R,4,Z,0
2020,199847,10045,100,45,R,70,R,44,R,26,R,60,R,42,R,18,R,10,R,2,R,8
2020,199847,10050,100,50,R,3634,R,1153,R,2481,R,3356,R,1026,R,2330,R,278,R,127,R,151
2020,199847,10060,100,60,R,1439,R,753,R,686,R,1230,R,595,R,635,R,209,R,158,R,51
2020,199847,20000,200, 0,R,2506,R,922,R,1584,R,2150,R,666,R,1484,R,356,R,256,R,100
2020,199847,20010,200,10,R,2258,R,893,R,1365,R,1919,R,646,R,1273,R,339,R,247,R,92
2020,199847,20020,200,20,R,550,R,341,R,209,R,525,R,333,R,192,R,25,R,8,R,17
2020,199847,20030,200,30,R,182,R,103,R,79,R,181,R,103,R,78,R,1,Z,0,R,1
2020,199847,20040,200,40,R,1526,R,449,R,1077,R,1213,R,210,R,1003,R,313,R,239,R,74
2020,199847,20041,200,41,R,165,R,147,R,18,R,152,R,141,R,11,R,13,R,6,R,7
2020,199847,20042,200,42,R,1131,R,72,R,1059,R,1061,R,69,R,992,R,70,R,3,R,67
2020,199847,20043,200,43,R,230,R,230,Z,0,Z,0,Z,0,Z,0,R,230,R,230,Z,0
2020,199847,20044,200,44,R,139,R,139,Z,0,R,135,R,135,Z,0,R,4,R,4,Z,0
2020,199847,20045,200,45,R,26,R,8,R,18,R,17,R,6,R,11,R,9,R,2,R,7
2020,199847,20050,200,50,R,248,R,29,R,219,R,231,R,20,R,211,R,17,R,9,R,8
2020,199847,21000,210, 0,R,2258,R,893,R,1365,R,1919,R,646,R,1273,R,339,R,247,R,92
2020,199847,21010,210,10,R,2258,R,893,R,1365,R,1919,R,646,R,1273,R,339,R,247,R,92
2020,199847,21020,210,20,R,550,R,341,R,209,R,525,R,333,R,192,R,25,R,8,R,17
2020,199847,21030,210,30,R,182,R,103,R,79,R,181,R,103,R,78,R,1,Z,0,R,1
2020,199847,21040,210,40,R,1526,R,449,R,1077,R,1213,R,210,R,1003,R,313,R,239,R,74
2020,199847,21041,210,41,R,165,R,147,R,18,R,152,R,141,R,11,R,13,R,6,R,7
2020,199847,21042,210,42,R,1131,R,72,R,1059,R,1061,R,69,R,992,R,70,R,3,R,67
2020,199847,21043,210,43,R,230,R,230,Z,0,Z,0,Z,0,Z,0,R,230,R,230,Z,0
2020,199847,21044,210,44,R,139,R,139,Z,0,R,135,R,135,Z,0,R,4,R,4,Z,0
2020,199847,21045,210,45,R,26,R,8,R,18,R,17,R,6,R,11,R,9,R,2,R,7
2020,199847,21100,211, 0,R,409,R,409,Z,0,R,185,R,185,Z,0,R,224,R,224,Z,0
2020,199847,21110,211,10,R,409,R,409,Z,0,R,185,R,185,Z,0,R,224,R,224,Z,0
2020,199847,21120,211,20,R,4,R,4,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0
2020,199847,21140,211,40,R,405,R,405,Z,0,R,183,R,183,Z,0,R,222,R,222,Z,0
2020,199847,21141,211,41,R,141,R,141,Z,0,R,135,R,135,Z,0,R,6,R,6,Z,0
2020,199847,21142,211,42,R,50,R,50,Z,0,R,48,R,48,Z,0,R,2,R,2,Z,0
2020,199847,21143,211,43,R,214,R,214,Z,0,Z,0,Z,0,Z,0,R,214,R,214,Z,0
2020,199847,21144,211,44,R,138,R,138,Z,0,R,134,R,134,Z,0,R,4,R,4,Z,0
2020,199847,21145,211,45,R,3,R,3,Z,0,R,1,R,1,Z,0,R,2,R,2,Z,0
2020,199847,21200,212, 0,R,409,R,409,Z,0,R,185,R,185,Z,0,R,224,R,224,Z,0
2020,199847,21210,212,10,R,409,R,409,Z,0,R,185,R,185,Z,0,R,224,R,224,Z,0
2020,199847,21220,212,20,R,4,R,4,Z,0,R,2,R,2,Z,0,R,2,R,2,Z,0
2020,199847,21240,212,40,R,405,R,405,Z,0,R,183,R,183,Z,0,R,222,R,222,Z,0
2020,199847,21241,212,41,R,141,R,141,Z,0,R,135,R,135,Z,0,R,6,R,6,Z,0
2020,199847,21242,212,42,R,50,R,50,Z,0,R,48,R,48,Z,0,R,2,R,2,Z,0
2020,199847,21243,212,43,R,214,R,214,Z,0,Z,0,Z,0,Z,0,R,214,R,214,Z,0
2020,199847,21244,212,44,R,138,R,138,Z,0,R,134,R,134,Z,0,R,4,R,4,Z,0
2020,199847,21245,212,45,R,3,R,3,Z,0,R,1,R,1,Z,0,R,2,R,2,Z,0
2020,199847,21500,215, 0,R,1849,R,484,R,1365,R,1734,R,461,R,1273,R,115,R,23,R,92
2020,199847,21510,215,10,R,1849,R,484,R,1365,R,1734,R,461,R,1273,R,115,R,23,R,92
2020,199847,21520,215,20,R,546,R,337,R,209,R,523,R,331,R,192,R,23,R,6,R,17
2020,199847,21530,215,30,R,182,R,103,R,79,R,181,R,103,R,78,R,1,Z,0,R,1
2020,199847,21540,215,40,R,1121,R,44,R,1077,R,1030,R,27,R,1003,R,91,R,17,R,74
2020,199847,21541,215,41,R,24,R,6,R,18,R,17,R,6,R,11,R,7,Z,0,R,7
2020,199847,21542,215,42,R,1081,R,22,R,1059,R,1013,R,21,R,992,R,68,R,1,R,67
2020,199847,21543,215,43,R,16,R,16,Z,0,Z,0,Z,0,Z,0,R,16,R,16,Z,0
2020,199847,21544,215,44,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2020,199847,21545,215,45,R,23,R,5,R,18,R,16,R,5,R,11,R,7,Z,0,R,7
2020,199847,22000,220, 0,R,248,R,29,R,219,R,231,R,20,R,211,R,17,R,9,R,8
2020,199847,22050,220,50,R,248,R,29,R,219,R,231,R,20,R,211,R,17,R,9,R,8
2020,199847,25000,250, 0,R,193,R,115,R,78,R,154,R,78,R,76,R,39,R,37,R,2
2020,199847,25010,250,10,R,35,R,31,R,4,R,35,R,31,R,4,Z,0,Z,0,Z,0
2020,199847,25040,250,40,R,35,R,31,R,4,R,35,R,31,R,4,Z,0,Z,0,Z,0
2020,199847,25041,250,41,R,35,R,31,R,4,R,35,R,31,R,4,Z,0,Z,0,Z,0
2020,199847,25045,250,45,R,35,R,31,R,4,R,35,R,31,R,4,Z,0,Z,0,Z,0
2020,199847,25050,250,50,R,158,R,84,R,74,R,119,R,47,R,72,R,39,R,37,R,2
2020,199847,26000,260, 0,R,68,R,64,R,4,R,65,R,61,R,4,R,3,R,3,Z,0
2020,199847,26010,260,10,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26040,260,40,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26041,260,41,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26045,260,45,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26050,260,50,R,34,R,34,Z,0,R,31,R,31,Z,0,R,3,R,3,Z,0
2020,199847,26100,261, 0,R,8,R,8,Z,0,R,6,R,6,Z,0,R,2,R,2,Z,0
2020,199847,26150,261,50,R,8,R,8,Z,0,R,6,R,6,Z,0,R,2,R,2,Z,0
2020,199847,26200,262, 0,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26210,262,10,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26240,262,40,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26241,262,41,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26245,262,45,R,34,R,30,R,4,R,34,R,30,R,4,Z,0,Z,0,Z,0
2020,199847,26300,263, 0,R,26,R,26,Z,0,R,25,R,25,Z,0,R,1,R,1,Z,0
2020,199847,26350,263,50,R,26,R,26,Z,0,R,25,R,25,Z,0,R,1,R,1,Z,0
2020,199847,27000,270, 0,R,125,R,51,R,74,R,89,R,17,R,72,R,36,R,34,R,2
2020,199847,27010,270,10,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2020,199847,27040,270,40,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2020,199847,27041,270,41,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2020,199847,27045,270,45,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2020,199847,27050,270,50,R,124,R,50,R,74,R,88,R,16,R,72,R,36,R,34,R,2
2020,199847,30000,300, 0,R,460,R,218,R,242,R,450,R,212,R,238,R,10,R,6,R,4
2020,199847,30010,300,10,R,28,R,17,R,11,R,28,R,17,R,11,Z,0,Z,0,Z,0
2020,199847,30020,300,20,R,18,R,12,R,6,R,18,R,12,R,6,Z,0,Z,0,Z,0
2020,199847,30040,300,40,R,10,R,5,R,5,R,10,R,5,R,5,Z,0,Z,0,Z,0
2020,199847,30041,300,41,R,5,R,5,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0
2020,199847,30042,300,42,R,5,Z,0,R,5,R,5,Z,0,R,5,Z,0,Z,0,Z,0
2020,199847,30045,300,45,R,5,R,5,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0
2020,199847,30050,300,50,R,432,R,201,R,231,R,422,R,195,R,227,R,10,R,6,R,4
2020,199847,31000,310, 0,R,871,R,436,R,435,R,853,R,427,R,426,R,18,R,9,R,9
2020,199847,31010,310,10,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2020,199847,31040,310,40,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2020,199847,31042,310,42,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2020,199847,31050,310,50,R,870,R,436,R,434,R,852,R,427,R,425,R,18,R,9,R,9
2020,199847,32000,320, 0,R,436,R,150,R,286,R,412,R,138,R,274,R,24,R,12,R,12
2020,199847,32050,320,50,R,436,R,150,R,286,R,412,R,138,R,274,R,24,R,12,R,12
2020,199847,33000,330, 0,R,227,R,213,R,14,R,179,R,167,R,12,R,48,R,46,R,2
2020,199847,33050,330,50,R,227,R,213,R,14,R,179,R,167,R,12,R,48,R,46,R,2
2020,199847,34000,340, 0,R,1267,R,40,R,1227,R,1144,R,32,R,1112,R,123,R,8,R,115
2020,199847,34010,340,10,R,4,Z,0,R,4,R,3,Z,0,R,3,R,1,Z,0,R,1
2020,199847,34040,340,40,R,4,Z,0,R,4,R,3,Z,0,R,3,R,1,Z,0,R,1
2020,199847,34041,340,41,R,4,Z,0,R,4,R,3,Z,0,R,3,R,1,Z,0,R,1
2020,199847,34045,340,45,R,4,Z,0,R,4,R,3,Z,0,R,3,R,1,Z,0,R,1
2020,199847,34050,340,50,R,1263,R,40,R,1223,R,1141,R,32,R,1109,R,122,R,8,R,114
2020,199847,35000,350, 0,R,385,R,316,R,69,R,283,R,216,R,67,R,102,R,100,R,2
2020,199847,35060,350,60,R,385,R,316,R,69,R,283,R,216,R,67,R,102,R,100,R,2
2020,199847,36000,360, 0,R,10,R,10,Z,0,R,10,R,10,Z,0,Z,0,Z,0,Z,0
2020,199847,36060,360,60,R,10,R,10,Z,0,R,10,R,10,Z,0,Z,0,Z,0,Z,0
2020,199847,37000,370, 0,R,955,R,338,R,617,R,857,R,289,R,568,R,98,R,49,R,49
2020,199847,37060,370,60,R,955,R,338,R,617,R,857,R,289,R,568,R,98,R,49,R,49
2020,199847,38000,380, 0,R,55,R,55,Z,0,R,55,R,55,Z,0,Z,0,Z,0,Z,0
2020,199847,38060,380,60,R,55,R,55,Z,0,R,55,R,55,Z,0,Z,0,Z,0,Z,0
2020,199847,39000,390, 0,R,34,R,34,Z,0,R,25,R,25,Z,0,R,9,R,9,Z,0
2020,199847,39060,390,60,R,34,R,34,Z,0,R,25,R,25,Z,0,R,9,R,9,Z,0
2020,199847,40000,400, 0,R,531,R,327,R,204,Z,0,Z,0,Z,0,R,531,R,327,R,204
2020,199847,41000,410, 0,R,221,R,221,Z,0,Z,0,Z,0,Z,0,R,221,R,221,Z,0
2020,199847,42000,420, 0,R,288,R,84,R,204,Z,0,Z,0,Z,0,R,288,R,84,R,204
2020,199847,49000,490, 0,R,22,R,22,Z,0,Z,0,Z,0,Z,0,R,22,R,22,Z,0
2020,201645,10000,100, 0,R,4575,R,2991,R,1584,R,4196,R,2683,R,1513,R,379,R,308,R,71
2020,201645,10010,100,10,R,1508,R,1016,R,492,R,1252,R,785,R,467,R,256,R,231,R,25
2020,201645,10020,100,20,R,586,R,392,R,194,R,586,R,392,R,194,Z,0,Z,0,Z,0
2020,201645,10030,100,30,R,133,R,82,R,51,R,133,R,82,R,51,Z,0,Z,0,Z,0
2020,201645,10040,100,40,R,789,R,542,R,247,R,533,R,311,R,222,R,256,R,231,R,25
2020,201645,10041,100,41,R,424,R,209,R,215,R,424,R,209,R,215,Z,0,Z,0,Z,0
2020,201645,10042,100,42,R,203,R,171,R,32,R,105,R,98,R,7,R,98,R,73,R,25
2020,201645,10043,100,43,R,162,R,162,Z,0,R,4,R,4,Z,0,R,158,R,158,Z,0
2020,201645,10045,100,45,R,424,R,209,R,215,R,424,R,209,R,215,Z,0,Z,0,Z,0
2020,201645,10050,100,50,R,2299,R,1321,R,978,R,2198,R,1259,R,939,R,101,R,62,R,39
2020,201645,10060,100,60,R,768,R,654,R,114,R,746,R,639,R,107,R,22,R,15,R,7
2020,201645,20000,200, 0,R,2005,R,1146,R,859,R,1713,R,893,R,820,R,292,R,253,R,39
2020,201645,20010,200,10,R,1462,R,972,R,490,R,1206,R,741,R,465,R,256,R,231,R,25
2020,201645,20020,200,20,R,574,R,381,R,193,R,574,R,381,R,193,Z,0,Z,0,Z,0
2020,201645,20030,200,30,R,133,R,82,R,51,R,133,R,82,R,51,Z,0,Z,0,Z,0
2020,201645,20040,200,40,R,755,R,509,R,246,R,499,R,278,R,221,R,256,R,231,R,25
2020,201645,20041,200,41,R,390,R,176,R,214,R,390,R,176,R,214,Z,0,Z,0,Z,0
2020,201645,20042,200,42,R,203,R,171,R,32,R,105,R,98,R,7,R,98,R,73,R,25
2020,201645,20043,200,43,R,162,R,162,Z,0,R,4,R,4,Z,0,R,158,R,158,Z,0
2020,201645,20045,200,45,R,390,R,176,R,214,R,390,R,176,R,214,Z,0,Z,0,Z,0
2020,201645,20050,200,50,R,543,R,174,R,369,R,507,R,152,R,355,R,36,R,22,R,14
2020,201645,21000,210, 0,R,1462,R,972,R,490,R,1206,R,741,R,465,R,256,R,231,R,25
2020,201645,21010,210,10,R,1462,R,972,R,490,R,1206,R,741,R,465,R,256,R,231,R,25
2020,201645,21020,210,20,R,574,R,381,R,193,R,574,R,381,R,193,Z,0,Z,0,Z,0
2020,201645,21030,210,30,R,133,R,82,R,51,R,133,R,82,R,51,Z,0,Z,0,Z,0
2020,201645,21040,210,40,R,755,R,509,R,246,R,499,R,278,R,221,R,256,R,231,R,25
2020,201645,21041,210,41,R,390,R,176,R,214,R,390,R,176,R,214,Z,0,Z,0,Z,0
2020,201645,21042,210,42,R,203,R,171,R,32,R,105,R,98,R,7,R,98,R,73,R,25
2020,201645,21043,210,43,R,162,R,162,Z,0,R,4,R,4,Z,0,R,158,R,158,Z,0
2020,201645,21045,210,45,R,390,R,176,R,214,R,390,R,176,R,214,Z,0,Z,0,Z,0
