year,UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW ,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
2020,144050,R,5386,R,2895,R,2491,R,4,R,2,R,2,R,707,R,332,R,375,R,212,R,98,R,114,R,420,R,217,R,203,R,1,R,1,R,0,R,2128,R,1160,R,968,R,184,R,80,R,104,R,123,R,84,R,39,R,1607,R,921,R,686,,,,,,,,,,,,,,,,,,,,,
2020,145600,R,7726,R,3466,R,4260,R,3,R,1,R,2,R,1427,R,694,R,733,R,583,R,175,R,408,R,1599,R,646,R,953,R,4,R,2,R,2,R,2765,R,1250,R,1515,R,206,R,81,R,125,R,121,R,54,R,67,R,1018,R,563,R,455,,,,,,,,,,,,,,,,,,,,,
2020,145637,R,13584,R,7132,R,6452,R,4,R,3,R,1,R,1993,R,1138,R,855,R,627,R,234,R,393,R,1161,R,545,R,616,R,4,R,4,R,0,R,5815,R,2959,R,2856,R,341,R,162,R,179,R,190,R,136,R,54,R,3449,R,1951,R,1498,,,,,,,,,,,,,,,,,,,,,
2020,147767,R,7480,R,3705,R,3775,R,9,R,3,R,6,R,949,R,494,R,455,R,366,R,148,R,218,R,574,R,253,R,321,R,5,R,1,R,4,R,3193,R,1620,R,1573,R,239,R,104,R,135,R,630,R,290,R,340,R,1515,R,792,R,723,,,,,,,,,,,,,,,,,,,,,
2020,151351,R,10907,R,5654,R,5253,R,8,R,3,R,5,R,637,R,356,R,281,R,430,R,196,R,234,R,587,R,292,R,295,R,3,R,1,R,2,R,7109,R,3655,R,3454,R,376,R,186,R,190,R,70,R,45,R,25,R,1687,R,920,R,767,,,,,,,,,,,,,,,,,,,,,
2020,152080,R,3760,R,2074,R,1686,R,3,R,2,R,1,R,182,R,86,R,96,R,130,R,62,R,68,R,327,R,156,R,171,R,1,R,1,Z,0,R,2426,R,1394,R,1032,R,164,R,73,R,91,R,38,R,23,R,15,R,489,R,277,R,212,,,,,,,,,,,,,,,,,,,,,
2020,160472,R,93,R,7,R,86,R,0,R,0,R,0,R,0,R,0,R,0,R,22,R,1,R,21,R,22,R,2,R,20,R,0,R,0,R,0,R,49,R,4,R,45,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,,,,,,,,,
2020,160755,R,3918,R,1648,R,2270,R,8,R,2,R,6,R,210,R,94,R,116,R,322,R,109,R,213,R,251,R,106,R,145,R,2,R,1,R,1,R,2314,R,956,R,1358,R,113,R,44,R,69,R,75,R,34,R,41,R,623,R,302,R,321,,,,,,,,,,,,,,,,,,,,,
2020,162928,R,9132,R,4060,R,5072,R,26,R,5,R,21,R,1200,R,527,R,673,R,596,R,177,R,419,R,646,R,295,R,351,R,8,R,4,R,4,R,3539,R,1645,R,1894,R,305,R,118,R,187,R,327,R,158,R,169,R,2485,R,1131,R,1354,,,,,,,,,,,,,,,,,,,,,
2020,163286,R,11246,R,5675,R,5571,R,13,R,9,R,4,R,1551,R,788,R,763,R,1201,R,465,R,736,R,932,R,439,R,493,R,7,R,2,R,5,R,5161,R,2666,R,2495,R,411,R,196,R,215,R,331,R,173,R,158,R,1639,R,937,R,702,,,,,,,,,,,,,,,,,,,,,
2020,164924,R,4130,R,1825,R,2305,R,2,R,1,R,1,R,347,R,166,R,181,R,154,R,62,R,92,R,378,R,156,R,222,R,0,R,0,R,0,R,2401,R,1080,R,1321,R,115,R,44,R,71,R,240,R,107,R,133,R,493,R,209,R,284,,,,,,,,,,,,,,,,,,,,,
2020,164988,R,11608,R,4631,R,6977,R,12,R,6,R,6,R,1249,R,503,R,746,R,408,R,114,R,294,R,914,R,326,R,588,R,9,R,5,R,4,R,4398,R,1624,R,2774,R,298,R,115,R,183,R,685,R,295,R,390,R,3635,R,1643,R,1992,,,,,,,,,,,,,,,,,,,,,
2020,165015,R,1744,R,729,R,1015,R,2,R,2,R,0,R,167,R,61,R,106,R,71,R,26,R,45,R,107,R,51,R,56,R,1,R,0,R,1,R,719,R,303,R,416,R,49,R,15,R,34,R,60,R,28,R,32,R,568,R,243,R,325,,,,,,,,,,,,,,,,,,,,,
2020,166027,R,9280,R,4570,R,4710,R,10,R,5,R,5,R,1434,R,671,R,763,R,493,R,210,R,283,R,814,R,409,R,405,R,6,R,2,R,4,R,3883,R,1974,R,1909,R,338,R,154,R,184,R,231,R,110,R,121,R,2071,R,1035,R,1036,,,,,,,,,,,,,,,,,,,,,
2020,166629,R,8178,R,4130,R,4048,R,8,R,3,R,5,R,824,R,442,R,382,R,337,R,140,R,197,R,474,R,208,R,266,R,6,R,3,R,3,R,4853,R,2453,R,2400,R,204,R,91,R,113,R,573,R,245,R,328,R,899,R,545,R,354,,,,,,,,,,,,,,,,,,,,,
2020,166683,R,3387,R,2093,R,1294,R,5,R,5,Z,0,R,598,R,283,R,315,R,124,R,81,R,43,R,277,R,189,R,88,Z,0,Z,0,Z,0,R,1019,R,610,R,409,R,131,R,78,R,53,R,120,R,81,R,39,R,1113,R,766,R,347,,,,,,,,,,,,,,,,,,,,,
2020,167358,R,7458,R,3863,R,3595,R,6,R,6,R,0,R,768,R,320,R,448,R,218,R,82,R,136,R,416,R,191,R,225,R,3,R,0,R,3,R,2689,R,1296,R,1393,R,220,R,98,R,122,R,337,R,174,R,163,R,2801,R,1696,R,1105,,,,,,,,,,,,,,,,,,,,,
2020,168148,R,3427,R,1502,R,1925,R,2,R,1,R,1,R,440,R,192,R,248,R,155,R,61,R,94,R,226,R,105,R,121,R,0,R,0,R,0,R,1847,R,794,R,1053,R,142,R,55,R,87,R,119,R,56,R,63,R,496,R,238,R,258,,,,,,,,,,,,,,,,,,,,,
2020,168421,R,1770,R,1195,R,575,R,4,R,3,R,1,R,82,R,45,R,37,R,49,R,31,R,18,R,114,R,61,R,53,Z,0,Z,0,Z,0,R,1028,R,711,R,317,R,37,R,27,R,10,R,84,R,60,R,24,R,372,R,257,R,115,,,,,,,,,,,,,,,,,,,,,
2020,170976,R,13696,R,6855,R,6841,R,15,R,8,R,7,R,1761,R,914,R,847,R,521,R,198,R,323,R,770,R,370,R,400,R,5,R,3,R,2,R,7278,R,3458,R,3820,R,467,R,224,R,243,R,436,R,246,R,190,R,2443,R,1434,R,1009,,,,,,,,,,,,,,,,,,,,,
2020,171100,R,13062,R,6031,R,7031,R,27,R,7,R,20,R,661,R,335,R,326,R,772,R,259,R,513,R,567,R,255,R,312,R,15,R,5,R,10,R,8900,R,4078,R,4822,R,364,R,140,R,224,R,158,R,81,R,77,R,1598,R,871,R,727,,,,,,,,,,,,,,,,,,,,,
2020,174066,R,12786,R,5747,R,7039,R,39,R,20,R,19,R,1082,R,488,R,594,R,489,R,198,R,291,R,491,R,202,R,289,R,5,R,2,R,3,R,8249,R,3605,R,4644,R,438,R,194,R,244,R,233,R,107,R,126,R,1760,R,931,R,829,,,,,,,,,,,,,,,,,,,,,
2020,179867,R,4951,R,2281,R,2670,R,13,R,3,R,10,R,496,R,233,R,263,R,367,R,131,R,236,R,280,R,126,R,154,R,2,R,1,R,1,R,2038,R,925,R,1113,R,123,R,44,R,79,R,168,R,94,R,74,R,1464,R,724,R,740,,,,,,,,,,,,,,,,,,,,,
2020,182670,R,1912,R,963,R,949,R,17,R,4,R,13,R,261,R,118,R,143,R,103,R,50,R,53,R,154,R,83,R,71,R,4,R,2,R,2,R,942,R,489,R,453,R,77,R,32,R,45,R,61,R,23,R,38,R,293,R,162,R,131,,,,,,,,,,,,,,,,,,,,,
2020,185828,R,2809,R,2084,R,725,R,0,R,0,R,0,R,584,R,413,R,171,R,202,R,153,R,49,R,434,R,327,R,107,R,1,R,1,R,0,R,813,R,653,R,160,R,79,R,56,R,23,R,84,R,55,R,29,R,612,R,426,R,186,,,,,,,,,,,,,,,,,,,,,
2020,186131,R,2148,R,1167,R,981,R,2,R,1,R,1,R,325,R,153,R,172,R,119,R,44,R,75,R,174,R,93,R,81,R,3,R,2,R,1,R,871,R,483,R,388,R,83,R,40,R,43,R,61,R,32,R,29,R,510,R,319,R,191,,,,,,,,,,,,,,,,,,,,,
2020,186371,R,1820,R,704,R,1116,R,4,R,1,R,3,R,171,R,79,R,92,R,281,R,75,R,206,R,230,R,62,R,168,R,5,R,2,R,3,R,984,R,417,R,567,R,53,R,17,R,36,R,38,R,19,R,19,R,54,R,32,R,22,,,,,,,,,,,,,,,,,,,,,
2020,186380,R,13415,R,6043,R,7372,R,6,R,1,R,5,R,3058,R,1470,R,1588,R,1022,R,339,R,683,R,1638,R,645,R,993,R,21,R,12,R,9,R,5363,R,2415,R,2948,R,444,R,179,R,265,R,251,R,105,R,146,R,1612,R,877,R,735,,,,,,,,,,,,,,,,,,,,,
2020,186399,R,3769,R,1724,R,2045,R,1,R,0,R,1,R,564,R,260,R,304,R,517,R,193,R,324,R,734,R,298,R,436,R,10,R,2,R,8,R,944,R,513,R,431,R,74,R,36,R,38,R,121,R,71,R,50,R,804,R,351,R,453,,,,,,,,,,,,,,,,,,,,,
2020,186867,R,2238,R,1569,R,669,R,6,R,3,R,3,R,218,R,136,R,82,R,42,R,24,R,18,R,69,R,49,R,20,R,0,R,0,R,0,R,832,R,581,R,251,R,0,R,0,R,0,R,126,R,93,R,33,R,945,R,683,R,262,,,,,,,,,,,,,,,,,,,,,
2020,190415,R,7731,R,3895,R,3836,R,16,R,9,R,7,R,1119,R,538,R,581,R,330,R,140,R,190,R,666,R,351,R,315,R,6,R,3,R,3,R,2483,R,1267,R,1216,R,262,R,130,R,132,R,550,R,292,R,258,R,2299,R,1165,R,1134,,,,,,,,,,,,,,,,,,,,,
2020,191241,R,5448,R,1954,R,3494,R,6,R,2,R,4,R,378,R,138,R,240,R,438,R,106,R,332,R,804,R,230,R,574,R,10,R,5,R,5,R,2535,R,951,R,1584,R,113,R,41,R,72,R,102,R,40,R,62,R,1062,R,441,R,621,,,,,,,,,,,,,,,,,,,,,
2020,193900,R,17813,R,7363,R,10450,R,19,R,5,R,14,R,2360,R,1005,R,1355,R,939,R,308,R,631,R,1730,R,622,R,1108,R,16,R,3,R,13,R,5341,R,2120,R,3221,R,541,R,180,R,361,R,1028,R,470,R,558,R,5839,R,2650,R,3189,,,,,,,,,,,,,,,,,,,,,
2020,194824,R,2062,R,1375,R,687,R,1,R,0,R,1,R,204,R,134,R,70,R,62,R,45,R,17,R,176,R,119,R,57,R,1,R,0,R,1,R,1030,R,694,R,336,R,129,R,78,R,51,R,27,R,18,R,9,R,432,R,287,R,145,,,,,,,,,,,,,,,,,,,,,
2020,195003,R,3787,R,2394,R,1393,R,4,R,2,R,2,R,303,R,188,R,115,R,143,R,86,R,57,R,222,R,132,R,90,R,1,R,0,R,1,R,2160,R,1395,R,765,R,115,R,66,R,49,R,87,R,49,R,38,R,752,R,476,R,276,,,,,,,,,,,,,,,,,,,,,
2020,195030,R,3539,R,1681,R,1858,R,6,R,4,R,2,R,276,R,133,R,143,R,146,R,66,R,80,R,175,R,87,R,88,R,1,R,1,R,0,R,1495,R,693,R,802,R,76,R,26,R,50,R,155,R,86,R,69,R,1209,R,585,R,624,,,,,,,,,,,,,,,,,,,,,
2020,196079,R,4922,R,2418,R,2504,R,3,R,3,R,0,R,539,R,259,R,280,R,237,R,90,R,147,R,482,R,226,R,256,R,3,R,3,R,0,R,2744,R,1325,R,1419,R,101,R,41,R,60,R,77,R,38,R,39,R,736,R,433,R,303,,,,,,,,,,,,,,,,,,,,,
2020,196088,R,8535,R,4441,R,4094,R,21,R,11,R,10,R,936,R,494,R,442,R,472,R,197,R,275,R,420,R,216,R,204,R,5,R,2,R,3,R,3953,R,2017,R,1936,R,160,R,72,R,88,R,462,R,245,R,217,R,2106,R,1187,R,919,,,,,,,,,,,,,,,,,,,,,
2020,196097,R,7282,R,3344,R,3938,R,5,R,2,R,3,R,1349,R,696,R,653,R,460,R,160,R,300,R,759,R,272,R,487,R,7,R,3,R,4,R,2768,R,1155,R,1613,R,163,R,73,R,90,R,488,R,208,R,280,R,1283,R,775,R,508,,,,,,,,,,,,,,,,,,,,,
2020,196413,R,6683,R,3203,R,3480,R,16,R,7,R,9,R,368,R,170,R,198,R,493,R,219,R,274,R,522,R,255,R,267,R,7,R,4,R,3,R,3549,R,1646,R,1903,R,185,R,76,R,109,R,123,R,60,R,63,R,1420,R,766,R,654,,,,,,,,,,,,,,,,,,,,,
2020,197708,R,1549,R,632,R,917,Z,0,Z,0,Z,0,R,31,R,13,R,18,R,44,R,9,R,35,R,68,R,23,R,45,R,1,R,1,Z,0,R,1030,R,445,R,585,R,3,R,1,R,2,R,193,R,55,R,138,R,179,R,85,R,94,,,,,,,,,,,,,,,,,,,,,
2020,198419,R,6272,R,2993,R,3279,R,16,R,9,R,7,R,784,R,358,R,426,R,413,R,153,R,260,R,374,R,163,R,211,R,6,R,1,R,5,R,2674,R,1246,R,1428,R,136,R,58,R,78,R,196,R,89,R,107,R,1673,R,916,R,757,,,,,,,,,,,,,,,,,,,,,
2020,199120,R,8451,R,3540,R,4911,R,28,R,11,R,17,R,779,R,344,R,435,R,605,R,205,R,400,R,585,R,231,R,354,R,5,R,2,R,3,R,5364,R,2224,R,3140,R,384,R,162,R,222,R,265,R,121,R,144,R,436,R,240,R,196,,,,,,,,,,,,,,,,,,,,,
2020,199193,R,9276,R,4837,R,4439,R,33,R,22,R,11,R,603,R,295,R,308,R,551,R,193,R,358,R,378,R,184,R,194,R,4,R,0,R,4,R,5725,R,2935,R,2790,R,277,R,124,R,153,R,315,R,176,R,139,R,1390,R,908,R,482,,,,,,,,,,,,,,,,,,,,,
2020,199847,R,2471,R,1096,R,1375,R,7,R,2,R,5,R,113,R,53,R,60,R,233,R,93,R,140,R,138,R,56,R,82,R,1,Z,0,R,1,R,1627,R,731,R,896,R,48,R,22,R,26,R,44,R,23,R,21,R,260,R,116,R,144,,,,,,,,,,,,,,,,,,,,,
2020,201645,R,3507,R,1644,R,1863,R,1,R,0,R,1,R,489,R,224,R,265,R,207,R,64,R,143,R,153,R,66,R,87,R,1,R,0,R,1,R,1593,R,732,R,861,R,109,R,54,R,55,R,90,R,42,R,48,R,864,R,462,R,402,,,,,,,,,,,,,,,,,,,,,
2020,204796,R,16157,R,7753,R,8404,R,8,R,1,R,7,R,1065,R,497,R,568,R,841,R,312,R,529,R,712,R,326,R,386,R,5,R,3,R,2,R,10602,R,5052,R,5550,R,530,R,245,R,285,R,533,R,297,R,236,R,1861,R,1020,R,841,,,,,,,,,,,,,,,,,,,,,
2020,211440,R,4967,R,2908,R,2059,R,0,R,0,R,0,R,733,R,354,R,379,R,113,R,72,R,41,R,197,R,133,R,64,R,0,R,0,R,0,R,1032,R,621,R,411,R,101,R,52,R,49,R,236,R,141,R,95,R,2555,R,1535,R,1020,,,,,,,,,,,,,,,,,,,,,
2020,212054,R,6190,R,2550,R,3640,R,6,R,3,R,3,R,789,R,354,R,435,R,560,R,155,R,405,R,369,R,141,R,228,R,7,R,4,R,3,R,3306,R,1359,R,1947,R,185,R,59,R,126,R,232,R,91,R,141,R,736,R,384,R,352,,,,,,,,,,,,,,,,,,,,,
2020,213543,R,1891,R,1034,R,857,R,5,R,1,R,4,R,121,R,56,R,65,R,65,R,35,R,30,R,137,R,67,R,70,R,3,R,2,R,1,R,1119,R,607,R,512,R,38,R,14,R,24,R,70,R,41,R,29,R,333,R,211,R,122,,,,,,,,,,,,,,,,,,,,,
2020,215062,R,8046,R,3526,R,4520,R,7,R,2,R,5,R,1214,R,497,R,717,R,484,R,180,R,304,R,581,R,262,R,319,R,2,R,1,R,1,R,3442,R,1509,R,1933,R,261,R,90,R,171,R,135,R,70,R,65,R,1920,R,915,R,1005,,,,,,,,,,,,,,,,,,,,,
2020,215293,R,7915,R,3411,R,4504,R,6,R,3,R,3,R,707,R,260,R,447,R,373,R,134,R,239,R,283,R,117,R,166,R,0,R,0,R,0,R,4965,R,2157,R,2808,R,259,R,97,R,162,R,256,R,93,R,163,R,1066,R,550,R,516,,,,,,,,,,,,,,,,,,,,,
2020,216597,R,3267,R,1515,R,1752,R,2,R,1,R,1,R,170,R,70,R,100,R,165,R,66,R,99,R,206,R,84,R,122,Z,0,Z,0,Z,0,R,2395,R,1134,R,1261,R,81,R,36,R,45,R,132,R,71,R,61,R,116,R,53,R,63,,,,,,,,,,,,,,,,,,,,,
2020,217156,R,2801,R,1375,R,1426,R,7,R,2,R,5,R,372,R,176,R,196,R,149,R,68,R,81,R,290,R,120,R,170,R,6,R,3,R,3,R,1152,R,591,R,561,R,127,R,51,R,76,R,156,R,64,R,92,R,542,R,300,R,242,,,,,,,,,,,,,,,,,,,,,
2020,217882,R,6829,R,3317,R,3512,R,16,R,10,R,6,R,170,R,90,R,80,R,361,R,155,R,206,R,275,R,131,R,144,R,2,R,1,R,1,R,5307,R,2493,R,2814,R,186,R,76,R,110,R,44,R,19,R,25,R,468,R,342,R,126,,,,,,,,,,,,,,,,,,,,,
2020,217925,R,321,R,171,R,150,R,1,R,1,R,0,R,5,R,4,R,1,R,42,R,18,R,24,R,18,R,10,R,8,R,0,R,0,R,0,R,158,R,75,R,83,R,2,R,1,R,1,R,27,R,20,R,7,R,68,R,42,R,26,,,,,,,,,,,,,,,,,,,,,
2020,221999,R,3850,R,1611,R,2239,R,11,R,4,R,7,R,351,R,183,R,168,R,302,R,118,R,184,R,264,R,112,R,152,R,3,R,1,R,2,R,2257,R,900,R,1357,R,148,R,57,R,91,R,102,R,46,R,56,R,412,R,190,R,222,,,,,,,,,,,,,,,,,,,,,
2020,223232,R,4583,R,1860,R,2723,R,22,R,9,R,13,R,220,R,97,R,123,R,268,R,94,R,174,R,657,R,235,R,422,R,2,Z,0,R,2,R,2995,R,1234,R,1761,R,213,R,90,R,123,R,46,R,16,R,30,R,160,R,85,R,75,,,,,,,,,,,,,,,,,,,,,
2020,227757,R,2071,R,1173,R,898,R,2,Z,0,R,2,R,380,R,190,R,190,R,89,R,53,R,36,R,212,R,125,R,87,R,5,R,4,R,1,R,761,R,435,R,326,R,54,R,30,R,24,R,61,R,40,R,21,R,507,R,296,R,211,,,,,,,,,,,,,,,,,,,,,
2020,228246,R,3538,R,1835,R,1703,R,7,R,5,R,2,R,240,R,124,R,116,R,208,R,94,R,114,R,421,R,197,R,224,R,3,R,2,R,1,R,1930,R,1002,R,928,R,114,R,59,R,55,R,10,R,5,R,5,R,605,R,347,R,258,,,,,,,,,,,,,,,,,,,,,
2020,228723,R,17652,R,8849,R,8803,R,36,R,17,R,19,R,1181,R,624,R,557,R,543,R,240,R,303,R,3468,R,1596,R,1872,R,14,R,5,R,9,R,10217,R,5006,R,5211,R,464,R,219,R,245,R,165,R,95,R,70,R,1564,R,1047,R,517,,,,,,,,,,,,,,,,,,,,,
2020,228778,R,14533,R,6847,R,7686,R,26,R,15,R,11,R,2646,R,1327,R,1319,R,554,R,213,R,341,R,2898,R,1194,R,1704,R,12,R,4,R,8,R,6242,R,2910,R,3332,R,449,R,214,R,235,R,245,R,129,R,116,R,1461,R,841,R,620,,,,,,,,,,,,,,,,,,,,,
2020,228875,R,2738,R,1121,R,1617,R,23,R,10,R,13,R,67,R,32,R,35,R,146,R,57,R,89,R,354,R,148,R,206,R,4,R,3,R,1,R,1887,R,732,R,1155,R,39,R,9,R,30,R,73,R,49,R,24,R,145,R,81,R,64,,,,,,,,,,,,,,,,,,,,,
2020,231624,R,2620,R,1152,R,1468,R,5,R,2,R,3,R,166,R,72,R,94,R,176,R,72,R,104,R,234,R,91,R,143,R,1,R,1,R,0,R,1561,R,717,R,844,R,115,R,41,R,74,R,106,R,43,R,63,R,256,R,113,R,143,,,,,,,,,,,,,,,,,,,,,
2020,234076,R,7399,R,3603,R,3796,R,4,R,3,R,1,R,801,R,389,R,412,R,410,R,163,R,247,R,433,R,193,R,240,R,2,R,1,R,1,R,4261,R,2054,R,2207,R,276,R,113,R,163,R,455,R,285,R,170,R,757,R,402,R,355,,,,,,,,,,,,,,,,,,,,,
2020,236948,R,13594,R,6237,R,7357,R,55,R,25,R,30,R,2674,R,1194,R,1480,R,382,R,154,R,228,R,1011,R,449,R,562,R,38,R,21,R,17,R,6131,R,2828,R,3303,R,803,R,329,R,474,R,239,R,112,R,127,R,2261,R,1125,R,1136,,,,,,,,,,,,,,,,,,,,,
2020,239105,R,2958,R,1277,R,1681,R,5,R,1,R,4,R,190,R,80,R,110,R,94,R,45,R,49,R,280,R,125,R,155,Z,0,Z,0,Z,0,R,2072,R,897,R,1175,R,91,R,32,R,59,R,83,R,26,R,57,R,143,R,71,R,72,,,,,,,,,,,,,,,,,,,,,
2020,240444,R,11375,R,5416,R,5959,R,22,R,11,R,11,R,637,R,279,R,358,R,228,R,99,R,129,R,535,R,255,R,280,R,15,R,10,R,5,R,7600,R,3525,R,4075,R,363,R,155,R,208,R,189,R,93,R,96,R,1786,R,989,R,797,,,,,,,,,,,,,,,,,,,,,
2020,243744,R,4769,R,2573,R,2196,R,9,R,6,R,3,R,830,R,376,R,454,R,191,R,105,R,86,R,487,R,258,R,229,R,6,R,3,R,3,R,1698,R,939,R,759,R,268,R,129,R,139,R,32,R,19,R,13,R,1248,R,738,R,510,,,,,,,,,,,,,,,,,,,,,
2020,243780,R,10740,R,5989,R,4751,R,8,R,4,R,4,R,730,R,446,R,284,R,324,R,147,R,177,R,505,R,253,R,252,R,11,R,8,R,3,R,6161,R,3225,R,2936,R,257,R,129,R,128,R,275,R,153,R,122,R,2469,R,1624,R,845,,,,,,,,,,,,,,,,,,,,,
2020,445188,R,1669,R,805,R,864,R,1,R,0,R,1,R,332,R,194,R,138,R,65,R,24,R,41,R,844,R,375,R,469,R,9,R,6,R,3,R,220,R,120,R,100,R,45,R,21,R,24,R,7,R,6,R,1,R,146,R,59,R,87,,,,,,,,,,,,,,,,,,,,,
2021,100858,R,7612,R,3736,R,3876,R,20,R,11,R,9,R,175,R,99,R,76,R,409,R,160,R,249,R,269,R,145,R,124,R,4,R,1,R,3,R,5815,R,2756,R,3059,R,153,R,74,R,79,R,23,R,11,R,12,R,744,R,479,R,265,,,,,,,,,,,,,,,,,,,,,
2021,110404,R,523,R,319,R,204,Z,0,Z,0,Z,0,R,129,R,61,R,68,R,7,R,4,R,3,R,40,R,31,R,9,Z,0,Z,0,Z,0,R,158,R,104,R,54,R,27,R,12,R,15,R,1,R,1,Z,0,R,161,R,106,R,55,,,,,,,,,,,,,,,,,,,,,
2021,110635,R,13059,R,6302,R,6757,R,15,R,8,R,7,R,3870,R,1873,R,1997,R,283,R,126,R,157,R,1779,R,696,R,1083,R,16,R,6,R,10,R,3576,R,1724,R,1852,R,685,R,294,R,391,R,533,R,299,R,234,R,2302,R,1276,R,1026,,,,,,,,,,,,,,,,,,,,,
2021,110644,R,10871,R,4429,R,6442,R,25,R,8,R,17,R,2705,R,1111,R,1594,R,216,R,61,R,155,R,2171,R,695,R,1476,R,38,R,13,R,25,R,2877,R,1159,R,1718,R,614,R,225,R,389,R,170,R,81,R,89,R,2055,R,1076,R,979,,,,,,,,,,,,,,,,,,,,,
2021,110653,R,11323,R,5330,R,5993,R,7,R,5,R,2,R,3774,R,1761,R,2013,R,222,R,89,R,133,R,2527,R,984,R,1543,R,17,R,12,R,5,R,1933,R,942,R,991,R,484,R,209,R,275,R,258,R,131,R,127,R,2101,R,1197,R,904,,,,,,,,,,,,,,,,,,,,,
2021,110662,R,14011,R,6278,R,7733,R,21,R,10,R,11,R,3402,R,1560,R,1842,R,438,R,135,R,303,R,2789,R,939,R,1850,R,27,R,8,R,19,R,4033,R,1938,R,2095,R,730,R,292,R,438,R,383,R,175,R,208,R,2188,R,1221,R,967,,,,,,,,,,,,,,,,,,,,,
2021,110671,R,7138,R,3343,R,3795,R,8,R,2,R,6,R,2089,R,1048,R,1041,R,271,R,94,R,177,R,2699,R,1064,R,1635,R,26,R,14,R,12,R,1051,R,541,R,510,R,244,R,116,R,128,R,82,R,40,R,42,R,668,R,424,R,244,,,,,,,,,,,,,,,,,,,,,
2021,110680,R,11422,R,5845,R,5577,R,10,R,6,R,4,R,3265,R,1603,R,1662,R,164,R,67,R,97,R,1896,R,814,R,1082,R,23,R,11,R,12,R,2531,R,1340,R,1191,R,501,R,244,R,257,R,190,R,100,R,90,R,2842,R,1660,R,1182,,,,,,,,,,,,,,,,,,,,,
2021,110705,R,7160,R,3280,R,3880,R,14,R,4,R,10,R,1188,R,542,R,646,R,168,R,62,R,106,R,1626,R,656,R,970,R,11,R,6,R,5,R,2446,R,1136,R,1310,R,510,R,216,R,294,R,180,R,102,R,78,R,1017,R,556,R,461,,,,,,,,,,,,,,,,,,,,,
2021,110714,R,5449,R,2749,R,2700,R,2,R,1,R,1,R,1097,R,619,R,478,R,86,R,34,R,52,R,1430,R,622,R,808,R,5,R,1,R,4,R,1751,R,882,R,869,R,456,R,221,R,235,R,106,R,60,R,46,R,516,R,309,R,207,,,,,,,,,,,,,,,,,,,,,
2021,121150,R,3231,R,1129,R,2102,R,10,R,4,R,6,R,284,R,108,R,176,R,231,R,74,R,157,R,477,R,149,R,328,R,20,R,7,R,13,R,1346,R,463,R,883,R,133,R,37,R,96,R,224,R,89,R,135,R,506,R,198,R,308,,,,,,,,,,,,,,,,,,,,,
2021,122931,R,2599,R,1243,R,1356,R,0,R,0,R,0,R,459,R,230,R,229,R,66,R,27,R,39,R,424,R,188,R,236,R,7,R,3,R,4,R,1059,R,527,R,532,R,174,R,72,R,102,R,63,R,31,R,32,R,347,R,165,R,182,,,,,,,,,,,,,,,,,,,,,
2021,123961,R,16443,R,7503,R,8940,R,34,R,14,R,20,R,2711,R,1153,R,1558,R,864,R,288,R,576,R,2382,R,880,R,1502,R,40,R,22,R,18,R,4810,R,2229,R,2581,R,527,R,226,R,301,R,731,R,283,R,448,R,4344,R,2408,R,1936,,,,,,,,,,,,,,,,,,,,,
2021,126614,R,8940,R,4897,R,4043,R,20,R,11,R,9,R,465,R,244,R,221,R,135,R,77,R,58,R,1031,R,511,R,520,R,5,R,1,R,4,R,5875,R,3206,R,2669,R,492,R,244,R,248,R,110,R,61,R,49,R,807,R,542,R,265,,,,,,,,,,,,,,,,,,,,,
2021,126775,R,1606,R,1125,R,481,R,8,R,5,R,3,R,74,R,41,R,33,R,22,R,15,R,7,R,132,R,97,R,35,R,1,R,0,R,1,R,1121,R,779,R,342,R,68,R,43,R,25,R,20,R,16,R,4,R,160,R,129,R,31,,,,,,,,,,,,,,,,,,,,,
