year,UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW 
2021,185828,15,19,2,2,21 ,R,50,R,45,R,5,R,0,R,0,R,0,R,10,R,8,R,2,R,2,R,2,R,0,R,10,R,9,R,1,R,1,R,1,R,0,R,19,R,17,R,2,R,2,R,2,R,0,R,3,R,3,R,0,R,3,R,3,R,0
2021,185828,16,20,2,2,30 ,R,194,R,165,R,29,Z,0,Z,0,Z,0,R,35,R,32,R,3,R,14,R,11,R,3,R,53,R,47,R,6,Z,0,Z,0,Z,0,R,80,R,66,R,14,R,1,Z,0,R,1,R,8,R,8,Z,0,R,3,R,1,R,2
2021,185828,40,11,1,1,999,R,7,R,6,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2021,185828,41,31,1,1,999,R,23,R,22,R,1,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,1,R,1,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,8,R,8,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0
2021,185828,42,32,1,1,999,R,40,R,35,R,5,R,0,R,0,R,0,R,6,R,4,R,2,R,5,R,5,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,11,R,10,R,1,R,2,R,2,R,0,R,3,R,3,R,0,R,4,R,3,R,1
2021,185828,43,31,2,2,22 ,R,23,R,22,R,1,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,1,R,1,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,8,R,8,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0
2021,185828,44,32,2,2,23 ,R,40,R,35,R,5,R,0,R,0,R,0,R,6,R,4,R,2,R,5,R,5,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,11,R,10,R,1,R,2,R,2,R,0,R,3,R,3,R,0,R,4,R,3,R,1
2021,186131, 2,12,1,1,999,R,1316,R,692,R,624,R,2,R,0,R,2,R,291,R,143,R,148,R,90,R,39,R,51,R,141,R,78,R,63,R,2,R,2,R,0,R,555,R,309,R,246,R,46,R,18,R,28,R,18,R,9,R,9,R,171,R,94,R,77
2021,186131, 3,13,1,1,999,R,1284,R,668,R,616,R,2,R,0,R,2,R,287,R,141,R,146,R,86,R,36,R,50,R,139,R,76,R,63,R,2,R,2,R,0,R,546,R,302,R,244,R,44,R,16,R,28,R,17,R,8,R,9,R,161,R,87,R,74
2021,186131, 6,10,2,2,10 ,R,1318,R,694,R,624,R,2,R,0,R,2,R,292,R,144,R,148,R,90,R,39,R,51,R,141,R,78,R,63,R,2,R,2,R,0,R,555,R,309,R,246,R,46,R,18,R,28,R,18,R,9,R,9,R,172,R,95,R,77
2021,186131, 7,11,2,2,45 ,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2021,186131, 8,12,2,2,50 ,R,1316,R,692,R,624,R,2,R,0,R,2,R,291,R,143,R,148,R,90,R,39,R,51,R,141,R,78,R,63,R,2,R,2,R,0,R,555,R,309,R,246,R,46,R,18,R,28,R,18,R,9,R,9,R,171,R,94,R,77
2021,186131, 9,13,2,2,29A,R,1284,R,668,R,616,R,2,R,0,R,2,R,287,R,141,R,146,R,86,R,36,R,50,R,139,R,76,R,63,R,2,R,2,R,0,R,546,R,302,R,244,R,44,R,16,R,28,R,17,R,8,R,9,R,161,R,87,R,74
2021,186131,12,16,2,2,18A,R,1284,R,668,R,616,R,2,R,0,R,2,R,287,R,141,R,146,R,86,R,36,R,50,R,139,R,76,R,63,R,2,R,2,R,0,R,546,R,302,R,244,R,44,R,16,R,28,R,17,R,8,R,9,R,161,R,87,R,74
2021,186131,13,17,2,2,19 ,R,1178,R,603,R,575,R,2,R,0,R,2,R,265,R,129,R,136,R,81,R,33,R,48,R,124,R,66,R,58,R,2,R,2,R,0,R,514,R,277,R,237,R,40,R,14,R,26,R,16,R,8,R,8,R,134,R,74,R,60
2021,186131,14,18,2,2,20 ,R,85,R,51,R,34,R,0,R,0,R,0,R,15,R,9,R,6,R,4,R,2,R,2,R,12,R,8,R,4,R,0,R,0,R,0,R,28,R,21,R,7,R,4,R,2,R,2,R,1,R,0,R,1,R,21,R,9,R,12
2021,186131,15,19,2,2,21 ,R,21,R,14,R,7,R,0,R,0,R,0,R,7,R,3,R,4,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,4,R,2
2021,186131,40,11,1,1,999,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2021,186131,41,31,1,1,999,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2021,186131,42,32,1,1,999,R,25,R,19,R,6,R,0,R,0,R,0,R,3,R,1,R,2,R,4,R,3,R,1,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,1,R,1,R,0,R,1,R,1,R,0,R,9,R,7,R,2
2021,186131,43,31,2,2,22 ,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2021,186131,44,32,2,2,23 ,R,25,R,19,R,6,R,0,R,0,R,0,R,3,R,1,R,2,R,4,R,3,R,1,R,2,R,2,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,1,R,1,R,0,R,1,R,1,R,0,R,9,R,7,R,2
2021,186371, 2,12,1,1,999,R,422,R,184,R,238,R,0,R,0,R,0,R,73,R,28,R,45,R,60,R,25,R,35,R,73,R,32,R,41,R,0,R,0,R,0,R,179,R,86,R,93,R,18,R,6,R,12,R,11,R,4,R,7,R,8,R,3,R,5
2021,186371, 3,13,1,1,999,R,299,R,115,R,184,R,0,R,0,R,0,R,59,R,20,R,39,R,37,R,14,R,23,R,48,R,20,R,28,R,0,R,0,R,0,R,125,R,51,R,74,R,12,R,4,R,8,R,11,R,4,R,7,R,7,R,2,R,5
2021,186371, 4,20,1,1,999,R,58,R,29,R,29,R,0,R,0,R,0,R,7,R,4,R,3,R,8,R,3,R,5,R,12,R,4,R,8,R,0,R,0,R,0,R,28,R,18,R,10,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0
2021,186371, 6,10,2,2,10 ,R,422,R,184,R,238,R,0,R,0,R,0,R,73,R,28,R,45,R,60,R,25,R,35,R,73,R,32,R,41,R,0,R,0,R,0,R,179,R,86,R,93,R,18,R,6,R,12,R,11,R,4,R,7,R,8,R,3,R,5
2021,186371, 8,12,2,2,50 ,R,422,R,184,R,238,R,0,R,0,R,0,R,73,R,28,R,45,R,60,R,25,R,35,R,73,R,32,R,41,R,0,R,0,R,0,R,179,R,86,R,93,R,18,R,6,R,12,R,11,R,4,R,7,R,8,R,3,R,5
2021,186371, 9,13,2,2,29A,R,299,R,115,R,184,R,0,R,0,R,0,R,59,R,20,R,39,R,37,R,14,R,23,R,48,R,20,R,28,R,0,R,0,R,0,R,125,R,51,R,74,R,12,R,4,R,8,R,11,R,4,R,7,R,7,R,2,R,5
2021,186371,12,16,2,2,18A,R,299,R,115,R,184,R,0,R,0,R,0,R,59,R,20,R,39,R,37,R,14,R,23,R,48,R,20,R,28,R,0,R,0,R,0,R,125,R,51,R,74,R,12,R,4,R,8,R,11,R,4,R,7,R,7,R,2,R,5
2021,186371,13,17,2,2,19 ,R,181,R,63,R,118,R,0,R,0,R,0,R,35,R,7,R,28,R,17,R,6,R,11,R,25,R,11,R,14,R,0,R,0,R,0,R,88,R,33,R,55,R,6,R,2,R,4,R,6,R,3,R,3,R,4,R,1,R,3
2021,186371,14,18,2,2,20 ,R,98,R,43,R,55,R,0,R,0,R,0,R,22,R,13,R,9,R,15,R,6,R,9,R,18,R,6,R,12,R,0,R,0,R,0,R,31,R,15,R,16,R,6,R,2,R,4,R,4,R,1,R,3,R,2,R,0,R,2
2021,186371,15,19,2,2,21 ,R,20,R,9,R,11,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,2,R,3,R,5,R,3,R,2,R,0,R,0,R,0,R,6,R,3,R,3,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0
2021,186371,16,20,2,2,30 ,R,58,R,29,R,29,R,0,R,0,R,0,R,7,R,4,R,3,R,8,R,3,R,5,R,12,R,4,R,8,R,0,R,0,R,0,R,28,R,18,R,10,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0
2021,186371,41,31,1,1,999,R,12,R,8,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,6,R,3,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186371,42,32,1,1,999,R,53,R,32,R,21,R,0,R,0,R,0,R,6,R,4,R,2,R,9,R,5,R,4,R,11,R,6,R,5,R,0,R,0,R,0,R,23,R,14,R,9,R,3,R,2,R,1,R,0,R,0,R,0,R,1,R,1,R,0
2021,186371,43,31,2,2,22 ,R,12,R,8,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,6,R,3,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186371,44,32,2,2,23 ,R,53,R,32,R,21,R,0,R,0,R,0,R,6,R,4,R,2,R,9,R,5,R,4,R,11,R,6,R,5,R,0,R,0,R,0,R,23,R,14,R,9,R,3,R,2,R,1,R,0,R,0,R,0,R,1,R,1,R,0
2021,186380, 2,12,1,1,999,R,6601,R,3272,R,3329,R,2,R,1,R,1,R,1904,R,918,R,986,R,453,R,164,R,289,R,840,R,381,R,459,R,13,R,6,R,7,R,2416,R,1273,R,1143,R,245,R,113,R,132,R,87,R,51,R,36,R,641,R,365,R,276
2021,186380, 3,13,1,1,999,R,5527,R,2624,R,2903,R,2,R,1,R,1,R,1683,R,779,R,904,R,344,R,108,R,236,R,635,R,272,R,363,R,11,R,5,R,6,R,2045,R,1046,R,999,R,207,R,94,R,113,R,71,R,38,R,33,R,529,R,281,R,248
2021,186380, 4,20,1,1,999,R,544,R,288,R,256,R,0,R,0,R,0,R,105,R,61,R,44,R,56,R,28,R,28,R,112,R,54,R,58,R,0,R,0,R,0,R,235,R,129,R,106,R,26,R,10,R,16,R,7,R,5,R,2,R,3,R,1,R,2
2021,186380, 6,10,2,2,10 ,R,6387,R,3188,R,3199,R,2,R,1,R,1,R,1770,R,863,R,907,R,450,R,163,R,287,R,827,R,377,R,450,R,13,R,6,R,7,R,2374,R,1258,R,1116,R,236,R,109,R,127,R,84,R,49,R,35,R,631,R,362,R,269
2021,186380, 7,11,2,2,45 ,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186380, 8,12,2,2,50 ,R,6386,R,3187,R,3199,R,2,R,1,R,1,R,1770,R,863,R,907,R,450,R,163,R,287,R,826,R,376,R,450,R,13,R,6,R,7,R,2374,R,1258,R,1116,R,236,R,109,R,127,R,84,R,49,R,35,R,631,R,362,R,269
2021,186380, 9,13,2,2,29A,R,5350,R,2560,R,2790,R,2,R,1,R,1,R,1573,R,739,R,834,R,341,R,107,R,234,R,625,R,269,R,356,R,11,R,5,R,6,R,2009,R,1033,R,976,R,199,R,90,R,109,R,69,R,37,R,32,R,521,R,279,R,242
2021,186380,12,16,2,2,18A,R,5350,R,2560,R,2790,R,2,R,1,R,1,R,1573,R,739,R,834,R,341,R,107,R,234,R,625,R,269,R,356,R,11,R,5,R,6,R,2009,R,1033,R,976,R,199,R,90,R,109,R,69,R,37,R,32,R,521,R,279,R,242
2021,186380,13,17,2,2,19 ,R,4322,R,1960,R,2362,R,2,R,1,R,1,R,1293,R,571,R,722,R,265,R,75,R,190,R,444,R,172,R,272,R,8,R,3,R,5,R,1685,R,831,R,854,R,154,R,69,R,85,R,53,R,28,R,25,R,418,R,210,R,208
2021,186380,14,18,2,2,20 ,R,877,R,510,R,367,R,0,R,0,R,0,R,233,R,137,R,96,R,65,R,28,R,37,R,155,R,85,R,70,R,3,R,2,R,1,R,283,R,174,R,109,R,42,R,20,R,22,R,14,R,9,R,5,R,82,R,55,R,27
2021,186380,15,19,2,2,21 ,R,151,R,90,R,61,R,0,R,0,R,0,R,47,R,31,R,16,R,11,R,4,R,7,R,26,R,12,R,14,R,0,R,0,R,0,R,41,R,28,R,13,R,3,R,1,R,2,R,2,R,0,R,2,R,21,R,14,R,7
2021,186380,16,20,2,2,30 ,R,530,R,284,R,246,R,0,R,0,R,0,R,97,R,58,R,39,R,56,R,28,R,28,R,111,R,54,R,57,R,0,R,0,R,0,R,231,R,128,R,103,R,25,R,10,R,15,R,7,R,5,R,2,R,3,R,1,R,2
2021,186380,18,10,3,3,10 ,R,215,R,85,R,130,R,0,R,0,R,0,R,134,R,55,R,79,R,3,R,1,R,2,R,14,R,5,R,9,R,0,R,0,R,0,R,42,R,15,R,27,R,9,R,4,R,5,R,3,R,2,R,1,R,10,R,3,R,7
2021,186380,20,12,3,3,50 ,R,215,R,85,R,130,R,0,R,0,R,0,R,134,R,55,R,79,R,3,R,1,R,2,R,14,R,5,R,9,R,0,R,0,R,0,R,42,R,15,R,27,R,9,R,4,R,5,R,3,R,2,R,1,R,10,R,3,R,7
2021,186380,21,13,3,3,29A,R,177,R,64,R,113,R,0,R,0,R,0,R,110,R,40,R,70,R,3,R,1,R,2,R,10,R,3,R,7,R,0,R,0,R,0,R,36,R,13,R,23,R,8,R,4,R,4,R,2,R,1,R,1,R,8,R,2,R,6
2021,186380,23,15,3,3,12A,R,133,R,46,R,87,R,0,R,0,R,0,R,84,R,30,R,54,R,2,R,0,R,2,R,9,R,3,R,6,R,0,R,0,R,0,R,26,R,10,R,16,R,6,R,2,R,4,R,1,R,0,R,1,R,5,R,1,R,4
2021,186380,24,16,3,3,18A,R,44,R,18,R,26,R,0,R,0,R,0,R,26,R,10,R,16,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,3,R,7,R,2,R,2,R,0,R,1,R,1,R,0,R,3,R,1,R,2
2021,186380,25,20,3,3,30 ,R,14,R,4,R,10,R,0,R,0,R,0,R,8,R,3,R,5,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,1,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2021,186380,40,11,1,1,999,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186380,41,31,1,1,999,R,83,R,62,R,21,R,0,R,0,R,0,R,26,R,18,R,8,R,7,R,4,R,3,R,15,R,11,R,4,R,1,R,1,R,0,R,21,R,16,R,5,R,2,R,2,R,0,R,3,R,3,R,0,R,8,R,7,R,1
2021,186380,42,32,1,1,999,R,447,R,298,R,149,R,0,R,0,R,0,R,90,R,60,R,30,R,46,R,24,R,22,R,78,R,44,R,34,R,1,R,0,R,1,R,115,R,82,R,33,R,10,R,7,R,3,R,6,R,5,R,1,R,101,R,76,R,25
2021,186380,43,31,2,2,22 ,R,81,R,60,R,21,R,0,R,0,R,0,R,24,R,16,R,8,R,7,R,4,R,3,R,15,R,11,R,4,R,1,R,1,R,0,R,21,R,16,R,5,R,2,R,2,R,0,R,3,R,3,R,0,R,8,R,7,R,1
2021,186380,44,32,2,2,23 ,R,425,R,283,R,142,R,0,R,0,R,0,R,76,R,50,R,26,R,46,R,24,R,22,R,75,R,42,R,33,R,1,R,0,R,1,R,113,R,81,R,32,R,10,R,7,R,3,R,5,R,4,R,1,R,99,R,75,R,24
2021,186380,45,31,3,3,22 ,R,2,R,2,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186380,46,32,3,3,23 ,R,22,R,15,R,7,R,0,R,0,R,0,R,14,R,10,R,4,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1
2021,186399, 2,12,1,1,999,R,1191,R,559,R,632,R,1,R,1,R,0,R,292,R,141,R,151,R,198,R,84,R,114,R,299,R,128,R,171,R,5,R,2,R,3,R,287,R,158,R,129,R,30,R,12,R,18,R,21,R,10,R,11,R,58,R,23,R,35
2021,186399, 3,13,1,1,999,R,773,R,321,R,452,R,0,R,0,R,0,R,200,R,86,R,114,R,114,R,41,R,73,R,184,R,67,R,117,R,2,R,0,R,2,R,193,R,94,R,99,R,21,R,10,R,11,R,18,R,8,R,10,R,41,R,15,R,26
2021,186399, 4,20,1,1,999,R,239,R,141,R,98,R,1,R,1,R,0,R,57,R,32,R,25,R,46,R,25,R,21,R,57,R,31,R,26,R,3,R,2,R,1,R,68,R,47,R,21,R,3,R,0,R,3,R,2,R,2,R,0,R,2,R,1,R,1
2021,186399, 6,10,2,2,10 ,R,1192,R,560,R,632,R,1,R,1,R,0,R,293,R,142,R,151,R,198,R,84,R,114,R,299,R,128,R,171,R,5,R,2,R,3,R,287,R,158,R,129,R,30,R,12,R,18,R,21,R,10,R,11,R,58,R,23,R,35
2021,186399, 7,11,2,2,45 ,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186399, 8,12,2,2,50 ,R,1191,R,559,R,632,R,1,R,1,R,0,R,292,R,141,R,151,R,198,R,84,R,114,R,299,R,128,R,171,R,5,R,2,R,3,R,287,R,158,R,129,R,30,R,12,R,18,R,21,R,10,R,11,R,58,R,23,R,35
2021,186399, 9,13,2,2,29A,R,773,R,321,R,452,R,0,R,0,R,0,R,200,R,86,R,114,R,114,R,41,R,73,R,184,R,67,R,117,R,2,R,0,R,2,R,193,R,94,R,99,R,21,R,10,R,11,R,18,R,8,R,10,R,41,R,15,R,26
2021,186399,12,16,2,2,18A,R,773,R,321,R,452,R,0,R,0,R,0,R,200,R,86,R,114,R,114,R,41,R,73,R,184,R,67,R,117,R,2,R,0,R,2,R,193,R,94,R,99,R,21,R,10,R,11,R,18,R,8,R,10,R,41,R,15,R,26
2021,186399,13,17,2,2,19 ,R,420,R,163,R,257,R,0,R,0,R,0,R,122,R,45,R,77,R,57,R,15,R,42,R,92,R,29,R,63,R,1,R,0,R,1,R,106,R,55,R,51,R,7,R,3,R,4,R,9,R,5,R,4,R,26,R,11,R,15
2021,186399,14,18,2,2,20 ,R,283,R,123,R,160,R,0,R,0,R,0,R,65,R,34,R,31,R,44,R,21,R,23,R,69,R,27,R,42,R,1,R,0,R,1,R,73,R,29,R,44,R,12,R,6,R,6,R,6,R,2,R,4,R,13,R,4,R,9
2021,186399,15,19,2,2,21 ,R,70,R,35,R,35,R,0,R,0,R,0,R,13,R,7,R,6,R,13,R,5,R,8,R,23,R,11,R,12,R,0,R,0,R,0,R,14,R,10,R,4,R,2,R,1,R,1,R,3,R,1,R,2,R,2,R,0,R,2
2021,186399,16,20,2,2,30 ,R,239,R,141,R,98,R,1,R,1,R,0,R,57,R,32,R,25,R,46,R,25,R,21,R,57,R,31,R,26,R,3,R,2,R,1,R,68,R,47,R,21,R,3,R,0,R,3,R,2,R,2,R,0,R,2,R,1,R,1
2021,186399,40,11,1,1,999,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186399,41,31,1,1,999,R,32,R,18,R,14,R,0,R,0,R,0,R,7,R,5,R,2,R,5,R,3,R,2,R,12,R,5,R,7,R,0,R,0,R,0,R,5,R,4,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1
2021,186399,42,32,1,1,999,R,147,R,79,R,68,R,0,R,0,R,0,R,28,R,18,R,10,R,33,R,15,R,18,R,46,R,25,R,21,R,0,R,0,R,0,R,21,R,13,R,8,R,4,R,1,R,3,R,1,R,0,R,1,R,14,R,7,R,7
2021,186399,43,31,2,2,22 ,R,32,R,18,R,14,R,0,R,0,R,0,R,7,R,5,R,2,R,5,R,3,R,2,R,12,R,5,R,7,R,0,R,0,R,0,R,5,R,4,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1
2021,186399,44,32,2,2,23 ,R,147,R,79,R,68,R,0,R,0,R,0,R,28,R,18,R,10,R,33,R,15,R,18,R,46,R,25,R,21,R,0,R,0,R,0,R,21,R,13,R,8,R,4,R,1,R,3,R,1,R,0,R,1,R,14,R,7,R,7
2021,186867, 2,12,1,1,999,R,684,R,494,R,190,R,0,R,0,R,0,R,81,R,59,R,22,R,10,R,7,R,3,R,82,R,50,R,32,R,0,R,0,R,0,R,459,R,343,R,116,R,0,R,0,R,0,R,21,R,11,R,10,R,31,R,24,R,7
2021,186867, 3,13,1,1,999,R,597,R,430,R,167,R,0,R,0,R,0,R,70,R,50,R,20,R,7,R,5,R,2,R,68,R,43,R,25,R,0,R,0,R,0,R,407,R,302,R,105,R,0,R,0,R,0,R,20,R,10,R,10,R,25,R,20,R,5
2021,186867, 6,10,2,2,10 ,R,684,R,494,R,190,R,0,R,0,R,0,R,81,R,59,R,22,R,10,R,7,R,3,R,82,R,50,R,32,R,0,R,0,R,0,R,459,R,343,R,116,R,0,R,0,R,0,R,21,R,11,R,10,R,31,R,24,R,7
2021,186867, 8,12,2,2,50 ,R,684,R,494,R,190,R,0,R,0,R,0,R,81,R,59,R,22,R,10,R,7,R,3,R,82,R,50,R,32,R,0,R,0,R,0,R,459,R,343,R,116,R,0,R,0,R,0,R,21,R,11,R,10,R,31,R,24,R,7
2021,186867, 9,13,2,2,29A,R,597,R,430,R,167,R,0,R,0,R,0,R,70,R,50,R,20,R,7,R,5,R,2,R,68,R,43,R,25,R,0,R,0,R,0,R,407,R,302,R,105,R,0,R,0,R,0,R,20,R,10,R,10,R,25,R,20,R,5
2021,186867,12,16,2,2,18A,R,597,R,430,R,167,R,0,R,0,R,0,R,70,R,50,R,20,R,7,R,5,R,2,R,68,R,43,R,25,R,0,R,0,R,0,R,407,R,302,R,105,R,0,R,0,R,0,R,20,R,10,R,10,R,25,R,20,R,5
2021,186867,13,17,2,2,19 ,R,429,R,312,R,117,R,0,R,0,R,0,R,44,R,32,R,12,R,5,R,4,R,1,R,55,R,34,R,21,R,0,R,0,R,0,R,287,R,216,R,71,R,0,R,0,R,0,R,16,R,8,R,8,R,22,R,18,R,4
2021,186867,14,18,2,2,20 ,R,159,R,112,R,47,R,0,R,0,R,0,R,23,R,16,R,7,R,2,R,1,R,1,R,12,R,9,R,3,R,0,R,0,R,0,R,115,R,82,R,33,R,0,R,0,R,0,R,4,R,2,R,2,R,3,R,2,R,1
2021,186867,15,19,2,2,21 ,R,9,R,6,R,3,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186867,41,31,1,1,999,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186867,42,32,1,1,999,R,85,R,62,R,23,R,0,R,0,R,0,R,11,R,9,R,2,R,3,R,2,R,1,R,14,R,7,R,7,R,0,R,0,R,0,R,50,R,39,R,11,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,4,R,2
2021,186867,43,31,2,2,22 ,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2021,186867,44,32,2,2,23 ,R,85,R,62,R,23,R,0,R,0,R,0,R,11,R,9,R,2,R,3,R,2,R,1,R,14,R,7,R,7,R,0,R,0,R,0,R,50,R,39,R,11,R,0,R,0,R,0,R,1,R,1,R,0,R,6,R,4,R,2
2021,190415, 2,12,1,1,999,R,3173,R,1513,R,1660,R,15,R,7,R,8,R,644,R,280,R,364,R,223,R,103,R,120,R,437,R,230,R,207,R,4,R,1,R,3,R,1188,R,624,R,564,R,143,R,60,R,83,R,234,R,95,R,139,R,285,R,113,R,172
2021,190415, 3,13,1,1,999,R,2987,R,1403,R,1584,R,11,R,4,R,7,R,619,R,267,R,352,R,200,R,87,R,113,R,394,R,205,R,189,R,3,R,1,R,2,R,1130,R,589,R,541,R,136,R,56,R,80,R,221,R,89,R,132,R,273,R,105,R,168
2021,190415, 6,10,2,2,10 ,R,3180,R,1518,R,1662,R,15,R,7,R,8,R,645,R,281,R,364,R,223,R,103,R,120,R,437,R,230,R,207,R,4,R,1,R,3,R,1189,R,624,R,565,R,143,R,60,R,83,R,235,R,96,R,139,R,289,R,116,R,173
2021,190415, 7,11,2,2,45 ,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,3,R,1
